Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0.8,0.73,0.81,0.83,0.77,0.74,0.77,0.9,0.81,0.79,0.83,0.9,0.9,0.76,0.77,0.65,0.88,0.65,0.66,0.64,0.69,0.87,0.77,0.65,0.75,0.76,0.83,0.85,0.64,0.76,0.88,0.62,0.65,0.59,0.84,0.86,0.72,0.86,0.87,0.74,0.89,0.82,0.81,0.83,0.76,0.87,0.47,0.86,0.89,0.52,0.63,0.7,0.82,0.92,0.96,0.74,0.96,0.79,0.82,0.96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0.75,0.93,0.78,0.69,0.69,0.7,0.78,0.78,0.8,0.54,0.67,0.81,0.72,0.92,0.78,0.7,0.74,0.67,0.64,0.65,0.59,0.67,0.65,0.64,0.66,0.66,0.64,0.7,0.6,0.63,0.65,0.65,0.74,0.9,0.73,0.69,0.69,0.65,0.76,0.78,0.56,0.75,0.84,0.8,0.83,0.88,0.87,0.48,0.82,0.78,0.67,0.86,0.69,0.81,0.8,0.49
,,,,a,a,,,,abc,,,b,cde,cde,e,e,,bcdegh,,,,,bcdegh,bcdeh,,e,e,abe,abe,,cde,acdefh,,,,acde,acdeh,,chj,chj,j,cefhj,chj,j,chj,j,cfhj,,cfhj,cefghj,,a,ab,abcg,abcdg,abcdeg,abc,abcdeg,,a,bcd,,,,,bdefghijlmno,,,,,,,,,,,,,,,,,,,,abd,a,,,,abcj,abcj,ab,,,abcj,b,abcdefijl,abcj,,a,dl,,,,dl,,,dl,dl,,abcdfghijlmno,,,,,,a,bcd,d,,,,,,ah,abh,abh,abh,abdh,abdh,,c,c,,abc,,a,b,
,Irish,50,14,14,23,11,17,33,13,22,28,18,4,11,6,4,24,20,30,13,14,2,8,42,30,13,17,33,8,9,12,20,1,9,1,5,3,0,3,2,16,0,5,5,0,3,5,6,3,3,2,14,15,6,11,2,48,2,28,22,50,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,9,4,30,27,3,6,6,0,0,0,3,26,12,9,34,42,25,23,14,4,4,16,7,15,17,17,37,5,19,19,5,42,8,36,25,16,10,28,10,5,8,16,8,8,1,5,0,7,7,19,15,11,22,18,5
,,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.02,0.01,*%,0.01,0.02,0.01,0.03,0.01,0.02,0.02,0.03,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0,0.01,0.01,0.2,0,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,*%,0.02,0.02,0.01,0.02,*%,0.02,*%,0.01,0.01,0.02,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0,0,0,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.03,0.01,0.02,0.01,0.01,0.01,0.01,0,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.02
,,,,,,,d,,,,,,,,a,,ab,,af,af,afg,,,af,af,,,,,,,,,,,,,,,,abdefghijkl,,,g,,,g,g,,,,afh,afh,fh,fh,,fh,,,,c,,,,,,adefghijlmno,,,,,,,,,,,,,,,,,c,,,,dk,dk,,,,,,,,k,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,bd,,,,,
,"Gypsy, Traveller or Irish Traveller",6,3,2,1,0,1,6,2,4,2,2,1,1,0,0,4,2,4,3,1,0,1,5,4,2,1,5,1,0,1,3,1,0,0,1,0,0,0,0,0,1,2,0,0,0,1,1,0,1,1,1,1,2,0,1,5,1,2,4,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,3,2,1,0,0,0,0,0,0,3,3,0,6,6,6,6,4,0,1,4,1,5,5,5,6,1,4,5,2,6,0,6,5,3,3,3,2,0,2,0,3,0,0,1,0,1,0,4,1,4,2,3,2
,,*%,*%,*%,*%,0,*%,*%,*%,*%,*%,*%,*%,*%,0,0,*%,*%,*%,*%,*%,0,*%,*%,*%,*%,*%,*%,*%,0,*%,*%,0.02,0,0,*%,0,0,0,0,0,*%,*%,0,0,0,*%,*%,0,*%,*%,*%,*%,*%,0,*%,*%,*%,*%,*%,*%,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*%,0,*%,*%,*%,*%,0.01,0,0,0,0,0,0,*%,*%,0,*%,*%,*%,*%,*%,0,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,0,*%,*%,*%,0.01,*%,*%,0,*%,0,*%,0,0,*%,0,*%,0,0.01,*%,0.01,*%,*%,0.01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abdfg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,,,,,,d,,b,,,
,Any other White background,86,20,19,47,22,29,56,21,45,40,31,14,31,6,11,21,52,34,15,12,7,25,61,34,14,55,29,20,35,13,15,1,28,7,11,9,2,8,2,1,1,15,3,7,6,6,20,8,8,14,16,22,14,8,12,74,12,55,31,86,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,8,20,12,36,29,7,13,10,3,0,1,9,40,21,19,44,55,38,36,25,9,18,27,22,31,31,25,50,10,29,26,18,56,29,38,29,12,10,44,17,5,16,14,15,20,5,6,4,14,12,22,35,12,41,31,5
,,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.01,0.02,0.05,0.02,0.01,0.02,0.05,0.06,0.02,0.02,0.06,0.02,0.01,0.01,*%,0.03,0.01,0.02,0.02,0.02,0.05,0.02,0.02,0.04,0.03,0.03,0.02,0.01,0.01,0.03,0.01,0.03,0.02,0.03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.04,0.02,0.03,0.03,0.02,0.04,0.02,0.02,0.02,0,0.04,0.03,0.02,0.01,0.03,0.02,0.02,0.02,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.01,0.02,0.03,0.04,0.02,0.08,0.03,0.02,0.03,0.02,0.02,0.03,0.03,0.02
,,,,,,d,d,d,,,,,,,,a,,,,,,,,,,,ac,,,abcd,,,,abfg,abfg,,,b,,,,,df,,,,,bdfghikl,,,efh,efh,efh,,,,efh,,b,,bcd,,,,,,,,abefghijlmno,,,,,,,,,,,,,,,,c,,,k,,k,,,,,,k,k,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,c,,bcdeg,d,,,,,,,
,White and Black Caribbean,48,14,12,22,15,18,32,14,32,16,19,9,11,2,12,10,22,26,14,10,2,21,27,26,8,26,22,14,12,5,14,3,10,2,9,5,0,4,2,2,4,5,2,5,3,1,13,6,2,13,13,6,3,8,6,43,6,24,23,0,48,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,32,7,6,5,27,23,4,6,4,2,0,0,9,28,13,4,31,36,30,27,15,9,9,19,15,17,21,24,33,10,22,24,12,35,13,27,26,15,14,19,13,3,8,17,7,7,0,5,1,7,9,14,17,16,15,14,5
,,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.04,0.01,0.01,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.05,0.02,0.01,0.02,0.01,0,0.01,0.01,0.03,0.02,0.01,0.01,0.01,0.01,*%,0.03,0.01,0.01,0.04,0.02,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,*%,0.01,0.02,0.02,0.02,0.01,0.01,0.02,0,0,0.03,0.02,0.01,0.01,0.02,0.01,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.02,0.02,0.03,0.01,0.02,0.02,0.01,0.02,0.01,0.01,0,0.01,0.02,0.02,0.01,0.02,0.01,0.03,0.01,0.01,0.03
,,,,,,d,d,,,,,,,,,abce,,,ag,ag,a,,ag,,ag,,,,,,,,ab,,,,,,,,i,,,,,,,efhikl,,,cdefgh,dfh,,,,,fh,,,,,acd,,,,,,,,abdfghijlmno,,,,,,,,,,,,,,c,acd,,,k,k,kl,,,,,,dekl,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,,b,,,
,White and Black African,30,12,9,9,5,8,18,6,17,12,6,0,6,3,1,16,9,21,9,10,2,1,29,21,6,13,17,3,10,3,11,3,6,4,3,0,0,2,2,0,3,1,6,1,2,3,8,2,0,8,12,8,2,1,0,30,0,13,17,0,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,4,22,21,1,4,3,1,1,0,0,22,3,4,25,27,27,24,14,5,6,17,10,16,19,19,28,5,23,20,10,28,3,22,19,9,9,17,9,4,5,7,7,4,0,2,2,1,5,15,9,10,8,4,7
,,0.01,0.01,0.01,*%,0.01,0.01,0.01,*%,0.01,0.01,*%,0,*%,0.01,*%,0.02,*%,0.01,0.01,0.02,0.01,*%,0.01,0.01,0.01,0.01,0.01,*%,0.01,*%,0.01,0.05,0.01,0.03,0.01,0,0,0.01,0.01,0,0.01,*%,0.02,*%,0.01,0.01,0.02,*%,0,0.02,0.02,0.01,*%,*%,0,0.01,0,0.01,0.01,0,0.18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,*%,0.01,0.02,0.02,*%,0.01,0.01,0.01,0.08,0,0,0.01,*%,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.01,*%,0.01,0.01,0.01,0.02,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0,0.01,0.04,*%,0.01,0.02,*%,0.02,0.01,*%,0.03
,,,c,,,,,,,,,,,a,a,a,ab,,af,af,af,f,,af,af,,,,,d,,,abdfg,g,abfg,,,,,,,l,,ekl,,,,egkl,,,defgh,defgh,efh,,,,efh,,,,,acd,,,,,,,,,abdeghijlmno,,,,,,,,,,,,,c,,,c,ik,ik,,,,,,,,ik,,k,,,,,,,,,,,,,,,,,,b,,,,,,,,bceg,,,,,,,bcefg,,,ad,,b,,,a
,White and Asian,47,16,11,20,12,17,38,16,22,25,15,3,6,8,1,22,17,30,13,13,4,4,43,30,17,13,34,7,6,15,17,2,4,2,6,1,0,4,3,1,2,8,4,5,3,3,8,5,1,10,14,11,5,3,4,44,4,21,26,0,47,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,36,1,4,7,30,27,3,5,5,0,0,1,2,26,9,7,35,38,33,27,18,2,10,19,11,21,22,28,37,11,21,26,12,41,7,34,31,17,14,19,12,6,13,8,9,6,0,5,0,1,8,20,15,14,23,20,5
,,0.01,0.02,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.01,*%,*%,0.02,*%,0.03,0.01,0.02,0.02,0.03,0.02,*%,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.03,0.01,0.02,0.01,*%,0,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,*%,0.03,0.02,0.02,0.01,*%,*%,0.01,*%,0.01,0.01,0,0.29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.02,*%,*%,0.02,0.02,0.02,0.02,0.01,0.01,0,0,0.03,0.01,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,*%,0.02,0.02,0.02,0.03,0.01,0.02,0.04,0.02,0.01,0.01,0.01,0,0.01,0,*%,0.01,0.03,0.01,0.02,0.01,0.02,0.02
,,,,,,,,,,,,,,,abd,,abd,,af,af,af,f,,af,af,bde,,,,,dg,,g,,,,,,,,,,,,,,,l,,,defh,defh,efh,,,,efh,,,,,acd,,,,,,,,,,abdefhijlmno,,,,,,,,,,,,c,,,c,dk,dk,,,,,,,,k,,,,,,,,,,,,,,d,,,,,,b,,,,,,,,cdef,,,,,,,,,,ad,,,,,
,Any other Mixed/ Multiple ethnic background,38,10,7,21,12,15,26,4,20,17,13,6,5,5,3,13,16,21,9,7,5,10,28,21,7,24,13,10,15,7,6,0,11,4,6,4,0,3,1,0,0,6,1,2,2,1,12,9,1,8,9,9,8,2,1,36,1,25,13,0,38,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,31,2,3,5,18,18,0,12,10,2,0,0,2,26,6,5,26,31,27,25,21,8,11,22,14,25,25,20,28,9,22,19,13,29,8,25,17,9,6,16,9,5,8,7,8,4,1,3,2,8,9,5,14,12,13,12,4
,,0.01,0.01,0.01,0.01,0.02,0.02,0.01,*%,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,*%,0,0.02,0.03,0.01,0.01,0,0.01,*%,0,0,0.01,*%,0.01,*%,*%,0.03,0.02,*%,0.02,0.02,0.01,0.01,*%,*%,0.01,*%,0.01,0.01,0,0.23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01,0.01,*%,0.01,0.01,0.01,0,0.02,0.02,0.01,0,0,0.01,0.02,*%,0.01,0.01,0.01,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.04,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.02
,,,,,,d,d,d,,,,,,,b,,b,,a,a,,afg,,,a,,c,,,acd,,,,b,b,,,,,,,,,,,,,abdfghil,dfl,,efh,efh,efh,efh,,,efh,,,,,acd,,,,,,,,,,,abdefgijlmno,,,,,,,,,,,c,c,,c,k,k,,k,k,,,,,k,,,,,,,k,,,,,k,,,,,,,,,,,,,,,,bcdeg,,,,,,,ceg,d,,,,b,,,
,Indian,100,34,19,47,14,21,52,22,43,54,19,13,10,20,4,37,43,57,34,19,5,16,84,57,39,30,69,5,25,39,30,0,17,8,3,2,1,6,4,1,1,8,4,13,16,4,30,6,8,20,30,20,19,7,5,95,5,52,48,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,77,7,11,8,59,57,2,18,16,2,0,1,8,57,12,13,64,74,62,49,33,10,22,37,27,37,40,49,74,24,41,48,28,79,21,62,52,29,24,53,16,10,31,22,18,12,0,5,1,3,15,37,38,15,35,17,14
