Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,JRF - Low Income Households - Wave 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q13b. Thinking about an unexpected essential bill of £200 that your household would have to pay in the next seven days, which of the following would you do? If you think you would do more than one, please select the main thing you would do, that is the one you would get the most money from.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents (more than 1 adult in the household),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Family equivalized income - main groups,,,Benefits & Pension,,,,Disability,,,Household formation,,,,,Children and adults in HH,,,,,,,,Tenure - main groups,,,,,Tenure - detailed,,,,,,,,Region,,,,,,,,,,,,Age,,,,,,,,Gender,,Ethnicity - main groups,,,,,Ethnicity - detailed,,,,,,,,,,,,,,,,,,Employment - main groups,,,,Employment - detailed,,,,,,,,,,,,Borrowing,,Currently in arrears,,,,,,,,,,,,,,,Gone without at least one essential,,Food insecurity,,,,Lonely,,Occupation/previous occupation,,,,,,,,Low savings,,,,Deductions,,Received a COL payment in last month,
,,Total,1st income quintile,2nd income quintile,3rd income quintile,UC recipients,UC recipients + WTC recipients,Benefits' recipients,Pension recipients,Disabled person in HH,No disabled person in HH,Mental health,Single adult household,2 adults only (no children) household,3+ adults only (no children) household,1 adult only with at least 1 child household,2 adults only with at least 1 child household,No children,Children,1 child,2 children,3 or more children,1 adult,2 or more adults,At least 1 adult and 1 child,Mortgage holder,Renter,Homeowner (with/out mortgage),Social renter,Private renter,Home ownership with a mortgage,Home ownership without a mortgage,Shared ownership (partly paying rent and partly paying mortgage),"Private renting from landlord, living alone or with family/partner","Private renting from landlord, in shared household with other adults not related",Social renting from Local Authority / Council,Social renting from Housing Association,Other type of tenure,Scotland,Wales,Northern Ireland,North East,North West,Yorkshire and the Humber,East Midlands,West Midlands,Eastern England,London,South East,South West,18-24,25-34,35-44,45-54,55-64,65+,Net: 18-64 (working age),Net: 65+,Female,Male,White,Mix,Asian,Black,Other,White English / Welsh / Scottish / Northern Irish / British,White Irish,Gypsy or Irish Traveller,Any other White background,Mixed White and Black Caribbean,Mixed White and Black African,Mixed White and Asian,Any other mixed/multiple ethnic background,Indian,Pakistani,Bangladeshi,Chinese,Any other Asian background,Black African,Black Caribbean,Black British or any other Black background,Arab,Any other ethnic group,Working,Not working (actively looking for a job),Retired (fully),Economically inactive (excluding retired),Working full time (Self-Employed or for employer),Working full time for employer,Self-employed full time,Working part time (SE or for employer),Working part time for employer,Self-employed part time,Agency work or temp contract,Zero hour contact,Not working,All adults in household working,No adult in household working,1 but not all adults in work,New/increased borrowing since Nov 2022,Have borrowing,Households in any arrears,Households in arrears with household bills,"Households in arrears with energy bills (water, electricity, gas)",Households in rent arrears,Households in council tax arrears,Household in rent and energy arrears,Household in rent and council tax arrears,Household in council tax and energy arrears,"Household in rent, council tax and energy arrears",Households in arrears with borrowing,Households in arrears or have loans to the state,"Housing arrears (rent, mortgage)",Utility arrears,Personal borrowing arrears,State debt arrears,Yes,No,Cut down on size of or skipped meals often or sometimes,Went hungry often or sometimes,Cut down on size of or skipped meals often,Went hungry often,Felt lonely sometimes,Felt lonely often,"High managerial, admin, prof","Intermediate managerial, admin, prof","Supervisor, admin, prof",Skilled manual,Semi-skilled or unskilled manual,House-wife/husband,Unemployed,Student,,Below £100,Between £101 and £500,£500+,Has benefit deductions,Does not have benefit deductions,Yes,No
,Significance Level: 95%,,a,b,c,a,b,c,d,a,b,c,*a,b,c,*d,e,a,b,c,d,e,*f,g,h,a,b,c,d,e,a,b,c,d,e,f,g,*h,a,b,c,d,e,f,g,h,i,j,k,l,a,b,c,d,e,f,g,h,a,b,a,b,c,d,*e,a,b,*c,d,*e,f,g,h,i,j,*k,*l,m,n,o,*p,*q,*r,a,b,c,d,a,b,c,d,e,f,*g,*h,i,j,k,l,a,b,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,a,b,a,b,c,d,a,b,a,b,c,d,e,f,g,h,a,b,c,d,a,b,a,b
,Unweighted Total,2838,824,735,1279,505,666,1553,1041,1520,1288,856,0,1252,385,0,940,1637,1201,533,469,199,0,2838,1201,666,1085,1728,522,563,621,1062,45,446,117,328,194,25,227,145,81,146,313,290,216,299,223,335,324,239,293,506,572,410,477,580,2258,580,1544,1290,2250,138,249,169,26,2131,51,5,63,29,33,46,30,91,74,26,26,32,115,39,15,18,8,1687,116,822,276,1183,1050,134,450,377,75,11,16,180,1194,818,604,1415,1839,1231,999,667,214,384,744,499,782,840,896,1551,327,826,914,492,1858,980,1393,1038,514,399,1205,494,150,574,704,617,519,87,153,34,263,473,635,1355,453,1046,672,198
,Total,2809,714,688,1407,471,619,1487,1117,1491,1292,823,0,1334,366,0,866,1700,1109,507,427,175,0,2809,1109,651,1043,1741,567,476,606,1090,45,376,100,353,214,25,216,141,60,130,332,268,257,271,253,294,342,246,299,450,494,412,468,686,2123,686,1430,1375,2280,127,224,148,24,2172,42,5,61,27,29,43,28,84,63,23,25,29,101,33,14,17,7,1604,105,895,264,1119,997,124,431,360,72,10,15,166,1130,881,588,1334,1761,1153,930,624,199,360,695,466,732,785,839,1465,307,767,854,458,1770,1039,1318,971,477,371,1155,470,140,585,704,614,510,81,144,31,246,443,600,1409,411,1025,628,185
,"We would pay it with our own money, without dipping into savings or cutting back on essentials",641,107,136,398,42,62,241,416,289,351,104,0,418,79,0,100,498,143,68,59,16,0,641,143,101,141,492,82,59,94,391,7,51,8,48,34,8,42,30,8,29,82,64,61,49,61,61,82,74,49,64,58,51,116,303,338,303,277,363,556,21,36,22,4,531,6,2,17,6,4,7,5,14,15,3,1,3,16,4,2,2,2,272,14,332,32,177,150,28,89,72,18,4,3,19,182,306,107,154,220,124,104,69,21,36,78,46,76,82,91,167,36,86,92,56,202,439,133,92,47,35,193,41,30,167,174,155,93,6,12,4,14,22,78,496,45,191,73,26
,,0.23,0.15,0.2,0.28,0.09,0.1,0.16,0.37,0.19,0.27,0.13,0,0.31,0.22,0,0.12,0.29,0.13,0.14,0.14,0.09,0,0.23,0.13,0.16,0.14,0.28,0.14,0.12,0.15,0.36,0.16,0.14,0.08,0.14,0.16,0.33,0.19,0.21,0.13,0.22,0.25,0.24,0.24,0.18,0.24,0.21,0.24,0.3,0.16,0.14,0.12,0.12,0.25,0.44,0.16,0.44,0.19,0.26,0.24,0.17,0.16,0.15,0.15,0.24,0.15,0.42,0.28,0.22,0.12,0.15,0.19,0.16,0.23,0.15,0.03,0.1,0.16,0.12,0.13,0.11,0.25,0.17,0.14,0.37,0.12,0.16,0.15,0.23,0.21,0.2,0.24,0.42,0.21,0.11,0.16,0.35,0.18,0.12,0.13,0.11,0.11,0.11,0.11,0.1,0.11,0.1,0.1,0.1,0.11,0.11,0.12,0.11,0.11,0.12,0.11,0.42,0.1,0.09,0.1,0.09,0.17,0.09,0.21,0.29,0.25,0.25,0.18,0.08,0.08,0.12,0.06,0.05,0.13,0.35,0.11,0.19,0.12,0.14
,,,,a,ab,,,ab,abc,c,ac,,,ce,e,,,bcdegh,,,,,,bcdeh,,,,abde,,,e,acdefg,,,,,e,,,,,,c,c,c,,c,,c,achj,,,,,abcdg,abcdeg,c,abcdeg,,a,bcd,,,,,n,,,,,,,,,,,,,,,,,,d,,abd,,,,abij,abij,bi,abi,,,,,abcdeijl,i,,,,,,,,,,,,,,,,,,,a,,,,,b,,fg,efgh,efg,efg,fg,,,,,,ab,abc,,a,,
,"We would pay it with our own money, without dipping into savings, but we would have to cut back on essentials",422,91,93,239,66,85,207,172,230,188,118,0,206,54,0,119,260,162,87,52,22,0,422,162,101,150,273,76,74,94,171,8,53,20,41,35,0,24,22,6,18,49,40,43,47,39,45,62,29,64,67,56,56,68,111,311,111,212,209,328,22,40,28,3,321,3,0,5,7,3,6,6,12,7,3,10,8,21,4,3,3,0,241,12,137,38,172,155,17,65,53,12,1,2,26,171,120,96,191,266,157,120,82,21,41,89,52,92,99,120,203,41,101,116,60,264,159,187,130,62,56,177,60,27,80,110,102,83,6,7,8,18,60,93,230,57,142,77,27
