Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q11_W3. Summary: Rank 1-14 - Now thinking to the long-term future, what do you most hope to see change in your local community for the next generation?By 'local community' we mean the local area where you live.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,8976,4015,4913,933,1712,1863,1359,1747,1362,2645,3222,3109,3004,5972,2822,2887,1590,1020,657,5709,3267,4583,4333,7653,268,480,491,50,5832,3039,1799,1444,8064,745,5632,3041,6650,2219,4644,1463,1895,1286,3177,5455,3218,5114,3545
,Total,8976,4315,4613,1174,1488,1427,1447,1399,2041,2662,2874,3440,3098,5878,2005,2962,1812,1367,830,4968,4008,5127,3774,7598,168,713,304,160,5726,3137,1774,1545,8083,710,5517,3117,6466,2379,4459,1404,1782,1273,3373,5280,3367,4995,3624
,Reduced poverty and deprivation,5166,2340,2797,616,845,828,833,878,1166,1462,1660,2044,1865,3301,1114,1703,1066,779,504,2817,2349,2986,2157,4430,90,381,173,76,3191,1909,1104,974,4650,417,3122,1877,3741,1366,2513,784,1024,705,1941,3001,2005,2955,2048
,,0.58,0.54,0.61,0.53,0.57,0.58,0.58,0.63,0.57,0.55,0.58,0.59,0.6,0.56,0.56,0.57,0.59,0.57,0.61,0.57,0.59,0.58,0.57,0.58,0.54,0.53,0.57,0.48,0.56,0.61,0.62,0.63,0.58,0.59,0.57,0.6,0.58,0.57,0.56,0.56,0.57,0.55,0.58,0.57,0.6,0.59,0.57
,,,,a,,a,ag,a,abcdfghi,a,,ag,ag,b,,,,a,,a,,a,,,c,,,,,,a,a,a,,,,a,,,,,,,,,a,b,
,Thriving high street and shopping areas,5130,2390,2719,506,744,711,854,925,1389,1250,1565,2314,1682,3448,1160,1709,1076,734,451,2869,2261,2978,2126,4557,79,304,119,60,3299,1775,968,924,4681,366,3150,1795,3715,1342,2347,765,953,630,2041,2974,1990,2778,2144
,,0.57,0.55,0.59,0.43,0.5,0.5,0.59,0.66,0.68,0.47,0.54,0.67,0.54,0.59,0.58,0.58,0.59,0.54,0.54,0.58,0.56,0.58,0.56,0.6,0.47,0.43,0.39,0.38,0.58,0.57,0.55,0.6,0.58,0.52,0.57,0.58,0.57,0.56,0.53,0.54,0.53,0.49,0.61,0.56,0.59,0.56,0.59
,,,,a,,ag,a,abcgh,abcdgh,abcdgh,a,abcg,abcdgh,,a,d,d,deg,,,d,,,,bcde,d,,,,c,,,bc,b,,,,,,d,d,d,,abcd,,a,,a
