Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,0.05,0.05,0.04,0.04,0.03,0.05,0.05,0.05,0.06,0.03,0.05,0.06,0.04,0.05,0.06,0.06,0.04,0.04,0.02,0.06,0.04,0.05,0.05,0.05,0.05,0.04,0.05,0.12,0.05,0.04,0.04,0.04,0.05,0.04,0.05,0.04,0.06,0.03,0.06,0.07,0.05,0.05,0.03,0.05,0.04,0.05,0.05
,,,,,,,bg,bg,bg,abg,,bg,abg,,,eg,eg,e,,,eg,,,,,,,,ac,c,,,,,,b,,b,,e,ce,e,e,,b,,,
,3,348,176,172,53,38,56,69,55,76,92,125,131,118,230,86,119,67,41,35,205,143,183,163,296,6,30,11,4,231,113,66,57,318,27,248,89,286,60,209,74,80,54,99,247,90,215,125
,,0.04,0.04,0.04,0.05,0.03,0.04,0.05,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.02,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.03,0.05,0.05,0.05,0.04,0.03,0.05,0.03,0.04,0.03
,,,,,b,,b,bg,b,,,b,b,,,,,,,,,,,,,,,,,,,,,,,b,,b,,e,e,e,e,,b,,b,
,4,306,138,165,35,45,46,53,51,75,80,99,127,105,201,77,115,51,37,27,191,115,178,128,257,5,31,9,3,206,97,48,58,285,16,217,86,247,55,166,59,64,44,106,208,94,190,102
,,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.04,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.02,0.04,0.03,0.03,0.04,0.04,0.02,0.04,0.03,0.04,0.02,0.04,0.04,0.04,0.03,0.03,0.04,0.03,0.04,0.03
,,,,,,,,,,,,,,,,g,g,,,,cg,,,,,,,,,,,,,,,b,,b,,,,,,,b,,b,
,5,296,144,150,35,40,48,51,48,73,75,99,121,101,195,81,82,58,49,26,162,133,157,134,248,7,24,10,6,178,111,58,60,269,20,224,62,245,45,161,57,78,27,96,189,96,171,115
,,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.04,0.03,0.03,0.04,0.02,0.04,0.02,0.04,0.04,0.04,0.02,0.03,0.04,0.03,0.03,0.03
,,,,,,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,b,,b,,d,de,de,,,,,,
,6,239,119,118,21,41,26,35,45,72,61,61,117,65,174,64,88,48,31,9,152,88,137,103,222,3,7,7,0,165,69,38,39,221,12,168,67,195,42,114,42,47,25,82,153,81,132,100
,,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.03,0.04,0.02,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.01,0.03,0.02,0.03,0.03,0.03,0.02,0.01,0.02,0,0.03,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.03
,,,,,,,,,ach,acgh,,,acgh,,a,eg,eg,e,,,eg,,,,c,,,,,,,,,,,b,,b,,,,,,,,,,
,7,218,94,124,21,32,32,31,50,53,53,63,103,77,141,49,78,40,32,19,128,90,116,100,189,7,15,4,0,125,91,50,51,193,19,126,87,167,51,112,36,47,29,64,131,82,121,91
,,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.04,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.04,0.02,0.01,0,0.02,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.03
,,,,,,,,,abcdgh,,,,agh,,,,,,,,,,,,,d,,,,,a,,a,,,,,,,,,,,,,,,
,8,244,114,129,24,52,34,28,48,59,76,62,106,81,163,64,72,43,34,30,137,107,142,102,199,4,20,10,8,153,89,56,38,219,20,145,87,187,52,120,41,39,39,91,147,90,124,107
,,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.05,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.03
,,,,,,acdh,,,adh,,,,dh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,222,100,121,21,30,30,30,30,82,51,59,112,78,145,57,72,51,24,18,129,93,129,93,197,4,16,6,0,136,84,47,41,209,11,131,83,155,65,98,35,39,24,90,132,82,129,88
,,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0,0.02,0.03,0.03,0.03,0.03,0.01,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.02
,,,,,,,,,,abcdegh,,,abcdegh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,206,90,115,27,43,21,38,34,44,70,59,77,80,126,48,62,51,24,21,110,96,111,93,162,5,21,9,8,121,81,50,44,181,23,125,77,145,58,104,35,34,35,77,126,75,113,84
,,0.02,0.02,0.02,0.02,0.03,0.01,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.05,0.02,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02
,,,,,,c,,c,c,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11,201,89,112,36,37,20,24,34,50,73,44,84,66,135,40,74,37,29,21,114,87,122,78,166,2,16,9,7,139,62,36,29,187,13,118,71,141,58,88,30,36,22,86,118,77,122,73
,,0.02,0.02,0.02,0.03,0.02,0.01,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.03,0.04,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02
,,,,,cdh,ch,,,ch,ch,cdh,,ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,196,58,137,20,35,37,23,35,46,55,60,82,72,124,39,63,38,40,16,102,94,118,78,162,1,24,9,0,124,72,35,39,177,18,104,80,128,68,79,23,35,21,92,111,81,115,71
,,0.02,0.01,0.03,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,*%,0.03,0.03,0,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02
,,,,a,,,d,,,,,,,,,,,,,,,,,,b,,b,b,,,,,,,,,a,,a,,,,,abd,,,,
,13,193,88,104,16,26,24,38,35,54,42,61,89,62,131,39,54,42,35,23,92,101,110,83,170,3,15,1,3,127,63,27,38,172,17,103,85,122,64,68,20,27,21,89,90,91,110,78
,,0.02,0.02,0.02,0.01,0.02,0.02,0.03,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,*%,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.01,0.02,0.02,0.03,0.02,0.03,0.02,0.02
,,,,,,,,g,g,ag,,,acg,,,,,,,,,f,,,d,d,d,,,,,,,,,,a,,a,,,,,abcd,,a,,
,14,181,76,104,18,26,34,26,36,41,44,60,77,64,117,35,52,48,26,19,87,93,111,70,160,*,12,5,3,123,56,30,31,166,15,103,74,126,54,76,17,31,28,75,98,81,93,85
,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,*%,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,,,,,g,,,,,,,,,abf,,,,,,,b,,,,,,,,,,,,,,,,,,b,b,,,,
,15,176,82,93,26,31,23,28,33,35,57,51,68,65,111,37,57,46,18,18,94,82,105,71,150,5,15,3,3,106,64,42,30,157,16,93,78,110,60,79,25,34,20,72,96,74,108,64
,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,,,,,,,,,,,,,,d,,,,,,,,d,,,,,,,,,,,a,,a,,,,,,,,,
,16,198,88,109,27,41,30,28,31,41,68,58,72,76,122,38,65,35,38,20,104,94,122,76,178,4,13,3,0,118,79,50,40,163,27,88,103,122,75,64,13,28,23,107,95,97,103,84
,,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0,0.02,0.03,0.03,0.03,0.02,0.04,0.02,0.03,0.02,0.03,0.01,0.01,0.02,0.02,0.03,0.02,0.03,0.02,0.02
,,,,,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,a,,a,,a,,,,,abcd,,a,,
,17,172,78,91,28,31,29,24,21,38,60,53,59,52,119,41,59,29,26,16,100,71,107,65,146,2,15,5,4,91,80,45,42,151,20,98,69,113,59,67,21,29,17,82,95,64,92,78
,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,a,a,,,,,,a,,,,,abd,,,,
,18,111,33,74,35,27,19,8,11,11,61,27,23,42,68,19,44,22,17,10,63,48,71,40,94,5,10,2,0,54,56,34,25,83,27,54,50,68,41,43,12,22,9,55,67,39,67,41
,,0.01,0.01,0.02,0.03,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.01,0.01,0,0.01,0.02,0.02,0.02,0.01,0.04,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01
,,,,a,bcdefhi,defhi,dfi,,,,cdefhi,,,,,,,,,,,,,,,ad,,,,,a,a,a,,a,,a,,a,,,,,abd,,,,
,NET: Rank 1,450,244,202,44,74,73,78,67,114,118,151,181,137,313,128,144,102,42,34,272,178,211,236,392,7,30,16,4,309,139,67,74,429,20,342,99,392,55,268,97,92,80,130,312,131,270,167
,,0.05,0.06,0.04,0.04,0.05,0.05,0.05,0.05,0.06,0.04,0.05,0.05,0.04,0.05,0.06,0.05,0.06,0.03,0.04,0.05,0.04,0.04,0.06,0.05,0.04,0.04,0.05,0.02,0.05,0.04,0.04,0.05,0.05,0.03,0.06,0.03,0.06,0.02,0.06,0.07,0.05,0.06,0.04,0.06,0.04,0.05,0.05
,,,b,,,,,,,a,,,,,,bdeg,d,d,,,dg,,,a,,,,,,bc,,,,b,,b,,b,,e,ce,e,e,,b,,,
,NET: Rank 1-3,1233,648,581,142,161,199,223,191,317,303,421,508,387,846,325,427,249,142,90,752,480,642,587,1051,21,85,43,27,834,388,202,199,1145,78,893,300,1039,180,733,267,264,201,346,848,353,730,466
,,0.14,0.15,0.13,0.12,0.11,0.14,0.15,0.14,0.16,0.11,0.15,0.15,0.12,0.14,0.16,0.14,0.14,0.1,0.11,0.15,0.12,0.13,0.16,0.14,0.13,0.12,0.14,0.17,0.15,0.12,0.11,0.13,0.14,0.11,0.16,0.1,0.16,0.08,0.16,0.19,0.15,0.16,0.1,0.16,0.1,0.15,0.13
,,,b,,,,bg,abg,bg,abg,,abg,abg,,a,cdeg,deg,d,,,deg,,,a,,,,,,bc,,,,b,,b,,b,,e,acde,e,e,,b,,b,
,NET: Rank 1-5,1835,931,897,212,246,293,327,291,466,458,620,757,593,1242,483,624,358,228,143,1106,728,976,850,1557,34,141,62,36,1218,596,308,318,1700,115,1334,448,1531,280,1060,383,405,272,548,1244,543,1091,683
,,0.2,0.22,0.19,0.18,0.17,0.21,0.23,0.21,0.23,0.17,0.22,0.22,0.19,0.21,0.24,0.21,0.2,0.17,0.17,0.22,0.18,0.19,0.23,0.2,0.2,0.2,0.21,0.23,0.21,0.19,0.17,0.21,0.21,0.16,0.24,0.14,0.24,0.12,0.24,0.27,0.23,0.21,0.16,0.24,0.16,0.22,0.19
,,,b,,,,bg,abg,bg,abg,,abg,abg,,a,bcdeg,deg,d,,,cdeg,,,a,,,,,,bc,,,c,b,,b,,b,,e,acde,e,e,,b,,b,
,NET: Rank 1-18,4391,2040,2329,530,699,651,687,734,1091,1228,1338,1825,1473,2917,1054,1464,888,603,383,2517,1873,2477,1900,3752,80,340,134,72,2799,1543,849,804,3978,351,2789,1458,3310,1028,2171,733,853,586,1610,2703,1556,2520,1727
,,0.49,0.47,0.5,0.45,0.47,0.46,0.47,0.52,0.53,0.46,0.47,0.53,0.48,0.5,0.53,0.49,0.49,0.44,0.46,0.51,0.47,0.48,0.5,0.49,0.47,0.48,0.44,0.45,0.49,0.49,0.48,0.52,0.49,0.49,0.51,0.47,0.51,0.43,0.49,0.52,0.48,0.46,0.48,0.51,0.46,0.5,0.48
,,,,a,,,,,abcdgh,abcdgh,,,abcdgh,,,bcdeg,dg,d,,,deg,,,,d,,,,,,,,ac,,,b,,b,,,acde,,,,b,,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
