Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,0.14,0.13,0.15,0.13,0.15,0.16,0.14,0.14,0.12,0.14,0.15,0.13,0.17,0.13,0.12,0.13,0.14,0.16,0.2,0.13,0.16,0.14,0.15,0.15,0.15,0.12,0.12,0.08,0.13,0.16,0.17,0.16,0.14,0.16,0.13,0.17,0.14,0.15,0.14,0.13,0.13,0.15,0.14,0.14,0.15,0.15,0.13
,,,,a,,f,aefgi,,,,,fi,,b,,,,a,af,abcdfg,,abf,,,,,,,,,a,a,a,,,,a,,,,,,,,,a,b,
,2,920,411,506,95,144,149,171,174,187,240,320,360,344,576,184,309,202,143,81,493,427,542,370,772,21,68,33,22,584,325,202,169,830,79,537,357,646,267,464,129,221,114,349,512,378,505,382
,,0.1,0.1,0.11,0.08,0.1,0.1,0.12,0.12,0.09,0.09,0.11,0.1,0.11,0.1,0.09,0.1,0.11,0.1,0.1,0.1,0.11,0.11,0.1,0.1,0.12,0.1,0.11,0.14,0.1,0.1,0.11,0.11,0.1,0.11,0.1,0.11,0.1,0.11,0.1,0.09,0.12,0.09,0.1,0.1,0.11,0.1,0.11
,,,,a,,,a,afg,abfgi,,,afg,a,,,,,a,,,,,,,,,,,,,,,,,,,a,,,,,abde,,,,a,,
,3,719,315,398,73,122,125,125,118,155,195,250,274,247,472,147,260,145,105,62,407,312,400,316,615,10,57,27,8,415,294,157,139,637,66,427,275,507,208,347,100,148,99,276,397,299,427,272
,,0.08,0.07,0.09,0.06,0.08,0.09,0.09,0.08,0.08,0.07,0.09,0.08,0.08,0.08,0.07,0.09,0.08,0.08,0.07,0.08,0.08,0.08,0.08,0.08,0.06,0.08,0.09,0.05,0.07,0.09,0.09,0.09,0.08,0.09,0.08,0.09,0.08,0.09,0.08,0.07,0.08,0.08,0.08,0.08,0.09,0.09,0.07
,,,,a,,,a,a,a,,,a,,,,,a,,,,,,,,,,,,,,a,a,a,,,,,,,,,,,,,a,,
,4,535,234,297,83,82,71,87,91,122,165,158,213,188,347,122,162,112,94,44,284,251,328,206,460,10,33,19,11,329,201,100,113,480,42,323,191,395,134,262,85,105,73,196,311,203,317,201
,,0.06,0.05,0.06,0.07,0.05,0.05,0.06,0.06,0.06,0.06,0.05,0.06,0.06,0.06,0.06,0.05,0.06,0.07,0.05,0.06,0.06,0.06,0.05,0.06,0.06,0.05,0.06,0.07,0.06,0.06,0.06,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
,,,,a,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,
,5,358,165,191,41,59,50,64,53,91,100,114,144,111,247,79,127,74,50,28,207,151,215,141,313,2,29,13,0,225,126,63,68,324,30,219,124,263,91,166,48,66,51,140,215,126,191,159
,,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.01,0.04,0.04,0,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04
,,,,,,,,,,,,,,,,,,,,,,,,,b,,b,b,,,,,,,,,,,,,,,,,,,,
,6,284,130,152,30,47,44,38,47,77,77,82,125,103,181,76,89,50,44,24,165,119,171,110,234,6,25,14,3,177,103,68,52,257,23,184,93,215,67,132,46,53,34,97,175,103,158,115
,,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.05,0.02,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
,7,201,92,107,31,35,20,40,36,38,67,60,74,66,135,47,77,45,14,18,124,77,108,92,179,2,12,7,0,127,71,49,30,175,21,119,76,142,56,108,36,40,32,70,109,90,113,81
,,0.02,0.02,0.02,0.03,0.02,0.01,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02
,,,,,c,c,,c,c,,c,,c,,,d,d,d,,,d,d,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,163,89,74,15,23,26,15,35,49,38,41,84,49,114,43,57,28,18,17,100,63,87,76,146,1,11,3,0,101,62,32,35,147,11,108,51,129,31,85,33,31,20,59,104,56,96,61
,,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,,,,,adgh,dgh,,,abdgh,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,
,9,138,61,77,5,25,22,21,28,36,31,43,64,37,101,38,35,26,21,17,73,65,77,61,122,2,12,3,0,93,44,28,26,128,10,100,35,108,27,59,22,23,14,58,94,39,89,45
,,0.02,0.01,0.02,*%,0.02,0.02,0.01,0.02,0.02,0.01,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.01,0.02,0.01,0,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0.01,0.02,0.01
,,,,,,a,a,a,ag,a,,a,ag,,a,b,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,b,,,
,10,137,65,72,17,19,18,18,31,34,36,36,65,55,82,28,51,31,15,12,79,58,82,55,121,4,6,2,3,88,47,31,27,131,6,94,33,107,28,69,26,23,20,48,95,41,67,67
,,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.02,0.03,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.02
,,,,,,,,,bcdgh,,,,h,,,,,,,,,,,,,d,,,,,,,,,,b,,,,,,,,,b,,,
,11,117,57,59,13,29,14,11,16,34,42,25,50,34,84,22,51,24,14,6,73,44,73,45,107,2,7,2,0,79,37,20,21,111,6,79,36,95,22,64,21,20,23,41,79,35,64,51
,,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01
,,,,,,cdh,,,,dh,dh,,h,,,,ag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,138,67,71,21,17,21,15,24,40,38,35,65,51,88,32,40,32,20,15,71,67,92,47,109,2,17,4,6,97,41,23,24,135,4,89,40,96,39,64,24,28,12,53,80,55,80,55
,,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.02,0.01,0.04,0.02,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02
,,,,,,,,,,dh,,,dh,,,,,,,,,,b,,,,,,,,,,,b,,,,,,,,,,,,,,
,13,95,53,41,21,10,17,7,13,26,31,24,39,25,69,31,28,17,13,5,59,36,42,52,78,*,10,6,0,67,28,14,9,91,4,59,33,75,20,45,18,16,11,39,54,37,52,43
,,0.01,0.01,0.01,0.02,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.02,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
,,,,,bdh,,d,,,d,d,,d,,,bg,,,,,,,,a,,,,ab,,,,,,,,,,,,,,,,,,,,
,14,91,51,40,16,9,16,15,15,20,24,31,35,29,62,23,24,22,13,9,48,43,57,34,71,2,5,3,9,59,32,21,15,85,3,67,20,74,17,45,17,18,10,36,64,24,54,36
,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.06,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,abcd,,,,,,,b,,,,,,,,,b,,,
,NET: Rank 1,1271,549,710,153,224,235,208,197,255,377,443,451,527,744,243,391,259,213,164,634,637,715,552,1103,25,89,38,13,750,497,295,247,1120,112,717,515,890,358,603,178,232,193,479,713,519,743,480
,,0.14,0.13,0.15,0.13,0.15,0.16,0.14,0.14,0.12,0.14,0.15,0.13,0.17,0.13,0.12,0.13,0.14,0.16,0.2,0.13,0.16,0.14,0.15,0.15,0.15,0.12,0.12,0.08,0.13,0.16,0.17,0.16,0.14,0.16,0.13,0.17,0.14,0.15,0.14,0.13,0.13,0.15,0.14,0.14,0.15,0.15,0.13
,,,,a,,f,aefgi,,,,,fi,,b,,,,a,af,abcdfg,,abf,,,,,,,,,a,a,a,,,,a,,,,,,,,,a,b,
,NET: Rank 1-3,2909,1275,1614,321,491,509,503,489,597,812,1012,1086,1118,1791,574,961,606,462,307,1534,1375,1656,1238,2490,57,214,97,43,1749,1116,655,555,2587,258,1680,1146,2043,833,1414,407,601,406,1104,1622,1197,1674,1134
,,0.32,0.3,0.35,0.27,0.33,0.36,0.35,0.35,0.29,0.3,0.35,0.32,0.36,0.3,0.29,0.32,0.33,0.34,0.37,0.31,0.34,0.32,0.33,0.33,0.34,0.3,0.32,0.27,0.31,0.36,0.37,0.36,0.32,0.36,0.3,0.37,0.32,0.35,0.32,0.29,0.34,0.32,0.33,0.31,0.36,0.34,0.31
,,,,a,,af,afgi,afgi,afgi,,,afgi,a,b,,,a,a,a,abf,a,af,,,,,,,,,a,a,a,,a,,a,,a,,,b,,b,,a,b,
,NET: Rank 1-5,3803,1675,2102,445,632,630,653,633,810,1077,1283,1443,1418,2385,776,1250,792,606,380,2025,1778,2199,1585,3263,69,276,130,55,2303,1444,818,735,3391,330,2222,1461,2701,1058,1842,541,772,530,1440,2148,1525,2182,1494
,,0.42,0.39,0.46,0.38,0.42,0.44,0.45,0.45,0.4,0.4,0.45,0.42,0.46,0.41,0.39,0.42,0.44,0.44,0.46,0.41,0.44,0.43,0.42,0.43,0.41,0.39,0.43,0.34,0.4,0.46,0.46,0.48,0.42,0.47,0.4,0.47,0.42,0.44,0.41,0.39,0.43,0.42,0.43,0.41,0.45,0.44,0.41
,,,,a,,a,afg,afgi,afgi,,,afgi,a,b,,,a,af,af,af,,af,,,,,,,,,a,a,a,,a,,a,,a,,,b,,b,,a,b,
,NET: Rank 1-14,5166,2340,2797,616,845,828,833,878,1166,1462,1660,2044,1865,3301,1114,1703,1066,779,504,2817,2349,2986,2157,4430,90,381,173,76,3191,1909,1104,974,4650,417,3122,1877,3741,1366,2513,784,1024,705,1941,3001,2005,2955,2048
,,0.58,0.54,0.61,0.53,0.57,0.58,0.58,0.63,0.57,0.55,0.58,0.59,0.6,0.56,0.56,0.57,0.59,0.57,0.61,0.57,0.59,0.58,0.57,0.58,0.54,0.53,0.57,0.48,0.56,0.61,0.62,0.63,0.58,0.59,0.57,0.6,0.58,0.57,0.56,0.56,0.57,0.55,0.58,0.57,0.6,0.59,0.57
,,,,a,,a,ag,a,abcdfghi,a,,ag,ag,b,,,,a,,a,,a,,,c,,,,,,a,a,a,,,,a,,,,,,,,,a,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
