Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,0.13,0.11,0.16,0.14,0.17,0.15,0.13,0.1,0.09,0.16,0.14,0.1,0.16,0.12,0.13,0.14,0.12,0.14,0.15,0.14,0.13,0.13,0.14,0.13,0.13,0.17,0.18,0.14,0.13,0.14,0.13,0.13,0.13,0.13,0.13,0.15,0.14,0.13,0.13,0.11,0.14,0.16,0,0.13,0.14,0.14,0.13
,,,,a,fi,adefhi,efi,,,,efi,efi,,b,,,,,,,,,,,,,a,a,,,,,,,,,,,,b,,b,ab,,,,,
,2,457,197,259,92,106,84,72,58,45,198,157,102,155,302,103,127,112,82,33,230,227,240,216,341,14,63,28,8,282,171,113,79,406,42,360,92,412,43,457,104,203,150,0,361,90,317,137
,,0.1,0.09,0.11,0.11,0.12,0.11,0.12,0.1,0.06,0.11,0.11,0.08,0.1,0.11,0.09,0.09,0.12,0.14,0.1,0.09,0.13,0.11,0.1,0.1,0.12,0.13,0.12,0.07,0.1,0.11,0.12,0.11,0.1,0.11,0.11,0.09,0.11,0.08,0.1,0.07,0.11,0.12,0,0.11,0.08,0.11,0.09
,,,,a,fi,fi,fi,fi,fi,,fi,fi,,,,,,abf,abf,,,abf,,,,,,,,,,,,,,,,,,b,,b,b,,b,,b,
,3,293,122,168,78,65,52,54,21,22,143,106,43,124,169,78,101,65,31,18,179,114,138,155,209,6,40,14,23,174,115,77,44,263,23,227,60,258,29,293,78,128,87,0,227,61,219,70
,,0.07,0.06,0.07,0.09,0.07,0.07,0.09,0.04,0.03,0.08,0.08,0.03,0.08,0.06,0.07,0.07,0.07,0.05,0.06,0.07,0.06,0.06,0.07,0.06,0.05,0.08,0.06,0.18,0.06,0.07,0.08,0.06,0.07,0.06,0.07,0.06,0.07,0.06,0.07,0.06,0.07,0.07,0,0.07,0.06,0.08,0.05
,,,,a,efi,efi,efi,efi,,,efi,efi,,b,,,,,,,,,,,,,,,abcd,,,a,,,,,,,,,,,,,,,b,
,4,122,51,67,22,39,22,20,12,7,61,43,18,48,74,30,41,31,7,14,70,52,50,70,89,4,10,10,10,76,45,32,21,107,14,94,25,115,7,122,39,35,48,0,98,23,88,30
,,0.03,0.02,0.03,0.03,0.04,0.03,0.03,0.02,0.01,0.04,0.03,0.01,0.03,0.03,0.03,0.03,0.03,0.01,0.04,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0.04,0.08,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.03,0.03,0.02,0.04,0,0.03,0.02,0.03,0.02
,,,,,fi,efi,fi,fi,,,fi,fi,,,,,,d,,d,,,,,,,,,ac,,,,,,,,,b,,,,,c,,,,b,
,5,77,34,42,22,21,10,6,8,9,43,16,17,28,49,25,28,15,6,3,53,24,28,49,55,2,13,5,2,46,31,23,11,64,12,67,10,74,3,77,26,31,20,0,61,14,58,19
,,0.02,0.02,0.02,0.03,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.01,0.02,*%,0.02,0.02,0.02,0.02,0,0.02,0.01,0.02,0.01
,,,,,dhi,dh,,,,,cdhi,,,,,,,,,,,,,a,,,,,,,,,,,a,,,b,,,,,,,,,,
,6,61,27,33,17,16,11,3,8,6,33,14,14,24,37,30,12,7,8,4,42,19,18,43,38,3,11,3,6,30,31,27,12,53,8,48,13,53,8,61,18,31,12,0,48,13,44,17
,,0.01,0.01,0.01,0.02,0.02,0.01,*%,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.03,0.02,0.01,0.05,0.01,0.02,0.03,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0,0.01,0.01,0.02,0.01
,,,,,dh,d,,,,,dh,,,,,bcfg,,,,,b,,,a,,a,,,a,,a,a,,,,,,,,,,,,,,,,
,7,54,34,20,10,9,12,8,7,8,19,20,15,31,23,15,20,13,6,0,35,19,24,30,35,2,10,4,3,38,16,8,8,46,6,49,4,48,5,54,23,26,5,0,45,9,44,8
,,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.02,0.01,*%,0,0.01,0.01,0.02,0.01
,,,b,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,b,,,,d,d,d,,,,,b,
,8,38,25,12,8,15,3,1,4,7,23,4,11,16,22,9,12,11,6,*,21,17,20,18,26,1,9,2,0,27,10,8,2,34,4,35,3,35,3,38,16,12,10,0,33,5,31,7
,,0.01,0.01,0.01,0.01,0.02,*%,*%,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,*%,0.02,0.01,0,0.01,0.01,0.01,*%,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,*%,0.01,*%
,,,b,,h,cdh,,,,,cdh,,h,,,,,,,,,,,,,,a,,,d,,,,,,b,,,,,,,,,,,b,
,9,35,21,13,11,10,4,3,2,5,22,7,7,11,24,9,8,15,2,1,17,18,22,13,30,1,3,1,0,21,14,7,8,25,7,26,7,30,5,35,13,10,12,0,27,8,26,7
,,0.01,0.01,0.01,0.01,0.01,0.01,*%,*%,0.01,0.01,*%,*%,0.01,0.01,0.01,0.01,0.02,*%,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,*%
,,,,,ehi,,,,,,ehi,,,,,,,bdf,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,
,10,30,19,10,10,10,4,1,3,3,19,5,6,9,21,7,5,8,3,7,12,18,11,18,18,1,4,3,4,12,17,11,4,24,6,26,4,30,0,30,13,6,11,0,28,2,23,6
,,0.01,0.01,*%,0.01,0.01,0.01,*%,0.01,*%,0.01,*%,*%,0.01,0.01,0.01,*%,0.01,0.01,0.02,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,*%,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0,0.01,0.01,*%,0.01,0,0.01,*%,0.01,*%
,,,,,dh,dh,,,,,dhi,,,,,,,,,abf,,bf,,,,,,,a,,a,a,,,a,,,,,,c,,c,,b,,,
,NET: Rank 1,600,244,355,113,158,118,79,59,73,271,197,132,253,347,150,213,112,78,48,362,237,280,312,438,15,84,43,17,380,214,120,92,535,50,450,143,528,71,600,148,246,205,0,444,147,392,198
,,0.13,0.11,0.16,0.14,0.17,0.15,0.13,0.1,0.09,0.16,0.14,0.1,0.16,0.12,0.13,0.14,0.12,0.14,0.15,0.14,0.13,0.13,0.14,0.13,0.13,0.17,0.18,0.14,0.13,0.14,0.13,0.13,0.13,0.13,0.13,0.15,0.14,0.13,0.13,0.11,0.14,0.16,0,0.13,0.14,0.14,0.13
,,,,a,fi,adefhi,efi,,,,efi,efi,,b,,,,,,,,,,,,,a,a,,,,,,,,,,,,b,,b,ab,,,,,
,NET: Rank 1-3,1350,563,782,282,330,254,206,137,140,612,460,277,532,818,330,440,289,192,98,771,579,658,683,989,36,188,85,48,836,500,310,216,1203,115,1037,294,1199,142,1350,330,577,442,0,1031,298,928,405
,,0.3,0.26,0.35,0.34,0.36,0.33,0.33,0.24,0.18,0.35,0.33,0.21,0.33,0.28,0.28,0.3,0.31,0.33,0.31,0.29,0.32,0.3,0.3,0.29,0.3,0.37,0.35,0.39,0.3,0.32,0.33,0.3,0.3,0.3,0.3,0.3,0.31,0.27,0.3,0.24,0.32,0.35,0,0.31,0.28,0.32,0.27
,,,,a,efi,efi,efi,efi,fi,,efi,efi,,b,,,,,a,,,a,,,,,a,a,,,,,,,,,,,,b,,b,ab,,b,,b,
,NET: Rank 1-5,1548,649,891,326,390,287,232,157,156,716,519,313,608,940,385,509,334,205,115,894,654,736,801,1132,42,211,99,60,958,576,365,248,1374,141,1198,330,1388,152,1548,395,643,510,0,1191,335,1074,454
,,0.35,0.3,0.39,0.4,0.43,0.38,0.37,0.28,0.2,0.41,0.37,0.23,0.38,0.33,0.33,0.34,0.36,0.36,0.37,0.34,0.36,0.34,0.36,0.33,0.35,0.42,0.41,0.49,0.34,0.36,0.38,0.35,0.35,0.36,0.35,0.34,0.36,0.29,0.35,0.28,0.36,0.4,0,0.36,0.31,0.37,0.3
,,,,a,efi,cdefhi,efi,efi,fi,,efhi,efi,,b,,,,,,,,,,,,,a,a,a,,,a,,,,,,b,,b,,b,abc,,b,,b,
,NET: Rank 1-10,1766,776,978,382,450,320,248,181,184,832,568,366,699,1067,455,567,389,229,127,1021,745,831,924,1279,51,247,112,73,1086,664,426,282,1556,170,1383,360,1584,173,1766,478,728,560,0,1371,372,1242,500
,,0.4,0.36,0.43,0.46,0.5,0.42,0.4,0.32,0.24,0.48,0.41,0.27,0.44,0.37,0.39,0.38,0.42,0.4,0.4,0.39,0.41,0.38,0.41,0.37,0.43,0.49,0.46,0.59,0.38,0.42,0.45,0.39,0.39,0.44,0.41,0.37,0.41,0.33,0.4,0.34,0.41,0.44,0,0.41,0.35,0.43,0.33
,,,,a,defhi,cdefhi,efi,efi,fi,,cdefhi,efi,,b,,,,,,,,,,,,,a,a,a,,a,ad,,,,b,,b,,b,,b,ab,,b,,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
