Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0.08,0.09,0.1,0.05,0.07,0.06,0.08,0.08,0.08,0.07,0.09,0.15,0.1,0.15,0.05,0.04,0.13,0.04,0.02,0.05,0.06,0.1,0.07,0.04,0,0.08,0,0.07,0.11,0,0,0,0.1,0.13,0.06,0.09,0,0.07,0.09,0.15,0.06,0.08,0.21,0.12,0.07,0,0.09,0,0.09,0.1,0.08,0.05,0.05,0.2,0,0.08,0,0.08,0.08,0.07,0.1,0.1,0.02,0.49,0.07,0,0,0.11,0.08,0.15,0,0.12,0.08,0.08,0,0.19,0.15,0.03,0,0,0.47,0.51,0.07,0,0.16,0.1,0.07,0.07,0,0.07,0.06,0.14,0,0,0.06,0.07,0.13,0.1,0.05,0.05,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.07,0.08,0.04,0.08,0.08,0.07,0.05,0.07,0.07,0.24,0.07,0.07,0.04,0.07,0.09,0.07,0.1,0.1,0.07,0.04,0.05,0.14,0.1,0.15,0.09,0.13,0.03,0.09,0.07,0.09,0.09,0
,,,,,,,,,,,,,e,,,,,bch,,,,,bch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,,,,,
,£50 - £99,29,14,6,10,10,12,21,2,20,9,14,5,9,6,4,5,19,9,7,2,1,9,20,9,2,27,2,14,13,0,0,2,10,3,9,5,0,2,4,1,3,3,3,1,3,3,2,4,1,12,6,3,7,1,0,29,0,19,10,19,5,2,4,0,17,0,0,2,2,1,1,1,1,0,0,0,1,4,0,0,0,0,20,2,1,6,11,8,3,7,6,1,1,0,3,17,7,4,27,28,29,29,15,29,8,29,29,15,29,19,29,29,20,22,9,29,0,25,24,10,9,17,7,4,5,3,8,4,0,3,3,5,5,11,7,8,12,8,4
,,0.1,0.12,0.09,0.09,0.08,0.08,0.09,0.06,0.1,0.12,0.1,0.12,0.14,0.23,0.09,0.05,0.15,0.06,0.09,0.04,0.03,0.11,0.1,0.06,0.21,0.1,0.21,0.09,0.11,0,0,0.21,0.12,0.1,0.09,0.08,0,0.08,0.19,0.16,0.19,0.08,0.11,0.07,0.11,0.17,0.03,0.12,0.12,0.18,0.07,0.04,0.17,0.06,0,0.1,0,0.11,0.09,0.1,0.19,0.05,0.11,0,0.1,0,0,0.21,0.22,0.16,0.49,0.1,0.08,0,0,0,0.13,0.14,0,0,0,0,0.1,0.1,0.04,0.12,0.08,0.06,0.27,0.14,0.15,0.09,0.51,0,0.11,0.1,0.11,0.11,0.12,0.11,0.1,0.1,0.08,0.1,0.06,0.1,0.1,0.07,0.1,0.1,0.1,0.1,0.1,0.11,0.06,0.11,0,0.11,0.11,0.09,0.1,0.11,0.08,0.22,0.13,0.07,0.16,0.06,0,0.06,0.26,0.08,0.06,0.12,0.16,0.06,0.13,0.06,0.11
,,,,,,,,,,,,,,,,,,bdh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,£100 - £199,39,14,7,18,10,17,31,7,33,6,18,9,10,3,4,12,21,18,10,6,2,12,26,18,3,36,3,28,8,0,0,3,6,2,16,12,0,2,4,0,1,8,1,1,2,1,10,7,2,11,6,14,3,4,0,39,0,28,11,26,2,7,3,0,24,1,0,1,0,0,0,2,1,0,2,2,2,2,0,1,0,0,32,0,2,5,25,24,1,6,6,0,0,0,0,27,5,3,33,33,39,39,20,39,16,39,39,23,39,29,39,39,23,32,20,37,1,34,31,21,16,25,8,1,8,11,6,8,1,3,1,5,12,16,4,22,8,13,11
,,0.14,0.12,0.11,0.17,0.08,0.12,0.14,0.18,0.16,0.08,0.12,0.19,0.15,0.11,0.09,0.14,0.16,0.12,0.13,0.14,0.06,0.15,0.13,0.12,0.29,0.13,0.29,0.17,0.07,0,0,0.29,0.07,0.06,0.15,0.21,0,0.08,0.2,0,0.06,0.23,0.03,0.05,0.08,0.05,0.19,0.2,0.21,0.17,0.07,0.18,0.08,0.25,0,0.14,0,0.16,0.1,0.14,0.1,0.19,0.09,0,0.14,0.29,0,0.11,0,0,0,0.32,0.1,0,0.44,0.46,0.24,0.08,0,0.45,0,0,0.16,0,0.08,0.09,0.18,0.19,0.1,0.11,0.13,0,0,0,0,0.16,0.08,0.09,0.14,0.13,0.14,0.14,0.12,0.14,0.12,0.14,0.14,0.12,0.14,0.15,0.14,0.14,0.11,0.16,0.14,0.14,0.1,0.15,0.15,0.2,0.17,0.16,0.1,0.05,0.22,0.22,0.13,0.13,0.06,0.06,0.1,0.09,0.14,0.18,0.1,0.17,0.09,0.1,0.32
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,,,,,,,,d,,,,,,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,g,,,,,,,,,,,,,a
,£200 - £299,34,16,8,10,21,24,32,8,28,6,22,8,3,3,9,8,13,21,8,6,7,17,17,21,4,31,4,24,7,0,0,4,5,2,18,6,0,2,1,1,3,8,1,4,5,1,5,2,1,9,8,10,4,3,0,34,0,22,11,20,2,4,5,1,20,0,0,0,2,0,0,0,1,3,0,0,0,4,1,1,1,0,21,3,3,7,12,10,2,9,8,1,0,0,3,18,11,3,30,33,34,34,20,34,13,34,34,23,34,24,34,34,23,27,16,31,3,30,25,16,10,17,10,0,5,4,5,10,2,8,0,7,11,11,4,19,13,23,5
,,0.12,0.14,0.14,0.09,0.17,0.17,0.14,0.22,0.14,0.08,0.15,0.17,0.04,0.12,0.24,0.09,0.1,0.14,0.11,0.12,0.22,0.2,0.09,0.14,0.35,0.11,0.35,0.15,0.06,0,0,0.35,0.06,0.06,0.17,0.1,0,0.07,0.05,0.15,0.24,0.21,0.03,0.22,0.21,0.07,0.1,0.07,0.11,0.15,0.09,0.13,0.11,0.15,0,0.12,0,0.13,0.11,0.11,0.09,0.11,0.15,0.28,0.12,0,0,0,0.23,0,0,0,0.08,0.34,0,0,0,0.13,0.13,0.55,0.53,0,0.11,0.15,0.15,0.13,0.09,0.08,0.18,0.17,0.18,0.13,0,0,0.11,0.1,0.17,0.11,0.13,0.13,0.12,0.12,0.11,0.12,0.1,0.12,0.12,0.11,0.12,0.13,0.12,0.12,0.11,0.13,0.11,0.12,0.22,0.13,0.12,0.15,0.11,0.11,0.11,0,0.13,0.08,0.11,0.17,0.13,0.17,0,0.11,0.13,0.12,0.1,0.14,0.15,0.18,0.13
,,,,,,,,,,,,,b,,,be,,,,,,g,ag,,,,,,e,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,£300 - £399,24,9,6,9,9,10,20,4,17,7,11,3,6,1,2,9,10,14,7,6,2,6,19,14,1,24,1,14,10,0,0,1,8,2,11,3,0,4,0,1,2,2,5,1,2,1,4,2,1,8,8,7,2,0,0,24,0,12,12,15,3,5,2,0,12,0,0,3,1,1,0,1,2,1,2,0,0,2,0,0,0,0,18,1,3,4,15,13,2,3,3,0,0,0,2,17,6,2,20,22,24,24,16,24,14,24,24,18,24,19,24,24,19,20,14,22,2,22,20,3,8,12,11,3,2,2,6,5,1,3,2,3,8,7,6,12,6,10,4
,,0.09,0.08,0.1,0.08,0.07,0.07,0.09,0.12,0.08,0.1,0.08,0.07,0.09,0.04,0.06,0.1,0.08,0.09,0.09,0.12,0.06,0.07,0.09,0.09,0.07,0.09,0.07,0.08,0.09,0,0,0.07,0.1,0.06,0.1,0.05,0,0.15,0,0.18,0.12,0.06,0.19,0.04,0.08,0.05,0.08,0.05,0.12,0.12,0.09,0.09,0.05,0,0,0.09,0,0.07,0.11,0.08,0.11,0.13,0.05,0,0.07,0,0,0.32,0.13,0.13,0,0.1,0.18,0.11,0.4,0,0,0.06,0,0,0,0,0.09,0.06,0.12,0.07,0.11,0.1,0.2,0.06,0.07,0,0,0,0.07,0.1,0.09,0.06,0.09,0.09,0.09,0.09,0.09,0.09,0.11,0.09,0.09,0.09,0.09,0.1,0.09,0.09,0.09,0.1,0.1,0.08,0.15,0.09,0.09,0.03,0.09,0.08,0.13,0.18,0.06,0.05,0.11,0.09,0.06,0.07,0.16,0.05,0.1,0.08,0.14,0.09,0.07,0.08,0.12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,c,,,,,,,,,,,,,,,,,,,,
,£400 - £499,41,17,5,19,16,18,32,6,23,18,15,2,10,2,1,20,14,26,12,5,8,4,37,26,1,40,1,17,23,0,0,1,17,5,7,10,0,2,4,1,1,3,6,3,3,4,4,6,2,5,8,17,8,2,1,40,1,20,21,27,2,5,7,0,24,2,0,1,0,1,1,0,0,1,1,2,2,6,1,0,0,0,32,4,2,5,24,22,2,7,6,1,0,1,4,29,6,4,35,37,41,41,28,41,15,41,41,31,41,30,41,41,33,30,17,41,0,33,29,18,14,22,10,2,4,8,9,9,3,5,2,6,11,19,4,13,19,20,3
,,0.14,0.14,0.08,0.18,0.13,0.13,0.14,0.18,0.11,0.24,0.1,0.05,0.16,0.1,0.04,0.23,0.11,0.17,0.16,0.12,0.27,0.04,0.19,0.17,0.07,0.15,0.07,0.11,0.21,0,0,0.07,0.21,0.19,0.07,0.17,0,0.1,0.22,0.18,0.1,0.09,0.25,0.14,0.11,0.23,0.08,0.19,0.16,0.08,0.09,0.21,0.2,0.13,1,0.14,1,0.11,0.2,0.15,0.1,0.14,0.19,0,0.14,0.43,0,0.16,0,0.26,0.51,0,0,0.07,0.15,0.35,0.27,0.21,0.17,0,0,0,0.16,0.19,0.09,0.09,0.17,0.17,0.16,0.13,0.14,0.08,0,0.52,0.14,0.17,0.09,0.11,0.15,0.15,0.14,0.14,0.16,0.14,0.12,0.14,0.14,0.16,0.14,0.16,0.14,0.14,0.16,0.15,0.12,0.15,0,0.14,0.14,0.17,0.15,0.14,0.11,0.09,0.11,0.16,0.18,0.15,0.2,0.11,0.15,0.1,0.13,0.21,0.09,0.1,0.21,0.16,0.08
,,,,,,,,,,,ac,,,,,,ad,,f,f,,af,,f,f,,,,,d,,,,f,f,,,,,,,,,,,,,,,,,,ab,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,
,£500 - £749,28,13,6,10,11,14,21,1,19,8,11,5,5,4,3,9,14,14,10,2,2,8,20,14,0,28,0,15,13,0,0,0,9,4,11,4,0,5,1,1,0,2,3,2,5,2,2,4,0,8,12,5,2,1,0,28,0,17,11,16,4,5,3,0,16,0,0,0,0,1,0,3,3,1,0,0,0,3,0,0,0,0,22,2,1,2,13,12,1,7,6,2,0,0,2,16,4,3,24,25,28,28,21,28,13,28,28,22,28,19,28,28,23,20,15,28,0,21,21,9,10,17,9,2,2,6,4,7,2,4,1,8,4,12,4,14,7,11,2
,,0.1,0.11,0.09,0.09,0.09,0.1,0.09,0.03,0.09,0.11,0.08,0.11,0.08,0.16,0.07,0.1,0.11,0.09,0.13,0.05,0.06,0.09,0.1,0.09,0,0.1,0,0.09,0.12,0,0,0,0.11,0.15,0.11,0.06,0,0.22,0.05,0.18,0,0.06,0.11,0.1,0.23,0.13,0.05,0.11,0,0.12,0.14,0.07,0.05,0.07,0,0.1,0,0.1,0.1,0.09,0.15,0.12,0.08,0,0.1,0,0,0,0,0.15,0,0.36,0.3,0.15,0,0,0,0.1,0,0,0,0,0.11,0.1,0.07,0.03,0.1,0.1,0.09,0.14,0.13,0.19,0,0,0.08,0.09,0.06,0.1,0.1,0.1,0.1,0.1,0.12,0.1,0.1,0.1,0.1,0.11,0.1,0.1,0.1,0.1,0.11,0.1,0.1,0.1,0,0.09,0.1,0.09,0.11,0.11,0.1,0.12,0.07,0.11,0.08,0.11,0.17,0.09,0.08,0.13,0.05,0.13,0.1,0.1,0.07,0.08,0.07
,£750 - £999,19,4,6,9,7,10,15,2,10,8,9,1,2,0,3,10,3,16,6,6,4,4,14,16,0,19,0,10,9,0,0,0,5,4,5,4,0,1,0,0,2,4,0,2,2,0,4,4,0,1,13,3,1,0,0,19,0,10,8,13,0,1,4,0,12,1,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,15,2,3,2,12,12,0,3,3,0,1,0,3,15,3,1,14,16,19,19,11,19,11,19,19,15,19,11,19,19,13,12,13,17,2,13,11,6,3,13,5,2,1,5,1,4,3,3,0,5,4,6,4,7,7,8,2
,,0.07,0.04,0.09,0.08,0.06,0.07,0.07,0.05,0.05,0.11,0.06,0.03,0.03,0,0.08,0.11,0.02,0.1,0.08,0.12,0.13,0.05,0.07,0.1,0,0.07,0,0.06,0.08,0,0,0,0.07,0.13,0.05,0.08,0,0.04,0,0,0.12,0.11,0,0.11,0.07,0,0.08,0.12,0,0.01,0.16,0.04,0.03,0,0,0.07,0,0.06,0.08,0.07,0,0.04,0.13,0,0.07,0.28,0,0,0,0,0,0,0.08,0.07,0,0,0,0.16,0,0,0,0,0.08,0.09,0.13,0.04,0.08,0.09,0,0.06,0.07,0,0.49,0,0.1,0.09,0.05,0.03,0.06,0.06,0.07,0.07,0.06,0.07,0.09,0.07,0.07,0.07,0.07,0.06,0.07,0.07,0.06,0.06,0.09,0.06,0.13,0.06,0.05,0.06,0.03,0.08,0.05,0.1,0.03,0.1,0.03,0.06,0.19,0.06,0,0.08,0.04,0.07,0.1,0.05,0.08,0.06,0.06
,,,,,,,,,,,,,,,,,,,a,,a,a,,a,a,,,,,,,,,,,,,,,,,,,,,,,,,,,acdg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"£1,000 - £1,449",18,7,4,7,10,11,13,0,13,3,8,1,4,2,3,8,6,11,5,6,0,3,14,11,0,18,0,10,7,0,0,0,6,1,5,5,0,2,0,0,1,0,1,1,0,1,8,2,2,1,8,5,3,0,0,18,0,14,3,9,1,3,5,0,9,0,0,1,0,1,0,0,1,1,0,0,1,3,2,0,0,0,10,1,2,5,7,7,0,3,2,2,0,0,1,8,3,5,15,17,18,18,15,18,12,18,18,16,18,8,18,18,15,9,12,18,0,15,13,7,5,8,8,1,4,3,2,3,0,3,1,5,5,5,3,10,3,10,2
,,0.06,0.06,0.06,0.06,0.08,0.07,0.06,0,0.06,0.04,0.05,0.02,0.06,0.07,0.07,0.08,0.05,0.07,0.07,0.13,0,0.04,0.07,0.07,0,0.06,0,0.06,0.07,0,0,0,0.07,0.05,0.05,0.09,0,0.08,0,0,0.04,0,0.03,0.06,0,0.04,0.15,0.06,0.2,0.01,0.1,0.07,0.08,0,0,0.06,0,0.08,0.03,0.05,0.03,0.07,0.13,0,0.05,0,0,0.08,0,0.15,0,0,0.11,0.09,0,0,0.1,0.09,0.37,0,0,0,0.05,0.03,0.08,0.09,0.05,0.06,0,0.06,0.04,0.17,0,0,0.02,0.04,0.05,0.16,0.06,0.07,0.06,0.06,0.08,0.06,0.09,0.06,0.06,0.08,0.06,0.04,0.06,0.06,0.07,0.04,0.09,0.06,0,0.06,0.06,0.06,0.06,0.05,0.09,0.06,0.12,0.06,0.04,0.06,0,0.07,0.09,0.08,0.06,0.05,0.06,0.08,0.03,0.08,0.05
,,,,,,,,,,,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,e,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
