Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q8_W3.11. Providing support services for homelessness: Thinking about the wellbeing of your local community, which of the following do you see as being most important in the year ahead (2024)? By 'local community' we mean the local area where you live.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,English region,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,North-West,North-East,Yorkshire & Humberside,West Midlands,East Midlands,South-West,South-East,Eastern,London,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,6241,2812,3396,663,1162,1266,943,1226,981,1825,2209,2207,802,296,623,647,519,675,1019,691,969,2105,4136,1996,2009,1138,681,417,4005,2236,3258,2940,5064,240,446,421,42,4108,2058,1189,992,5627,489,3850,2171,4567,1590,3235,1022,1294,919,2217,3719,2304,3568,2432
,Total,6241,3007,3201,823,1041,1004,1006,961,1406,1864,2010,2367,817,294,612,647,542,640,1027,697,967,2156,4085,1426,2086,1242,933,553,3513,2728,3579,2609,5152,131,557,243,130,4004,2157,1216,1066,5623,486,3806,2198,4476,1669,3109,980,1229,899,2346,3636,2376,3487,2495
,1,222,89,130,45,46,35,31,29,36,91,66,64,27,9,16,24,14,20,38,24,48,94,127,50,72,30,43,26,122,100,131,88,173,5,30,11,3,135,85,47,30,191,26,135,72,161,56,122,35,60,26,76,134,82,138,79
,,0.04,0.03,0.04,0.05,0.04,0.03,0.03,0.03,0.03,0.05,0.03,0.03,0.03,0.03,0.03,0.04,0.02,0.03,0.04,0.03,0.05,0.04,0.03,0.03,0.03,0.02,0.05,0.05,0.03,0.04,0.04,0.03,0.03,0.04,0.05,0.05,0.02,0.03,0.04,0.04,0.03,0.03,0.05,0.04,0.03,0.04,0.03,0.04,0.04,0.05,0.03,0.03,0.04,0.03,0.04,0.03
,,,,a,cdefhi,fi,,,,,defhi,,,,,,,,,,,ce,b,,,,,c,c,,,,,,,a,,,,,,,,a,,,,,,,de,,,,,,
,2,294,124,168,74,53,41,52,37,37,127,93,74,38,9,22,31,24,26,48,26,70,117,177,55,96,69,34,39,151,143,174,114,214,8,46,14,10,182,106,63,49,261,26,172,108,211,82,155,44,65,47,95,162,119,177,107
,,0.05,0.04,0.05,0.09,0.05,0.04,0.05,0.04,0.03,0.07,0.05,0.03,0.05,0.03,0.04,0.05,0.04,0.04,0.05,0.04,0.07,0.05,0.04,0.04,0.05,0.06,0.04,0.07,0.04,0.05,0.05,0.04,0.04,0.06,0.08,0.06,0.08,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.04,0.04,0.05,0.05,0.04
,,,,a,bcdefhi,fi,,fi,,,cefhi,fi,,,,,,,,,,abcefgh,b,,,,a,,abdf,,a,,,,,a,,,,,,,,,,,,,,,,,,,,,
,3,211,96,111,35,40,41,29,29,37,75,70,66,35,5,20,17,18,17,34,27,38,74,137,39,80,34,34,24,119,92,135,76,172,9,15,12,3,105,103,67,43,182,25,111,89,140,68,110,33,55,22,69,109,92,140,66
