Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,,,,,,,,,,,,,,,,d,d,,,,,,,,,,,,,,,,,,,,,,,,,c,,,,,
,4,525,244,280,61,85,80,99,90,110,146,179,200,215,311,109,152,121,88,55,260,265,302,218,455,8,34,21,6,316,200,110,106,476,42,319,193,389,129,247,73,113,61,207,291,211,290,216
,,0.06,0.06,0.06,0.05,0.06,0.06,0.07,0.06,0.05,0.05,0.06,0.06,0.07,0.05,0.05,0.05,0.07,0.06,0.07,0.05,0.07,0.06,0.06,0.06,0.05,0.05,0.07,0.04,0.06,0.06,0.06,0.07,0.06,0.06,0.06,0.06,0.06,0.05,0.06,0.05,0.06,0.05,0.06,0.06,0.06,0.06,0.06
,,,,,,,,,,,,,,b,,,,bf,,,,bf,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,515,226,288,74,87,76,96,74,108,161,172,182,185,330,103,161,111,86,55,264,251,303,211,419,12,51,21,10,303,201,118,96,466,39,300,196,358,153,248,74,112,62,199,290,210,282,211
,,0.06,0.05,0.06,0.06,0.06,0.05,0.07,0.05,0.05,0.06,0.06,0.05,0.06,0.06,0.05,0.05,0.06,0.06,0.07,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.06,0.05,0.06,0.07,0.06,0.06,0.05,0.05,0.06,0.06,0.06,0.06,0.05,0.06,0.05,0.06,0.06,0.06,0.06,0.06
,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,a,a,,,,,,,,,,,,,,,,
,6,451,192,253,62,69,69,73,71,106,131,142,177,136,315,103,153,78,77,39,256,194,253,195,387,7,38,13,4,279,168,85,93,398,42,277,159,330,113,196,54,78,63,189,269,171,249,191
,,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.04,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.04,0.02,0.05,0.05,0.05,0.06,0.05,0.06,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.05,0.06,0.05,0.05,0.05,0.05
,,,,a,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab,,,,
,7,393,176,206,54,58,53,65,59,103,112,119,162,133,259,64,129,90,67,43,193,200,239,152,350,10,13,11,6,232,153,89,82,349,33,225,154,288,103,188,61,70,57,158,215,166,240,141
,,0.04,0.04,0.04,0.05,0.04,0.04,0.05,0.04,0.05,0.04,0.04,0.05,0.04,0.04,0.03,0.04,0.05,0.05,0.05,0.04,0.05,0.05,0.04,0.05,0.06,0.02,0.04,0.04,0.04,0.05,0.05,0.05,0.04,0.05,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.05,0.05,0.04
,,,,,,,,,,,,,,,,,a,a,a,a,,af,,,c,c,,,,,,,a,,,,,,,,,,,,,,b,
,8,364,150,212,37,62,52,47,69,96,99,99,165,116,248,80,120,70,54,39,200,164,213,149,317,6,29,11,0,219,143,82,71,327,30,212,135,249,110,161,54,71,37,150,204,139,195,152
,,0.04,0.03,0.05,0.03,0.04,0.04,0.03,0.05,0.05,0.04,0.03,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0,0.04,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.04
,,,,a,,,,,adgh,h,,,adgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,,,,
,9,298,127,171,36,59,50,38,48,67,95,88,114,96,201,69,116,63,28,22,185,113,184,112,272,1,13,8,4,182,112,68,56,265,29,159,130,205,91,133,37,66,30,118,182,113,165,118
,,0.03,0.03,0.04,0.03,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.02,0.03,0.04,0.03,0.04,0.03,0.04,0.01,0.02,0.02,0.03,0.03,0.04,0.04,0.04,0.03,0.04,0.03,0.04,0.03,0.04,0.03,0.03,0.04,0.02,0.03,0.03,0.03,0.03,0.03
,,,,a,,d,,,,,,,,,,d,dg,d,,,dg,,,,bc,,,b,,,,,,,,,a,,,,,d,,,,,,
,10,297,114,180,46,55,54,27,59,56,101,81,115,88,209,70,91,49,53,34,160,136,163,133,263,6,22,6,0,196,96,64,53,259,32,192,94,226,71,136,50,50,36,114,185,103,183,107
,,0.03,0.03,0.04,0.04,0.04,0.04,0.02,0.04,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.04,0.03,0.03,0.03,0.04,0.03,0.04,0.03,0.02,0,0.03,0.03,0.04,0.03,0.03,0.05,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.04,0.03
,,,,a,d,d,d,,dfh,,dh,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11,205,81,124,25,39,26,29,35,50,65,55,85,59,145,51,72,39,18,25,122,82,116,88,184,6,6,4,4,122,77,40,42,181,19,122,75,144,57,85,26,37,22,91,123,72,125,75
,,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.01,0.03,0.02,0.02,0.02,0.02,0.02,0.04,0.01,0.01,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02
,,,,a,,,,,,,,,,,,d,d,,,d,d,,,,c,cd,,,,,,,,,,,,,,,,,,ad,,,,
,12,110,48,61,16,20,14,19,16,25,36,33,41,38,72,29,40,17,15,8,70,40,61,47,93,2,7,3,6,75,34,20,12,100,10,62,46,80,29,59,16,23,20,34,61,47,78,32
,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.04,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,
,NET: Rank 1,712,335,375,82,97,122,140,111,160,179,262,271,267,445,143,229,161,104,76,371,341,411,294,591,11,62,20,25,461,240,148,112,662,38,436,248,517,183,376,106,147,123,253,415,281,397,289
,,0.08,0.08,0.08,0.07,0.07,0.09,0.1,0.08,0.08,0.07,0.09,0.08,0.09,0.08,0.07,0.08,0.09,0.08,0.09,0.07,0.09,0.08,0.08,0.08,0.06,0.09,0.07,0.16,0.08,0.08,0.08,0.07,0.08,0.05,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.1,0.08,0.08,0.08,0.08,0.08
,,,,,,,bg,abgi,,,,abg,,,,,,a,,,,a,,,,,,,abd,,,,,b,,,,,,,,,e,,,,,
,NET: Rank 1-3,2019,1003,1008,249,310,328,367,315,451,559,695,766,734,1286,427,645,451,277,219,1072,947,1176,834,1691,34,183,57,46,1290,709,402,359,1836,151,1248,703,1459,526,1058,316,408,334,702,1164,790,1147,788
,,0.22,0.23,0.22,0.21,0.21,0.23,0.25,0.22,0.22,0.21,0.24,0.22,0.24,0.22,0.21,0.22,0.25,0.2,0.26,0.22,0.24,0.23,0.22,0.22,0.21,0.26,0.19,0.29,0.23,0.23,0.23,0.23,0.23,0.21,0.23,0.23,0.23,0.22,0.24,0.22,0.23,0.26,0.21,0.22,0.23,0.23,0.22
,,,,,,,,abfgi,,,,bg,,,,,,abdf,,abdf,,adf,,,,,d,,,,,,,,,,,,,e,,,bce,,,,,
,NET: Rank 1-5,3060,1473,1577,383,483,484,562,479,669,866,1046,1148,1134,1926,638,958,684,451,329,1597,1463,1781,1263,2564,54,267,99,62,1910,1109,630,561,2779,232,1867,1092,2206,807,1553,463,633,457,1108,1745,1211,1720,1216
,,0.34,0.34,0.34,0.33,0.32,0.34,0.39,0.34,0.33,0.33,0.36,0.33,0.37,0.33,0.32,0.32,0.38,0.33,0.4,0.32,0.37,0.35,0.33,0.34,0.32,0.37,0.32,0.39,0.33,0.35,0.36,0.36,0.34,0.33,0.34,0.35,0.34,0.34,0.35,0.33,0.36,0.36,0.33,0.33,0.36,0.34,0.34
,,,,,,,,abcefgi,,,,abfgi,,b,,,,abdf,,abdf,,abdf,,,,,,,,,,,a,,,,,,,,,,,,,a,,
,NET: Rank 1-12,5177,2361,2786,660,846,802,861,837,1172,1505,1663,2008,1801,3376,1104,1679,1091,763,539,2783,2394,3010,2139,4429,93,395,154,86,3216,1892,1078,971,4657,427,3117,1886,3727,1381,2511,761,1029,722,1961,2984,2021,2955,2032
,,0.58,0.55,0.6,0.56,0.57,0.56,0.6,0.6,0.57,0.57,0.58,0.58,0.58,0.57,0.55,0.57,0.6,0.56,0.65,0.56,0.6,0.59,0.57,0.58,0.55,0.55,0.51,0.54,0.56,0.6,0.61,0.63,0.58,0.6,0.56,0.6,0.58,0.58,0.56,0.54,0.58,0.57,0.58,0.57,0.6,0.59,0.56
,,,,a,,,,,cg,,,,,,,,,abdf,,abcdfg,,abdf,,,d,,,,,,a,a,a,,,,a,,,,,b,,b,,a,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
