Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,JRF - Low Income Households - Wave 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q9a_9. Personal loan from an unlicensed lender (i.e. a lender providing short term loans at a high cost - sometimes known as a loan shark). This excludes loans from lenders such as banks, authorised doorstep lenders or payday lenders.: For each of the following types of debt, please tell us whether it was a new debt for your household in the last six months (since November 2022) or if you already had it before November 2022, and if it has changed in size?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Family equivalized income - main groups,,,Benefits & Pension,,,,Disability,,,Household formation,,,,,Children and adults in HH,,,,,,,,Tenure - main groups,,,,,Tenure - detailed,,,,,,,,Region,,,,,,,,,,,,Age,,,,,,,,Gender,,Ethnicity - main groups,,,,,Ethnicity - detailed,,,,,,,,,,,,,,,,,,Employment - main groups,,,,Employment - detailed,,,,,,,,,,,,Borrowing,,Currently in arrears,,,,,,,,,,,,,,,Gone without at least one essential,,Food insecurity,,,,Lonely,,Occupation/previous occupation,,,,,,,,Low savings,,,,Deductions,,Received a COL payment in last month,
,,Total,1st income quintile,2nd income quintile,3rd income quintile,UC recipients,UC recipients + WTC recipients,Benefits' recipients,Pension recipients,Disabled person in HH,No disabled person in HH,Mental health,Single adult household,2 adults only (no children) household,3+ adults only (no children) household,1 adult only with at least 1 child household,2 adults only with at least 1 child household,No children,Children,1 child,2 children,3 or more children,1 adult,2 or more adults,At least 1 adult and 1 child,Mortgage holder,Renter,Homeowner (with/out mortgage),Social renter,Private renter,Home ownership with a mortgage,Home ownership without a mortgage,Shared ownership (partly paying rent and partly paying mortgage),"Private renting from landlord, living alone or with family/partner","Private renting from landlord, in shared household with other adults not related",Social renting from Local Authority / Council,Social renting from Housing Association,Other type of tenure,Scotland,Wales,Northern Ireland,North East,North West,Yorkshire and the Humber,East Midlands,West Midlands,Eastern England,London,South East,South West,18-24,25-34,35-44,45-54,55-64,65+,Net: 18-64 (working age),Net: 65+,Female,Male,White,Mix,Asian,Black,Other,White English / Welsh / Scottish / Northern Irish / British,White Irish,Gypsy or Irish Traveller,Any other White background,Mixed White and Black Caribbean,Mixed White and Black African,Mixed White and Asian,Any other mixed/multiple ethnic background,Indian,Pakistani,Bangladeshi,Chinese,Any other Asian background,Black African,Black Caribbean,Black British or any other Black background,Arab,Any other ethnic group,Working,Not working (actively looking for a job),Retired (fully),Economically inactive (excluding retired),Working full time (Self-Employed or for employer),Working full time for employer,Self-employed full time,Working part time (SE or for employer),Working part time for employer,Self-employed part time,Agency work or temp contract,Zero hour contact,Not working,All adults in household working,No adult in household working,1 but not all adults in work,New/increased borrowing since Nov 2022,Have borrowing,Households in any arrears,Households in arrears with household bills,"Households in arrears with energy bills (water, electricity, gas)",Households in rent arrears,Households in council tax arrears,Household in rent and energy arrears,Household in rent and council tax arrears,Household in council tax and energy arrears,"Household in rent, council tax and energy arrears",Households in arrears with borrowing,Households in arrears or have loans to the state,"Housing arrears (rent, mortgage)",Utility arrears,Personal borrowing arrears,State debt arrears,Yes,No,Cut down on size of or skipped meals often or sometimes,Went hungry often or sometimes,Cut down on size of or skipped meals often,Went hungry often,Felt lonely sometimes,Felt lonely often,"High managerial, admin, prof","Intermediate managerial, admin, prof","Supervisor, admin, prof",Skilled manual,Semi-skilled or unskilled manual,House-wife/husband,Unemployed,Student,,Below £100,Between £101 and £500,£500+,Has benefit deductions,Does not have benefit deductions,Yes,No
,Significance Level: 95%,,a,b,c,a,b,c,d,a,b,c,a,b,c,d,e,a,b,c,d,e,f,g,h,a,b,c,d,e,a,b,c,d,e,f,g,h,a,b,c,d,e,f,g,h,i,j,k,l,a,b,c,d,e,f,g,h,a,b,a,b,c,d,*e,a,b,*c,d,e,f,g,h,i,j,*k,l,m,n,o,*p,*q,*r,a,b,c,d,a,b,c,d,e,f,*g,*h,i,j,k,l,a,b,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,a,b,a,b,c,d,a,b,a,b,c,d,e,f,g,h,a,b,c,d,a,b,a,b
,Unweighted Total,4004,1143,1054,1807,806,1002,2279,1463,2153,1804,1296,840,1252,385,326,940,2477,1527,698,577,252,1166,2838,1527,806,1685,2283,901,784,746,1477,60,642,142,527,374,36,330,205,110,225,450,387,301,392,317,447,490,350,353,667,738,597,732,917,3087,917,2253,1746,3286,176,281,222,28,3130,61,6,89,51,35,50,40,109,80,27,32,33,145,58,19,19,9,2232,191,1199,462,1490,1310,181,674,559,118,12,24,311,1724,1454,604,1874,2472,1657,1350,896,300,531,1009,695,1057,1147,1156,2090,430,1084,1183,669,2611,1393,1958,1453,734,541,1705,806,171,728,1073,740,734,131,377,50,442,709,819,1893,676,1538,1113,230
,Total,4004,1001,1001,2002,755,936,2220,1588,2127,1833,1258,892,1334,366,302,866,2593,1411,662,527,222,1195,2809,1411,794,1667,2301,992,675,732,1508,61,553,122,572,420,36,320,200,80,200,480,360,360,360,360,400,521,360,360,601,641,601,721,1081,2923,1081,2119,1880,3354,163,253,197,26,3212,50,6,86,48,30,47,38,100,68,24,30,30,128,50,18,18,8,2138,175,1315,449,1425,1257,169,646,535,114,11,23,292,1649,1556,588,1782,2389,1568,1271,848,283,502,954,656,1001,1086,1087,1994,408,1017,1113,630,2517,1487,1875,1373,690,509,1665,779,160,748,1091,744,729,123,363,46,422,677,782,1982,625,1533,1060,215
,This is a new debt in the last six months (since November 2022),153,60,38,55,41,63,131,34,95,55,43,6,26,11,14,76,42,111,49,48,14,20,133,111,45,65,88,36,29,34,43,11,23,6,29,7,1,13,10,3,11,19,6,10,11,12,37,12,8,36,51,36,26,2,3,151,3,70,83,92,21,22,17,1,84,5,2,1,6,6,6,3,9,7,3,1,3,13,3,1,1,0,129,3,6,19,114,98,17,14,12,3,1,1,6,113,16,13,153,153,140,136,93,35,55,108,72,108,117,119,153,43,117,124,72,148,5,133,132,72,75,72,47,18,30,38,28,25,3,10,2,10,41,70,33,70,57,57,31
,,0.04,0.06,0.04,0.03,0.05,0.07,0.06,0.02,0.04,0.03,0.03,0.01,0.02,0.03,0.05,0.09,0.02,0.08,0.07,0.09,0.06,0.02,0.05,0.08,0.06,0.04,0.04,0.04,0.04,0.05,0.03,0.17,0.04,0.05,0.05,0.02,0.02,0.04,0.05,0.04,0.06,0.04,0.02,0.03,0.03,0.03,0.09,0.02,0.02,0.1,0.08,0.06,0.04,*%,*%,0.05,*%,0.03,0.04,0.03,0.13,0.09,0.09,0.03,0.03,0.1,0.32,0.01,0.12,0.2,0.13,0.07,0.09,0.1,0.12,0.03,0.09,0.1,0.06,0.05,0.04,0,0.06,0.02,*%,0.04,0.08,0.08,0.1,0.02,0.02,0.02,0.07,0.03,0.02,0.07,0.01,0.02,0.09,0.06,0.09,0.11,0.11,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.08,0.11,0.11,0.11,0.11,0.06,*%,0.07,0.1,0.1,0.15,0.04,0.06,0.11,0.04,0.03,0.04,0.03,0.02,0.03,0.04,0.02,0.06,0.09,0.02,0.11,0.04,0.05,0.14
,,,bc,,,d,d,d,,b,,,,a,a,ab,abcd,,afg,afg,afg,af,,af,afg,bcd,,,,,bg,,abdefgh,g,g,bg,,,,f,,fkl,,,,,,aefghikl,,,cdefgh,cdefgh,efh,efh,,,efh,,,,,a,a,a,,,ad,,,ad,adlo,ad,,ad,ad,,,ad,ad,,,,,bc,c,,c,defikl,defikl,defikl,k,k,,,,,deikl,,k,b,,,k,k,k,k,ak,k,k,k,k,,k,ak,k,k,b,,,a,a,abc,,,bcdefg,,,,,,,,,ad,abd,,b,,,a
,We had this debt before November 2022 and the size of it has increased since November 2022,196,98,32,67,56,79,155,43,128,67,58,11,18,20,29,100,49,148,70,52,25,40,156,148,64,87,108,38,49,50,45,13,37,12,26,12,1,16,14,1,7,23,16,18,16,10,52,16,7,46,67,61,20,2,0,196,0,80,116,118,19,27,28,1,105,5,1,7,4,4,7,4,9,11,4,0,5,19,5,4,1,0,166,4,5,21,136,122,14,29,24,6,0,1,5,151,21,12,196,196,187,178,109,46,67,122,94,128,139,163,193,67,148,164,102,189,7,172,167,75,76,98,50,29,49,29,39,33,4,9,5,11,54,91,41,94,57,60,43
,,0.05,0.1,0.03,0.03,0.07,0.08,0.07,0.03,0.06,0.04,0.05,0.01,0.01,0.05,0.1,0.12,0.02,0.1,0.11,0.1,0.11,0.03,0.06,0.1,0.08,0.05,0.05,0.04,0.07,0.07,0.03,0.22,0.07,0.1,0.05,0.03,0.03,0.05,0.07,0.02,0.03,0.05,0.05,0.05,0.04,0.03,0.13,0.03,0.02,0.13,0.11,0.1,0.03,*%,0,0.07,0,0.04,0.06,0.04,0.12,0.11,0.14,0.04,0.03,0.1,0.15,0.08,0.09,0.14,0.14,0.11,0.09,0.16,0.14,0,0.15,0.15,0.09,0.23,0.06,0,0.08,0.02,*%,0.05,0.1,0.1,0.09,0.05,0.04,0.05,0,0.04,0.02,0.09,0.01,0.02,0.11,0.08,0.12,0.14,0.13,0.16,0.13,0.13,0.14,0.13,0.13,0.15,0.1,0.16,0.15,0.15,0.16,0.08,*%,0.09,0.12,0.11,0.15,0.06,0.06,0.18,0.07,0.03,0.05,0.04,0.03,0.02,0.11,0.03,0.08,0.12,0.02,0.15,0.04,0.06,0.2
,,,bc,,,d,d,d,,b,,,,,ab,abc,abc,,afg,afg,afg,afg,a,af,afg,bcd,,,,bcd,bg,,abdefgh,bg,bfg,,,,l,cikl,,,l,,l,,,abcdefghikl,,,defgh,defgh,defgh,efh,,,defh,,,a,,a,a,a,,,a,,a,a,al,al,a,a,al,,,al,al,a,,,,bcd,c,,c,deikl,deikl,deikl,ikl,ikl,k,,,,deikl,,,b,,k,k,k,ak,k,k,k,k,k,ak,,ak,ak,ak,afhik,b,,,a,,ac,,,bcdefg,cg,,cg,c,,,cfg,,ad,abd,,b,,,a
,We had this debt before November 2022 and the size of it has not increased (stayed the same or decreased) since November 2022,206,66,56,83,47,68,146,36,127,75,63,14,25,14,24,99,54,152,75,56,21,39,167,152,50,97,109,50,47,43,59,7,38,9,24,26,0,11,5,7,10,18,26,12,22,19,43,25,8,43,58,68,20,9,7,199,7,95,111,116,18,32,34,4,107,3,1,5,6,4,4,4,10,8,5,4,5,21,9,4,4,1,168,7,11,20,142,128,14,24,21,3,1,1,12,152,20,23,180,206,171,158,96,35,53,112,77,113,127,137,185,48,126,147,76,193,12,176,155,85,69,118,43,18,38,60,37,35,3,10,5,11,39,99,54,71,68,54,34
,,0.05,0.07,0.06,0.04,0.06,0.07,0.07,0.02,0.06,0.04,0.05,0.02,0.02,0.04,0.08,0.11,0.02,0.11,0.11,0.11,0.09,0.03,0.06,0.11,0.06,0.06,0.05,0.05,0.07,0.06,0.04,0.12,0.07,0.08,0.04,0.06,0,0.03,0.03,0.09,0.05,0.04,0.07,0.03,0.06,0.05,0.11,0.05,0.02,0.12,0.1,0.11,0.03,0.01,0.01,0.07,0.01,0.04,0.06,0.03,0.11,0.13,0.17,0.17,0.03,0.07,0.2,0.05,0.12,0.15,0.09,0.1,0.1,0.12,0.19,0.12,0.16,0.17,0.17,0.22,0.2,0.11,0.08,0.04,0.01,0.05,0.1,0.1,0.09,0.04,0.04,0.03,0.07,0.03,0.04,0.09,0.01,0.04,0.1,0.09,0.11,0.12,0.11,0.12,0.11,0.12,0.12,0.11,0.12,0.13,0.09,0.12,0.12,0.13,0.12,0.08,0.01,0.09,0.11,0.12,0.14,0.07,0.06,0.11,0.05,0.06,0.05,0.05,0.03,0.03,0.1,0.03,0.06,0.13,0.03,0.11,0.04,0.05,0.16
,,,c,,,d,d,d,,b,,,,,ab,abc,abc,,afg,afg,afg,afg,a,af,afg,,,,,c,b,,bfh,b,b,,,,,,abegl,l,,abegl,,l,l,abdeghikl,l,,defgh,defgh,defgh,efh,,,defh,,,a,,a,a,a,,,,,,a,a,a,a,a,a,,a,a,ad,ad,,,,cd,c,,c,defikl,defikl,defikl,k,k,,,,k,defikl,,k,,,,k,,,,k,,,k,k,,,k,k,k,b,,,,a,a,,,bcdefg,,g,,,,,fg,,ad,abd,,b,,,a
,Not relevant - do not hold this debt,3365,745,851,1769,588,695,1732,1452,1728,1605,1062,850,1244,311,233,560,2406,959,446,359,154,1084,2282,959,605,1379,1952,846,533,578,1348,26,443,89,480,366,34,274,164,65,170,415,305,313,302,316,254,459,328,210,406,461,518,702,1068,2297,1068,1826,1534,2976,99,156,110,18,2869,35,2,70,30,14,28,27,66,37,12,25,16,71,30,9,12,6,1621,156,1284,370,992,872,120,566,470,99,9,20,256,1188,1479,531,1205,1782,1015,753,518,155,304,576,385,617,665,631,1404,226,587,637,349,1921,1444,1335,867,433,265,1333,617,90,615,947,625,626,108,322,32,378,527,492,1834,370,1321,867,98
,,0.84,0.74,0.85,0.88,0.78,0.74,0.78,0.91,0.81,0.88,0.84,0.95,0.93,0.85,0.77,0.65,0.93,0.68,0.67,0.68,0.69,0.91,0.81,0.68,0.76,0.83,0.85,0.85,0.79,0.79,0.89,0.43,0.8,0.73,0.84,0.87,0.95,0.85,0.82,0.82,0.85,0.86,0.85,0.87,0.84,0.88,0.63,0.88,0.91,0.58,0.68,0.72,0.86,0.97,0.99,0.79,0.99,0.86,0.82,0.89,0.6,0.62,0.56,0.7,0.89,0.7,0.33,0.82,0.62,0.45,0.59,0.72,0.66,0.55,0.5,0.82,0.52,0.55,0.59,0.5,0.65,0.8,0.76,0.89,0.98,0.82,0.7,0.69,0.71,0.88,0.88,0.87,0.86,0.85,0.88,0.72,0.95,0.9,0.68,0.75,0.65,0.59,0.61,0.55,0.61,0.6,0.59,0.62,0.61,0.58,0.7,0.56,0.58,0.57,0.55,0.76,0.97,0.71,0.63,0.63,0.52,0.8,0.79,0.56,0.82,0.87,0.84,0.86,0.88,0.89,0.69,0.9,0.78,0.63,0.93,0.59,0.86,0.82,0.45
,,,,a,ab,,,b,abc,,ac,a,cde,cde,de,e,,bcdefgh,,,,,bcdegh,bcdeh,,,ae,ae,ae,,c,acdef,,c,c,ace,acde,acde,j,j,j,j,j,j,j,j,j,,bj,abcdefhj,,a,a,abcg,abcdg,abcdeg,abc,abcdeg,b,,bcd,,,,,bdefghijmno,fn,,efgijmno,,,,f,f,,,fgjmno,,,,,,,,ad,abd,a,,,,abcj,abcj,abcj,,,abcj,,abcdefijl,abcj,,a,bdfgjlmno,,o,,,o,,dlno,dlo,,abcdefghijlmno,,,,,,a,bcd,d,d,,,,,ah,abh,ah,ah,ah,abdh,,bc,c,,abc,,a,b,
,Don't know,84,32,24,28,23,31,57,24,48,31,31,10,21,11,2,31,42,42,21,12,9,12,72,42,31,39,45,22,17,27,14,4,12,5,12,10,0,7,7,3,2,5,7,7,9,2,16,9,10,26,18,14,16,5,4,80,4,48,35,52,6,16,8,2,47,2,0,3,2,2,2,0,7,5,1,1,2,4,4,0,1,1,54,5,8,19,40,37,3,13,9,4,0,1,12,46,20,8,47,52,56,46,32,13,23,36,28,36,38,38,58,23,38,41,31,66,17,58,52,25,24,44,22,6,16,16,15,10,5,13,2,12,17,30,20,19,30,22,10
