Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,,,,defhi,fi,efi,fi,,,efi,efi,,b,,,a,,,,,,,,,,a,a,,,,,,,a,,,,,e,e,e,e,,,,,
,2,375,181,193,56,81,73,57,61,47,137,130,108,150,225,77,122,83,66,28,199,176,192,181,297,8,47,16,3,246,122,68,50,345,27,208,153,253,116,203,58,84,61,130,204,164,216,149
,,0.04,0.04,0.04,0.05,0.05,0.05,0.04,0.04,0.02,0.05,0.05,0.03,0.05,0.04,0.04,0.04,0.05,0.05,0.03,0.04,0.04,0.04,0.05,0.04,0.05,0.07,0.05,0.02,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.05,0.04,0.05,0.05,0.04,0.05,0.05,0.04,0.04,0.05,0.04,0.04
,,,,,fi,fi,fi,f,fi,,fi,fi,,b,,,,,,,,,,a,,,a,,,,,,,,,,a,,a,,,,,,,a,,
,3,299,138,154,59,70,48,42,43,37,128,91,80,114,185,75,92,66,42,24,167,132,147,148,231,7,29,23,8,195,101,67,41,258,33,197,96,226,71,167,53,66,48,97,191,101,180,108
,,0.03,0.03,0.03,0.05,0.05,0.03,0.03,0.03,0.02,0.05,0.03,0.02,0.04,0.03,0.04,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.04,0.08,0.05,0.03,0.03,0.04,0.03,0.03,0.05,0.04,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.03,0.04,0.03,0.04,0.03
,,,,,cdefhi,defhi,fi,,f,,cdefhi,fi,,,,,,,,,,,,a,,,,ac,,,,,,,a,,,,,e,,,,,,,,
,4,252,106,143,39,77,40,22,28,46,115,62,74,88,163,57,96,45,41,12,153,99,138,113,197,9,30,11,6,178,72,44,34,224,23,151,94,182,66,135,42,58,35,86,154,91,141,105
,,0.03,0.02,0.03,0.03,0.05,0.03,0.02,0.02,0.02,0.04,0.02,0.02,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.05,0.04,0.04,0.04,0.03,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
,,,,,dehi,acdefhi,d,,,,cdefhi,,,,,,e,,,,e,,,,,a,a,,,b,,,,,,,,,,,,,,,,,,
,5,251,118,132,26,41,39,34,43,68,67,73,111,102,150,71,74,50,34,23,145,106,131,119,210,3,22,9,7,165,83,53,38,226,22,154,92,185,65,115,42,45,28,90,158,86,134,104
,,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.04,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03
,,,,,,,,,,,,,,b,,bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,267,110,155,26,54,37,57,36,56,80,94,93,96,171,48,89,68,39,23,137,130,173,94,228,5,22,12,0,156,106,61,54,240,24,169,84,204,63,130,26,60,44,100,165,88,165,98
,,0.03,0.03,0.03,0.02,0.04,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.04,0,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03
,,,,a,,,,acei,,,,,,,,,,af,,,,a,b,,,,,,,,,,,,,,,,,b,,b,b,b,,,,
,7,221,99,121,35,33,43,35,35,41,68,78,76,83,138,48,70,50,40,14,118,104,133,87,190,2,19,7,4,137,84,49,34,191,27,129,89,148,69,97,38,29,30,91,132,84,138,80
,,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.03,0.02,0.02,0.01,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.04,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.03,0.03,0.02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,c,,,c,,,,
,8,208,84,122,19,31,35,46,36,42,50,81,78,69,139,44,71,43,30,19,116,93,134,73,174,3,16,10,3,137,71,42,33,187,13,126,76,164,41,104,32,47,24,71,112,88,113,87
,,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02
,,,,a,,,,ag,,,,ag,,,,,,,,,,,b,,,,,,,,,,,,,,,b,,,,,,,,,,
,9,211,79,131,35,34,29,23,37,54,68,51,91,71,140,45,69,44,30,23,114,97,114,96,176,3,17,4,10,132,76,43,41,186,25,138,69,163,44,94,21,38,34,78,131,74,103,101
,,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.01,0.06,0.02,0.02,0.02,0.03,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03
,,,,a,dh,,,,dh,,dh,,dh,,,,,,,,,,,,,,,,d,,,,,,a,,,,,,,,b,,,,,a
,10,223,87,136,24,25,38,47,37,51,49,86,88,65,158,53,65,38,44,24,118,105,131,91,193,2,18,7,3,147,74,43,37,203,17,122,91,146,72,90,28,40,22,98,125,91,129,86
,,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.01,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.03,0.02
,,,,a,,,b,bg,b,,,bg,b,,,,,,,,,,,,,,,,,,,,,,,,a,,a,,,,,ad,,,,
,11,218,118,100,23,33,36,29,41,56,56,64,97,66,152,46,73,53,31,14,120,98,119,94,189,2,16,6,3,141,73,39,45,200,11,146,63,177,38,104,37,38,29,84,134,81,124,84
,,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,
,12,211,91,119,23,38,31,29,30,59,62,60,90,68,144,58,66,46,23,18,123,88,132,79,189,4,5,10,3,131,80,43,37,198,11,121,77,143,63,85,28,36,22,94,119,84,109,92
,,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.01,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03
,,,,,,,,,,,,,,,,d,,,,,,,,,c,,,c,,,,,,,,,,,,,,,,ad,,,,
,13,228,109,119,29,25,26,41,32,76,54,67,107,78,151,50,83,44,25,27,133,96,131,98,196,7,18,7,0,135,92,44,51,210,18,138,71,161,65,101,43,40,18,97,131,86,133,84
,,0.03,0.03,0.03,0.02,0.02,0.02,0.03,0.02,0.04,0.02,0.02,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.04,0.03,0.02,0,0.02,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.03,0.02,0.01,0.03,0.02,0.03,0.03,0.02
,,,,,,,,bc,,bcegh,,,bcg,,,,,,,,,,,,,,,,,,,,a,,,,,,,d,d,,,d,,,,
,14,198,86,112,22,32,21,20,49,55,54,41,103,58,140,31,74,38,32,23,105,93,120,76,179,2,8,3,4,118,76,44,39,182,14,118,74,141,56,86,32,27,27,84,109,84,113,79
,,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.03,0.03,0.02,0.01,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,,,,,abcdgh,cdh,,,cdgh,,,,a,,,a,,a,,,,,,,,,,,,,,,,,,,,,,c,,,,
,15,177,77,100,16,20,23,27,36,55,35,51,91,54,123,45,48,38,28,18,93,84,107,70,160,4,11,1,0,103,73,42,43,158,18,124,46,138,36,68,28,24,16,80,112,65,111,61
,,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.03,0.03,0.01,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,*%,0,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02
,,,,,,,,,abcg,abcgh,,,abcgh,,,,,,,,,,,,d,d,,,,,,,a,,,b,,,,,,,,acd,,,,
,16,200,108,91,10,34,24,23,38,72,44,46,110,78,122,48,62,39,29,22,110,90,120,79,178,1,10,3,6,120,77,35,51,182,15,133,64,154,44,86,25,38,23,91,123,70,110,88
,,0.02,0.03,0.02,0.01,0.02,0.02,0.02,0.03,0.04,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.04,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02
,,,,,,a,,,acdgh,abcdgh,,,acdgh,,,,,,,,,,,,d,,,,,,,,ac,,,,,,,,,,,a,,,,
,17,182,60,120,17,23,21,34,30,57,40,54,87,56,125,39,62,29,29,23,101,81,112,69,169,0,6,3,4,101,77,39,47,160,18,96,80,117,62,61,13,23,25,86,111,62,102,69
,,0.02,0.01,0.03,0.01,0.02,0.01,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0,0.01,0.01,0.03,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.01,0.01,0.01,0.02,0.03,0.02,0.02,0.02,0.02
,,,,a,,,,,,abcgh,,,bcg,,,,,,,,,,,,bc,,,,b,,a,,a,,,,a,,a,,,,b,abc,,,,
,18,123,41,81,20,16,14,21,23,28,36,35,51,37,86,34,41,13,16,19,76,47,72,51,110,3,9,1,0,76,46,32,25,106,14,70,52,91,30,57,18,24,15,50,65,44,79,40
,,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.01,*%,0,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01
,,,,a,,,,,,,,,,,,c,c,,,cg,c,,,,d,,,,,,,,,,,,,,,,,,,,,,,
,NET: Rank 1,264,132,130,55,49,50,44,32,33,105,94,65,115,148,48,98,51,43,24,146,118,141,119,194,6,45,14,3,153,103,56,53,218,34,156,97,180,81,162,47,66,49,71,166,88,154,101
,,0.03,0.03,0.03,0.05,0.03,0.03,0.03,0.02,0.02,0.04,0.03,0.02,0.04,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.06,0.05,0.02,0.03,0.03,0.03,0.03,0.03,0.05,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.04,0.02,0.03,0.03,0.03,0.03
,,,,,defhi,fi,efi,fi,,,efi,efi,,b,,,a,,,,,,,,,,a,a,,,,,,,a,,,,,e,e,e,e,,,,,
,NET: Rank 1-3,937,451,477,170,199,171,144,135,117,370,315,252,379,558,200,312,199,151,76,511,426,479,448,721,22,121,53,14,594,326,190,144,822,94,561,346,659,268,532,158,216,158,298,562,353,550,358
,,0.1,0.1,0.1,0.15,0.13,0.12,0.1,0.1,0.06,0.14,0.11,0.07,0.12,0.09,0.1,0.11,0.11,0.11,0.09,0.1,0.11,0.09,0.12,0.09,0.13,0.17,0.18,0.09,0.1,0.1,0.11,0.09,0.1,0.13,0.1,0.11,0.1,0.11,0.12,0.11,0.12,0.12,0.09,0.11,0.1,0.11,0.1
,,,,,defhi,defhi,efi,fi,fi,,defhi,fi,f,b,,,,,,,,,,a,,,a,a,,,,,,,a,,,,,e,e,e,e,,,,,
,NET: Rank 1-5,1440,675,752,235,317,251,200,207,231,552,450,438,569,871,327,482,294,226,111,810,631,748,680,1128,34,173,74,26,937,481,288,216,1272,139,866,532,1026,399,782,241,320,220,475,873,530,825,567
,,0.16,0.16,0.16,0.2,0.21,0.18,0.14,0.15,0.11,0.21,0.16,0.13,0.18,0.15,0.16,0.16,0.16,0.17,0.13,0.16,0.16,0.15,0.18,0.15,0.2,0.24,0.24,0.17,0.16,0.15,0.16,0.14,0.16,0.2,0.16,0.17,0.16,0.17,0.18,0.17,0.18,0.17,0.14,0.17,0.16,0.17,0.16
,,,,,defhi,cdefhi,defi,f,fi,,cdefhi,fi,,b,,,,,,,,,,a,,a,a,a,,d,,,,,a,,,,,e,e,e,e,,,,,
,NET: Rank 1-18,4108,1824,2258,534,715,628,632,666,933,1249,1260,1599,1447,2660,916,1356,836,622,378,2272,1836,2347,1738,3458,72,349,147,66,2572,1485,843,755,3676,363,2497,1468,2974,1082,1944,612,784,548,1577,2443,1528,2354,1616
,,0.46,0.42,0.49,0.45,0.48,0.44,0.44,0.48,0.46,0.47,0.44,0.46,0.47,0.45,0.46,0.46,0.46,0.45,0.46,0.46,0.46,0.46,0.46,0.46,0.43,0.49,0.49,0.41,0.45,0.47,0.48,0.49,0.45,0.51,0.45,0.47,0.46,0.45,0.44,0.44,0.44,0.43,0.47,0.46,0.45,0.47,0.45
,,,,a,,cdh,,,cdh,,dh,,h,,,,,,,,,,,,,,,,,,a,,a,,a,,,,,,,,,abd,,,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
