Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q14_W3.7. There is not enough support for action to tackle climate change in other countries around the world: COP28 is the 28th UN Climate Change Conference taking place in Dubai in November 2023. This summit will bring key parties together from around the world to work on accelerating action to address climate change. Thinking about the COP28 conference, to what extent do you agree or disagree with each of the following statements?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,English region,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,North-West,North-East,Yorkshire & Humberside,West Midlands,East Midlands,South-West,South-East,Eastern,London,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,6241,2812,3396,663,1162,1266,943,1226,981,1825,2209,2207,802,296,623,647,519,675,1019,691,969,2105,4136,1996,2009,1138,681,417,4005,2236,3258,2940,5064,240,446,421,42,4108,2058,1189,992,5627,489,3850,2171,4567,1590,3235,1022,1294,919,2217,3719,2304,3568,2432
,Total,6241,3007,3201,823,1041,1004,1006,961,1406,1864,2010,2367,817,294,612,647,542,640,1027,697,967,2156,4085,1426,2086,1242,933,553,3513,2728,3579,2609,5152,131,557,243,130,4004,2157,1216,1066,5623,486,3806,2198,4476,1669,3109,980,1229,899,2346,3636,2376,3487,2495
,Strongly agree,1635,895,727,234,271,212,232,251,435,505,444,686,216,71,163,157,130,190,286,170,251,539,1096,429,547,313,222,124,976,658,865,752,1374,42,122,54,37,991,623,354,307,1425,173,1017,579,1182,437,829,305,313,211,610,956,642,1046,554
,,0.26,0.3,0.23,0.28,0.26,0.21,0.23,0.26,0.31,0.27,0.22,0.29,0.27,0.24,0.27,0.24,0.24,0.3,0.28,0.24,0.26,0.25,0.27,0.3,0.26,0.25,0.24,0.22,0.28,0.24,0.24,0.29,0.27,0.32,0.22,0.22,0.29,0.25,0.29,0.29,0.29,0.25,0.36,0.27,0.26,0.26,0.26,0.27,0.31,0.25,0.23,0.26,0.26,0.27,0.3,0.22
,,,b,,cdh,ch,,,ch,bcdegh,cdh,,cdh,,,,,,deh,,,,,,bcdeg,,,,,deg,,,a,cd,cd,,,,,a,a,a,,a,,,,,,acde,,,,,,b,
,Tend to agree,2433,1148,1271,267,384,398,385,415,584,651,783,998,326,108,233,244,213,261,402,295,350,774,1658,586,833,475,344,195,1419,1014,1375,1047,2000,48,230,85,56,1577,834,444,433,2230,166,1558,794,1834,572,1287,399,513,375,862,1495,865,1439,932
,,0.39,0.38,0.4,0.32,0.37,0.4,0.38,0.43,0.42,0.35,0.39,0.42,0.4,0.37,0.38,0.38,0.39,0.41,0.39,0.42,0.36,0.36,0.41,0.41,0.4,0.38,0.37,0.35,0.4,0.37,0.38,0.4,0.39,0.37,0.41,0.35,0.43,0.39,0.39,0.36,0.41,0.4,0.34,0.41,0.36,0.41,0.34,0.41,0.41,0.42,0.42,0.37,0.41,0.36,0.41,0.37
,,,,,,,ag,a,abdgh,abg,,ag,abdgh,,,,,,,,i,,,a,eg,,,,,eg,,,,,,,,,,,,c,b,,b,,b,,e,e,e,e,,b,,b,
