Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q14_W3.2. It will make the general public more aware of climate change: COP28 is the 28th UN Climate Change Conference taking place in Dubai in November 2023. This summit will bring key parties together from around the world to work on accelerating action to address climate change. Thinking about the COP28 conference, to what extent do you agree or disagree with each of the following statements?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,English region,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,North-West,North-East,Yorkshire & Humberside,West Midlands,East Midlands,South-West,South-East,Eastern,London,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,6241,2812,3396,663,1162,1266,943,1226,981,1825,2209,2207,802,296,623,647,519,675,1019,691,969,2105,4136,1996,2009,1138,681,417,4005,2236,3258,2940,5064,240,446,421,42,4108,2058,1189,992,5627,489,3850,2171,4567,1590,3235,1022,1294,919,2217,3719,2304,3568,2432
,Total,6241,3007,3201,823,1041,1004,1006,961,1406,1864,2010,2367,817,294,612,647,542,640,1027,697,967,2156,4085,1426,2086,1242,933,553,3513,2728,3579,2609,5152,131,557,243,130,4004,2157,1216,1066,5623,486,3806,2198,4476,1669,3109,980,1229,899,2346,3636,2376,3487,2495
,Strongly agree,953,466,481,193,211,148,132,106,162,404,281,268,129,39,85,112,71,76,136,94,213,378,575,230,298,185,166,74,528,425,493,455,665,25,136,81,41,564,377,226,169,843,81,698,241,793,151,641,260,209,172,241,709,222,743,202
,,0.15,0.15,0.15,0.23,0.2,0.15,0.13,0.11,0.12,0.22,0.14,0.11,0.16,0.13,0.14,0.17,0.13,0.12,0.13,0.13,0.22,0.18,0.14,0.16,0.14,0.15,0.18,0.13,0.15,0.16,0.14,0.17,0.13,0.19,0.24,0.33,0.32,0.14,0.17,0.19,0.16,0.15,0.17,0.18,0.11,0.18,0.09,0.21,0.27,0.17,0.19,0.1,0.19,0.09,0.21,0.08
,,,,,cdefhi,cdefhi,efi,,,,cdefhi,ei,,f,,,fg,,,,,abcdefgh,b,,,,,b,,,,,a,,a,a,abc,a,,a,a,,,,b,,b,,ce,acde,e,e,,b,,b,
,Tend to agree,2430,1084,1333,309,392,410,401,399,518,701,811,918,297,110,231,247,230,258,428,273,355,782,1647,575,858,469,351,177,1433,997,1348,1063,2012,53,227,88,35,1619,778,424,400,2231,169,1569,794,1873,544,1299,363,555,381,815,1503,856,1533,836
,,0.39,0.36,0.42,0.38,0.38,0.41,0.4,0.42,0.37,0.38,0.4,0.39,0.36,0.38,0.38,0.38,0.42,0.4,0.42,0.39,0.37,0.36,0.4,0.4,0.41,0.38,0.38,0.32,0.41,0.37,0.38,0.41,0.39,0.41,0.41,0.36,0.27,0.4,0.36,0.35,0.38,0.4,0.35,0.41,0.36,0.42,0.33,0.42,0.37,0.45,0.42,0.35,0.41,0.36,0.44,0.34
,,,,a,,,,,fg,,,,,,,,,ai,,ai,,,,a,eg,eg,e,,,eg,,,a,,,,,,bc,,,,b,,b,,b,,be,,abe,be,,b,,b,
,Neither agree nor disagree,1599,797,794,198,241,241,264,255,399,439,505,654,221,75,150,175,134,169,277,169,228,562,1036,350,502,342,249,156,851,748,980,601,1359,31,119,45,42,999,581,315,288,1425,133,928,594,1081,473,686,183,280,223,675,845,683,759,738
,,0.26,0.26,0.25,0.24,0.23,0.24,0.26,0.27,0.28,0.24,0.25,0.28,0.27,0.26,0.25,0.27,0.25,0.26,0.27,0.24,0.24,0.26,0.25,0.25,0.24,0.28,0.27,0.28,0.24,0.27,0.27,0.23,0.26,0.24,0.21,0.19,0.32,0.25,0.27,0.26,0.27,0.25,0.27,0.24,0.27,0.24,0.28,0.22,0.19,0.23,0.25,0.29,0.23,0.29,0.22,0.3
,,,,,,,,,,bcg,,,bcg,,,,,,,,,,,,,,bf,,,,abf,b,,cd,,,,d,,,,,,,,a,,a,b,,b,b,abcd,,a,,a
,Tend to disagree,745,379,362,71,113,121,110,127,202,184,232,329,102,37,91,65,57,84,115,102,92,244,501,181,252,143,100,70,432,313,437,305,674,8,40,15,9,492,246,138,139,677,57,394,327,455,281,315,113,128,75,345,354,376,281,437
,,0.12,0.13,0.11,0.09,0.11,0.12,0.11,0.13,0.14,0.1,0.12,0.14,0.12,0.13,0.15,0.1,0.11,0.13,0.11,0.15,0.09,0.11,0.12,0.13,0.12,0.11,0.11,0.13,0.12,0.11,0.12,0.12,0.13,0.06,0.07,0.06,0.07,0.12,0.11,0.11,0.13,0.12,0.12,0.1,0.15,0.1,0.17,0.1,0.11,0.1,0.08,0.15,0.1,0.16,0.08,0.18
,,,,,,,a,,ag,abdgh,,a,abdgh,i,,degi,,,i,,degi,,,,,,,,,,,,,bcd,,,,,,,,,,,,a,,a,,d,,,abcd,,a,,a
,Strongly disagree,295,199,94,18,35,48,60,44,90,53,107,135,36,17,33,28,27,37,39,40,38,100,196,66,101,67,30,32,167,129,172,120,269,8,9,8,0,193,94,55,46,260,23,130,148,162,130,105,35,38,32,157,126,152,80,201
,,0.05,0.07,0.03,0.02,0.03,0.05,0.06,0.05,0.06,0.03,0.05,0.06,0.04,0.06,0.05,0.04,0.05,0.06,0.04,0.06,0.04,0.05,0.05,0.05,0.05,0.05,0.03,0.06,0.05,0.05,0.05,0.05,0.05,0.06,0.02,0.03,0,0.05,0.04,0.05,0.04,0.05,0.05,0.03,0.07,0.04,0.08,0.03,0.04,0.03,0.04,0.07,0.03,0.06,0.02,0.08
,,,b,,,,ag,abg,ag,abg,,abg,abg,,,,,,,,,,,,,,d,,d,,,,,c,c,,,,,,,,,,,a,,a,,,,,abcd,,a,,a
,Don't know,218,82,135,34,48,36,38,29,33,82,74,62,31,15,21,21,22,15,32,19,42,88,130,25,76,37,37,43,101,117,148,65,174,6,26,7,3,137,81,58,23,186,23,87,94,112,89,62,25,21,16,111,98,88,91,80
,,0.03,0.03,0.04,0.04,0.05,0.04,0.04,0.03,0.02,0.04,0.04,0.03,0.04,0.05,0.04,0.03,0.04,0.02,0.03,0.03,0.04,0.04,0.03,0.02,0.04,0.03,0.04,0.08,0.03,0.04,0.04,0.03,0.03,0.04,0.05,0.03,0.02,0.03,0.04,0.05,0.02,0.03,0.05,0.02,0.04,0.02,0.05,0.02,0.03,0.02,0.02,0.05,0.03,0.04,0.03,0.03
,,,,a,f,efi,,,,,fi,i,,,f,,,,,,,f,,,,a,a,a,abcdfg,a,af,b,,,,,,,d,d,ad,,,,,a,,a,,,,,abcd,,a,,
,NET: Agree,3383,1550,1815,502,603,558,534,505,681,1105,1092,1186,426,149,316,359,301,334,564,367,568,1161,2222,805,1156,654,517,251,1961,1422,1841,1518,2677,78,363,169,76,2183,1156,650,569,3074,250,2267,1035,2666,695,1940,623,764,553,1057,2212,1078,2276,1038
,,0.54,0.52,0.57,0.61,0.58,0.56,0.53,0.53,0.48,0.59,0.54,0.5,0.52,0.51,0.52,0.55,0.56,0.52,0.55,0.53,0.59,0.54,0.54,0.56,0.55,0.53,0.55,0.45,0.56,0.52,0.51,0.58,0.52,0.6,0.65,0.69,0.58,0.55,0.54,0.53,0.53,0.55,0.52,0.6,0.47,0.6,0.42,0.62,0.64,0.62,0.61,0.45,0.61,0.45,0.65,0.42
,,,,a,cdefhi,defhi,fi,f,,,cdefhi,fi,,,,,,,,,,abcfh,,,ceg,eg,e,e,,eg,e,,a,,a,a,ab,,,,,,,,b,,b,,e,e,e,e,,b,,b,
,NET: Disagree,1041,578,457,89,149,169,170,171,293,237,339,464,138,54,124,93,84,122,154,142,129,344,697,247,352,209,130,102,599,441,610,425,943,16,49,23,9,685,340,193,186,936,79,524,475,616,411,420,148,166,107,503,480,528,361,638
,,0.17,0.19,0.14,0.11,0.14,0.17,0.17,0.18,0.21,0.13,0.17,0.2,0.17,0.18,0.2,0.14,0.16,0.19,0.15,0.2,0.13,0.16,0.17,0.17,0.17,0.17,0.14,0.18,0.17,0.16,0.17,0.16,0.18,0.12,0.09,0.09,0.07,0.17,0.16,0.16,0.17,0.17,0.16,0.14,0.22,0.14,0.25,0.14,0.15,0.13,0.12,0.21,0.13,0.22,0.1,0.26
,,,b,,,a,ag,ag,abg,abcdgh,,ag,abcgh,i,i,degi,,,dgi,,degi,,,,d,,,,d,d,,,,bcd,,,,,,,,,,,,a,,a,,d,,,abcd,,a,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
