Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0.19,0.12,0.21,0.23,0.16,0.17,0.17,0.22,0.14,0.28,0.15,0.23,0.21,0.18,0.12,0.21,0.21,0.18,0.2,0.17,0.12,0.16,0.19,0.18,0.23,0.17,0.21,0.16,0.19,0.21,0.17,0.47,0.16,0.26,0.23,0.06,0,0.15,0.12,0.29,0.15,0.27,0.22,0.09,0.22,0.26,0.18,0.15,0.26,0.23,0.16,0.15,0.25,0.23,0.25,0.18,0.25,0.2,0.17,0.2,0.05,0.13,0.24,0.22,0.21,0.26,0,0,0,0,0,0.15,0.06,0.2,0,1,0,0.3,0.16,0,0.41,0,0.19,0.12,0.06,0.22,0.18,0.19,0.12,0.25,0.28,0.12,0.54,0,0.09,0.2,0.14,0.16,0.18,0.18,0.19,0.16,0.15,0.17,0.13,0.15,0.15,0.16,0.15,0.19,0.19,0.18,0.16,0.19,0.13,0.17,0.36,0.18,0.16,0.14,0.14,0.21,0.16,0.2,0.14,0.19,0.23,0.18,0.06,0.23,0.27,0.11,0.19,0.16,0.28,0.12,0.24,0.17,0.21
,,,,,a,,,,,,ac,,,,,,,,,,,,,,,,,,,,g,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,a,,
,£50 - £99,49,18,9,21,13,15,34,10,30,18,22,5,8,4,9,18,16,33,17,10,5,14,35,33,10,28,20,15,14,10,10,0,11,2,9,6,0,3,3,1,4,2,0,5,5,4,7,9,6,13,12,11,5,4,3,45,3,29,20,28,7,5,5,2,24,1,0,3,1,3,0,3,5,0,0,0,1,4,0,1,1,1,35,2,7,7,27,25,3,8,6,2,0,1,2,34,11,3,40,46,49,41,31,11,18,34,24,33,35,49,45,15,39,49,22,43,6,35,32,14,13,24,17,4,10,8,8,13,3,4,0,6,19,15,8,17,17,22,5
,,0.19,0.21,0.13,0.22,0.13,0.13,0.17,0.2,0.17,0.24,0.19,0.25,0.19,0.14,0.24,0.17,0.19,0.19,0.23,0.16,0.18,0.24,0.18,0.19,0.16,0.19,0.2,0.16,0.24,0.18,0.26,0,0.26,0.18,0.17,0.16,0,0.17,0.19,0.11,0.22,0.07,0,0.2,0.24,0.23,0.17,0.27,0.41,0.25,0.15,0.16,0.18,0.27,0.56,0.18,0.56,0.2,0.18,0.16,0.38,0.17,0.2,0.57,0.15,0.33,0,0.37,0.31,0.52,0,0.47,0.33,0,0,0,0.28,0.25,0,0.36,0.59,0.55,0.18,0.18,0.39,0.22,0.19,0.18,0.28,0.17,0.17,0.18,0,1,0.14,0.21,0.23,0.11,0.18,0.19,0.19,0.19,0.19,0.2,0.18,0.19,0.19,0.19,0.19,0.19,0.19,0.17,0.2,0.19,0.17,0.18,0.32,0.17,0.19,0.14,0.15,0.19,0.19,0.17,0.21,0.18,0.16,0.27,0.19,0.14,0,0.16,0.25,0.19,0.15,0.17,0.19,0.21,0.14
,£100 - £199,43,16,10,18,20,23,41,11,37,6,20,3,6,4,9,20,13,31,13,13,4,12,32,31,13,27,17,17,10,12,4,1,6,4,9,8,0,1,4,2,2,5,5,7,1,2,8,6,0,10,18,13,1,1,0,43,0,25,18,30,4,4,4,1,29,0,0,1,1,2,1,1,2,2,0,0,0,3,1,0,0,1,31,3,4,6,24,22,2,6,6,0,1,0,4,27,9,4,41,43,43,39,35,9,16,35,21,36,36,43,41,14,38,43,20,42,1,40,34,28,20,17,20,4,10,9,9,4,2,4,2,5,15,19,4,20,19,21,8
,,0.17,0.19,0.13,0.19,0.2,0.2,0.21,0.21,0.21,0.08,0.18,0.17,0.14,0.15,0.22,0.2,0.15,0.18,0.18,0.21,0.14,0.2,0.16,0.18,0.2,0.18,0.16,0.19,0.17,0.2,0.1,0.15,0.13,0.28,0.17,0.21,0,0.05,0.25,0.45,0.1,0.23,0.27,0.29,0.05,0.13,0.19,0.18,0,0.19,0.22,0.19,0.05,0.07,0,0.18,0,0.17,0.17,0.17,0.25,0.13,0.17,0.2,0.18,0,0,0.12,0.21,0.35,0.28,0.19,0.18,0.15,0,0,0,0.16,0.26,0,0,0.45,0.16,0.28,0.21,0.19,0.16,0.16,0.19,0.13,0.17,0,0.46,0,0.31,0.17,0.21,0.13,0.19,0.18,0.17,0.18,0.21,0.16,0.16,0.2,0.16,0.2,0.19,0.17,0.17,0.16,0.19,0.17,0.16,0.18,0.07,0.2,0.2,0.29,0.23,0.14,0.23,0.16,0.22,0.2,0.18,0.09,0.14,0.17,0.73,0.14,0.19,0.24,0.08,0.2,0.21,0.19,0.25
,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,,,,,
,£200 - £299,40,14,13,13,14,20,29,12,28,12,21,2,9,4,3,20,15,25,10,9,6,5,35,25,13,17,23,9,8,13,9,1,6,2,5,5,0,2,4,1,2,6,5,2,4,2,6,3,2,6,13,12,4,2,1,39,1,23,17,26,2,9,2,0,26,0,0,0,1,0,1,0,4,4,1,0,0,2,0,0,0,0,35,1,4,2,28,27,2,5,4,1,0,0,2,23,6,7,35,40,40,35,26,7,19,28,23,30,31,40,37,15,32,40,27,38,2,27,23,15,12,18,15,4,10,6,9,5,3,2,0,7,10,16,6,14,12,11,8
,,0.16,0.16,0.18,0.14,0.14,0.17,0.15,0.24,0.16,0.16,0.18,0.11,0.22,0.17,0.07,0.19,0.18,0.15,0.14,0.13,0.2,0.09,0.18,0.15,0.21,0.12,0.22,0.1,0.14,0.22,0.24,0.13,0.15,0.13,0.09,0.12,0,0.11,0.21,0.15,0.09,0.28,0.26,0.09,0.2,0.14,0.15,0.1,0.14,0.13,0.16,0.17,0.17,0.14,0.19,0.16,0.19,0.16,0.16,0.15,0.1,0.29,0.07,0,0.16,0,0,0,0.24,0,0.36,0,0.29,0.35,0.57,0,0,0.1,0,0,0,0,0.17,0.08,0.2,0.05,0.19,0.2,0.15,0.11,0.1,0.14,0,0,0.11,0.14,0.13,0.22,0.16,0.16,0.16,0.16,0.16,0.13,0.19,0.16,0.18,0.17,0.17,0.16,0.16,0.17,0.16,0.16,0.21,0.16,0.11,0.13,0.13,0.15,0.14,0.14,0.17,0.18,0.23,0.15,0.18,0.11,0.24,0.06,0,0.17,0.13,0.19,0.1,0.14,0.14,0.1,0.23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,£300 - £399,12,8,4,1,10,10,11,1,10,2,5,0,2,2,3,5,3,9,3,5,2,3,10,9,3,8,4,4,5,3,1,0,4,1,2,2,0,2,1,0,2,0,2,1,2,0,1,1,2,2,8,3,0,0,0,12,0,7,5,9,1,1,2,0,8,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,11,0,1,1,6,5,1,5,4,1,0,0,0,10,1,1,12,12,12,10,5,4,5,8,7,7,8,12,12,6,7,12,6,12,0,12,12,6,9,4,6,4,1,3,2,2,1,0,0,2,2,4,5,8,2,6,2
,,0.05,0.09,0.05,0.01,0.1,0.09,0.06,0.02,0.06,0.03,0.04,0,0.04,0.06,0.07,0.05,0.04,0.05,0.04,0.07,0.07,0.05,0.05,0.05,0.05,0.06,0.04,0.04,0.08,0.06,0.02,0,0.09,0.06,0.03,0.05,0,0.12,0.05,0,0.11,0,0.08,0.04,0.07,0,0.02,0.03,0.12,0.03,0.09,0.05,0,0,0,0.05,0,0.05,0.05,0.05,0.04,0.02,0.06,0,0.05,0.41,0,0.1,0.24,0,0,0,0,0.05,0,0,0,0.04,0,0.29,0,0,0.06,0,0.04,0.04,0.04,0.04,0.08,0.11,0.12,0.07,0,0,0,0.06,0.02,0.02,0.06,0.05,0.05,0.05,0.03,0.07,0.05,0.04,0.05,0.04,0.04,0.05,0.05,0.07,0.03,0.05,0.05,0.05,0,0.06,0.07,0.06,0.1,0.03,0.06,0.15,0.02,0.06,0.05,0.04,0.11,0,0,0.05,0.02,0.05,0.09,0.08,0.03,0.05,0.05
,,,c,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,£400 - £499,18,6,6,6,5,7,14,1,11,8,5,4,3,1,1,6,7,11,5,6,0,4,14,11,3,10,6,7,3,2,4,1,3,0,3,4,2,2,2,0,0,2,0,3,1,1,3,2,1,1,4,8,4,1,0,18,0,6,12,11,1,4,2,0,11,0,0,0,0,0,0,1,1,2,0,0,1,1,1,0,0,0,14,1,0,4,12,12,1,2,2,0,0,0,2,11,4,1,16,17,18,15,9,1,5,9,5,9,9,18,17,3,14,18,7,17,1,12,12,6,7,11,4,1,2,2,2,6,1,4,0,3,4,5,5,7,7,7,1
,,0.07,0.07,0.08,0.07,0.05,0.06,0.07,0.03,0.06,0.1,0.04,0.19,0.07,0.03,0.02,0.06,0.08,0.07,0.07,0.09,0,0.08,0.07,0.07,0.04,0.07,0.06,0.08,0.05,0.03,0.09,0.14,0.07,0,0.06,0.1,1,0.14,0.11,0,0,0.1,0,0.14,0.03,0.07,0.08,0.07,0.07,0.02,0.05,0.12,0.15,0.07,0,0.07,0,0.04,0.11,0.07,0.07,0.14,0.06,0,0.07,0,0,0,0,0,0,0.19,0.08,0.17,0,0,0.4,0.04,0.14,0,0,0,0.07,0.07,0,0.1,0.08,0.08,0.08,0.04,0.05,0,0,0,0.14,0.07,0.1,0.02,0.07,0.07,0.07,0.07,0.06,0.02,0.05,0.05,0.04,0.05,0.05,0.07,0.07,0.04,0.07,0.07,0.05,0.07,0.06,0.06,0.07,0.06,0.08,0.09,0.05,0.03,0.05,0.06,0.05,0.13,0.06,0.13,0,0.09,0.06,0.07,0.1,0.07,0.07,0.06,0.02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,£500 - £749,12,3,3,6,2,2,9,2,10,2,7,0,1,1,3,6,2,11,4,4,3,3,9,11,4,8,4,6,2,4,1,0,1,1,4,2,0,4,1,0,1,0,0,1,1,1,4,0,0,1,4,5,2,0,0,12,0,7,5,9,1,2,0,0,7,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,10,0,0,3,8,7,1,2,2,0,0,0,0,9,2,2,11,12,12,12,12,4,9,12,9,12,12,12,12,7,12,12,9,12,0,12,10,4,4,7,5,1,1,2,1,5,1,2,0,4,1,2,5,4,5,5,0
,,0.05,0.04,0.04,0.07,0.02,0.02,0.05,0.03,0.06,0.02,0.06,0,0.02,0.03,0.09,0.06,0.02,0.06,0.05,0.06,0.1,0.06,0.05,0.06,0.06,0.05,0.04,0.07,0.03,0.06,0.02,0,0.02,0.05,0.07,0.06,0,0.21,0.07,0,0.04,0,0,0.05,0.03,0.05,0.09,0,0,0.02,0.05,0.07,0.08,0,0,0.05,0,0.05,0.05,0.05,0.06,0.06,0,0,0.04,0,0,0.27,0,0,0.36,0,0,0.09,0,0,0.31,0,0,0,0,0,0.05,0,0,0.08,0.06,0.05,0.1,0.03,0.04,0,0,0,0,0.05,0.03,0.07,0.05,0.05,0.05,0.06,0.07,0.07,0.09,0.07,0.07,0.06,0.06,0.05,0.05,0.08,0.06,0.05,0.07,0.05,0,0.06,0.06,0.04,0.05,0.06,0.06,0.03,0.02,0.05,0.02,0.11,0.06,0.06,0,0.11,0.01,0.02,0.09,0.04,0.05,0.05,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc,,,b,,,,
,£750 - £999,6,1,1,3,2,2,4,0,5,1,2,0,0,1,2,2,1,5,2,3,0,2,4,5,0,5,1,3,2,0,1,0,1,1,0,3,0,0,0,0,2,0,1,0,0,1,1,1,0,1,1,3,0,1,0,6,0,6,1,3,1,1,2,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,6,0,1,0,3,3,0,2,0,2,0,0,0,3,0,3,5,6,6,3,3,0,1,3,1,3,3,6,5,0,3,6,1,5,1,5,2,2,2,4,1,0,2,1,2,1,0,0,0,0,3,2,2,1,3,2,1
,,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0,0.03,0.02,0.02,0,0,0.05,0.05,0.02,0.01,0.03,0.03,0.04,0,0.03,0.02,0.03,0,0.04,0.01,0.04,0.04,0,0.02,0,0.03,0.05,0,0.09,0,0,0,0,0.08,0,0.07,0,0,0.06,0.02,0.04,0,0.02,0.02,0.04,0,0.07,0,0.03,0,0.04,0.01,0.02,0.04,0.02,0.06,0,0.01,0,0,0.15,0,0.13,0,0,0,0,0.43,0,0,0,0.27,0,0,0,0.03,0,0.04,0,0.02,0.02,0,0.04,0,0.18,0,0,0,0.02,0,0.09,0.02,0.03,0.02,0.01,0.02,0,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0,0.02,0.02,0.01,0.02,0.07,0.03,0.01,0.02,0.03,0.03,0.01,0,0.03,0.02,0.05,0.03,0,0,0,0,0.04,0.02,0.03,0.01,0.04,0.02,0.02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abjk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"£1,000 - £1,449",4,3,0,1,2,3,4,2,3,1,2,0,0,1,0,2,1,3,3,0,0,0,4,3,2,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,2,1,0,0,0,4,0,1,3,3,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,3,3,0,1,1,0,0,0,0,4,0,0,4,4,4,4,4,0,3,4,3,4,4,4,4,2,4,4,4,4,0,4,3,2,1,4,0,0,1,0,3,0,0,0,0,0,1,3,0,3,1,1,2
,,0.01,0.03,0,0.01,0.02,0.02,0.02,0.03,0.02,0.01,0.02,0,0,0.04,0,0.02,0.01,0.02,0.04,0,0,0,0.02,0.02,0.03,0,0.04,0,0,0.03,0.04,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.04,0,0,0.06,0,0.02,0.02,0.01,0,0,0,0.01,0,0.01,0.03,0.02,0,0.03,0,0,0.02,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.02,0,0,0.02,0.02,0.02,0,0.02,0.02,0,0,0,0,0.02,0,0,0.02,0.01,0.01,0.02,0.02,0,0.03,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.03,0.02,0,0.02,0.01,0.02,0.01,0.03,0,0,0.02,0,0.05,0,0,0,0,0,0.01,0.03,0,0.03,0.01,0.01,0.05
,,,,,,,,,,,,,,,,,,,,,,,,,,b,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
