Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,0.05,0.05,0.05,0.04,0.04,0.05,0.05,0.06,0.06,0.04,0.05,0.06,0.05,0.05,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.02,0.04,0.04,0.07,0.05,0.04,0.04,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05
,,,,,,,g,,abg,abg,,g,abg,,,,,,,,,,,,b,,,,b,c,,,,,,,,,,,,,,,,,,
,4,379,199,178,50,55,57,55,60,102,104,113,162,106,273,98,132,72,59,18,230,149,194,185,323,8,29,12,7,265,109,51,53,340,35,241,124,286,88,194,62,74,58,142,233,139,214,152
,,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.05,0.03,0.05,0.05,0.04,0.04,0.04,0.02,0.05,0.04,0.04,0.05,0.04,0.05,0.04,0.04,0.04,0.05,0.03,0.03,0.03,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.04
,,,,,,,,,,,,,,,a,eg,e,e,e,,eg,,,a,,,,,,bc,,,,,,,,,,,,,,,,,,
,5,281,128,152,27,52,51,57,38,56,79,108,94,87,194,60,108,57,41,16,169,113,162,119,238,3,30,6,3,176,105,56,52,257,20,169,105,207,74,127,38,55,34,114,167,104,159,112
,,0.03,0.03,0.03,0.02,0.03,0.04,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.01,0.04,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
,,,,,,,,ai,,,,ai,,,,,e,,,,e,,,,,,bd,,,,,,,,,,,,,,,,,,,,,
,6,274,119,153,36,47,32,35,56,68,83,67,124,79,194,67,79,61,43,23,146,127,166,108,235,8,16,4,11,168,104,64,52,246,23,173,89,198,73,117,35,48,35,116,166,91,153,111
,,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.04,0.03,0.03,0.02,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.05,0.02,0.01,0.07,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03
,,,,,,,,,cdh,,,,cdh,,,,,,,,,,,,d,d,,,d,,,,,,,,,,,,,,,a,,,,
,7,238,111,126,22,37,38,36,31,74,59,74,105,83,156,49,71,65,26,28,119,119,143,96,215,5,11,7,0,144,89,51,47,223,15,161,69,181,55,102,34,41,27,100,137,95,121,109
,,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.02,0.04,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.04,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.03
,,,,,,,,,,aeg,,,ag,,,,,abdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,224,87,133,20,38,24,43,42,56,58,67,99,82,141,46,79,39,34,25,126,98,136,88,188,9,15,3,10,131,87,51,38,200,17,141,73,162,58,100,42,37,21,92,127,91,146,73
,,0.02,0.02,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.05,0.02,0.01,0.06,0.02,0.03,0.03,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.03,0.03,0.02
,,,,a,,,,ac,ac,c,,,c,,,,,,,,,,,,d,acd,,,d,,,,,,,,,,,,d,,,d,,,b,
,9,202,79,123,25,25,29,36,34,53,50,65,87,58,144,51,63,45,27,15,114,88,112,88,175,5,15,8,0,127,74,34,49,184,15,117,78,140,59,93,31,40,22,80,119,75,109,82
,,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac,,,,,,,,,,,,,,,
,10,197,91,105,27,36,27,27,34,45,63,54,79,67,129,38,72,43,21,23,110,87,106,87,170,2,17,2,6,115,79,44,37,177,16,110,77,141,54,99,31,42,25,68,109,83,108,83
,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.04,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,,,,,,,,,,,,,,,,,,,,,d,,d,,d,,,,,,,,,,,,,,,,,,,
,11,153,62,89,21,22,27,19,31,32,43,46,64,51,103,38,43,27,28,18,80,73,89,64,130,3,14,6,0,90,60,36,31,141,10,84,63,98,50,65,27,25,13,58,75,75,87,62
,,0.02,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.02,0.02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,
,12,139,56,80,17,22,24,21,24,31,39,45,54,56,82,32,41,28,19,20,73,66,81,58,133,1,1,4,0,83,54,33,30,121,16,78,58,94,45,59,21,22,16,59,70,62,76,58
,,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.02,*%,*%,0.01,0,0.01,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.02,0.02
,,,,,,,,,,,,,,,,,,,,,,,,,c,,,c,,,,,,,,,,,,,,,,,,,,
,13,164,62,101,23,37,34,19,22,30,59,53,52,66,98,46,44,24,30,19,91,74,80,83,126,5,21,10,0,103,57,35,32,144,14,106,54,133,30,81,20,29,31,57,98,62,84,76
,,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,,a,,dfi,di,,,,di,,,,,bc,,,,,,,,a,,a,a,a,,,,,,,,,,b,,,,,,,,,,
,14,144,61,84,28,27,17,17,18,37,55,34,55,44,100,38,44,27,17,17,82,62,84,60,128,2,10,5,0,78,67,40,36,125,17,95,46,107,35,65,28,21,16,61,95,43,87,50
,,0.02,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0.01,0.02,0.01
,,,,,cdeh,,,,,,cdh,,,,,,,,,,,,,,,,,,,,a,a,a,,,,,,,,c,,,,,,,
,15,156,61,95,25,31,27,15,17,41,56,42,58,51,105,33,68,25,14,16,101,55,85,71,117,3,20,7,9,90,65,41,34,146,10,82,70,111,45,82,22,41,18,57,99,54,99,48
,,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.03,0.02,0.06,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.01
,,,,a,d,d,,,,d,de,,,,,,cdg,,,,dg,,,,,,a,,a,,,a,,,,,a,,,,,,,,,,b,
,16,160,65,95,17,22,24,26,33,39,39,50,72,66,94,29,44,39,35,13,73,87,97,63,139,2,10,3,7,92,66,40,28,147,12,85,71,114,46,76,24,24,27,64,85,67,108,51
,,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.03,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.04,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.01
,,,,a,,,,,g,,,,,,,,,,abf,,,abf,,,,,,,d,,,,,,,,a,,,,,,,,,,b,
,17,154,67,87,28,19,18,22,24,43,48,40,67,66,89,32,58,21,30,13,90,64,100,53,128,1,20,6,0,98,55,30,24,139,13,99,49,118,36,77,24,38,15,57,102,51,95,57
,,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.03,0.02,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02
,,,,,bch,,,,,,,,,b,,,c,,c,,,,b,,,,b,,,,,,,,,,,,,,,d,,,,,,
,18,111,40,71,16,26,15,21,19,15,42,36,34,51,60,16,38,30,18,10,54,58,57,54,90,2,9,5,3,61,47,26,26,90,17,64,43,78,27,47,13,21,13,43,58,45,65,40
,,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
,,,,a,,fi,,,,,f,,,b,,,,a,,,,a,,,,,,,,,,,,,a,,,,,,,,,,,,,
,NET: Rank 1,653,366,286,74,106,104,115,91,164,180,219,255,206,447,168,209,138,90,48,377,276,380,271,564,11,42,20,12,444,199,103,102,587,47,395,231,457,186,309,93,117,99,269,382,244,361,275
,,0.07,0.08,0.06,0.06,0.07,0.07,0.08,0.07,0.08,0.07,0.08,0.07,0.07,0.08,0.08,0.07,0.08,0.07,0.06,0.08,0.07,0.07,0.07,0.07,0.07,0.06,0.07,0.08,0.08,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07,0.08,0.07,0.07,0.07,0.08,0.08,0.07,0.07,0.07,0.08
,,,b,,,,,,,,,,,,,eg,,,,,,,,,,,,,,bc,,,,,,,,,,,,,,,,,,
,NET: Rank 1-3,1698,909,786,178,253,274,288,288,418,431,561,705,545,1153,411,551,352,242,141,962,736,990,700,1452,20,128,50,41,1172,510,255,270,1560,107,1046,590,1198,473,777,226,311,240,702,1007,628,909,735
,,0.19,0.21,0.17,0.15,0.17,0.19,0.2,0.21,0.2,0.16,0.2,0.21,0.18,0.2,0.2,0.19,0.19,0.18,0.17,0.19,0.18,0.19,0.19,0.19,0.12,0.18,0.16,0.25,0.2,0.16,0.14,0.17,0.19,0.15,0.19,0.19,0.19,0.2,0.17,0.16,0.17,0.19,0.21,0.19,0.19,0.18,0.2
,,,b,,,,ag,abg,abg,abg,,abg,abg,,a,eg,,,,,,,,,b,,b,,b,bcd,,,c,b,,,,,,,,,,abc,,,,a
,NET: Rank 1-5,2358,1235,1117,255,359,382,400,386,576,615,782,961,738,1619,570,791,481,341,175,1361,997,1347,1004,2012,30,187,67,50,1613,724,362,376,2157,162,1456,819,1691,635,1098,326,440,332,958,1407,871,1282,999
,,0.26,0.29,0.24,0.22,0.24,0.27,0.28,0.28,0.28,0.23,0.27,0.28,0.24,0.28,0.28,0.27,0.27,0.25,0.21,0.27,0.25,0.26,0.27,0.26,0.18,0.26,0.22,0.31,0.28,0.23,0.2,0.24,0.27,0.23,0.26,0.26,0.26,0.27,0.25,0.23,0.25,0.26,0.28,0.27,0.26,0.26,0.28
,,,b,,,,ag,abg,abg,abg,,abg,abg,,a,deg,e,e,,,eg,e,,,bd,,b,,b,bcd,c,,c,b,,,,,,,,,,abc,,,,a
,NET: Rank 1-18,4674,2197,2458,561,748,718,737,773,1137,1309,1454,1910,1559,3115,1084,1536,955,683,416,2620,2054,2682,1977,3987,76,367,136,94,2993,1627,888,842,4242,356,2852,1659,3366,1248,2159,679,868,613,1872,2748,1764,2620,1898
,,0.52,0.51,0.53,0.48,0.5,0.5,0.51,0.55,0.56,0.49,0.51,0.56,0.5,0.53,0.54,0.52,0.53,0.5,0.5,0.53,0.51,0.52,0.52,0.52,0.45,0.51,0.45,0.59,0.52,0.52,0.5,0.54,0.52,0.5,0.52,0.53,0.52,0.52,0.48,0.48,0.49,0.48,0.55,0.52,0.52,0.52,0.52
,,,,a,,,,,abcdgh,abcdgh,,,abcdgh,,a,dg,,,,,,,,,bd,,d,,,,,,c,,,,,,,,,,,abcd,,,,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
