Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,2,1513,709,796,207,213,229,247,252,365,420,477,617,528,985,348,494,300,237,134,842,671,873,624,1272,25,131,50,29,955,544,309,270,1380,113,959,502,1115,384,735,210,296,229,602,912,551,858,602
,,0.17,0.16,0.17,0.18,0.14,0.16,0.17,0.18,0.18,0.16,0.17,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.17,0.17,0.17,0.17,0.17,0.15,0.18,0.17,0.18,0.17,0.17,0.17,0.17,0.17,0.16,0.17,0.16,0.17,0.16,0.16,0.15,0.17,0.18,0.18,0.17,0.16,0.17,0.17
,,,,,b,,,b,b,b,,b,bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,b,,,,
,3,1046,487,555,120,166,172,190,162,236,286,362,398,375,671,229,346,223,149,98,575,471,588,450,899,18,72,25,32,659,377,194,200,948,89,615,400,738,301,516,175,195,145,393,614,408,593,425
,,0.12,0.11,0.12,0.1,0.11,0.12,0.13,0.12,0.12,0.11,0.13,0.12,0.12,0.11,0.11,0.12,0.12,0.11,0.12,0.12,0.12,0.11,0.12,0.12,0.11,0.1,0.08,0.2,0.12,0.12,0.11,0.13,0.12,0.13,0.11,0.13,0.11,0.13,0.12,0.12,0.11,0.11,0.12,0.12,0.12,0.12,0.12
,,,,,,,,ag,,,,g,,,,,,,,,,,,,d,,,,cd,,,,,,,,a,,,,,,,,,,,
,4,651,310,338,47,113,102,107,103,180,159,209,282,203,448,158,217,144,89,43,375,276,349,300,580,8,38,17,6,399,248,129,128,589,51,422,210,502,138,318,92,131,96,245,404,228,395,233
,,0.07,0.07,0.07,0.04,0.08,0.07,0.07,0.07,0.09,0.06,0.07,0.08,0.07,0.08,0.08,0.07,0.08,0.07,0.05,0.08,0.07,0.07,0.08,0.08,0.05,0.05,0.06,0.04,0.07,0.08,0.07,0.08,0.07,0.07,0.08,0.07,0.08,0.06,0.07,0.07,0.07,0.08,0.07,0.08,0.07,0.08,0.06
,,,,,,ag,a,a,a,ag,a,ag,ag,,,e,e,e,,,e,,,a,,,,,,,,,,,,,,b,,,,,,,,,b,
,5,412,204,204,56,66,61,53,78,97,122,115,175,142,270,91,150,96,42,33,241,170,235,176,361,6,25,12,4,258,149,92,70,368,37,287,106,342,68,221,82,78,61,116,270,129,225,175
,,0.05,0.05,0.04,0.05,0.04,0.04,0.04,0.06,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.03,0.04,0.05,0.04,0.05,0.05,0.05,0.03,0.04,0.04,0.02,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.03,0.05,0.03,0.05,0.06,0.04,0.05,0.03,0.05,0.04,0.04,0.05
,,,,,,,,,dh,,,,dh,,,d,d,d,,,d,,,,,,,,,,,,,,,b,,b,,e,ce,,e,,b,,,
,6,302,142,160,35,53,58,49,35,73,88,107,107,93,209,89,105,52,39,17,195,107,155,146,253,7,18,9,13,189,111,58,59,269,26,202,92,231,62,163,57,81,26,104,205,90,175,118
,,0.03,0.03,0.03,0.03,0.04,0.04,0.03,0.02,0.04,0.03,0.04,0.03,0.03,0.04,0.04,0.04,0.03,0.03,0.02,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.03,0.08,0.03,0.04,0.03,0.04,0.03,0.04,0.04,0.03,0.04,0.03,0.04,0.04,0.05,0.02,0.03,0.04,0.03,0.04,0.03
,,,,,,,e,,,,,e,,,,cdeg,eg,,,,ceg,,,a,,,,,acd,,,,,,,,,b,,d,d,de,,,b,,,
,7,247,157,90,27,36,40,35,38,70,63,75,109,57,190,76,89,38,25,19,165,82,122,125,214,4,20,7,3,175,68,38,30,219,24,162,76,193,49,132,50,43,39,91,164,76,140,99
,,0.03,0.04,0.02,0.02,0.02,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.04,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.04,0.02,0.03,0.03,0.03,0.02,0.03,0.03
,,,b,,,,,,,,,,,,a,cdg,g,,,,cdg,,,a,,,,,,bcd,,,,,,,,b,,,,,,,b,,,
,NET: Rank 1,2803,1278,1512,375,484,423,446,463,612,860,869,1075,1039,1764,555,910,578,476,284,1465,1338,1720,1057,2365,52,251,95,31,1803,960,558,475,2540,211,1593,1092,1894,861,1241,353,503,385,1167,1512,1169,1477,1196
,,0.31,0.3,0.33,0.32,0.33,0.3,0.31,0.33,0.3,0.32,0.3,0.31,0.34,0.3,0.28,0.31,0.32,0.35,0.34,0.29,0.33,0.34,0.28,0.31,0.31,0.35,0.31,0.2,0.31,0.31,0.31,0.31,0.31,0.3,0.29,0.35,0.29,0.36,0.28,0.25,0.28,0.3,0.35,0.29,0.35,0.3,0.33
,,,,a,,,,,ch,,,,,b,,,a,a,abf,af,,abf,b,,,,e,,,,,,,,,,a,,a,b,,b,b,abcd,,a,,a
,NET: Rank 1-3,5363,2475,2863,703,863,825,883,877,1213,1565,1708,2090,1943,3421,1132,1751,1101,863,517,2883,2481,3182,2131,4537,95,454,170,93,3417,1882,1061,946,4869,412,3167,1993,3747,1546,2492,739,994,759,2162,3038,2127,2928,2223
,,0.6,0.57,0.62,0.6,0.58,0.58,0.61,0.63,0.59,0.59,0.59,0.61,0.63,0.58,0.56,0.59,0.61,0.63,0.62,0.58,0.62,0.62,0.56,0.6,0.57,0.64,0.56,0.58,0.6,0.6,0.6,0.61,0.6,0.58,0.57,0.64,0.58,0.65,0.56,0.53,0.56,0.6,0.64,0.58,0.63,0.59,0.61
,,,,a,,,,,bcgh,,,,c,b,,,a,a,abf,af,,abf,b,,,,d,,,,,,,,,,a,,a,b,,,abc,abcd,,a,,a
,NET: Rank 1-5,6426,2988,3406,806,1041,988,1044,1057,1490,1847,2032,2547,2287,4139,1381,2117,1341,994,592,3498,2927,3766,2607,5478,108,517,199,102,4075,2279,1282,1144,5825,501,3876,2308,4590,1753,3032,913,1202,916,2523,3713,2484,3548,2630
,,0.72,0.69,0.74,0.69,0.7,0.69,0.72,0.76,0.73,0.69,0.71,0.74,0.74,0.7,0.69,0.71,0.74,0.73,0.71,0.7,0.73,0.73,0.69,0.72,0.65,0.72,0.66,0.64,0.71,0.73,0.72,0.74,0.72,0.71,0.7,0.74,0.71,0.74,0.68,0.65,0.67,0.72,0.75,0.7,0.74,0.71,0.73
,,,,a,,,,,abcdgh,acg,,,abcgh,b,,,a,af,a,,,af,b,,bd,,bd,,,,,,a,,,,a,,a,b,,,abc,abcd,,a,,
,NET: Rank 1-7,6975,3287,3656,868,1130,1087,1127,1130,1633,1998,2214,2763,2436,4538,1547,2311,1430,1059,628,3858,3117,4043,2879,5945,119,555,215,118,4439,2458,1379,1233,6314,551,4240,2476,5014,1864,3327,1019,1326,981,2718,4082,2650,3863,2848
,,0.78,0.76,0.79,0.74,0.76,0.76,0.78,0.81,0.8,0.75,0.77,0.8,0.79,0.77,0.77,0.78,0.79,0.77,0.76,0.78,0.78,0.79,0.76,0.78,0.71,0.78,0.71,0.74,0.78,0.78,0.78,0.8,0.78,0.78,0.77,0.79,0.78,0.78,0.75,0.73,0.74,0.77,0.81,0.77,0.79,0.77,0.79
,,,,a,,,,ag,abcdgh,abcgh,,a,abcgh,,,,,,,,,,b,,bd,,bd,,,,,,,,,,a,,,,,,b,abcd,,,,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
