Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,0.1,0.13,0.07,0.14,0.12,0.09,0.08,0.06,0.09,0.13,0.09,0.08,0.1,0.09,0.1,0.09,0.1,0.09,0.11,0.09,0.1,0.09,0.1,0.09,0.16,0.15,0.13,0.11,0.09,0.11,0.12,0.09,0.09,0.12,0.1,0.09,0.1,0.1,0.11,0.16,0.09,0.08,0.09,0.11,0.08,0.08,0.12
,,,b,,cdefhi,cdefhi,e,e,,e,cdefhi,e,,b,,,,,,,,,,,,a,a,a,,,a,ad,,,a,,,,,cde,acde,,,,b,,,a
,Somewhat agree,1491,813,664,280,276,251,218,173,292,556,469,465,557,934,329,470,325,240,127,799,692,865,613,1217,25,159,60,27,956,510,293,248,1347,115,961,500,1100,385,796,279,308,209,535,880,578,717,734
,,0.17,0.19,0.14,0.24,0.19,0.18,0.15,0.12,0.14,0.21,0.16,0.14,0.18,0.16,0.16,0.16,0.18,0.18,0.15,0.16,0.17,0.17,0.16,0.16,0.15,0.22,0.2,0.17,0.17,0.16,0.16,0.16,0.17,0.16,0.17,0.16,0.17,0.16,0.18,0.2,0.17,0.16,0.16,0.17,0.17,0.14,0.2
,,,b,,bcdefhi,defhi,efi,e,,,cdefhi,ei,,b,,,,,,,,,,,,,ab,a,,,,,,,,,,,,e,de,,,,,,,a
,Neither agree nor disagree,1789,839,941,254,294,317,274,282,369,548,591,650,682,1107,325,579,379,301,205,904,886,1112,656,1500,36,134,64,54,1132,628,351,301,1635,124,999,694,1170,583,818,215,349,254,746,972,744,797,888
,,0.2,0.19,0.2,0.22,0.2,0.22,0.19,0.2,0.18,0.21,0.21,0.19,0.22,0.19,0.16,0.2,0.21,0.22,0.25,0.18,0.22,0.22,0.17,0.2,0.21,0.19,0.21,0.34,0.2,0.2,0.2,0.19,0.2,0.17,0.18,0.22,0.18,0.25,0.18,0.15,0.2,0.2,0.22,0.18,0.22,0.16,0.25
,,,,,f,,dfi,,,,,,,b,,,a,af,af,abcf,a,abf,b,,,,,,acd,,,,,,,,a,,a,b,,b,b,abc,,a,,a
,Somewhat disagree,2134,956,1168,237,331,328,337,360,542,568,664,902,673,1460,499,715,429,335,155,1214,920,1153,970,1857,42,141,57,22,1437,682,390,346,1937,168,1327,724,1567,536,998,254,433,311,814,1253,799,1135,918
,,0.24,0.22,0.25,0.2,0.22,0.23,0.23,0.26,0.27,0.21,0.23,0.26,0.22,0.25,0.25,0.24,0.24,0.25,0.19,0.24,0.23,0.22,0.26,0.24,0.25,0.2,0.19,0.14,0.25,0.22,0.22,0.22,0.24,0.24,0.24,0.23,0.24,0.23,0.22,0.18,0.24,0.24,0.24,0.24,0.24,0.23,0.25
,,,,a,,,,,abgh,abcdgh,,,abcdgh,,a,e,e,e,e,,e,e,,a,cd,d,,,,bcd,,,,,,,,,,b,,b,b,b,,,,a
,Strongly disagree,2536,1092,1430,213,368,375,477,470,633,581,852,1103,792,1744,639,884,467,330,216,1523,1012,1404,1123,2229,35,153,77,29,1589,922,496,480,2290,202,1603,855,1918,587,1309,413,521,376,901,1549,907,1889,575
,,0.28,0.25,0.31,0.18,0.25,0.26,0.33,0.34,0.31,0.22,0.3,0.32,0.26,0.3,0.32,0.3,0.26,0.24,0.26,0.31,0.25,0.27,0.3,0.29,0.21,0.21,0.26,0.18,0.28,0.29,0.28,0.31,0.28,0.28,0.29,0.27,0.3,0.25,0.29,0.29,0.29,0.3,0.27,0.29,0.27,0.38,0.16
,,,,a,,ag,ag,abcgh,abcgh,abcg,a,abcg,abcgh,,a,cdeg,cdeg,,,,cdeg,,,a,bc,,,,,,,,a,,,,,b,,e,,,,,b,,b,
,Don't know,166,63,102,31,34,26,21,24,29,65,47,53,69,97,23,47,27,36,33,70,96,113,48,127,4,20,4,9,105,57,37,27,139,18,69,65,90,56,53,14,14,26,73,70,65,64,60
,,0.02,0.01,0.02,0.03,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.03,0.04,0.01,0.02,0.02,0.01,0.02,0.02,0.03,0.01,0.06,0.02,0.02,0.02,0.02,0.02,0.03,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.02
,,,,a,dfhi,,,,,,dfhi,,,,,,,,abcf,abcfg,,abcf,b,,,,,,ad,,,,,,,,a,,a,,,,abc,abc,,a,,
,NET: Agree,2351,1364,972,439,461,381,339,263,469,900,720,731,882,1470,520,737,509,364,221,1257,1094,1345,977,1885,51,265,101,46,1463,848,501,391,2084,197,1519,779,1721,617,1280,507,465,307,839,1435,851,1111,1183
,,0.26,0.32,0.21,0.37,0.31,0.27,0.23,0.19,0.23,0.34,0.25,0.21,0.28,0.25,0.26,0.25,0.28,0.27,0.27,0.25,0.27,0.26,0.26,0.25,0.3,0.37,0.33,0.29,0.26,0.27,0.28,0.25,0.26,0.28,0.28,0.25,0.27,0.26,0.29,0.36,0.26,0.24,0.25,0.27,0.25,0.22,0.33
,,,b,,bcdefghi,cdefhi,defi,e,,e,cdefhi,ei,e,b,,,,bf,,,,bf,,,,a,a,a,,,,a,,,,b,,,,cde,acde,,,,,,,a
,NET: Disagree,4670,2048,2597,449,699,703,813,830,1175,1148,1516,2005,1465,3204,1138,1599,896,665,371,2737,1932,2557,2093,4086,77,294,135,51,3026,1604,886,826,4226,370,2930,1578,3486,1123,2307,667,953,686,1715,2802,1706,3024,1492
,,0.52,0.47,0.56,0.38,0.47,0.49,0.56,0.59,0.58,0.43,0.53,0.58,0.47,0.55,0.57,0.54,0.49,0.49,0.45,0.55,0.48,0.5,0.55,0.54,0.46,0.41,0.44,0.32,0.53,0.51,0.5,0.53,0.52,0.52,0.53,0.51,0.54,0.47,0.52,0.48,0.54,0.54,0.51,0.53,0.51,0.61,0.41
,,,,a,,ag,ag,abcgh,abcgh,abcgh,a,abcg,abcgh,,a,bcdeg,cdeg,e,,,cdeg,,,a,bcde,,,,,c,,,c,,,b,,b,,b,,b,b,b,b,,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
