Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,,0.1,0.11,0.1,0.06,0.07,0.08,0.11,0.13,0.14,0.07,0.09,0.13,0.09,0.07,0.13,0.08,0.09,0.1,0.11,0.12,0.1,0.08,0.11,0.11,0.11,0.1,0.09,0.07,0.11,0.09,0.11,0.09,0.11,0.04,0.05,0.05,0.03,0.11,0.09,0.08,0.1,0.11,0.07,0.11,0.09,0.1,0.1,0.09,0.08,0.1,0.1,0.11,0.1,0.1,0.09,0.11
,,,,,,,,abcg,abcgh,abcdgh,,abg,abcdgh,,,abde,,,,bd,bd,,,a,eg,,,,,eg,,,,bcd,,,,,c,,,c,b,,b,,,,,,,,ab,,,,a
,3,554,261,289,39,90,86,92,101,146,129,178,247,75,18,42,63,41,75,87,68,84,151,403,145,205,85,73,47,350,204,311,242,491,10,23,18,9,391,162,86,93,497,47,329,206,405,142,256,89,105,62,222,313,222,262,272
,,0.09,0.09,0.09,0.05,0.09,0.09,0.09,0.11,0.1,0.07,0.09,0.1,0.09,0.06,0.07,0.1,0.08,0.12,0.08,0.1,0.09,0.07,0.1,0.1,0.1,0.07,0.08,0.08,0.1,0.07,0.09,0.09,0.1,0.08,0.04,0.07,0.07,0.1,0.07,0.07,0.09,0.09,0.1,0.09,0.09,0.09,0.09,0.08,0.09,0.09,0.07,0.09,0.09,0.09,0.08,0.11
,,,,,,a,a,ag,ag,ag,a,ag,ag,,,,,,bcegi,,,,,a,cg,cg,,,,cg,,,,c,c,,,,bc,,,,,,,,,,,,,,d,,,,a
,4,419,198,217,44,60,58,61,87,109,104,119,196,53,20,33,41,35,47,86,60,45,123,296,99,147,86,53,34,246,173,236,183,372,8,28,9,0,264,153,71,83,388,27,256,148,309,106,191,61,77,53,179,245,162,232,174
,,0.07,0.07,0.07,0.05,0.06,0.06,0.06,0.09,0.08,0.06,0.06,0.08,0.07,0.07,0.05,0.06,0.06,0.07,0.08,0.09,0.05,0.06,0.07,0.07,0.07,0.07,0.06,0.06,0.07,0.06,0.07,0.07,0.07,0.06,0.05,0.04,0,0.07,0.07,0.06,0.08,0.07,0.06,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.08,0.07,0.07,0.07,0.07
,,,,,,,,,abcdgh,g,,,abcdgh,,,,,,i,ci,ci,,,a,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,a,,,,
,5,353,150,201,38,66,61,51,59,79,104,112,137,42,11,39,34,38,43,59,40,47,117,236,86,132,68,41,25,218,135,193,158,301,8,25,12,6,215,136,79,72,320,29,202,136,256,91,169,49,74,45,139,201,142,210,132
,,0.06,0.05,0.06,0.05,0.06,0.06,0.05,0.06,0.06,0.06,0.06,0.06,0.05,0.04,0.06,0.05,0.07,0.07,0.06,0.06,0.05,0.05,0.06,0.06,0.06,0.06,0.04,0.05,0.06,0.05,0.05,0.06,0.06,0.06,0.05,0.05,0.04,0.05,0.06,0.07,0.07,0.06,0.06,0.05,0.06,0.06,0.05,0.05,0.05,0.06,0.05,0.06,0.06,0.06,0.06,0.05
,,,,a,,,,,,,,,,,,,,b,,,,,,,,g,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,268,105,160,25,45,41,48,59,50,70,89,109,36,10,22,32,19,30,42,41,39,89,180,68,77,63,34,27,145,124,160,108,229,6,18,6,9,158,106,63,48,236,26,155,105,195,71,122,36,44,42,110,139,122,159,103
,,0.04,0.04,0.05,0.03,0.04,0.04,0.05,0.06,0.04,0.04,0.04,0.05,0.04,0.03,0.04,0.05,0.03,0.05,0.04,0.06,0.04,0.04,0.04,0.05,0.04,0.05,0.04,0.05,0.04,0.05,0.04,0.04,0.04,0.05,0.03,0.02,0.07,0.04,0.05,0.05,0.04,0.04,0.05,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.04,0.05,0.05,0.04
,,,,a,,,,,acfgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,
,7,229,93,137,25,38,44,48,33,41,64,91,74,33,9,36,21,17,23,38,21,31,84,145,54,87,43,23,23,141,88,131,98,189,3,24,10,3,135,89,56,41,203,24,135,82,158,63,110,20,58,31,81,132,85,133,77
,,0.04,0.03,0.04,0.03,0.04,0.04,0.05,0.03,0.03,0.03,0.05,0.03,0.04,0.03,0.06,0.03,0.03,0.04,0.04,0.03,0.03,0.04,0.04,0.04,0.04,0.03,0.02,0.04,0.04,0.03,0.04,0.04,0.04,0.03,0.04,0.04,0.02,0.03,0.04,0.05,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.02,0.05,0.03,0.03,0.04,0.04,0.04,0.03
,,,,a,,,,fi,,,,fi,,,,defghi,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,b,,b,,b,,,,
,8,207,100,106,26,37,30,30,29,56,62,60,85,28,12,18,18,15,20,46,26,22,86,120,41,56,53,35,21,98,109,134,70,174,7,19,5,0,131,71,40,36,189,14,112,86,130,75,80,26,34,20,85,110,85,103,90
,,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.03,0.03,0.03,0.04,0.04,0.02,0.04,0.03,0.03,0.03,0.04,0.04,0.04,0.03,0.04,0.04,0.03,0.03,0.05,0.03,0.02,0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.05,0.03,0.03,0.03,0.02,0.04,0.03,0.04,0.03,0.04
,,,,,,,,,,,,,,,,,,,,i,,,b,,,,abf,,,,bf,b,,,d,,,,,,,,,,,a,,a,,,,,ad,,,,
,9,186,69,115,37,29,33,39,18,30,66,72,48,28,15,14,18,29,14,24,17,27,68,117,36,58,37,28,27,94,92,110,76,156,3,16,6,4,104,77,55,36,165,16,103,77,123,60,89,33,26,29,68,96,82,104,71
,,0.03,0.02,0.04,0.04,0.03,0.03,0.04,0.02,0.02,0.04,0.04,0.02,0.03,0.05,0.02,0.03,0.05,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.05,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.04,0.05,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03
,,,,a,efi,,ei,efi,,,efi,efi,,,cfghi,,,cdfghi,,,,,,,,,,,abf,,,,,,,,,,,a,a,,,,,,,,,,,,,,,,
,10,148,54,94,21,25,26,21,25,31,46,47,56,16,4,13,23,13,11,17,17,33,54,94,24,45,36,28,15,70,78,95,53,124,4,8,6,6,87,60,35,27,135,12,83,61,101,44,71,19,34,18,55,93,51,93,48
,,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.04,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.02,0.03,0.01,0.02,0.05,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.03,0.02
,,,,a,,,,,,,,,,,,,fg,,,,,fg,,,,,a,a,,,af,,,,,,,,,,,,,,,,,,,,,,,,,,
,11,122,47,75,21,25,21,13,18,25,45,34,43,19,12,9,10,13,9,19,13,19,52,71,19,46,24,18,16,65,57,63,58,105,2,10,3,0,66,54,39,21,101,17,69,51,84,36,59,25,22,12,48,65,55,86,37
,,0.02,0.02,0.02,0.03,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.01,0.02,0.02,0.02,0.02,0.01
,,,,a,,,,,,,,,,,cdfghi,,,,,,,,,,,a,,,a,,,,,,,,,,,a,a,,,a,,,,,,,,,,,,b,
,12,81,38,43,15,20,15,13,6,13,35,28,19,10,1,12,11,14,4,3,8,19,33,48,22,19,12,15,13,42,40,41,41,62,2,6,5,6,45,36,30,11,73,8,42,39,55,26,42,14,19,10,27,45,32,58,21
,,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,*%,0.02,0.02,0.03,0.01,*%,0.01,0.02,0.02,0.01,0.02,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.05,0.01,0.02,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01
,,,,,ei,ei,e,,,,ei,,,g,,bfg,bfg,bfg,,,,bfg,,,,,,,bcf,,,,,,,,,ac,,,ad,,,,,a,,,,,,,,,,b,
,NET: Rank 1,710,378,329,62,82,82,110,126,247,144,193,374,89,33,84,67,52,96,119,98,71,178,532,168,259,146,104,33,427,283,426,280,656,9,30,11,3,471,232,99,130,652,52,464,231,531,175,325,109,118,98,284,439,259,355,335
,,0.11,0.13,0.1,0.08,0.08,0.08,0.11,0.13,0.18,0.08,0.1,0.16,0.11,0.11,0.14,0.1,0.1,0.15,0.12,0.14,0.07,0.08,0.13,0.12,0.12,0.12,0.11,0.06,0.12,0.1,0.12,0.11,0.13,0.07,0.05,0.04,0.02,0.12,0.11,0.08,0.12,0.12,0.11,0.12,0.1,0.12,0.1,0.1,0.11,0.1,0.11,0.12,0.12,0.11,0.1,0.13
,,,b,,,,,abcg,abcgh,abcdegh,,g,abcdegh,i,i,ei,i,,adegi,i,dei,,,a,e,eg,e,e,,eg,e,,,bcde,,,,,c,c,,c,,,b,,,,,,,,c,,,,a
,NET: Rank 1-3,1895,961,927,151,245,249,310,353,587,397,559,940,239,71,205,179,143,237,319,252,250,512,1383,474,683,354,263,121,1157,738,1120,766,1730,25,79,41,16,1283,593,279,333,1740,135,1206,633,1395,479,866,275,344,247,770,1130,715,943,887
,,0.3,0.32,0.29,0.18,0.24,0.25,0.31,0.37,0.42,0.21,0.28,0.4,0.29,0.24,0.34,0.28,0.26,0.37,0.31,0.36,0.26,0.24,0.34,0.33,0.33,0.29,0.28,0.22,0.33,0.27,0.31,0.29,0.34,0.19,0.14,0.17,0.12,0.32,0.27,0.23,0.31,0.31,0.28,0.32,0.29,0.31,0.29,0.28,0.28,0.28,0.27,0.33,0.31,0.3,0.27,0.36
,,,b,,,a,ag,abcg,abcdgh,abcdegh,,abg,abcdgh,,,bdei,,,abdegi,bi,abdegi,,,a,cdeg,cdeg,e,e,,cdeg,e,,,bcde,,,,,bc,c,,bc,,,b,,,,,,,,abcd,,,,a
,NET: Rank 1-5,2668,1309,1345,232,372,367,423,499,774,605,790,1273,334,102,277,254,216,328,464,352,342,753,1915,659,963,508,357,180,1622,1046,1549,1108,2403,41,132,62,21,1761,882,429,488,2448,191,1664,917,1960,676,1225,385,496,344,1087,1576,1019,1386,1194
,,0.43,0.44,0.42,0.28,0.36,0.37,0.42,0.52,0.55,0.32,0.39,0.54,0.41,0.35,0.45,0.39,0.4,0.51,0.45,0.51,0.35,0.35,0.47,0.46,0.46,0.41,0.38,0.33,0.46,0.38,0.43,0.42,0.47,0.31,0.24,0.25,0.16,0.44,0.41,0.35,0.46,0.44,0.39,0.44,0.42,0.44,0.41,0.39,0.39,0.4,0.38,0.46,0.43,0.43,0.4,0.48
,,,,,,a,ag,abcg,abcdgh,abcdgh,a,abg,abcdgh,i,,bdi,,,abcdegi,bdei,abdegi,,,a,cdeg,cdeg,e,,,cdeg,e,,,bcde,c,,,,bc,c,,bc,,,,,b,,,,,,abcd,,,,a
,NET: Rank 1-12,3910,1816,2074,401,591,577,634,686,1020,993,1211,1706,504,165,400,387,335,439,652,495,533,1219,2691,924,1352,776,537,321,2276,1634,2282,1612,3443,67,233,103,49,2488,1376,747,708,3549,308,2362,1417,2806,1052,1799,558,734,507,1561,2255,1532,2121,1641
,,0.63,0.6,0.65,0.49,0.57,0.58,0.63,0.71,0.73,0.53,0.6,0.72,0.62,0.56,0.65,0.6,0.62,0.69,0.64,0.71,0.55,0.57,0.66,0.65,0.65,0.62,0.58,0.58,0.65,0.6,0.64,0.62,0.67,0.52,0.42,0.43,0.38,0.62,0.64,0.61,0.66,0.63,0.63,0.62,0.64,0.63,0.63,0.58,0.57,0.6,0.56,0.67,0.62,0.64,0.61,0.66
,,,,a,,a,ag,abcg,abcdgh,abcdgh,a,ag,abcdgh,i,,bdi,,i,abdegi,bi,abcdegi,,,a,deg,deg,d,,,deg,,,,bcde,cd,,,,,,,ac,,,,,,,,,,,abcd,,,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
