Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q28. Summary: Agree - To what extent do you agree or disagree, if at all, with the following statements relating to climate change?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,8976,4015,4913,933,1712,1863,1359,1747,1362,2645,3222,3109,3004,5972,2822,2887,1590,1020,657,5709,3267,4583,4333,7653,268,480,491,50,5832,3039,1799,1444,8064,745,5632,3041,6650,2219,4644,1463,1895,1286,3177,5455,3218,5114,3545
,Total,8976,4315,4613,1174,1488,1427,1447,1399,2041,2662,2874,3440,3098,5878,2005,2962,1812,1367,830,4968,4008,5127,3774,7598,168,713,304,160,5726,3137,1774,1545,8083,710,5517,3117,6466,2379,4459,1404,1782,1273,3373,5280,3367,4995,3624
,Climate change will reduce the quality of life for future generations,5872,2714,3121,820,1012,918,921,906,1295,1832,1839,2201,1961,3912,1379,1999,1131,852,511,3377,2495,3213,2618,4951,125,495,197,83,3728,2080,1174,1056,5245,507,3738,1965,4390,1423,3046,987,1187,872,2094,3589,2108,3922,1782
,,0.65,0.63,0.68,0.7,0.68,0.64,0.64,0.65,0.63,0.69,0.64,0.64,0.63,0.67,0.69,0.67,0.62,0.62,0.62,0.68,0.62,0.63,0.69,0.65,0.75,0.69,0.65,0.52,0.65,0.66,0.66,0.68,0.65,0.71,0.68,0.63,0.68,0.6,0.68,0.7,0.67,0.69,0.62,0.68,0.63,0.79,0.49
,,,,a,cdefhi,cdefhi,,,,,cdefhi,,,,a,cdeg,cdeg,,,,cdeg,,,a,e,ade,e,,,,,,a,,a,b,,b,,e,ce,e,e,,b,,b,
,"Individual action to address climate change (e.g. recycling, using public transport, having fewer holidays abroad) makes a positive difference",5752,2706,3011,730,930,872,899,921,1402,1659,1770,2323,1892,3860,1411,1925,1102,831,484,3336,2416,3140,2577,4854,116,459,209,90,3705,1980,1094,1017,5156,473,3762,1815,4385,1315,3048,1022,1181,845,1987,3607,1970,3773,1804
,,0.64,0.63,0.65,0.62,0.63,0.61,0.62,0.66,0.69,0.62,0.62,0.68,0.61,0.66,0.7,0.65,0.61,0.61,0.58,0.67,0.6,0.61,0.68,0.64,0.69,0.64,0.69,0.57,0.65,0.63,0.62,0.66,0.64,0.67,0.68,0.58,0.68,0.55,0.68,0.73,0.66,0.66,0.59,0.68,0.59,0.76,0.5
,,,,a,,,,,bcdgh,abcdgh,,,abcdgh,,a,bcdefg,cdeg,,,,bcdeg,,,a,,,,a,,c,,,c,,,b,,b,,e,acde,e,e,,b,,b,
,The impacts of climate change will make health inequalities worse,5140,2473,2633,720,900,807,844,753,1116,1620,1650,1869,1729,3411,1206,1746,992,767,428,2953,2187,2765,2341,4302,113,443,179,81,3237,1841,1065,897,4582,447,3300,1701,3890,1200,2763,904,1067,792,1793,3199,1805,3589,1435
,,0.57,0.57,0.57,0.61,0.61,0.57,0.58,0.54,0.55,0.61,0.57,0.54,0.56,0.58,0.6,0.59,0.55,0.56,0.52,0.59,0.55,0.54,0.62,0.57,0.68,0.62,0.59,0.51,0.57,0.59,0.6,0.58,0.57,0.63,0.6,0.55,0.6,0.5,0.62,0.64,0.6,0.62,0.53,0.61,0.54,0.72,0.4
,,,,,cefhi,cefhi,,ei,,,cefhi,ei,,,a,cdeg,ceg,,,,cdeg,,,a,,ade,a,,,,,a,,,a,b,,b,,e,ce,e,e,,b,,b,
,"Media coverage of the impact of climate change (e.g. wildfires, floods, extreme heatwaves) has made addressing climate change more important to me personally",4749,2199,2523,667,834,732,742,718,1057,1500,1474,1775,1590,3159,1152,1567,913,735,383,2719,2030,2594,2121,3928,97,437,183,83,3017,1675,940,821,4258,395,3198,1418,3722,983,2650,866,1055,729,1534,3074,1547,3438,1202
,,0.53,0.51,0.55,0.57,0.56,0.51,0.51,0.51,0.52,0.56,0.51,0.52,0.51,0.54,0.57,0.53,0.5,0.54,0.46,0.55,0.51,0.51,0.56,0.52,0.58,0.61,0.6,0.52,0.53,0.53,0.53,0.53,0.53,0.56,0.58,0.45,0.58,0.41,0.59,0.62,0.59,0.57,0.45,0.58,0.46,0.69,0.33
,,,,a,cdefhi,cdefhi,,,,,cdefhi,,,,a,bcdefg,e,,e,,ceg,e,,a,,a,a,a,,,,,,,,b,,b,,e,de,e,e,,b,,b,
,I am personally motivated to engage in action to address climate change,4498,2092,2380,670,851,718,702,657,902,1521,1419,1558,1552,2947,1104,1500,873,662,359,2604,1895,2345,2133,3672,100,419,191,96,2859,1600,913,770,3995,410,3097,1307,3610,852,2672,902,1039,730,1298,3001,1379,3385,1031
,,0.5,0.48,0.52,0.57,0.57,0.5,0.48,0.47,0.44,0.57,0.49,0.45,0.5,0.5,0.55,0.51,0.48,0.48,0.43,0.52,0.47,0.46,0.57,0.48,0.6,0.59,0.63,0.6,0.5,0.51,0.51,0.5,0.49,0.58,0.56,0.42,0.56,0.36,0.6,0.64,0.58,0.57,0.38,0.57,0.41,0.68,0.28
,,,,a,cdefhi,cdefhi,efi,fi,,,cdefhi,fi,,,,bcdefg,eg,e,e,,cdeg,,,a,,a,a,a,,,,,,,a,b,,b,,e,acde,e,e,,b,,b,
,I am optimistic that we can still prevent the worst long-term effects of climate change,4307,2063,2225,609,817,665,655,626,935,1426,1320,1561,1521,2786,1033,1404,872,659,339,2437,1870,2375,1900,3517,101,407,188,75,2856,1407,764,674,3909,308,2999,1208,3425,849,2460,834,931,695,1364,2916,1274,2699,1497
,,0.48,0.48,0.48,0.52,0.55,0.47,0.45,0.45,0.46,0.54,0.46,0.45,0.49,0.47,0.52,0.47,0.48,0.48,0.41,0.49,0.47,0.46,0.5,0.46,0.6,0.57,0.62,0.47,0.5,0.45,0.43,0.44,0.48,0.43,0.54,0.39,0.53,0.36,0.55,0.59,0.52,0.55,0.4,0.55,0.38,0.54,0.41
,,,,,cdefhi,cdefhi,,,,,cdefhi,,,,,bcefg,e,e,e,,eg,e,,a,,a,a,ae,,bcd,,,,b,,b,,b,,ce,acde,e,e,,b,,b,
,Addressing climate change is a top political priority for me,4269,2085,2155,610,779,658,637,642,943,1389,1295,1585,1498,2771,1067,1408,802,642,350,2474,1794,2273,1965,3497,103,386,170,89,2686,1535,878,738,3790,376,2849,1303,3349,873,2443,836,935,672,1356,2791,1358,3378,809
,,0.48,0.48,0.47,0.52,0.52,0.46,0.44,0.46,0.46,0.52,0.45,0.46,0.48,0.47,0.53,0.48,0.44,0.47,0.42,0.5,0.45,0.44,0.52,0.46,0.61,0.54,0.56,0.56,0.47,0.49,0.49,0.48,0.47,0.53,0.52,0.42,0.52,0.37,0.55,0.6,0.52,0.53,0.4,0.53,0.4,0.68,0.22
,,,,,cdefhi,cdefhi,,,,,cdefhi,,,,,bcdefg,ceg,,,,bceg,,,a,,a,a,a,,,,,,,a,b,,b,,e,acde,e,e,,b,,b,
,I think the effects of climate change are being over-exaggerated,2524,1469,1045,409,510,402,369,319,515,919,771,834,945,1578,547,772,566,428,210,1319,1204,1423,1077,2029,55,255,114,64,1652,830,477,383,2282,191,1678,773,1908,587,1392,528,519,344,879,1604,845,1041,1427
,,0.28,0.34,0.23,0.35,0.34,0.28,0.25,0.23,0.25,0.35,0.27,0.24,0.31,0.27,0.27,0.26,0.31,0.31,0.25,0.27,0.3,0.28,0.29,0.27,0.33,0.36,0.37,0.4,0.29,0.26,0.27,0.25,0.28,0.27,0.3,0.25,0.3,0.25,0.31,0.38,0.29,0.27,0.26,0.3,0.25,0.21,0.39
,,,b,,cdefhi,cdefhi,ei,,,,cdefhi,ei,,b,,,,abef,abef,,,abef,,,,a,a,a,a,bd,,,,,,b,,b,,de,acde,e,,,b,,,a
