Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NI IMD target rankings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,*b,*c,*d,*e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,532,226,304,60,122,127,84,89,50,182,211,139,173,359,173,163,87,61,48,336,196,246,282,507,6,5,9,3,332,197,122,87,483,42,356,161,418,108,305,91,129,85,158,364,150,293,223
,Total,253,114,137,38,52,54,42,36,30,90,95,67,88,165,68,81,42,35,27,149,104,125,125,235,2,3,3,7,157,94,56,42,227,19,169,75,197,53,145,42,62,40,74,174,70,139,107
,1-267,88,39,49,20,18,17,15,11,7,38,32,18,88,0,18,28,14,13,15,46,42,50,38,76,2,1,1,7,49,38,25,16,75,10,57,27,66,21,52,16,21,15,25,63,22,53,32
,,0.35,0.34,0.36,0.51,0.35,0.32,0.35,0.31,0.23,0.42,0.33,0.27,1,0,0.27,0.34,0.32,0.39,0.55,0.31,0.4,0.4,0.3,0.33,0.71,0.36,0.43,1,0.31,0.4,0.44,0.38,0.33,0.52,0.34,0.36,0.33,0.4,0.36,0.38,0.34,0.37,0.34,0.36,0.32,0.38,0.3
,,,,,bcefhi,,,,,,fi,,,b,,,,,,abcf,,af,b,,,,,,,,a,a,,,a,,,,,,,,,,,,,
,268 +,165,75,88,19,34,36,27,25,23,53,63,49,0,165,50,53,29,21,12,103,62,76,87,159,1,2,2,0,108,57,31,26,152,9,112,48,131,32,93,26,41,25,49,111,47,86,74
,,0.65,0.66,0.64,0.49,0.65,0.68,0.65,0.69,0.77,0.58,0.67,0.73,0,1,0.73,0.66,0.68,0.61,0.45,0.69,0.6,0.6,0.7,0.67,0.29,0.64,0.57,0,0.69,0.6,0.56,0.62,0.67,0.48,0.66,0.64,0.67,0.6,0.64,0.62,0.66,0.63,0.66,0.64,0.68,0.62,0.7
,,,,,,a,a,,a,ag,,a,ag,,a,eg,e,e,,,eg,,,a,,,,,,bc,,,,b,,,,,,,,,,,,,,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
