Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0.14,0.17,0.06,0.17,0.08,0.13,0.13,0.15,0.15,0.13,0.12,0.43,0.14,0.2,0.05,0.14,0.19,0.12,0.16,0.08,0.12,0.13,0.15,0.12,0.13,0.11,0.17,0.13,0.08,0.11,0.23,0.25,0.09,0.08,0.12,0.15,0,0.09,0,0.29,0,0.1,0,0.17,0.18,0.3,0.12,0.23,0.34,0.14,0.16,0.11,0.12,0,1,0.13,1,0.16,0.13,0.13,0.16,0.16,0.18,0,0.14,0,0,0,0,0.29,0.15,0.35,0.29,0.48,0,0,0,0.12,0.32,0,0,0,0.15,0,0.19,0.1,0.15,0.14,0.24,0.21,0.22,0.19,0,0.5,0.1,0.14,0.13,0.05,0.14,0.14,0.14,0.14,0.16,0.06,0.11,0.14,0.11,0.14,0.13,0.14,0.15,0.08,0.18,0.14,0.13,0.14,0.44,0.12,0.14,0.14,0.19,0.16,0.07,0.16,0.13,0.03,0.13,0.26,0,0.14,0,0.14,0.2,0.13,0.11,0.08,0.21,0.12,0.15
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,
,£50 - £99,20,7,5,8,6,9,13,3,12,8,10,0,5,0,3,11,5,15,4,9,2,3,17,15,3,10,9,7,4,1,7,2,2,1,3,3,0,1,2,0,2,1,1,0,1,3,7,1,1,6,10,1,2,0,0,20,0,8,12,12,3,1,2,1,11,0,0,1,0,1,3,0,0,0,1,0,0,2,0,0,1,0,15,1,1,5,12,11,1,3,1,1,0,0,2,13,5,1,18,19,20,18,9,6,5,13,10,13,17,20,19,7,11,20,7,20,0,17,18,9,9,5,7,4,3,3,6,0,1,3,0,3,5,9,2,10,3,9,1
,,0.15,0.15,0.16,0.14,0.15,0.14,0.12,0.09,0.13,0.17,0.2,0,0.2,0,0.14,0.18,0.12,0.15,0.1,0.25,0.1,0.11,0.15,0.15,0.07,0.15,0.14,0.16,0.14,0.02,0.22,0.37,0.13,0.17,0.12,0.25,0,0.08,0.39,0,0.22,0.09,0.06,0,0.12,0.3,0.21,0.08,0.18,0.22,0.2,0.04,0.11,0,0,0.15,0,0.11,0.18,0.14,0.18,0.08,0.12,0.57,0.14,0,0,0.33,0,0.21,0.46,0,0,0,0.24,0,0,0.18,0,0,0.57,0,0.13,0.18,0.13,0.27,0.13,0.13,0.14,0.15,0.11,0.25,0,0,0.23,0.13,0.33,0.06,0.14,0.14,0.15,0.14,0.12,0.18,0.1,0.14,0.13,0.14,0.16,0.15,0.15,0.15,0.11,0.15,0.09,0.15,0,0.14,0.15,0.14,0.16,0.1,0.16,0.21,0.12,0.11,0.2,0,0.61,0.27,0,0.19,0.19,0.16,0.07,0.16,0.07,0.19,0.05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,£100 - £199,23,10,5,8,8,10,22,3,19,4,11,0,3,1,9,8,4,20,11,4,4,9,15,20,8,10,13,6,4,8,5,0,3,1,6,0,0,1,1,1,3,0,3,6,0,1,6,0,1,4,8,9,2,1,0,23,0,15,9,16,3,1,2,1,15,0,0,1,1,1,1,0,1,0,0,0,0,2,1,0,1,0,19,1,1,3,16,14,2,2,2,0,0,0,1,18,2,2,22,23,23,22,13,4,12,16,15,18,21,23,22,7,17,23,15,23,0,22,22,9,10,9,11,4,4,3,6,3,1,2,0,3,5,14,2,14,7,8,6
,,0.17,0.21,0.16,0.15,0.18,0.17,0.2,0.1,0.21,0.1,0.21,0,0.13,0.08,0.47,0.12,0.1,0.2,0.26,0.11,0.22,0.37,0.13,0.2,0.21,0.15,0.19,0.15,0.16,0.25,0.17,0,0.18,0.11,0.22,0,0,0.09,0.21,0.39,0.44,0,0.26,0.49,0,0.09,0.17,0,0.16,0.13,0.16,0.25,0.12,0.44,0,0.17,0,0.21,0.14,0.19,0.18,0.07,0.15,0.43,0.18,0,0,0.37,0.25,0.25,0.18,0,0.16,0,0,0,0,0.17,0.15,0,0.43,0,0.17,0.13,0.16,0.18,0.18,0.17,0.25,0.1,0.13,0,0,0,0.08,0.18,0.16,0.15,0.17,0.18,0.17,0.18,0.18,0.1,0.23,0.17,0.2,0.19,0.19,0.17,0.17,0.15,0.18,0.17,0.18,0.17,0,0.18,0.18,0.14,0.17,0.18,0.23,0.2,0.17,0.15,0.2,0.13,0.39,0.17,0,0.17,0.18,0.23,0.06,0.22,0.16,0.16,0.2
,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,,,,,
,£200 - £299,17,4,5,8,7,7,14,5,9,9,2,0,3,0,1,9,3,14,5,6,3,1,16,14,5,9,8,7,2,5,3,0,1,1,3,4,0,1,0,1,0,3,4,2,2,0,4,1,0,4,5,6,3,0,0,17,0,7,11,9,0,4,4,0,9,1,0,0,0,0,0,0,2,0,2,0,0,3,1,0,0,0,15,1,0,1,15,15,0,0,0,0,0,0,1,15,1,1,17,17,17,17,9,6,6,13,9,11,13,17,17,7,11,17,11,17,0,17,17,8,5,5,3,2,4,5,4,2,0,1,0,0,1,12,4,9,5,6,7
,,0.13,0.08,0.18,0.14,0.16,0.11,0.13,0.14,0.09,0.2,0.04,0,0.15,0,0.08,0.14,0.09,0.14,0.12,0.17,0.14,0.06,0.14,0.14,0.14,0.14,0.12,0.18,0.09,0.16,0.09,0,0.08,0.09,0.12,0.28,0,0.1,0,0.32,0,0.25,0.31,0.18,0.18,0,0.12,0.08,0,0.12,0.09,0.18,0.17,0,0,0.13,0,0.1,0.16,0.11,0,0.27,0.26,0,0.11,1,0,0,0,0,0,0,0.28,0,0.44,0,0,0.31,0.21,0,0,0,0.13,0.19,0,0.08,0.16,0.18,0,0,0,0,0,0,0.12,0.15,0.07,0.1,0.14,0.13,0.13,0.13,0.12,0.16,0.11,0.14,0.12,0.12,0.12,0.13,0.13,0.15,0.12,0.13,0.13,0.13,0,0.14,0.15,0.14,0.09,0.11,0.06,0.09,0.15,0.22,0.13,0.09,0,0.09,0,0,0.05,0.2,0.12,0.14,0.13,0.11,0.23
,,,,,,,,,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,£300 - £399,17,8,4,5,5,10,15,4,11,6,7,1,4,3,0,7,7,9,4,3,2,1,16,9,2,10,7,6,4,2,4,0,2,2,6,0,0,3,0,0,1,1,2,1,1,0,5,2,1,5,4,3,5,0,0,17,0,8,9,13,2,2,0,0,13,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,16,1,0,0,10,9,1,6,5,1,0,0,1,12,1,3,15,17,17,15,8,5,7,10,10,11,12,17,16,7,10,17,11,16,1,15,14,10,6,8,7,4,3,2,2,4,0,2,0,2,2,3,9,10,5,7,4
,,0.12,0.15,0.14,0.09,0.12,0.16,0.14,0.11,0.12,0.14,0.14,0.15,0.17,0.3,0,0.1,0.2,0.1,0.09,0.1,0.1,0.03,0.14,0.1,0.06,0.15,0.1,0.16,0.15,0.07,0.14,0,0.11,0.23,0.23,0,0,0.32,0,0,0.12,0.1,0.16,0.08,0.09,0,0.14,0.15,0.16,0.17,0.07,0.09,0.26,0,0,0.12,0,0.11,0.13,0.15,0.12,0.12,0,0,0.16,0,0,0,0.35,0,0,0,0.15,0,0.17,0,0,0,0,0,0,0,0.14,0.18,0,0,0.11,0.11,0.16,0.3,0.35,0.18,0,0,0.12,0.12,0.07,0.19,0.12,0.13,0.12,0.12,0.11,0.14,0.14,0.11,0.13,0.12,0.11,0.12,0.12,0.13,0.11,0.12,0.14,0.12,0.56,0.12,0.12,0.16,0.1,0.16,0.15,0.19,0.12,0.09,0.07,0.16,0,0.17,0,0.12,0.08,0.06,0.29,0.16,0.12,0.15,0.13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,,,
,£400 - £499,11,4,3,4,5,7,11,6,6,5,1,1,0,0,2,7,1,10,5,4,2,3,8,10,4,5,6,3,2,4,2,0,2,0,1,2,0,1,0,0,0,2,1,0,2,1,3,1,0,3,5,3,0,0,0,11,0,6,5,5,4,2,0,0,5,0,0,0,1,1,1,1,0,0,1,0,2,0,0,0,0,0,8,1,1,1,8,8,0,1,1,0,0,0,1,7,1,2,11,11,11,11,5,3,2,6,5,6,7,11,11,5,7,11,9,11,0,11,8,7,8,6,4,2,1,3,2,3,0,0,0,0,2,5,4,6,4,4,4
,,0.08,0.08,0.09,0.08,0.12,0.11,0.1,0.18,0.07,0.11,0.02,0.22,0,0,0.12,0.11,0.03,0.1,0.1,0.1,0.1,0.14,0.07,0.1,0.1,0.07,0.09,0.08,0.06,0.12,0.08,0,0.09,0,0.04,0.16,0,0.13,0,0,0,0.16,0.07,0,0.2,0.11,0.09,0.06,0,0.1,0.11,0.08,0,0,0,0.08,0,0.09,0.07,0.05,0.22,0.15,0,0,0.06,0,0,0,0.21,0.24,0.21,0.24,0,0,0.16,0,0.67,0,0,0,0,0,0.07,0.16,0.17,0.05,0.08,0.09,0,0.04,0.05,0,0,0,0.1,0.08,0.07,0.11,0.09,0.08,0.08,0.09,0.07,0.1,0.05,0.06,0.07,0.06,0.06,0.08,0.08,0.09,0.07,0.08,0.11,0.08,0,0.09,0.07,0.11,0.13,0.11,0.08,0.08,0.04,0.14,0.07,0.14,0,0,0,0,0.06,0.09,0.12,0.09,0.1,0.09,0.12
,£500 - £749,8,5,1,2,3,5,6,2,7,1,3,0,3,0,1,1,3,5,4,1,0,1,7,5,0,6,2,3,3,0,2,0,2,1,2,1,0,0,1,0,1,0,0,0,1,1,1,1,1,2,1,4,1,0,0,8,0,4,3,5,0,1,2,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,8,0,0,2,5,3,1,3,1,2,0,0,0,7,0,1,8,8,8,8,6,3,4,7,4,7,7,8,8,3,8,8,6,8,0,8,7,5,4,2,4,2,1,2,3,1,0,0,0,1,2,3,2,3,3,3,2
,,0.06,0.1,0.03,0.04,0.08,0.08,0.05,0.07,0.08,0.02,0.06,0,0.12,0,0.06,0.02,0.07,0.05,0.09,0.03,0,0.05,0.06,0.05,0,0.09,0.02,0.08,0.12,0,0.05,0,0.13,0.1,0.08,0.07,0,0,0.25,0,0.12,0,0,0,0.15,0.1,0.04,0.06,0.15,0.06,0.02,0.12,0.06,0,0,0.06,0,0.06,0.05,0.05,0,0.05,0.16,0,0.06,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0.31,1,0,0,0.07,0,0,0.11,0.05,0.04,0.2,0.15,0.06,0.38,0,0,0,0.07,0,0.07,0.06,0.06,0.06,0.06,0.08,0.09,0.07,0.07,0.05,0.07,0.06,0.06,0.06,0.06,0.08,0.06,0.07,0.06,0,0.06,0.06,0.08,0.06,0.03,0.09,0.08,0.02,0.08,0.09,0.04,0,0,0,0.07,0.07,0.05,0.05,0.04,0.07,0.06,0.06
,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,ac,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,£750 - £999,2,0,0,2,0,0,2,1,2,0,0,0,0,0,0,2,0,2,0,1,1,0,2,2,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,2,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,2,2,2,2,2,0,1,2,1,2,2,2,2,1,2,2,1,2,0,2,2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0
,,0.01,0,0,0.03,0,0,0.02,0.03,0.02,0,0,0,0,0,0,0.03,0,0.02,0,0.03,0.05,0,0.02,0.02,0.03,0.01,0.01,0,0.04,0.03,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.03,0,0,0,0.02,0.03,0,0,0,0.01,0,0.01,0.01,0.01,0,0,0.07,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0.02,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0.02,0,0,0.02,0.01,0.01,0.02,0.03,0,0.02,0.02,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0,0.02,0.02,0.02,0.02,0.02,0.02,0,0.04,0.04,0,0,0,0,0,0,0,0.02,0.03,0.01,0.02,0,0
,"£1,000 - £1,449",3,0,2,1,1,1,3,2,0,3,0,0,0,1,0,2,1,2,1,0,1,0,3,2,2,1,2,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,2,0,0,0,0,3,0,2,1,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,2,2,0,1,1,0,0,0,0,3,0,0,3,3,3,3,3,0,2,3,2,3,3,3,3,0,3,3,2,3,0,3,2,2,2,2,1,0,1,2,0,0,0,0,0,1,0,1,1,2,1,2,0
,,0.02,0,0.06,0.02,0.02,0.02,0.03,0.05,0,0.07,0,0,0,0.09,0,0.03,0.02,0.02,0.02,0,0.06,0,0.03,0.02,0.05,0.02,0.03,0,0.04,0.06,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0,0.03,0,0,0.04,0.04,0,0,0,0,0.02,0,0.03,0.02,0.02,0,0,0.07,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0.03,0,0,0,0.02,0.02,0,0.06,0.08,0,0,0,0,0.03,0,0,0.02,0.02,0.02,0.02,0.04,0,0.04,0.03,0.03,0.03,0.03,0.02,0.02,0,0.03,0.02,0.03,0.02,0,0.02,0.02,0.03,0.03,0.04,0.02,0,0.04,0.08,0,0,0,0,0,0.07,0,0.01,0.03,0.03,0.03,0.04,0
,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"£1,450 - £1,999",5,1,2,3,2,2,3,1,5,0,5,0,1,1,2,1,2,3,1,1,1,2,3,3,2,3,2,1,2,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,4,2,0,0,0,5,0,3,2,3,1,1,0,0,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,5,0,0,1,5,5,0,0,0,0,0,1,0,4,0,1,5,5,5,5,2,4,3,5,5,3,5,5,5,4,5,5,3,5,0,5,4,0,1,0,4,0,1,0,1,4,0,0,0,1,2,1,1,2,1,1,1
