Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q7_W3. Summary: Rank 1-5 - Thinking about what would benefit your local community, which of the following areas related to the physical environment do you think are most important?By 'local community' we mean the local area where you live.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,English region,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,North-West,North-East,Yorkshire & Humberside,West Midlands,East Midlands,South-West,South-East,Eastern,London,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,6241,2812,3396,663,1162,1266,943,1226,981,1825,2209,2207,802,296,623,647,519,675,1019,691,969,2105,4136,1996,2009,1138,681,417,4005,2236,3258,2940,5064,240,446,421,42,4108,2058,1189,992,5627,489,3850,2171,4567,1590,3235,1022,1294,919,2217,3719,2304,3568,2432
,Total,6241,3007,3201,823,1041,1004,1006,961,1406,1864,2010,2367,817,294,612,647,542,640,1027,697,967,2156,4085,1426,2086,1242,933,553,3513,2728,3579,2609,5152,131,557,243,130,4004,2157,1216,1066,5623,486,3806,2198,4476,1669,3109,980,1229,899,2346,3636,2376,3487,2495
,Safety on the streets,4502,2097,2383,568,735,698,733,735,1033,1303,1431,1768,622,205,439,449,399,457,727,506,699,1592,2910,990,1499,927,681,405,2489,2013,2650,1815,3749,85,408,160,82,2878,1574,889,786,4083,342,2688,1646,3200,1241,2133,641,835,657,1756,2583,1762,2499,1826
,,0.72,0.7,0.74,0.69,0.71,0.7,0.73,0.76,0.73,0.7,0.71,0.75,0.76,0.7,0.72,0.69,0.74,0.71,0.71,0.73,0.72,0.74,0.71,0.69,0.72,0.75,0.73,0.73,0.71,0.74,0.74,0.7,0.73,0.65,0.73,0.66,0.63,0.72,0.73,0.73,0.74,0.73,0.7,0.71,0.75,0.71,0.74,0.69,0.65,0.68,0.73,0.75,0.71,0.74,0.72,0.73
,,,,a,,,,,abcgh,cg,,,abcgh,bdfg,,,,,,,,,b,,,,af,,,,af,b,,bd,,bd,,,,,,,,,,a,,a,,,,abc,abc,,a,,
,Young people having places to go and things to do,3775,1642,2117,500,635,603,639,564,835,1135,1242,1398,491,179,372,389,336,395,631,450,532,1286,2489,835,1265,785,575,315,2099,1676,2193,1556,3177,73,295,141,76,2376,1354,775,682,3418,294,2234,1403,2679,1046,1810,560,719,532,1442,2158,1489,2116,1511
,,0.6,0.55,0.66,0.61,0.61,0.6,0.64,0.59,0.59,0.61,0.62,0.59,0.6,0.61,0.61,0.6,0.62,0.62,0.61,0.65,0.55,0.6,0.61,0.59,0.61,0.63,0.62,0.57,0.6,0.61,0.61,0.6,0.62,0.56,0.53,0.58,0.59,0.59,0.63,0.64,0.64,0.61,0.61,0.59,0.64,0.6,0.63,0.58,0.57,0.58,0.59,0.61,0.59,0.63,0.61,0.61
,,,,a,,,,ei,,,,,,i,,i,i,i,i,i,i,,,,,,aef,,,,,,,c,,,,,,a,a,a,,,,a,,a,,,,,ab,,a,,
