Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q29. Summary: A lot/little - To what extent, if at all, do you think that climate change will influence the following decisions in your future?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,8976,4015,4913,933,1712,1863,1359,1747,1362,2645,3222,3109,3004,5972,2822,2887,1590,1020,657,5709,3267,4583,4333,7653,268,480,491,50,5832,3039,1799,1444,8064,745,5632,3041,6650,2219,4644,1463,1895,1286,3177,5455,3218,5114,3545
,Total,8976,4315,4613,1174,1488,1427,1447,1399,2041,2662,2874,3440,3098,5878,2005,2962,1812,1367,830,4968,4008,5127,3774,7598,168,713,304,160,5726,3137,1774,1545,8083,710,5517,3117,6466,2379,4459,1404,1782,1273,3373,5280,3367,4995,3624
,What you buy,5315,2332,2950,782,976,882,843,790,1042,1758,1725,1832,1805,3510,1270,1796,1015,780,454,3066,2250,2812,2463,4357,117,482,222,113,3342,1907,1116,910,4729,475,3467,1683,4132,1122,2995,956,1186,853,1653,3382,1789,3786,1385
,,0.59,0.54,0.64,0.67,0.66,0.62,0.58,0.56,0.51,0.66,0.6,0.53,0.58,0.6,0.63,0.61,0.56,0.57,0.55,0.62,0.56,0.55,0.65,0.57,0.7,0.68,0.73,0.71,0.58,0.61,0.63,0.59,0.59,0.67,0.63,0.54,0.64,0.47,0.67,0.68,0.67,0.67,0.49,0.64,0.53,0.76,0.38
,,,,a,cdefhi,cdefhi,defi,fi,fi,,cdefhi,efi,,,,bcdeg,cdeg,,,,cdeg,,,a,,a,a,a,,,a,ad,,,a,b,,b,,e,e,e,e,,b,,b,
,How you travel,5225,2371,2820,775,932,844,817,793,1064,1707,1661,1857,1812,3413,1266,1725,999,808,427,2991,2234,2799,2385,4296,107,470,218,106,3342,1818,1033,874,4651,458,3449,1632,4099,1075,2912,936,1152,824,1679,3342,1737,3729,1359
,,0.58,0.55,0.61,0.66,0.63,0.59,0.56,0.57,0.52,0.64,0.58,0.54,0.59,0.58,0.63,0.58,0.55,0.59,0.51,0.6,0.56,0.55,0.63,0.57,0.64,0.66,0.72,0.67,0.58,0.58,0.58,0.57,0.58,0.65,0.63,0.52,0.63,0.45,0.65,0.67,0.65,0.65,0.5,0.63,0.52,0.75,0.38
,,,,a,cdefhi,cdefhi,fi,f,f,,cdefhi,fi,,,,bcdefg,ceg,,ce,,ceg,e,,a,,a,a,abc,,,,,,,a,b,,b,,e,e,e,e,,b,,b,
,What you eat,4861,2177,2650,717,891,840,757,726,930,1608,1597,1656,1691,3170,1161,1620,942,717,421,2781,2080,2575,2248,3946,111,466,213,103,3016,1781,1032,868,4306,446,3202,1522,3787,1019,2794,905,1073,816,1500,3141,1598,3533,1211
,,0.54,0.5,0.57,0.61,0.6,0.59,0.52,0.52,0.46,0.6,0.56,0.48,0.55,0.54,0.58,0.55,0.52,0.52,0.51,0.56,0.52,0.5,0.6,0.52,0.66,0.65,0.7,0.64,0.53,0.57,0.58,0.56,0.53,0.63,0.58,0.49,0.59,0.43,0.63,0.64,0.6,0.64,0.44,0.59,0.47,0.71,0.33
,,,,a,defhi,defhi,defhi,fi,fi,,defhi,defi,,,,bcdeg,g,,,,cdeg,,,a,,a,a,a,,,a,a,a,,a,b,,b,,e,ce,e,ce,,b,,b,
,Where you live,3703,1676,1997,689,791,654,573,475,522,1480,1227,997,1365,2339,853,1199,743,592,317,2052,1652,1899,1766,2858,101,420,214,93,2293,1351,820,603,3221,371,2465,1138,2932,729,2252,719,867,667,1017,2456,1161,2794,828
,,0.41,0.39,0.43,0.59,0.53,0.46,0.4,0.34,0.26,0.56,0.43,0.29,0.44,0.4,0.43,0.4,0.41,0.43,0.38,0.41,0.41,0.37,0.47,0.38,0.6,0.59,0.7,0.58,0.4,0.43,0.46,0.39,0.4,0.52,0.45,0.36,0.45,0.31,0.51,0.51,0.49,0.52,0.3,0.47,0.34,0.56,0.23
,,,,a,bcdefhi,cdefhi,defhi,efi,fi,,cdefhi,efi,f,b,,e,,,e,,,,,a,,a,a,abc,a,,ad,abd,,,a,b,,b,,e,e,e,ce,,b,,b,
,Whether you have children,2286,1052,1213,510,612,468,305,183,208,1122,773,391,909,1377,506,725,499,350,206,1231,1055,1152,1103,1683,71,325,124,73,1381,873,560,344,1927,278,1543,697,1828,442,1503,493,583,427,576,1565,679,1758,494
,,0.25,0.24,0.26,0.43,0.41,0.33,0.21,0.13,0.1,0.42,0.27,0.11,0.29,0.23,0.25,0.24,0.28,0.26,0.25,0.25,0.26,0.22,0.29,0.22,0.43,0.46,0.41,0.46,0.24,0.28,0.32,0.22,0.24,0.39,0.28,0.22,0.28,0.19,0.34,0.35,0.33,0.34,0.17,0.3,0.2,0.35,0.14
,,,,a,cdefhi,cdefhi,defhi,efi,f,,cdefhi,defi,,b,,,,bf,,,,,,a,,a,a,a,a,,ad,abd,,,a,b,,b,,e,e,e,e,,b,,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
