Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DISABILITY. Do you have a longstanding physical or mental health condition or disability that has lasted or is likely to last 12 months and which has a substantial adverse effect on your ability to carry out day-to-day activities?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,8976,4015,4913,933,1712,1863,1359,1747,1362,2645,3222,3109,3004,5972,2822,2887,1590,1020,657,5709,3267,4583,4333,7653,268,480,491,50,5832,3039,1799,1444,8064,745,5632,3041,6650,2219,4644,1463,1895,1286,3177,5455,3218,5114,3545
,Total,8976,4315,4613,1174,1488,1427,1447,1399,2041,2662,2874,3440,3098,5878,2005,2962,1812,1367,830,4968,4008,5127,3774,7598,168,713,304,160,5726,3137,1774,1545,8083,710,5517,3117,6466,2379,4459,1404,1782,1273,3373,5280,3367,4995,3624
,Yes - mental health condition,1774,689,1064,337,419,376,319,227,95,757,695,322,764,1010,274,478,337,280,404,752,1022,1067,687,1580,45,83,26,38,0,1774,1774,526,1450,280,967,740,1221,515,948,270,400,278,585,1008,696,1098,592
,,0.2,0.16,0.23,0.29,0.28,0.26,0.22,0.16,0.05,0.28,0.24,0.09,0.25,0.17,0.14,0.16,0.19,0.2,0.49,0.15,0.25,0.21,0.18,0.21,0.27,0.12,0.08,0.24,0,0.57,1,0.34,0.18,0.39,0.18,0.24,0.19,0.22,0.21,0.19,0.22,0.22,0.17,0.19,0.21,0.22,0.16
,,,,a,defhi,defhi,defi,efi,fi,,defhi,efi,f,b,,,a,abf,abf,abcdfg,,abcdf,b,,cd,acd,,,cd,,ad,abd,a,,a,,a,,a,e,,be,e,,,,b,
,Yes - physical condition,1545,744,789,110,170,191,280,337,458,279,471,795,612,933,251,466,309,213,306,717,829,957,576,1407,27,69,17,21,0,1545,526,1545,1376,146,903,594,1058,462,715,232,310,173,644,832,654,865,617
,,0.17,0.17,0.17,0.09,0.11,0.13,0.19,0.24,0.22,0.1,0.16,0.23,0.2,0.16,0.13,0.16,0.17,0.16,0.37,0.14,0.21,0.19,0.15,0.19,0.16,0.1,0.06,0.13,0,0.49,0.3,1,0.17,0.21,0.16,0.19,0.16,0.19,0.16,0.17,0.17,0.14,0.19,0.16,0.19,0.17,0.17
,,,,,,,ag,abcgh,abcdgh,abcdgh,,abcg,abcdgh,b,,,a,af,a,abcdfg,a,abcdf,b,,cd,cd,d,,d,,ac,a,abc,,a,,a,,a,d,d,d,,abd,,a,,
,Yes - disability,733,354,370,69,81,98,156,136,193,150,254,329,341,391,95,191,135,113,199,286,447,481,240,676,15,26,7,7,0,733,311,341,613,97,381,316,467,248,296,99,146,52,332,376,323,461,233
,,0.08,0.08,0.08,0.06,0.05,0.07,0.11,0.1,0.09,0.06,0.09,0.1,0.11,0.07,0.05,0.06,0.07,0.08,0.24,0.06,0.11,0.09,0.06,0.09,0.09,0.04,0.02,0.04,0,0.23,0.18,0.22,0.08,0.14,0.07,0.1,0.07,0.1,0.07,0.07,0.08,0.04,0.1,0.07,0.1,0.09,0.06
,,,,,,,,abcgh,abcg,abcg,,abcg,abcg,b,,,a,af,abf,abcdfg,,abcdf,b,,cd,cd,,,,,ac,a,ac,,a,,a,,a,d,d,ad,,abcd,,a,b,
,Yes - other,103,60,43,5,11,13,22,20,33,15,34,53,36,66,20,22,18,24,19,41,61,72,29,90,1,9,2,0,0,103,14,6,95,7,68,32,76,25,43,17,19,7,42,61,38,64,37
,,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0.03,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
,,,b,,,,,abg,abg,abg,,ag,abcg,,,,,,bf,abcf,,bf,b,,,,,,,,acd,a,a,,,,,,,,,,,d,,,,
,No,5726,2871,2839,711,932,908,888,879,1407,1643,1796,2286,1791,3934,1451,2013,1168,852,241,3465,2261,3160,2538,4713,95,546,251,95,5726,0,0,0,5318,302,3648,1864,4231,1432,2824,888,1086,851,2180,3451,2072,3051,2457
,,0.64,0.67,0.62,0.61,0.63,0.64,0.61,0.63,0.69,0.62,0.62,0.66,0.58,0.67,0.72,0.68,0.64,0.62,0.29,0.7,0.56,0.62,0.67,0.62,0.57,0.77,0.83,0.59,1,0,0,0,0.66,0.43,0.66,0.6,0.65,0.6,0.63,0.63,0.61,0.67,0.65,0.65,0.62,0.61,0.68
,,,b,,,,,,,abcdegh,,,abcdegh,,a,bcdefg,cdeg,eg,eg,,cdeg,e,,a,,,abe,abce,,bcd,,,,b,,b,,b,,,,,abc,c,b,,,a
,Prefer not to say,113,53,58,27,17,21,22,12,15,44,42,27,45,68,20,28,19,25,21,48,65,62,40,87,4,12,4,3,0,0,0,0,88,11,58,41,61,42,51,17,22,13,41,53,49,60,43
