Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0.12,0.16,0.13,0.08,0.18,0.16,0.13,0.21,0.09,0.21,0.04,0.18,0.06,0.28,0.09,0.12,0.13,0.12,0.15,0.1,0.14,0.11,0.13,0.12,0.13,0.08,0.14,0.06,0.12,0.12,0.15,0.23,0.1,0.22,0.11,0,0.55,0.2,0,0.35,0,0.08,0.08,0.13,0.1,0.61,0.07,0.08,0.06,0.33,0.04,0.09,0.21,0,0,0.13,0,0.07,0.18,0.13,0.23,0.06,0.09,0,0.13,0,0,0,0,0.16,1,0,0.18,0,0,0,0,0,0,0.38,0,0,0.12,0.4,0,0.1,0.1,0.1,0,0.2,0.25,0,0,0,0.35,0.12,0.16,0.13,0.12,0.12,0.12,0.12,0.12,0.04,0.09,0.11,0.1,0.12,0.11,0.11,0.12,0.06,0.13,0.11,0.12,0.11,0.68,0.12,0.14,0.13,0.14,0.07,0.15,0.07,0.1,0.18,0.14,0.14,0,0.24,0,0.16,0.06,0.13,0.15,0.11,0.14,0.15,0.17
,,,,,,,,,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,£50 - £99,16,6,4,5,5,7,13,6,14,2,7,1,4,1,1,7,6,10,3,6,1,2,14,10,5,6,10,4,1,4,6,1,1,1,3,1,0,1,2,2,1,0,5,0,2,1,2,1,0,2,7,3,3,0,1,15,1,7,8,11,0,2,3,0,9,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,14,0,1,2,11,10,1,4,2,1,1,0,0,13,2,0,15,16,16,16,8,1,6,8,6,9,9,13,16,3,10,11,16,16,0,14,10,8,3,9,3,1,3,2,6,3,1,0,0,1,3,8,4,6,7,5,4
,,0.13,0.15,0.12,0.12,0.12,0.13,0.13,0.15,0.16,0.06,0.16,0.19,0.2,0.13,0.05,0.11,0.18,0.11,0.11,0.13,0.05,0.08,0.14,0.11,0.1,0.12,0.14,0.15,0.08,0.08,0.21,0.19,0.05,0.25,0.22,0.06,0,0.08,0.23,0.35,0.26,0,0.43,0,0.14,0.13,0.09,0.08,0,0.08,0.16,0.08,0.16,0,0.55,0.12,0.55,0.11,0.13,0.13,0,0.12,0.23,0,0.12,1,0,1,0,0,0,0,0.13,0.14,0,0,0.2,0.19,0.18,0.37,0,0,0.14,0,0.17,0.13,0.13,0.12,0.43,0.23,0.19,0.43,1,0,0,0.14,0.12,0,0.13,0.13,0.13,0.13,0.11,0.07,0.11,0.1,0.1,0.1,0.1,0.12,0.13,0.1,0.11,0.1,0.13,0.13,0,0.13,0.1,0.17,0.07,0.14,0.09,0.06,0.09,0.09,0.21,0.18,0.13,0,0,0.06,0.13,0.16,0.11,0.1,0.22,0.14,0.14
,£100 - £199,24,10,6,8,8,10,18,6,18,6,10,0,1,1,10,10,2,22,6,10,6,10,14,22,7,13,12,9,4,7,5,0,4,0,5,4,0,2,2,1,1,1,2,3,3,0,6,3,2,3,12,7,3,0,0,24,0,16,8,15,1,6,2,0,15,0,0,0,1,1,0,0,1,3,2,0,0,0,1,1,0,0,19,2,0,3,16,16,1,3,3,0,0,0,3,18,3,1,20,22,24,24,13,4,10,14,11,16,16,20,24,8,15,20,24,23,1,19,19,10,7,10,10,4,5,5,4,3,1,1,1,2,8,11,3,15,4,10,3
,,0.2,0.23,0.16,0.19,0.2,0.19,0.18,0.15,0.2,0.17,0.25,0,0.05,0.1,0.47,0.17,0.05,0.25,0.2,0.24,0.37,0.38,0.15,0.25,0.14,0.27,0.15,0.31,0.21,0.16,0.18,0,0.26,0,0.29,0.32,0,0.18,0.25,0.15,0.29,0.1,0.14,0.38,0.22,0,0.22,0.22,0.16,0.14,0.26,0.19,0.14,0,0,0.2,0,0.27,0.13,0.18,0.13,0.34,0.14,0,0.19,0,0,0,0.32,0.15,0,0,0.16,0.68,0.52,0,0,0,0.23,0.25,0,0,0.19,0.33,0,0.26,0.19,0.19,0.32,0.16,0.19,0,0,0,0.42,0.2,0.25,0.08,0.18,0.18,0.2,0.2,0.18,0.17,0.19,0.18,0.18,0.2,0.19,0.18,0.2,0.24,0.17,0.18,0.2,0.19,0.32,0.17,0.19,0.2,0.14,0.15,0.28,0.29,0.16,0.23,0.13,0.18,0.19,0.3,1,0.18,0.34,0.21,0.09,0.23,0.11,0.29,0.11
,,,,,,,,,,,,,,,,,,,a,,a,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,£200 - £299,21,8,6,7,8,12,20,5,15,5,5,2,6,0,1,12,8,13,6,5,1,3,18,13,8,9,11,7,3,7,3,1,3,0,3,4,0,4,1,1,0,1,2,0,3,0,6,2,1,3,11,3,3,0,0,21,0,10,11,15,2,2,3,0,14,0,1,0,1,1,0,0,0,0,0,0,2,3,0,0,0,0,19,0,1,1,17,17,0,2,2,0,0,0,0,18,2,1,21,21,21,21,13,7,9,14,12,15,16,21,21,8,17,21,21,21,0,21,19,9,14,15,3,3,8,3,6,1,0,1,0,1,1,12,7,15,4,3,8
,,0.17,0.18,0.15,0.17,0.2,0.22,0.2,0.13,0.18,0.14,0.12,0.39,0.32,0,0.04,0.2,0.25,0.14,0.2,0.12,0.06,0.11,0.18,0.14,0.16,0.2,0.15,0.23,0.16,0.16,0.13,0.19,0.2,0,0.18,0.29,0,0.38,0.15,0.15,0,0.11,0.14,0,0.26,0,0.23,0.18,0.09,0.16,0.26,0.09,0.15,0,0,0.17,0,0.16,0.18,0.18,0.13,0.1,0.21,0,0.17,0,1,0,0.29,0.17,0,0,0,0,0,0,0.53,0.51,0,0,0,0,0.18,0,0.19,0.09,0.2,0.21,0,0.1,0.12,0,0,0,0,0.19,0.15,0.08,0.18,0.17,0.17,0.17,0.19,0.33,0.16,0.19,0.19,0.18,0.19,0.19,0.17,0.23,0.2,0.19,0.17,0.17,0,0.19,0.19,0.19,0.29,0.24,0.08,0.19,0.25,0.14,0.2,0.04,0,0.24,0,0.07,0.04,0.23,0.21,0.23,0.14,0.09,0.28
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,,,,,,a
,£300 - £399,9,2,4,3,5,7,8,4,7,2,4,0,1,1,2,6,2,8,2,4,2,2,7,8,5,3,6,2,1,4,2,1,1,0,2,0,0,0,2,0,1,2,0,1,0,0,2,1,0,1,2,5,1,0,0,9,0,4,5,5,1,2,1,0,5,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,8,0,0,1,7,7,0,1,1,0,0,0,0,7,1,1,9,9,9,9,9,2,6,9,6,9,9,9,9,5,9,9,9,9,0,9,9,5,6,2,5,2,2,1,3,0,1,0,0,0,3,5,1,6,2,3,3
,,0.07,0.06,0.1,0.07,0.14,0.13,0.08,0.1,0.08,0.06,0.1,0,0.05,0.1,0.09,0.09,0.05,0.08,0.06,0.09,0.11,0.08,0.07,0.08,0.1,0.06,0.09,0.07,0.04,0.09,0.06,0.17,0.05,0,0.13,0,0,0,0.25,0,0.23,0.23,0,0.15,0,0,0.1,0.07,0,0.04,0.05,0.13,0.07,0,0,0.08,0,0.07,0.08,0.07,0.08,0.09,0.1,0,0.07,0,0,0,0,0.19,0,0,0.27,0,0,0,0,0,0.28,0,0,0,0.08,0,0,0.1,0.08,0.08,0,0.05,0.06,0,0,0,0,0.07,0.05,0.1,0.08,0.08,0.07,0.07,0.13,0.1,0.12,0.12,0.11,0.11,0.11,0.08,0.07,0.13,0.11,0.09,0.07,0.08,0,0.08,0.09,0.12,0.14,0.03,0.14,0.17,0.07,0.04,0.1,0,0.12,0,0,0,0.12,0.11,0.03,0.09,0.06,0.07,0.12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,,
,£400 - £499,9,1,4,3,1,2,9,3,5,3,1,0,1,1,1,6,2,7,1,3,3,1,8,7,5,0,9,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,4,0,0,1,4,3,0,0,0,9,0,1,8,6,1,2,1,0,6,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,8,0,0,1,8,8,0,0,0,0,0,0,0,8,0,1,9,9,9,9,6,0,5,6,5,7,7,9,9,0,6,9,9,9,0,8,7,4,4,7,1,2,2,1,2,2,0,0,0,0,1,2,5,5,3,2,3
,,0.07,0.03,0.1,0.08,0.02,0.03,0.09,0.09,0.06,0.1,0.04,0,0.04,0.18,0.05,0.09,0.07,0.07,0.03,0.07,0.16,0.04,0.08,0.07,0.11,0,0.12,0,0,0.13,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.08,0.14,0.16,0,0,0.07,0.09,0.09,0,0,0,0.07,0,0.01,0.13,0.07,0.07,0.09,0.06,0,0.07,0,0,0,0,0.16,0,0,0,0,0.2,0,0.27,0,0.16,0,0,0,0.08,0,0,0.08,0.09,0.09,0,0,0,0,0,0,0,0.08,0,0.08,0.08,0.07,0.07,0.07,0.08,0,0.09,0.08,0.08,0.09,0.09,0.08,0.07,0,0.07,0.08,0.07,0.07,0,0.07,0.07,0.08,0.08,0.11,0.04,0.11,0.07,0.07,0.06,0.1,0,0,0,0,0.06,0.04,0.15,0.08,0.11,0.04,0.11
,,,,,,,,,,,,,,,,,,,,,,,,,,b,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,£500 - £749,8,3,4,2,3,3,6,5,7,1,3,0,1,0,1,5,1,7,5,2,0,1,7,7,4,2,7,0,2,3,2,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,3,1,1,3,1,1,1,7,1,5,4,8,0,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,1,0,7,7,0,1,1,0,0,0,0,6,1,1,7,8,8,8,3,1,3,4,5,4,6,8,8,2,5,8,8,8,0,8,6,1,1,7,1,1,2,1,3,2,0,0,0,1,1,4,2,4,2,2,2
,,0.07,0.06,0.09,0.05,0.07,0.05,0.06,0.12,0.09,0.02,0.08,0,0.06,0,0.04,0.09,0.04,0.08,0.17,0.04,0,0.03,0.08,0.08,0.09,0.04,0.09,0,0.09,0.07,0.09,0.22,0.11,0,0,0,0,0,0,0,0.21,0.11,0,0,0,0,0.03,0.22,0.26,0.06,0.03,0.07,0.06,1,0.45,0.06,0.45,0.08,0.06,0.09,0,0.04,0,0,0.1,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0.07,0,0.21,0,0.08,0.08,0,0.04,0.05,0,0,0,0,0.07,0.08,0.08,0.06,0.07,0.07,0.07,0.04,0.06,0.06,0.05,0.08,0.05,0.07,0.08,0.07,0.06,0.06,0.08,0.07,0.07,0,0.07,0.06,0.03,0.03,0.11,0.02,0.05,0.07,0.05,0.08,0.11,0,0,0,0.08,0.04,0.09,0.05,0.06,0.06,0.05,0.05
,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,£750 - £999,3,1,0,2,0,0,2,2,1,2,0,1,0,0,0,1,1,2,1,1,0,1,2,2,1,1,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,3,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,3,3,3,3,2,1,1,2,1,2,2,3,3,1,2,3,3,3,0,3,2,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0
,,0.03,0.02,0,0.06,0,0,0.02,0.05,0.01,0.07,0,0.24,0,0,0,0.02,0.04,0.02,0.02,0.03,0,0.05,0.02,0.02,0.03,0.03,0.03,0.04,0,0.03,0.03,0,0,0,0,0.1,0,0,0,0,0,0.13,0.06,0,0,0,0,0.09,0,0,0.02,0.03,0.07,0,0,0.03,0,0,0.05,0,0.22,0.04,0,0,0,0,0,0,0,0,0,1,0.13,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.04,0.04,0,0,0,0,0,0,0,0.04,0,0,0.03,0.03,0.03,0.03,0.03,0.06,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0,0.03,0.02,0.03,0.02,0.01,0.03,0.05,0.04,0.06,0,0,0,0,0,0.09,0.05,0,0.02,0.01,0.04,0,0
,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"£1,000 - £1,449",4,1,1,2,1,1,4,0,4,0,2,0,1,0,2,2,1,3,1,3,0,2,2,3,2,1,3,0,1,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,3,1,0,0,4,0,4,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,1,0,1,2,1,1,0,0,1,2,1,1,4,4,4,4,2,0,2,2,2,2,2,3,4,1,2,3,4,4,0,1,1,0,0,2,1,0,2,2,0,0,1,0,0,1,1,1,1,2,1,2,0
,,0.03,0.03,0.02,0.04,0.02,0.03,0.04,0,0.04,0,0.04,0,0.04,0,0.08,0.02,0.02,0.03,0.02,0.06,0,0.06,0.02,0.03,0.04,0.03,0.03,0,0.08,0.04,0.03,0,0.09,0,0,0,0,0.07,0,0,0,0,0.07,0,0.05,0,0.03,0.06,0,0,0,0.08,0.04,0,0,0.03,0,0.07,0,0.04,0,0,0.05,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0.02,0.12,0,0.08,0.01,0,0.25,0.1,0.07,0.26,0,0,0.11,0.02,0.06,0.08,0.03,0.03,0.03,0.03,0.03,0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0,0.01,0.01,0,0,0.04,0.02,0,0.05,0.08,0,0,0.13,0,0,0.07,0.04,0.03,0.02,0.02,0.05,0.06,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"£1,450 - £1,999",1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
