Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0.08,0.1,0.07,0.06,0.07,0.07,0.08,0.07,0.08,0.07,0.08,0.11,0.09,0.05,0.1,0.06,0.09,0.07,0.06,0.07,0.08,0.1,0.07,0.07,0.07,0.08,0.07,0.08,0.08,0.07,0.07,0.11,0.06,0.14,0.1,0.06,0,0.08,0.05,0.04,0.12,0.09,0.1,0.04,0.09,0.08,0.07,0.06,0.1,0.14,0.08,0.06,0.06,0.08,0.06,0.08,0.06,0.08,0.08,0.07,0.07,0.09,0.08,0.12,0.07,0.12,0,0.11,0.1,0.16,0.03,0,0.04,0.07,0.19,0.16,0.18,0.06,0.13,0.07,0.15,0,0.07,0.07,0.08,0.11,0.08,0.08,0.06,0.07,0.06,0.08,0,0,0.1,0.07,0.08,0.11,0.07,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.07,0.06,0.08,0.08,0.07,0.05,0.07,0.07,0.1,0.07,0.08,0.07,0.09,0.08,0.09,0.07,0.09,0.06,0.07,0.08,0.1,0.09,0.15,0.03,0.11,0.06,0.08,0.09,0.06,0.08,0.09
,,,c,,,,,,,,,,e,,,,,,,,,,cg,,,,,,,,,,,,d,,,,,,,g,,,,,,,,,bcdfgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac,,a,,,,
,£50 - £99,128,59,26,43,30,47,96,22,86,41,47,9,20,18,9,58,47,81,35,30,16,18,110,81,35,56,72,26,31,29,37,6,24,7,18,8,0,10,9,3,4,10,15,10,10,13,25,15,3,22,36,38,22,7,4,124,4,62,66,89,7,16,16,1,85,3,0,0,2,0,4,1,5,6,1,0,4,10,3,3,1,0,103,3,9,15,80,68,12,24,24,0,1,3,4,90,16,10,122,128,101,91,55,15,22,59,32,64,69,76,122,23,79,83,34,115,13,99,89,38,38,68,35,3,18,34,35,27,3,6,2,6,48,43,28,45,49,46,11
,,0.09,0.15,0.07,0.06,0.09,0.11,0.1,0.05,0.11,0.07,0.1,0.05,0.06,0.13,0.06,0.12,0.07,0.11,0.11,0.09,0.14,0.05,0.1,0.11,0.08,0.09,0.09,0.08,0.11,0.07,0.1,0.18,0.11,0.14,0.08,0.07,0,0.09,0.13,0.08,0.05,0.06,0.11,0.08,0.08,0.11,0.13,0.09,0.03,0.13,0.12,0.11,0.09,0.04,0.02,0.1,0.02,0.08,0.1,0.08,0.08,0.13,0.16,0.09,0.08,0.13,0,0,0.09,0,0.15,0.05,0.12,0.15,0.06,0,0.25,0.15,0.15,0.26,0.11,0,0.1,0.06,0.04,0.11,0.1,0.1,0.14,0.1,0.12,0,0.21,0.27,0.06,0.11,0.05,0.05,0.11,0.09,0.11,0.13,0.12,0.1,0.08,0.11,0.09,0.12,0.12,0.1,0.1,0.1,0.13,0.11,0.09,0.1,0.05,0.11,0.12,0.11,0.12,0.1,0.11,0.04,0.06,0.09,0.12,0.11,0.1,0.06,0.11,0.04,0.15,0.1,0.06,0.13,0.08,0.11,0.08
,,,bc,,,d,d,d,,b,,,,,abd,,abd,,af,f,f,af,,af,af,,,,,,,,a,,,,,,,l,,,,l,,,l,el,,,efh,efh,efh,efh,,,efh,,,,,,,a,,,d,,,,,d,,d,d,,,,ad,,,,,c,,,c,fkl,fkl,fkl,fkl,fkl,,,,,fkl,,,,,,e,,,,,,,,,,,ego,,,b,,,,,,,,,,,ab,a,,,,,acd,ad,,b,,,
,£100 - £149,125,38,38,50,23,35,84,37,69,55,28,12,25,14,10,56,51,75,43,28,3,21,104,75,33,58,67,34,24,29,35,3,20,4,23,11,0,16,6,3,6,14,13,10,14,11,20,6,5,25,39,23,12,15,12,113,12,53,72,89,6,15,14,2,79,5,1,3,1,3,1,2,7,3,4,1,1,10,3,0,1,1,100,2,18,9,84,75,9,15,14,1,0,1,2,85,16,13,105,125,93,79,53,24,26,59,42,61,65,77,107,28,67,82,36,111,15,92,79,42,32,63,23,11,37,24,22,23,2,4,2,5,16,66,36,29,50,27,24
,,0.09,0.1,0.1,0.07,0.07,0.08,0.09,0.09,0.08,0.09,0.06,0.06,0.07,0.11,0.06,0.11,0.08,0.1,0.13,0.09,0.03,0.06,0.1,0.1,0.08,0.09,0.08,0.1,0.09,0.08,0.09,0.09,0.09,0.08,0.1,0.1,0,0.15,0.08,0.1,0.09,0.08,0.1,0.08,0.11,0.09,0.1,0.03,0.05,0.14,0.13,0.07,0.05,0.08,0.06,0.09,0.06,0.07,0.11,0.08,0.07,0.12,0.14,0.15,0.08,0.19,0.2,0.11,0.04,0.12,0.03,0.09,0.16,0.06,0.25,0.08,0.06,0.16,0.15,0,0.09,0.36,0.1,0.04,0.07,0.07,0.11,0.11,0.11,0.07,0.07,0.02,0,0.08,0.03,0.1,0.05,0.06,0.09,0.09,0.11,0.11,0.11,0.16,0.1,0.11,0.12,0.11,0.11,0.11,0.09,0.13,0.11,0.11,0.1,0.1,0.05,0.1,0.11,0.12,0.1,0.09,0.07,0.13,0.13,0.06,0.08,0.09,0.06,0.05,0.11,0.03,0.05,0.16,0.07,0.09,0.09,0.06,0.18
,,,,,,,,,,,c,,,,,,a,e,ef,aef,e,,,e,ef,,,,,,,,,,,,,,kl,,,,,k,,k,,k,,,cdefgh,cdfgh,,,,,d,,,a,,,,a,,,ag,,,,,,,a,,,,,a,,,,,,,,,dikl,dikl,i,,,,,,,ik,,,,,,,,aejko,,,,,,,,,,,,b,,,,,,,,cg,cdg,,,,,,,,,abd,,,,,a
,£150 - £199,113,42,30,42,27,42,83,36,67,45,34,8,14,8,18,56,29,84,39,35,10,25,88,84,33,40,73,15,25,32,41,1,18,6,11,5,0,4,6,1,6,20,7,7,8,8,26,12,7,15,33,35,16,7,7,106,7,52,61,73,15,13,13,0,65,5,2,2,4,5,3,3,5,6,0,2,0,10,2,1,0,0,95,4,10,6,79,73,6,16,14,2,0,0,5,84,17,8,104,113,97,83,56,14,34,66,42,65,71,85,106,27,70,86,44,108,5,100,85,39,43,61,25,9,27,31,24,13,2,6,1,10,10,68,24,31,50,31,24
,,0.08,0.11,0.08,0.06,0.08,0.1,0.09,0.09,0.08,0.07,0.07,0.04,0.04,0.06,0.12,0.11,0.04,0.11,0.12,0.11,0.08,0.07,0.08,0.11,0.08,0.07,0.09,0.04,0.09,0.08,0.11,0.02,0.08,0.13,0.05,0.04,0,0.04,0.08,0.05,0.09,0.12,0.06,0.06,0.06,0.07,0.13,0.07,0.07,0.09,0.11,0.1,0.06,0.04,0.04,0.09,0.04,0.07,0.09,0.07,0.17,0.1,0.14,0,0.06,0.18,0.29,0.05,0.22,0.24,0.1,0.15,0.11,0.14,0,0.17,0,0.16,0.1,0.07,0,0,0.09,0.09,0.04,0.04,0.1,0.11,0.07,0.07,0.07,0.05,0,0,0.07,0.1,0.05,0.04,0.09,0.08,0.11,0.12,0.12,0.1,0.12,0.12,0.12,0.12,0.12,0.12,0.09,0.12,0.12,0.11,0.12,0.09,0.02,0.11,0.12,0.11,0.14,0.09,0.08,0.1,0.1,0.08,0.08,0.05,0.05,0.06,0.06,0.06,0.03,0.16,0.05,0.09,0.08,0.07,0.17
,,,c,,,,,,,,,,,,,ab,ab,,ag,afg,a,,,a,ag,,,d,,d,,fg,,,fg,,,,,,,,a,,,,,afh,,,e,efh,efh,,,,efh,,,,,a,,a,,,a,,,,,,,,a,,,,a,,,,,cd,,,,kl,kl,,,,,,,,kl,,,,,,,,,,k,,,k,,,,k,,,b,,,,,,,,,,,,,,,,,,abd,,,,,a
,£200 - £249,95,25,27,43,20,26,71,23,58,37,32,8,19,10,6,40,38,57,26,23,8,15,80,57,22,48,47,26,22,19,25,3,19,3,20,6,0,10,9,2,4,5,15,6,7,6,16,10,5,18,23,23,19,8,4,91,4,45,50,68,6,11,9,0,63,2,1,2,1,3,2,0,7,3,0,0,1,5,2,3,0,0,72,4,10,9,57,53,4,15,11,4,1,2,5,62,13,15,78,95,69,58,33,16,29,40,36,45,48,64,79,20,41,63,40,86,9,76,61,32,23,46,25,8,13,24,19,20,2,5,3,6,16,42,32,30,41,21,11
,,0.07,0.07,0.07,0.06,0.06,0.06,0.07,0.06,0.07,0.06,0.07,0.04,0.06,0.07,0.04,0.08,0.06,0.08,0.08,0.07,0.07,0.04,0.07,0.08,0.05,0.08,0.06,0.08,0.08,0.05,0.06,0.1,0.08,0.07,0.09,0.05,0,0.1,0.13,0.06,0.06,0.03,0.12,0.05,0.06,0.05,0.08,0.06,0.05,0.11,0.08,0.07,0.08,0.04,0.02,0.07,0.02,0.06,0.07,0.06,0.07,0.09,0.09,0,0.06,0.08,0.18,0.05,0.04,0.16,0.07,0,0.15,0.07,0,0,0.11,0.07,0.08,0.24,0,0,0.07,0.09,0.04,0.07,0.07,0.08,0.05,0.07,0.05,0.13,0.25,0.17,0.07,0.08,0.04,0.08,0.07,0.07,0.08,0.08,0.07,0.11,0.11,0.08,0.1,0.08,0.08,0.09,0.07,0.09,0.07,0.08,0.11,0.07,0.03,0.08,0.08,0.09,0.07,0.07,0.07,0.1,0.05,0.06,0.07,0.08,0.07,0.05,0.19,0.03,0.05,0.1,0.06,0.09,0.07,0.05,0.08
,,,,,,,,,,,,,,,,,,,f,f,,,,f,f,,,,,,,,,,,a,,,e,e,,,,e,,,,e,,,efh,fh,fh,fh,,,fh,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,k,,,,k,,,,k,,,,,,,,,k,,k,,,,,,,,km,b,,,,,,,,,,,,,,,,,,abd,,,,,
,£250 - £499,121,43,25,53,41,49,88,24,72,49,45,17,26,13,20,34,56,65,26,27,11,38,84,65,29,60,62,35,24,23,33,6,21,3,22,14,0,10,4,2,5,11,5,14,11,11,17,19,12,17,26,23,24,19,13,108,13,70,50,92,15,6,9,0,87,1,0,4,3,3,8,2,2,1,2,0,1,4,3,1,0,0,92,2,17,13,65,56,9,23,17,6,0,0,6,69,22,20,96,121,74,60,39,12,31,44,36,49,54,63,100,19,46,66,36,102,20,80,62,34,27,55,34,9,26,23,20,25,2,13,3,20,22,36,41,34,53,48,12
,,0.08,0.11,0.07,0.08,0.12,0.11,0.09,0.06,0.09,0.08,0.1,0.09,0.08,0.1,0.14,0.07,0.08,0.09,0.08,0.09,0.1,0.11,0.08,0.09,0.07,0.1,0.08,0.1,0.09,0.06,0.09,0.16,0.09,0.07,0.1,0.12,0,0.1,0.05,0.06,0.07,0.07,0.04,0.12,0.09,0.09,0.09,0.11,0.12,0.1,0.08,0.07,0.1,0.1,0.07,0.09,0.07,0.09,0.07,0.08,0.17,0.04,0.09,0,0.08,0.04,0,0.13,0.15,0.12,0.28,0.09,0.04,0.02,0.12,0,0.08,0.07,0.15,0.1,0,0,0.09,0.04,0.07,0.09,0.09,0.08,0.11,0.1,0.09,0.17,0,0,0.08,0.08,0.07,0.1,0.08,0.08,0.08,0.08,0.08,0.08,0.11,0.08,0.1,0.09,0.09,0.09,0.09,0.08,0.08,0.09,0.1,0.09,0.07,0.08,0.08,0.09,0.09,0.08,0.1,0.11,0.09,0.06,0.07,0.1,0.06,0.13,0.16,0.13,0.07,0.09,0.08,0.1,0.09,0.11,0.09
,,,b,,,d,d,,,,,,,,,be,,,,,,,,,,,,,,,,,a,,,,a,,,,,,,,f,,,,f,f,,,,,,,,,,,,ac,,,,,,,j,,,abijn,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd,,b,,,,,,,
,£500 - £749,114,32,29,54,35,44,75,28,55,58,33,18,22,12,13,38,51,63,28,24,11,31,84,63,40,45,66,23,22,37,26,3,17,5,17,6,3,7,8,3,4,15,9,11,9,9,17,16,5,17,22,23,22,17,14,100,14,56,59,85,7,12,8,1,82,2,0,1,4,1,0,3,4,3,1,1,3,6,2,0,1,0,78,8,21,14,61,54,7,17,16,2,1,2,12,62,24,17,96,114,80,63,47,10,28,53,34,51,57,74,97,21,55,71,38,96,19,81,64,20,25,64,23,6,22,29,26,19,4,7,1,11,22,34,43,38,34,36,11
,,0.08,0.08,0.08,0.08,0.11,0.1,0.08,0.07,0.07,0.1,0.07,0.09,0.07,0.09,0.09,0.08,0.08,0.08,0.08,0.08,0.1,0.09,0.08,0.08,0.09,0.07,0.08,0.07,0.08,0.09,0.07,0.09,0.08,0.11,0.08,0.05,0.53,0.06,0.1,0.09,0.06,0.09,0.07,0.09,0.08,0.08,0.09,0.09,0.05,0.1,0.07,0.07,0.09,0.09,0.07,0.08,0.07,0.07,0.09,0.08,0.08,0.09,0.08,0.07,0.08,0.07,0,0.04,0.2,0.04,0,0.14,0.08,0.07,0.05,0.12,0.25,0.09,0.09,0,0.09,0,0.08,0.17,0.08,0.11,0.08,0.08,0.08,0.08,0.08,0.05,0.27,0.17,0.17,0.08,0.08,0.08,0.08,0.08,0.09,0.09,0.1,0.07,0.1,0.1,0.1,0.09,0.1,0.1,0.08,0.09,0.1,0.09,0.1,0.08,0.07,0.09,0.09,0.06,0.08,0.09,0.07,0.07,0.08,0.08,0.09,0.08,0.13,0.07,0.05,0.07,0.07,0.08,0.09,0.11,0.06,0.08,0.08
,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac,,,,,,,,,,,abdejkl,,,,,,,,,,,,,,,,,,,,,,,,c,,,,,,,,,,,,,,,,,b,,,
,£750 - £999,71,16,14,41,19,24,51,23,47,23,29,10,18,8,10,20,36,35,13,17,5,20,51,35,23,25,45,14,11,22,22,1,8,3,9,5,0,5,2,0,3,6,5,9,5,6,9,13,8,5,20,17,10,8,11,60,11,37,34,59,4,3,2,2,54,1,1,3,1,1,2,0,2,2,0,0,0,0,0,2,1,1,49,6,11,4,37,32,4,13,13,0,0,0,6,38,19,9,58,71,47,38,24,4,14,25,15,28,28,38,60,8,33,42,21,59,12,46,36,18,12,34,17,4,18,17,13,11,1,6,0,10,10,14,37,14,36,26,7
,,0.05,0.04,0.04,0.06,0.06,0.06,0.05,0.06,0.06,0.04,0.06,0.05,0.05,0.05,0.07,0.04,0.05,0.05,0.04,0.05,0.04,0.06,0.05,0.05,0.05,0.04,0.06,0.04,0.04,0.06,0.06,0.03,0.04,0.05,0.04,0.04,0,0.05,0.03,0,0.04,0.04,0.04,0.07,0.04,0.05,0.04,0.08,0.08,0.03,0.07,0.05,0.04,0.04,0.06,0.05,0.06,0.05,0.05,0.05,0.05,0.03,0.02,0.17,0.05,0.03,0.18,0.08,0.06,0.03,0.08,0,0.04,0.04,0,0,0,0,0,0.16,0.14,0.29,0.05,0.12,0.04,0.03,0.05,0.05,0.05,0.06,0.06,0,0,0,0.09,0.05,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.03,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.04,0.06,0.06,0.06,0.05,0.04,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.06,0.05,0.05,0.05,0.03,0.07,0,0.06,0.03,0.03,0.07,0.04,0.06,0.06,0.05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,,,n,,,,,,,,,,,,,acd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc,,,,
,"£1,000 - £1,499",127,24,34,69,30,35,82,40,77,50,45,23,37,13,15,33,73,54,26,20,9,38,89,54,34,63,64,39,24,33,30,1,23,2,25,14,0,12,4,5,6,13,11,10,11,14,10,22,10,5,26,24,28,25,19,108,19,81,46,108,8,6,5,1,101,2,1,5,0,1,3,4,0,5,0,1,0,4,1,0,1,0,80,9,27,11,48,40,8,29,22,7,0,1,10,65,39,16,92,127,63,39,30,9,17,33,20,32,34,51,92,12,35,54,20,90,37,67,44,31,22,62,29,8,15,44,23,20,2,15,0,13,32,31,48,31,46,44,4
