Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q25.2. Young people in my community have safe places to meet socially: To what extent do you agree or disagree, if at all, with the following statements about what life is like for young people, aged 16-24, in your local community?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,English region,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,North-West,North-East,Yorkshire & Humberside,West Midlands,East Midlands,South-West,South-East,Eastern,London,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,6241,2812,3396,663,1162,1266,943,1226,981,1825,2209,2207,802,296,623,647,519,675,1019,691,969,2105,4136,1996,2009,1138,681,417,4005,2236,3258,2940,5064,240,446,421,42,4108,2058,1189,992,5627,489,3850,2171,4567,1590,3235,1022,1294,919,2217,3719,2304,3568,2432
,Total,6241,3007,3201,823,1041,1004,1006,961,1406,1864,2010,2367,817,294,612,647,542,640,1027,697,967,2156,4085,1426,2086,1242,933,553,3513,2728,3579,2609,5152,131,557,243,130,4004,2157,1216,1066,5623,486,3806,2198,4476,1669,3109,980,1229,899,2346,3636,2376,3487,2495
,Strongly agree,518,291,225,142,159,71,52,43,52,301,123,94,67,19,34,71,41,42,88,44,113,216,303,139,164,99,75,41,303,215,228,283,317,24,93,46,34,346,165,101,70,451,47,424,81,466,47,421,189,130,102,72,449,60,350,160
,,0.08,0.1,0.07,0.17,0.15,0.07,0.05,0.04,0.04,0.16,0.06,0.04,0.08,0.07,0.06,0.11,0.08,0.07,0.09,0.06,0.12,0.1,0.07,0.1,0.08,0.08,0.08,0.07,0.09,0.08,0.06,0.11,0.06,0.18,0.17,0.19,0.26,0.09,0.08,0.08,0.07,0.08,0.1,0.11,0.04,0.1,0.03,0.14,0.19,0.11,0.11,0.03,0.12,0.03,0.1,0.06
,,,b,,cdefhi,cdefhi,efi,,,,cdefhi,efi,,c,,,bcfh,,,c,,abcefgh,b,,bg,,,,,,,,a,,a,a,a,a,d,,,,,,b,,b,,ce,acde,e,e,,b,,b,
,Tend to agree,1577,809,761,262,297,272,215,219,312,559,487,531,181,66,152,160,139,159,282,200,236,466,1111,434,545,304,208,86,979,597,856,710,1245,31,184,84,28,1112,442,239,179,1421,124,1129,400,1288,273,915,298,362,255,494,1125,422,939,601
,,0.25,0.27,0.24,0.32,0.29,0.27,0.21,0.23,0.22,0.3,0.24,0.22,0.22,0.22,0.25,0.25,0.26,0.25,0.27,0.29,0.24,0.22,0.27,0.3,0.26,0.24,0.22,0.15,0.28,0.22,0.24,0.27,0.24,0.23,0.33,0.35,0.22,0.28,0.21,0.2,0.17,0.25,0.25,0.3,0.18,0.29,0.16,0.29,0.3,0.29,0.28,0.21,0.31,0.18,0.27,0.24
,,,b,,cdefhi,defhi,defi,,,,defhi,,,,,,,,,a,ab,,,a,bcdefg,deg,e,e,,cdeg,e,,a,,,ab,ab,,bcd,d,,,,,b,,b,,e,e,e,e,,b,,b,
,Neither agree nor disagree,1289,677,606,158,176,198,215,204,338,334,413,542,152,61,135,141,113,136,208,136,207,432,856,265,400,274,219,131,665,624,789,484,1061,24,133,48,19,812,451,232,236,1156,108,810,429,911,360,592,175,243,173,516,737,500,697,524
,,0.21,0.23,0.19,0.19,0.17,0.2,0.21,0.21,0.24,0.18,0.21,0.23,0.19,0.21,0.22,0.22,0.21,0.21,0.2,0.19,0.21,0.2,0.21,0.19,0.19,0.22,0.23,0.24,0.19,0.23,0.22,0.19,0.21,0.19,0.24,0.2,0.15,0.2,0.21,0.19,0.22,0.21,0.22,0.21,0.2,0.2,0.22,0.19,0.18,0.2,0.19,0.22,0.2,0.21,0.2,0.21
,,,b,,,,,bg,bg,abcgh,,bg,abcg,,,,,,,,,,,,,,af,abf,abf,,abf,b,,,,,,,,,,,,,,,,,,,,,ab,,,,
,Tend to disagree,1454,643,799,141,205,260,266,236,346,346,526,582,205,76,150,138,135,154,239,178,179,502,952,331,494,307,208,113,825,629,821,627,1278,28,78,31,34,906,539,321,269,1326,106,840,574,1013,425,688,168,311,209,563,789,636,806,597
,,0.23,0.21,0.25,0.17,0.2,0.26,0.26,0.25,0.25,0.19,0.26,0.25,0.25,0.26,0.25,0.21,0.25,0.24,0.23,0.26,0.19,0.23,0.23,0.23,0.24,0.25,0.22,0.21,0.23,0.23,0.23,0.24,0.25,0.22,0.14,0.13,0.26,0.23,0.25,0.26,0.25,0.24,0.22,0.22,0.26,0.23,0.25,0.22,0.17,0.25,0.23,0.24,0.22,0.27,0.23,0.24
,,,,a,,,abg,abg,abg,abg,,abg,abg,i,i,i,,i,i,i,i,,,,,,,,,,,,,cd,cd,,,cd,,a,a,,,,,a,,a,b,,ab,b,b,,a,,
,Strongly disagree,854,322,528,97,147,142,180,140,147,244,323,287,130,43,84,89,74,99,124,75,136,373,481,140,274,187,140,111,415,439,550,296,763,17,35,22,12,469,377,240,200,761,69,377,445,522,315,355,97,136,123,386,343,482,471,340
,,0.14,0.11,0.16,0.12,0.14,0.14,0.18,0.15,0.1,0.13,0.16,0.12,0.16,0.15,0.14,0.14,0.14,0.15,0.12,0.11,0.14,0.17,0.12,0.1,0.13,0.15,0.15,0.2,0.12,0.16,0.15,0.11,0.15,0.13,0.06,0.09,0.09,0.12,0.17,0.2,0.19,0.14,0.14,0.1,0.2,0.12,0.19,0.11,0.1,0.11,0.14,0.16,0.09,0.2,0.13,0.14
,,,,a,,f,f,abcefgi,fi,,f,afgi,,gh,,,,,gh,,,h,b,,,a,af,af,abcdfg,a,abf,b,,cd,c,,,,,a,a,a,,,,a,,a,,,,b,abcd,,a,,
,Don't know,550,266,283,23,57,61,78,119,212,80,139,331,81,28,57,49,40,50,85,65,95,168,382,118,208,70,82,72,326,224,333,210,487,7,34,12,3,360,182,83,112,507,32,225,268,275,249,139,53,48,37,315,193,276,225,273
,,0.09,0.09,0.09,0.03,0.06,0.06,0.08,0.12,0.15,0.04,0.07,0.14,0.1,0.1,0.09,0.08,0.07,0.08,0.08,0.09,0.1,0.08,0.09,0.08,0.1,0.06,0.09,0.13,0.09,0.08,0.09,0.08,0.09,0.05,0.06,0.05,0.02,0.09,0.08,0.07,0.11,0.09,0.07,0.06,0.12,0.06,0.15,0.04,0.05,0.04,0.04,0.13,0.05,0.12,0.06,0.11
,,,,,,a,ag,abg,abcdgh,abcdgh,,ag,abcdgh,,,,,,,,,,,a,c,cg,,c,acdfg,c,c,,,bcd,,,,,c,,,c,,,,a,,a,,,,,abcd,,a,,a
,NET: Agree,2095,1099,986,404,457,342,267,261,364,860,609,625,248,85,186,231,180,201,370,244,350,681,1414,573,710,403,283,126,1282,813,1084,993,1562,54,277,130,62,1458,608,340,249,1872,170,1553,482,1755,320,1336,487,492,357,566,1573,483,1288,761
,,0.34,0.37,0.31,0.49,0.44,0.34,0.27,0.27,0.26,0.46,0.3,0.26,0.3,0.29,0.3,0.36,0.33,0.31,0.36,0.35,0.36,0.32,0.35,0.4,0.34,0.32,0.3,0.23,0.37,0.3,0.3,0.38,0.3,0.42,0.5,0.53,0.48,0.36,0.28,0.28,0.23,0.33,0.35,0.41,0.22,0.39,0.19,0.43,0.5,0.4,0.4,0.24,0.43,0.2,0.37,0.3
,,,b,,bcdefhi,cdefhi,defhi,,,,cdefhi,dfi,,,,,abc,,,abc,,abcf,,a,bcdefg,eg,e,e,,cdeg,e,,a,,a,ab,ab,a,bcd,d,d,,,,b,,b,,e,acde,e,e,,b,,b,
,NET: Disagree,2307,965,1327,238,351,403,446,377,493,589,849,870,335,119,234,226,208,252,364,253,316,874,1433,471,768,495,349,225,1239,1068,1372,922,2042,45,113,54,45,1374,916,561,468,2088,175,1218,1019,1535,739,1043,264,447,332,949,1132,1117,1277,937
,,0.37,0.32,0.41,0.29,0.34,0.4,0.44,0.39,0.35,0.32,0.42,0.37,0.41,0.41,0.38,0.35,0.38,0.39,0.35,0.36,0.33,0.41,0.35,0.33,0.37,0.4,0.37,0.41,0.35,0.39,0.38,0.35,0.4,0.34,0.2,0.22,0.35,0.34,0.42,0.46,0.44,0.37,0.36,0.32,0.46,0.34,0.44,0.34,0.27,0.36,0.37,0.4,0.31,0.47,0.37,0.38
,,,,a,,a,abfgi,abcefgi,abfg,a,,abfgi,ag,dgi,i,i,,i,i,,,,b,,,a,af,a,af,,af,b,,cd,cd,,,c,,a,ab,a,,,,a,,a,b,,b,b,abc,,a,,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
