Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q1_W3. Do you feel like you are a part of your local community? By 'local community', we mean the local area where you live.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,English region,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,North-West,North-East,Yorkshire & Humberside,West Midlands,East Midlands,South-West,South-East,Eastern,London,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,6241,2812,3396,663,1162,1266,943,1226,981,1825,2209,2207,802,296,623,647,519,675,1019,691,969,2105,4136,1996,2009,1138,681,417,4005,2236,3258,2940,5064,240,446,421,42,4108,2058,1189,992,5627,489,3850,2171,4567,1590,3235,1022,1294,919,2217,3719,2304,3568,2432
,Total,6241,3007,3201,823,1041,1004,1006,961,1406,1864,2010,2367,817,294,612,647,542,640,1027,697,967,2156,4085,1426,2086,1242,933,553,3513,2728,3579,2609,5152,131,557,243,130,4004,2157,1216,1066,5623,486,3806,2198,4476,1669,3109,980,1229,899,2346,3636,2376,3487,2495
,"Yes, very much so",1667,877,784,264,298,239,230,230,406,562,469,636,225,94,162,177,127,162,240,167,313,606,1061,464,517,325,237,123,982,685,908,748,1287,41,204,82,48,1125,521,269,258,1521,104,1667,0,1614,50,1122,568,379,175,378,1496,152,1024,601
,,0.27,0.29,0.24,0.32,0.29,0.24,0.23,0.24,0.29,0.3,0.23,0.27,0.28,0.32,0.27,0.27,0.23,0.25,0.23,0.24,0.32,0.28,0.26,0.33,0.25,0.26,0.25,0.22,0.28,0.25,0.25,0.29,0.25,0.32,0.37,0.34,0.37,0.28,0.24,0.22,0.24,0.27,0.21,0.44,0,0.36,0.03,0.36,0.58,0.31,0.19,0.16,0.41,0.06,0.29,0.24
,,,b,,cdehi,cdeh,,,,cdeh,cdehi,,cdh,g,efgh,,,,,,,acdefgh,,,bcdefg,,,,,beg,,,a,,a,a,a,,bcd,,,,b,,b,,b,,cde,acde,de,e,,b,,b,
,"Yes, but not as much as I'd like to be",2139,1052,1075,249,347,361,343,350,490,596,703,840,280,74,213,214,191,224,382,246,316,648,1491,528,735,442,309,126,1263,876,1163,966,1770,37,186,85,54,1413,705,384,351,1948,160,2139,0,1981,146,1254,295,574,384,603,1476,631,1276,811
,,0.34,0.35,0.34,0.3,0.33,0.36,0.34,0.36,0.35,0.32,0.35,0.35,0.34,0.25,0.35,0.33,0.35,0.35,0.37,0.35,0.33,0.3,0.36,0.37,0.35,0.36,0.33,0.23,0.36,0.32,0.33,0.37,0.34,0.28,0.33,0.35,0.42,0.35,0.33,0.32,0.33,0.35,0.33,0.56,0,0.44,0.09,0.4,0.3,0.47,0.43,0.26,0.41,0.27,0.37,0.33
,,,,,,,ag,,ag,,,ag,ag,b,,b,b,b,b,bi,b,b,,a,eg,eg,eg,e,,eg,e,,a,,,,,,bc,,,,,,b,,b,,be,e,abe,be,,b,,b,
,"No, but I'd like to",963,402,555,147,209,189,168,128,123,355,356,251,110,40,77,90,76,111,199,118,143,353,610,203,358,191,121,90,562,401,529,428,766,23,99,43,25,593,356,239,162,836,106,0,963,732,214,468,46,172,250,347,368,552,565,361
,,0.15,0.13,0.17,0.18,0.2,0.19,0.17,0.13,0.09,0.19,0.18,0.11,0.13,0.14,0.13,0.14,0.14,0.17,0.19,0.17,0.15,0.16,0.15,0.14,0.17,0.15,0.13,0.16,0.16,0.15,0.15,0.16,0.15,0.18,0.18,0.18,0.19,0.15,0.17,0.2,0.15,0.15,0.22,0,0.44,0.16,0.13,0.15,0.05,0.14,0.28,0.15,0.1,0.23,0.16,0.14
,,,,a,efi,defi,efi,efi,fi,,efi,efi,,,,,,,ac,abcdei,c,,,,,adg,,,,d,,,,,,,,,,,abd,,,a,,a,b,,b,,b,abce,b,,a,,
,"No, and I don't want/need to",1235,570,655,137,163,181,225,214,316,300,406,529,164,69,127,149,132,120,173,144,157,469,767,200,396,245,223,171,596,639,819,409,1130,25,53,20,3,725,496,277,260,1114,99,0,1235,79,1142,213,53,88,72,904,222,935,529,621
,,0.2,0.19,0.2,0.17,0.16,0.18,0.22,0.22,0.22,0.16,0.2,0.22,0.2,0.23,0.21,0.23,0.24,0.19,0.17,0.21,0.16,0.22,0.19,0.14,0.19,0.2,0.24,0.31,0.17,0.23,0.23,0.16,0.22,0.19,0.1,0.08,0.02,0.18,0.23,0.23,0.24,0.2,0.2,0,0.56,0.02,0.68,0.07,0.05,0.07,0.08,0.39,0.06,0.39,0.15,0.25
,,,,,,,,abcg,abcg,abcg,,abg,abcg,i,gi,gi,gi,fgi,,,gi,,b,,,a,af,abcf,abcdfg,a,abcf,b,,cde,cde,,,,,a,a,a,,,,a,,a,,,,b,abcd,,a,,a
,Don't know,237,105,132,27,24,34,41,40,71,51,76,110,39,17,33,18,15,22,33,22,39,81,156,31,80,40,42,44,111,127,160,58,199,4,16,13,0,148,79,47,34,204,18,0,0,70,116,52,18,16,18,114,74,106,93,101
,,0.04,0.04,0.04,0.03,0.02,0.03,0.04,0.04,0.05,0.03,0.04,0.05,0.05,0.06,0.05,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.02,0.04,0.03,0.05,0.08,0.03,0.05,0.04,0.02,0.04,0.03,0.03,0.05,0,0.04,0.04,0.04,0.03,0.04,0.04,0,0,0.02,0.07,0.02,0.02,0.01,0.02,0.05,0.02,0.04,0.03,0.04
,,,,,,,,b,bg,bg,,b,bg,d,de,degh,,,,,,,,,,a,,a,abcdfg,a,acf,b,,,,,,,,,,,,,,,,a,,,,,abcd,,a,,a
,NET: Yes,3806,1929,1860,512,645,600,572,580,896,1157,1172,1476,504,168,375,390,319,386,622,413,629,1254,2552,992,1252,766,546,249,2244,1561,2071,1714,3057,78,389,167,102,2538,1226,653,609,3469,263,3806,0,3595,196,2376,863,953,559,981,2972,783,2300,1412
,,0.61,0.64,0.58,0.62,0.62,0.6,0.57,0.6,0.64,0.62,0.58,0.62,0.62,0.57,0.61,0.6,0.59,0.6,0.61,0.59,0.65,0.58,0.62,0.7,0.6,0.62,0.59,0.45,0.64,0.57,0.58,0.66,0.59,0.6,0.7,0.69,0.79,0.63,0.57,0.54,0.57,0.62,0.54,1,0,0.8,0.12,0.76,0.88,0.78,0.62,0.42,0.82,0.33,0.66,0.57
,,,b,,d,dh,,,,dh,dh,,dh,,,,,,,,,begh,,a,bcdefg,e,eg,e,,bdeg,e,,a,,,ab,ab,ab,bcd,,,,b,,b,,b,,de,acde,de,e,,b,,b,
,NET: No,2198,972,1210,284,372,370,392,341,439,655,763,780,273,109,204,239,208,232,372,263,299,821,1377,403,754,436,344,261,1158,1040,1348,837,1896,48,152,63,28,1318,853,517,422,1950,205,0,2198,811,1357,681,98,260,322,1251,590,1488,1094,982
,,0.35,0.32,0.38,0.34,0.36,0.37,0.39,0.36,0.31,0.35,0.38,0.33,0.33,0.37,0.33,0.37,0.38,0.36,0.36,0.38,0.31,0.38,0.34,0.28,0.36,0.35,0.37,0.47,0.33,0.38,0.38,0.32,0.37,0.37,0.27,0.26,0.21,0.33,0.4,0.42,0.4,0.35,0.42,0,1,0.18,0.81,0.22,0.1,0.21,0.36,0.53,0.16,0.63,0.31,0.39
,,,,a,,f,fi,fgi,f,,f,fi,,,,,i,i,i,i,i,,b,,,af,a,af,abcdfg,a,af,b,,cde,cd,,,,,a,a,a,,a,,a,,a,b,,b,abc,abcd,,a,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
