Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q29. Summary: A lot/little - To what extent, if at all, do you think that climate change will influence the following decisions in your future?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,English region,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,North-West,North-East,Yorkshire & Humberside,West Midlands,East Midlands,South-West,South-East,Eastern,London,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,6241,2812,3396,663,1162,1266,943,1226,981,1825,2209,2207,802,296,623,647,519,675,1019,691,969,2105,4136,1996,2009,1138,681,417,4005,2236,3258,2940,5064,240,446,421,42,4108,2058,1189,992,5627,489,3850,2171,4567,1590,3235,1022,1294,919,2217,3719,2304,3568,2432
,Total,6241,3007,3201,823,1041,1004,1006,961,1406,1864,2010,2367,817,294,612,647,542,640,1027,697,967,2156,4085,1426,2086,1242,933,553,3513,2728,3579,2609,5152,131,557,243,130,4004,2157,1216,1066,5623,486,3806,2198,4476,1669,3109,980,1229,899,2346,3636,2376,3487,2495
,What you buy,3697,1626,2045,542,694,625,587,541,709,1235,1212,1250,468,157,363,384,296,380,659,388,603,1241,2456,905,1260,706,534,292,2165,1532,1953,1718,2944,91,376,178,89,2341,1308,765,628,3297,321,2393,1186,2870,781,2084,666,818,600,1150,2341,1257,2640,954
,,0.59,0.54,0.64,0.66,0.67,0.62,0.58,0.56,0.5,0.66,0.6,0.53,0.57,0.54,0.59,0.59,0.55,0.59,0.64,0.56,0.62,0.58,0.6,0.63,0.6,0.57,0.57,0.53,0.62,0.56,0.55,0.66,0.57,0.69,0.67,0.73,0.69,0.58,0.61,0.63,0.59,0.59,0.66,0.63,0.54,0.64,0.47,0.67,0.68,0.67,0.67,0.49,0.64,0.53,0.76,0.38
,,,,a,defhi,cdefhi,efi,fi,fi,,cdefhi,efi,,,,,,,,abefh,,abeh,,,bcdeg,eg,,,,cdeg,,,a,,a,a,a,,,,a,,,a,b,,b,,e,e,e,e,,b,,b,
,How you travel,3630,1651,1954,539,660,591,572,545,723,1200,1163,1267,462,166,347,384,295,354,639,375,607,1255,2375,905,1209,693,548,275,2114,1516,1945,1658,2897,81,365,176,89,2345,1239,700,604,3241,307,2384,1146,2848,744,2037,656,800,581,1156,2317,1211,2600,932
,,0.58,0.55,0.61,0.66,0.63,0.59,0.57,0.57,0.51,0.64,0.58,0.54,0.57,0.57,0.57,0.59,0.54,0.55,0.62,0.54,0.63,0.58,0.58,0.63,0.58,0.56,0.59,0.5,0.6,0.56,0.54,0.64,0.56,0.62,0.65,0.72,0.68,0.59,0.57,0.58,0.57,0.58,0.63,0.63,0.52,0.64,0.45,0.66,0.67,0.65,0.65,0.49,0.64,0.51,0.75,0.37
,,,,a,cdefhi,cdefhi,fi,f,f,,cdefhi,fi,,,,,h,,,acefh,,acefh,,,bcdefg,e,e,e,,ceg,e,,a,,,a,abc,,,,,,,a,b,,b,,e,e,e,e,,b,,b,
,What you eat,3383,1521,1837,493,628,598,528,502,634,1121,1126,1136,449,145,303,348,272,329,616,360,562,1172,2211,829,1137,652,488,277,1966,1418,1799,1558,2668,84,362,172,80,2111,1225,706,605,3008,298,2217,1069,2634,709,1955,636,744,575,1043,2181,1121,2469,832
,,0.54,0.51,0.57,0.6,0.6,0.6,0.53,0.52,0.45,0.6,0.56,0.48,0.55,0.49,0.49,0.54,0.5,0.52,0.6,0.52,0.58,0.54,0.54,0.58,0.54,0.53,0.52,0.5,0.56,0.52,0.5,0.6,0.52,0.65,0.65,0.71,0.62,0.53,0.57,0.58,0.57,0.53,0.61,0.58,0.49,0.59,0.42,0.63,0.65,0.61,0.64,0.44,0.6,0.47,0.71,0.33
,,,,a,defi,defhi,defhi,fi,fi,,defhi,efi,,c,,,,,,abcdefh,,bcefh,,,bcdeg,,,,,ceg,,,a,,a,a,a,,,a,a,a,,a,b,,b,,e,ce,e,e,,b,,b,
,Where you live,2612,1191,1397,485,563,468,401,332,363,1048,870,695,327,96,222,283,235,253,452,257,487,969,1643,621,848,526,409,208,1469,1143,1334,1251,1946,79,329,170,75,1634,935,559,427,2282,248,1736,805,2066,514,1594,513,608,474,715,1729,824,1972,580
,,0.42,0.4,0.44,0.59,0.54,0.47,0.4,0.35,0.26,0.56,0.43,0.29,0.4,0.33,0.36,0.44,0.43,0.4,0.44,0.37,0.5,0.45,0.4,0.44,0.41,0.42,0.44,0.38,0.42,0.42,0.37,0.48,0.38,0.6,0.59,0.7,0.58,0.41,0.43,0.46,0.4,0.41,0.51,0.46,0.37,0.46,0.31,0.51,0.52,0.49,0.53,0.3,0.48,0.35,0.57,0.23
,,,,a,bcdefhi,cdefhi,defi,efi,fi,,cdefhi,efi,f,b,,,bch,bch,b,bch,,abcdefgh,b,,e,,,e,,,,,a,,a,a,abc,a,,,ad,,,a,b,,b,,e,e,e,e,,b,,b,
,Whether you have children,1602,759,827,351,427,338,215,126,144,778,554,270,169,75,130,204,153,142,262,145,322,633,968,369,509,355,235,133,878,724,802,776,1131,55,253,99,54,983,595,368,244,1360,184,1088,480,1284,305,1056,351,412,292,405,1101,471,1235,341
,,0.26,0.25,0.26,0.43,0.41,0.34,0.21,0.13,0.1,0.42,0.28,0.11,0.21,0.25,0.21,0.31,0.28,0.22,0.25,0.21,0.33,0.29,0.24,0.26,0.24,0.29,0.25,0.24,0.25,0.27,0.22,0.3,0.22,0.42,0.45,0.41,0.41,0.25,0.28,0.3,0.23,0.24,0.38,0.29,0.22,0.29,0.18,0.34,0.36,0.34,0.33,0.17,0.3,0.2,0.35,0.14
,,,,,cdefhi,cdefhi,defhi,efi,f,,cdefhi,defi,,,,,acfgh,acfh,,ah,,abcefgh,b,,,,bf,,,,,,a,,a,a,a,a,,ad,ad,,,a,b,,b,,e,e,e,e,,b,,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
