Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q11_W3. Summary: Rank 1-3 - Now thinking to the long-term future, what do you most hope to see change in your local community for the next generation?By 'local community' we mean the local area where you live.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,English region,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,North-West,North-East,Yorkshire & Humberside,West Midlands,East Midlands,South-West,South-East,Eastern,London,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,6241,2812,3396,663,1162,1266,943,1226,981,1825,2209,2207,802,296,623,647,519,675,1019,691,969,2105,4136,1996,2009,1138,681,417,4005,2236,3258,2940,5064,240,446,421,42,4108,2058,1189,992,5627,489,3850,2171,4567,1590,3235,1022,1294,919,2217,3719,2304,3568,2432
,Total,6241,3007,3201,823,1041,1004,1006,961,1406,1864,2010,2367,817,294,612,647,542,640,1027,697,967,2156,4085,1426,2086,1242,933,553,3513,2728,3579,2609,5152,131,557,243,130,4004,2157,1216,1066,5623,486,3806,2198,4476,1669,3109,980,1229,899,2346,3636,2376,3487,2495
,Reduced poverty and deprivation,2001,879,1106,221,339,355,347,332,407,560,702,739,284,117,198,188,185,202,312,209,306,766,1236,399,668,408,322,204,1067,934,1152,839,1671,43,169,75,36,1209,761,449,379,1785,173,1143,802,1395,582,977,279,417,281,760,1101,842,1149,783
,,0.32,0.29,0.35,0.27,0.33,0.35,0.34,0.35,0.29,0.3,0.35,0.31,0.35,0.4,0.32,0.29,0.34,0.32,0.3,0.3,0.32,0.36,0.3,0.28,0.32,0.33,0.35,0.37,0.3,0.34,0.32,0.32,0.32,0.33,0.3,0.31,0.28,0.3,0.35,0.37,0.36,0.32,0.35,0.3,0.36,0.31,0.35,0.31,0.28,0.34,0.31,0.32,0.3,0.35,0.33,0.31
,,,,a,,a,afgi,afg,afgi,,,afgi,a,dg,cdfghi,,,,,,,,b,,,a,a,af,af,,af,,,,,,,,,a,a,a,,,,a,,a,,,b,,b,,a,,
,Improved access to affordable housing,1926,824,1092,264,319,321,297,305,420,583,618,725,232,87,183,160,137,238,357,214,318,636,1290,397,684,393,276,176,1081,844,1143,776,1621,37,152,84,20,1203,702,391,367,1733,160,1114,745,1355,545,927,276,355,295,731,1084,774,1085,757
,,0.31,0.27,0.34,0.32,0.31,0.32,0.3,0.32,0.3,0.31,0.31,0.31,0.28,0.3,0.3,0.25,0.25,0.37,0.35,0.31,0.33,0.3,0.32,0.28,0.33,0.32,0.3,0.32,0.31,0.31,0.32,0.3,0.31,0.28,0.27,0.35,0.15,0.3,0.33,0.32,0.34,0.31,0.33,0.29,0.34,0.3,0.33,0.3,0.28,0.29,0.33,0.31,0.3,0.33,0.31,0.3
,,,,a,,,,,,,,,,,,d,,,abcdeh,acde,de,ade,,,,a,a,,,a,a,,,e,,,ce,,,a,,a,,,,a,,,,,,bc,,,a,,
,Thriving high street and shopping areas,1900,925,970,130,229,248,322,357,614,358,570,971,265,102,179,193,179,211,302,248,220,573,1327,455,643,402,263,137,1098,802,1129,766,1722,23,93,33,28,1310,576,288,307,1765,107,1188,638,1356,508,822,276,322,223,815,1070,765,916,891
,,0.3,0.31,0.3,0.16,0.22,0.25,0.32,0.37,0.44,0.19,0.28,0.41,0.32,0.35,0.29,0.3,0.33,0.33,0.29,0.36,0.23,0.27,0.32,0.32,0.31,0.32,0.28,0.25,0.31,0.29,0.32,0.29,0.33,0.18,0.17,0.14,0.21,0.33,0.27,0.24,0.29,0.31,0.22,0.31,0.29,0.3,0.3,0.26,0.28,0.26,0.25,0.35,0.29,0.32,0.26,0.36
,,,,,,a,ag,abcgh,abcdgh,abcdegh,a,abcg,abcdegh,i,i,i,i,i,i,i,cdgi,,,a,e,e,e,,,e,,,,bcd,,,,,bcd,,,c,b,,,,,,,,,,abcd,,a,,a
,Improved employment prospects,1348,664,680,167,248,214,247,214,258,414,461,472,178,68,135,135,131,134,206,149,211,496,852,306,454,283,210,94,760,587,766,571,1083,30,122,73,31,866,461,246,237,1232,97,803,507,962,368,671,182,293,196,490,798,511,757,558
,,0.22,0.22,0.21,0.2,0.24,0.21,0.25,0.22,0.18,0.22,0.23,0.2,0.22,0.23,0.22,0.21,0.24,0.21,0.2,0.21,0.22,0.23,0.21,0.21,0.22,0.23,0.23,0.17,0.22,0.22,0.21,0.22,0.21,0.23,0.22,0.3,0.24,0.22,0.21,0.2,0.22,0.22,0.2,0.21,0.23,0.21,0.22,0.22,0.19,0.24,0.22,0.21,0.22,0.22,0.22,0.22
,,,,,,fi,,afi,f,,f,fi,,,,,,,,,,,b,,e,e,e,e,,e,e,,,,,,abc,,,,,,,,,,,,b,,be,,,,,,
,Improved social care,1335,600,727,146,212,196,215,232,333,359,411,565,176,52,144,122,108,155,222,166,190,445,890,298,467,260,186,124,765,569,776,549,1107,25,125,55,19,811,506,260,250,1197,118,861,433,1005,311,699,231,266,201,447,850,445,749,539
,,0.21,0.2,0.23,0.18,0.2,0.2,0.21,0.24,0.24,0.19,0.2,0.24,0.22,0.18,0.24,0.19,0.2,0.24,0.22,0.24,0.2,0.21,0.22,0.21,0.22,0.21,0.2,0.22,0.22,0.21,0.22,0.21,0.21,0.19,0.23,0.22,0.14,0.2,0.23,0.21,0.23,0.21,0.24,0.23,0.2,0.22,0.19,0.22,0.24,0.22,0.22,0.19,0.23,0.19,0.21,0.22
,,,,a,,,,,abcgh,acgh,,,abcgh,,,bd,,,bdi,,bdi,,,,,,,,,,,,,,,,,,,a,,a,,,b,,b,,e,e,,e,,b,,,
,Better quality homes,1250,608,632,207,255,235,171,168,214,463,405,382,173,53,109,155,102,112,198,117,231,510,740,277,403,249,189,133,680,570,702,537,958,30,152,68,34,790,440,266,194,1121,90,777,427,917,320,653,157,268,228,444,730,483,733,481
,,0.2,0.2,0.2,0.25,0.25,0.23,0.17,0.17,0.15,0.25,0.2,0.16,0.21,0.18,0.18,0.24,0.19,0.18,0.19,0.17,0.24,0.24,0.18,0.19,0.19,0.2,0.2,0.24,0.19,0.21,0.2,0.21,0.19,0.23,0.27,0.28,0.26,0.2,0.2,0.22,0.18,0.2,0.19,0.2,0.19,0.2,0.19,0.21,0.16,0.22,0.25,0.19,0.2,0.2,0.21,0.19
,,,,,defhi,defhi,defhi,,,,defhi,dfi,,h,,,bcefgh,,,,,bcefgh,b,,,,,,abf,,,,,,,a,a,,,,d,,,,,,,,b,,be,abe,b,,,,
,Improved youth facilities,1218,543,672,163,209,218,232,163,233,372,450,396,176,55,117,126,100,127,209,133,175,424,794,282,391,252,166,128,673,546,718,490,995,31,111,52,25,758,447,277,217,1102,85,754,424,916,287,650,192,250,209,408,749,442,738,439
,,0.2,0.18,0.21,0.2,0.2,0.22,0.23,0.17,0.17,0.2,0.22,0.17,0.22,0.19,0.19,0.19,0.18,0.2,0.2,0.19,0.18,0.2,0.19,0.2,0.19,0.2,0.18,0.23,0.19,0.2,0.2,0.19,0.19,0.24,0.2,0.22,0.2,0.19,0.21,0.23,0.2,0.2,0.18,0.2,0.19,0.2,0.17,0.21,0.2,0.2,0.23,0.17,0.21,0.19,0.21,0.18
,,,,a,,efi,efi,efi,,,efi,efi,,,,,,,,,,,,,,,,,bd,,,,,,,,,,,,a,,,,,,b,,e,,e,e,,,,b,
,Cleaner air,971,518,445,174,159,142,142,151,203,333,284,354,121,31,111,98,92,83,157,81,198,365,606,240,297,210,134,90,537,434,552,411,787,19,92,41,25,605,348,213,140,863,81,624,318,714,243,494,155,192,147,361,602,339,668,265
,,0.16,0.17,0.14,0.21,0.15,0.14,0.14,0.16,0.14,0.18,0.14,0.15,0.15,0.1,0.18,0.15,0.17,0.13,0.15,0.12,0.2,0.17,0.15,0.17,0.14,0.17,0.14,0.16,0.15,0.16,0.15,0.16,0.15,0.15,0.17,0.17,0.19,0.15,0.16,0.18,0.13,0.15,0.17,0.16,0.14,0.16,0.15,0.16,0.16,0.16,0.16,0.15,0.17,0.14,0.19,0.11
