Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GENDERIDENTITY. Is the gender you identify with the same as your sex registered at birth?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,8976,4015,4913,933,1712,1863,1359,1747,1362,2645,3222,3109,3004,5972,2822,2887,1590,1020,657,5709,3267,4583,4333,7653,268,480,491,50,5832,3039,1799,1444,8064,745,5632,3041,6650,2219,4644,1463,1895,1286,3177,5455,3218,5114,3545
,Total,8976,4315,4613,1174,1488,1427,1447,1399,2041,2662,2874,3440,3098,5878,2005,2962,1812,1367,830,4968,4008,5127,3774,7598,168,713,304,160,5726,3137,1774,1545,8083,710,5517,3117,6466,2379,4459,1404,1782,1273,3373,5280,3367,4995,3624
,Yes,8850,4264,4575,1121,1464,1406,1439,1390,2031,2585,2845,3420,3039,5811,1982,2925,1790,1350,803,4907,3943,5057,3723,7502,158,704,301,157,5683,3060,1709,1523,8039,648,5456,3063,6383,2342,4380,1383,1746,1251,3339,5215,3313,4914,3588
,,0.99,0.99,0.99,0.96,0.98,0.99,0.99,0.99,0.99,0.97,0.99,0.99,0.98,0.99,0.99,0.99,0.99,0.99,0.97,0.99,0.98,0.99,0.99,0.99,0.94,0.99,0.99,0.98,0.99,0.98,0.96,0.99,0.99,0.91,0.99,0.98,0.99,0.98,0.98,0.99,0.98,0.98,0.99,0.99,0.98,0.98,0.99
,,,,,,ag,ag,abcg,abcg,abcg,a,ag,abcgh,,a,e,e,e,e,,e,e,,,b,,b,b,,bcd,c,,bc,b,,b,,,,,,,,acd,,,,a
,No,104,42,29,50,22,10,8,5,9,71,19,14,50,54,16,36,15,17,21,52,52,61,42,90,8,4,3,0,31,70,60,21,33,58,53,45,70,33,65,20,28,17,29,58,42,69,29
,,0.01,0.01,0.01,0.04,0.01,0.01,0.01,*%,*%,0.03,0.01,*%,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.05,0.01,0.01,0,0.01,0.02,0.03,0.01,*%,0.08,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01
,,,,,bcdefghi,cdefhi,,,,,bcdefhi,,,b,,,,,,abcfg,,,,,,acd,,,,,a,abd,a,,a,,a,,,e,,e,,,,,b,
,Prefer not to say,21,9,9,3,2,11,0,4,2,5,11,6,9,13,7,2,7,0,6,9,13,9,9,6,1,5,*,3,11,8,5,1,12,4,9,9,13,4,13,1,8,5,4,6,12,12,7
,,*%,*%,*%,*%,*%,0.01,0,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,0,0.01,*%,*%,*%,*%,*%,0.01,0.01,*%,0.02,*%,*%,*%,*%,*%,0.01,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%
,,,,,,,bdfgi,,,,,d,,,,b,,b,,bdf,,b,,,,a,a,,ad,,,,,,a,,,,,,,be,,,,a,,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
