Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0.02,0.1,0,0,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.01,0.02,0.02,0.04,0.02,0.03,0.03,0.04,0.04,0.02,0.02,0.03,0.02,0.02,0.03,0.01,0.02,0.02,0.03,0.02,0.02,0.03,0.01,0.01,0,0.02,0.03,0.01,0.03,0.02,0.04,0.02,0.03,0.01,0.06,0.01,0.02,0.07,0.05,0.02,0.02,0.01,0.01,0.03,0.01,0.02,0.03,0.02,0.07,0.05,0.06,0.06,0.02,0.01,0,0.01,0.03,0.12,0.07,0.06,0.05,0.07,0.07,0.03,0.03,0.05,0.08,0.08,0.09,0,0.03,0.05,0.01,0.04,0.03,0.03,0.04,0.02,0.03,0.02,0.07,0,0.04,0.03,0.02,0.01,0.04,0.03,0.05,0.05,0.04,0.03,0.05,0.04,0.05,0.05,0.04,0.05,0.04,0.03,0.05,0.05,0.06,0.03,0.01,0.04,0.05,0.05,0.05,0.02,0.03,0.1,0.03,0.01,0.02,0.01,0.01,0.04,0.08,0.01,0.02,0.05,0.02,0.06,0.02,0.02,0.08
,,,bc,,,,,d,,bc,,,b,,,,b,,ag,,ag,a,,,ag,,,bde,,,,dfg,,,,,,,,,,,,ik,,,,aceghikl,,,bcdefgh,cdefgh,fh,fh,,,efh,,,,,a,a,a,,,,,,,abd,a,a,a,a,,,,a,ad,,,,c,c,,c,kl,l,l,,,,,,kl,kl,,,,,,kl,,,l,,,,,kl,,,l,kl,dkl,b,,,,,,,,bcdefg,ce,,e,,,ce,cdef,,,abd,,b,,,a
,250 to 499,99,99,0,0,35,41,79,26,71,26,43,42,20,13,4,17,75,25,12,5,8,46,53,25,18,46,49,33,14,15,31,3,10,4,21,12,4,10,6,1,5,12,8,12,13,6,11,6,11,16,15,13,25,19,10,89,10,51,48,84,4,4,7,0,81,0,1,2,2,1,1,0,3,0,1,0,0,4,1,2,0,0,37,25,15,25,25,14,11,12,11,1,1,1,34,34,51,10,56,73,59,52,31,12,14,36,21,36,40,41,65,17,42,45,21,84,16,66,60,30,21,41,36,6,8,13,15,17,2,35,3,17,22,26,33,42,33,46,11
,,0.02,0.1,0,0,0.05,0.04,0.04,0.02,0.03,0.01,0.03,0.05,0.02,0.03,0.01,0.02,0.03,0.02,0.02,0.01,0.03,0.04,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.04,0.02,0.03,0.04,0.03,0.11,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.04,0.02,0.03,0.01,0.03,0.04,0.03,0.02,0.04,0.03,0.01,0.03,0.01,0.02,0.03,0.02,0.03,0.02,0.03,0,0.03,0,0.14,0.02,0.04,0.05,0.02,0,0.03,0,0.04,0,0,0.03,0.02,0.12,0,0,0.02,0.14,0.01,0.06,0.02,0.01,0.06,0.02,0.02,0.01,0.08,0.03,0.11,0.02,0.03,0.02,0.03,0.03,0.04,0.04,0.04,0.04,0.03,0.04,0.03,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.03,0.03,0.01,0.04,0.04,0.04,0.04,0.02,0.05,0.04,0.01,0.01,0.02,0.02,0.02,0.1,0.06,0.04,0.03,0.03,0.02,0.07,0.02,0.04,0.05
,,,bc,,,d,d,d,,b,,b,bde,,b,,,bdgh,,,,d,bcdgh,,,,,,,,,,,,,bd,,abdfg,k,,,,,,k,k,,,,k,cfh,fh,,cfh,fh,,fh,,,,,,,,,,,,,,j,,,,,,,,,,,,,,acd,,ac,,,abdefjkl,,,,,,abdefjkl,,abjl,,,,,,,,,,,,,,,,,,,b,,,,,,,a,bc,,,,,,abcdef,bc,d,d,d,,b,,,
,500 to 749,185,185,0,0,59,72,141,43,127,54,89,78,35,16,15,33,130,54,25,21,8,93,91,54,21,105,76,73,32,15,55,6,24,7,40,33,4,21,6,5,6,20,15,15,18,16,27,15,19,19,33,39,25,47,21,163,21,98,86,149,12,11,9,2,144,2,0,3,5,2,2,3,5,3,0,1,2,4,5,0,1,1,93,29,31,37,54,43,11,35,28,7,0,1,41,80,89,10,87,107,101,89,56,26,37,65,52,65,74,59,115,30,74,62,44,145,39,122,103,60,38,94,55,7,20,25,34,32,9,53,4,42,50,45,44,63,72,77,18
,,0.05,0.18,0,0,0.08,0.08,0.06,0.03,0.06,0.03,0.07,0.09,0.03,0.04,0.05,0.04,0.05,0.04,0.04,0.04,0.03,0.08,0.03,0.04,0.03,0.06,0.03,0.07,0.05,0.02,0.04,0.1,0.04,0.06,0.07,0.08,0.1,0.07,0.03,0.06,0.03,0.04,0.04,0.04,0.05,0.05,0.07,0.03,0.05,0.05,0.06,0.06,0.04,0.07,0.02,0.06,0.02,0.05,0.05,0.04,0.07,0.04,0.05,0.07,0.04,0.03,0,0.03,0.1,0.08,0.04,0.07,0.05,0.05,0,0.03,0.06,0.03,0.1,0,0.06,0.11,0.04,0.16,0.02,0.08,0.04,0.03,0.06,0.05,0.05,0.06,0,0.04,0.14,0.05,0.06,0.02,0.05,0.04,0.06,0.07,0.07,0.09,0.07,0.07,0.08,0.07,0.07,0.05,0.06,0.07,0.07,0.06,0.07,0.06,0.03,0.07,0.08,0.09,0.07,0.06,0.07,0.04,0.03,0.02,0.05,0.04,0.07,0.15,0.08,0.1,0.07,0.06,0.02,0.1,0.05,0.07,0.08
,,,bc,,,d,d,d,,b,,b,bcde,,,b,,g,,,,,abcdegh,,,,ac,,ace,a,,a,ab,a,a,ab,abd,a,k,,,,,,,,,k,,,fh,fh,fh,fh,fh,,fh,,,,,,,,,,,,,,,,,,,,,,,an,,,,c,acd,,ac,l,l,l,bl,l,l,,,abcdefjkl,l,abl,,,,,,,jkn,,,jkn,,,,,,,,,b,,,,,,,,,,,c,c,bc,abcdef,bc,cd,d,d,,b,,,
,750 to 999,269,148,121,0,68,76,176,137,145,121,81,177,50,8,12,18,235,34,18,8,7,189,80,34,22,145,122,95,50,19,99,3,39,10,55,41,2,26,18,4,15,37,18,27,21,21,22,27,33,15,20,18,35,70,111,158,111,145,124,244,2,12,9,1,236,4,0,4,1,1,0,0,2,2,5,1,1,5,4,0,1,0,87,17,119,45,39,26,13,47,31,16,2,2,32,71,177,16,78,120,79,66,41,14,29,46,38,54,58,42,97,18,45,42,35,160,108,119,84,45,32,111,50,8,27,61,46,55,9,59,4,46,50,35,118,44,125,110,9
,,0.07,0.15,0.12,0,0.09,0.08,0.08,0.09,0.07,0.07,0.06,0.2,0.04,0.02,0.04,0.02,0.09,0.02,0.03,0.02,0.03,0.16,0.03,0.02,0.03,0.09,0.05,0.1,0.07,0.03,0.07,0.05,0.07,0.09,0.1,0.1,0.06,0.08,0.09,0.05,0.07,0.08,0.05,0.07,0.06,0.06,0.05,0.05,0.09,0.04,0.03,0.03,0.06,0.1,0.1,0.05,0.1,0.07,0.07,0.07,0.01,0.05,0.05,0.04,0.07,0.08,0,0.04,0.02,0.03,0,0,0.02,0.03,0.2,0.04,0.05,0.04,0.09,0,0.05,0,0.04,0.1,0.09,0.1,0.03,0.02,0.08,0.07,0.06,0.14,0.16,0.07,0.11,0.04,0.11,0.03,0.04,0.05,0.05,0.05,0.05,0.05,0.06,0.05,0.06,0.05,0.05,0.04,0.05,0.04,0.04,0.04,0.06,0.06,0.07,0.06,0.06,0.07,0.06,0.07,0.06,0.05,0.04,0.06,0.06,0.07,0.07,0.16,0.09,0.11,0.07,0.04,0.06,0.07,0.08,0.1,0.04
,,,c,c,,,,,,,,,bcde,e,,,,bcdegh,,,,,abcdegh,,,,ac,a,ac,ac,,a,,a,a,ab,ab,,,,,,,,,,,,,fjk,,,,bc,abcdg,abcdg,bc,abcdg,,,b,,b,b,,gi,g,,,,,,,,,,,,,g,,,,,a,a,a,,,abjl,abjl,abl,abdejl,,,abejl,ab,abdejl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,b,b,,abcdef,b,bcd,c,,,,,b,
,1000 to 1249,617,251,134,232,113,133,337,268,322,284,203,344,120,28,51,50,493,124,73,30,21,395,222,124,79,297,316,190,107,70,237,9,99,8,100,90,4,56,26,10,28,70,50,39,50,54,62,113,57,56,70,55,96,126,214,403,214,326,289,531,17,32,29,7,510,6,3,12,8,1,3,6,16,9,1,3,4,18,6,5,4,2,260,32,235,100,144,108,37,107,92,17,0,5,57,221,327,55,238,320,210,168,115,47,59,136,85,130,148,138,269,60,129,147,75,390,227,283,208,118,80,237,153,17,93,177,80,127,27,87,9,80,116,97,305,98,227,168,31
,,0.15,0.25,0.13,0.12,0.15,0.14,0.15,0.17,0.15,0.16,0.16,0.39,0.09,0.08,0.17,0.06,0.19,0.09,0.11,0.06,0.09,0.33,0.08,0.09,0.1,0.18,0.14,0.19,0.16,0.1,0.16,0.15,0.18,0.06,0.17,0.21,0.11,0.18,0.13,0.13,0.14,0.15,0.14,0.11,0.14,0.15,0.15,0.22,0.16,0.16,0.12,0.09,0.16,0.17,0.2,0.14,0.2,0.15,0.15,0.16,0.11,0.13,0.15,0.27,0.16,0.12,0.53,0.14,0.17,0.02,0.06,0.15,0.16,0.12,0.04,0.08,0.12,0.14,0.12,0.28,0.25,0.31,0.12,0.18,0.18,0.22,0.1,0.09,0.22,0.17,0.17,0.15,0,0.21,0.19,0.13,0.21,0.09,0.13,0.13,0.13,0.13,0.14,0.17,0.12,0.14,0.13,0.13,0.14,0.13,0.13,0.15,0.13,0.13,0.12,0.15,0.15,0.15,0.15,0.17,0.16,0.14,0.2,0.1,0.12,0.16,0.11,0.17,0.22,0.24,0.2,0.19,0.17,0.12,0.15,0.16,0.15,0.16,0.14
,,,bc,,,,,,,,,,bcde,e,,bce,,bcdegh,d,dg,,,abcdegh,,d,,ac,a,ac,a,,ae,,ae,,ae,abe,,g,,,,,,,,,,bcdefghijl,,c,,,bc,bcg,bcg,c,bcg,,,,,,,,f,,,,f,,,,f,,,,,,,,,,,a,a,ac,,,abjl,abjl,abjl,b,,,abjl,abl,abdjl,,,,,,,eo,,,,,,,,,,,,,,,,,,,a,,,abd,,abd,abd,abcde,,c,c,,c,,,,
,1250 to 1499,423,47,134,242,57,72,209,198,220,196,138,229,109,13,45,24,350,73,49,19,5,274,149,73,51,205,216,127,77,48,165,3,66,11,68,59,2,35,29,7,18,59,44,45,39,29,35,45,38,21,42,61,54,84,160,262,160,218,205,391,11,7,13,0,379,1,0,12,4,2,3,2,1,1,1,3,2,4,9,0,0,0,208,10,163,48,148,135,13,58,47,11,1,1,21,180,206,31,147,216,131,99,65,23,50,72,58,84,89,83,168,30,73,84,60,249,174,172,124,62,35,182,79,7,70,160,50,79,12,40,3,40,82,67,221,44,162,102,7
,,0.11,0.05,0.13,0.12,0.08,0.08,0.09,0.12,0.1,0.11,0.11,0.26,0.08,0.03,0.15,0.03,0.14,0.05,0.07,0.04,0.02,0.23,0.05,0.05,0.06,0.12,0.09,0.13,0.11,0.06,0.11,0.05,0.12,0.09,0.12,0.14,0.06,0.11,0.15,0.09,0.09,0.12,0.12,0.12,0.11,0.08,0.09,0.09,0.11,0.06,0.07,0.09,0.09,0.12,0.15,0.09,0.15,0.1,0.11,0.12,0.07,0.03,0.06,0,0.12,0.01,0,0.14,0.07,0.08,0.07,0.06,0.01,0.01,0.04,0.08,0.05,0.03,0.17,0,0,0,0.1,0.06,0.12,0.11,0.1,0.11,0.08,0.09,0.09,0.1,0.08,0.05,0.07,0.11,0.13,0.05,0.08,0.09,0.08,0.08,0.08,0.08,0.1,0.08,0.09,0.08,0.08,0.08,0.08,0.07,0.07,0.08,0.1,0.1,0.12,0.09,0.09,0.09,0.07,0.11,0.1,0.05,0.09,0.15,0.07,0.11,0.1,0.11,0.06,0.09,0.12,0.09,0.11,0.07,0.11,0.1,0.03
,,,,a,a,,,,abc,,,,bcde,ce,,bce,,bcdegh,e,bdegh,,,abcdegh,e,e,,ac,a,ac,a,,a,,a,,a,a,,,ijk,,,,,,,,,,,,,a,,abg,abcdg,,abcdg,,,cd,c,,c,,bijn,,,bijn,i,i,i,,,,,i,,,bijn,,,,,,ab,,l,l,,l,l,,,,,il,abcdeijl,,,,,,,,m,,,,,,,,,,,,,,,,,,,,a,abde,,ad,,ad,,,c,,c,,a,b,
,1500 to 1749,550,103,226,221,100,122,261,256,292,256,170,0,338,48,72,80,386,164,91,50,23,72,479,164,90,245,300,150,95,82,210,8,73,22,88,61,5,29,34,6,31,66,57,56,49,42,39,83,56,39,86,67,77,105,176,374,176,309,240,475,20,34,16,2,454,7,0,14,10,2,4,4,11,8,1,6,8,13,2,1,0,2,276,12,223,45,181,160,21,78,69,9,1,2,28,198,242,97,233,324,205,165,112,43,67,126,87,129,141,140,262,58,133,144,76,326,225,245,173,88,62,226,82,20,71,129,127,139,25,35,3,57,90,89,294,72,188,141,17
,,0.14,0.1,0.23,0.11,0.13,0.13,0.12,0.16,0.14,0.14,0.14,0,0.25,0.13,0.24,0.09,0.15,0.12,0.14,0.1,0.1,0.06,0.17,0.12,0.11,0.15,0.13,0.15,0.14,0.11,0.14,0.13,0.13,0.18,0.15,0.15,0.15,0.09,0.17,0.08,0.16,0.14,0.16,0.16,0.14,0.12,0.1,0.16,0.16,0.11,0.14,0.11,0.13,0.15,0.16,0.13,0.16,0.15,0.13,0.14,0.12,0.13,0.08,0.06,0.14,0.13,0,0.17,0.21,0.06,0.08,0.1,0.11,0.12,0.05,0.2,0.26,0.1,0.04,0.05,0,0.21,0.13,0.07,0.17,0.1,0.13,0.13,0.12,0.12,0.13,0.08,0.09,0.08,0.1,0.12,0.16,0.17,0.13,0.14,0.13,0.13,0.13,0.15,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.14,0.13,0.13,0.12,0.13,0.15,0.13,0.13,0.13,0.12,0.14,0.11,0.13,0.1,0.12,0.17,0.19,0.21,0.1,0.07,0.14,0.13,0.11,0.15,0.12,0.12,0.13,0.08
,,,,ac,,,,,bc,,,,,ace,ae,ace,a,bdfh,f,df,f,f,,abcdefh,f,,a,,a,,,,,,a,a,,,,acj,,acj,a,acj,acj,,,,acj,acj,,c,,,c,acg,,acg,,,d,,,,,o,,,o,no,,,,,,,o,fgino,,,,,,b,,abd,,,,,,,,,,,,abdfij,abdfij,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,bcg,bcgh,bcgh,,,,,,c,,,b,
,1750 to 1999,329,18,70,241,63,72,159,166,170,158,94,0,205,24,36,60,229,100,47,44,9,36,293,100,63,108,221,71,36,59,159,3,34,3,36,36,0,35,18,9,23,42,25,19,27,31,26,45,29,9,42,47,45,67,119,209,119,158,170,293,10,14,12,1,277,9,0,7,3,2,4,2,8,3,1,1,0,9,3,0,0,1,160,6,144,27,106,100,6,42,33,9,0,0,11,114,139,69,128,190,109,87,60,21,34,69,48,68,77,87,141,37,71,79,46,181,148,129,85,54,32,102,50,14,69,97,68,57,7,14,3,30,41,53,192,37,120,74,20
,,0.08,0.02,0.07,0.12,0.08,0.08,0.07,0.1,0.08,0.09,0.07,0,0.15,0.07,0.12,0.07,0.09,0.07,0.07,0.08,0.04,0.03,0.1,0.07,0.08,0.06,0.1,0.07,0.05,0.08,0.11,0.05,0.06,0.02,0.06,0.08,0,0.11,0.09,0.11,0.12,0.09,0.07,0.05,0.07,0.08,0.06,0.09,0.08,0.02,0.07,0.07,0.08,0.09,0.11,0.07,0.11,0.07,0.09,0.09,0.06,0.05,0.06,0.03,0.09,0.18,0,0.08,0.06,0.05,0.08,0.05,0.08,0.04,0.06,0.04,0,0.07,0.06,0,0,0.09,0.07,0.03,0.11,0.06,0.07,0.08,0.04,0.06,0.06,0.08,0,0,0.04,0.07,0.09,0.12,0.07,0.08,0.07,0.07,0.07,0.08,0.07,0.07,0.07,0.07,0.07,0.08,0.07,0.09,0.07,0.07,0.07,0.07,0.1,0.07,0.06,0.08,0.06,0.06,0.06,0.09,0.09,0.09,0.09,0.08,0.06,0.04,0.06,0.07,0.06,0.07,0.1,0.06,0.08,0.07,0.1
