Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,0.15,0.14,0.15,0.19,0.17,0.14,0.26,0.11,0,0.2,0.11,0.15,0.1,0.31,0.09,0.17,0.09,0.05,0.1,0.1,0.13,0.18,0.2,0.11,0.2,0.16,0.1,0.08,0.19,0,0.12,0.11,0.2,0.15,0,0.34,0.18,0.11
,,,,,,,,b,,,b,,,,bghij,,,,,,,,,g,,a,,,,,,,,a,,,bc,,
,Somewhat equipped (4.0),225,77,225,86,164,167,54,171,0,102,123,8,17,19,12,24,7,21,13,23,22,20,40,141,83,196,5,16,8,0,29,123,98,220,4,23,69,133
,,0.48,0.47,0.48,0.47,0.47,0.49,0.42,0.51,0,0.49,0.49,0.54,0.52,0.4,0.53,0.51,0.32,0.49,0.4,0.62,0.42,0.47,0.55,0.52,0.43,0.49,0.26,0.67,0.37,0,0.44,0.49,0.48,0.48,0.47,0.46,0.51,0.48
,,,,,,,,,,,,,,,,,,,,,c,,,,,,,,,,,,,,,,,,
,Neither equipped nor unequipped (3.0),92,32,92,37,67,70,19,72,1,35,57,1,6,11,7,7,6,6,12,7,11,8,11,49,43,76,7,3,5,1,16,56,33,89,3,4,22,64
,,0.2,0.2,0.2,0.2,0.19,0.21,0.15,0.21,1,0.17,0.22,0.08,0.19,0.23,0.3,0.16,0.28,0.14,0.37,0.18,0.21,0.18,0.15,0.18,0.22,0.19,0.37,0.12,0.22,1,0.24,0.22,0.16,0.2,0.32,0.08,0.16,0.23
,,,,,,,,,,,,,,,,,,,,egl,,,,,,,,,,,,,,,,,,,a
,Somewhat unequipped (2.0),57,25,57,18,40,46,16,41,0,26,31,2,6,3,1,5,4,8,4,3,10,6,5,39,18,53,1,2,1,0,4,30,26,56,1,4,17,35
,,0.12,0.16,0.12,0.1,0.12,0.14,0.12,0.12,0,0.13,0.12,0.15,0.19,0.07,0.04,0.1,0.18,0.19,0.13,0.08,0.18,0.14,0.07,0.14,0.1,0.13,0.05,0.08,0.05,0,0.06,0.12,0.13,0.12,0.1,0.08,0.13,0.13
,Not at all equipped (1.0),12,3,12,6,12,6,3,10,0,3,8,0,0,0,0,2,2,4,0,0,2,1,2,8,4,6,4,1,2,0,7,8,3,12,1,2,2,9
,,0.03,0.02,0.03,0.03,0.03,0.02,0.02,0.03,0,0.02,0.03,0,0,0,0,0.04,0.09,0.09,0,0,0.04,0.03,0.03,0.03,0.02,0.01,0.21,0.04,0.09,0,0.11,0.03,0.02,0.03,0.1,0.04,0.01,0.03
,,,,,,,,,,,,,,,,,,,c,,,,,,,,,,,,,a,,,,,,,
,Don't know,8,2,8,2,3,6,4,4,0,2,6,1,0,0,1,1,1,2,0,1,1,0,0,3,5,6,0,0,2,0,2,6,2,8,0,0,1,5
,,0.02,0.01,0.02,0.01,0.01,0.02,0.03,0.01,0,0.01,0.02,0.08,0,0,0.04,0.02,0.05,0.04,0,0.02,0.02,0,0,0.01,0.03,0.01,0,0,0.09,0,0.03,0.02,0.01,0.02,0,0,0.01,0.02
,NET: Equipped,295,100,295,120,224,214,86,209,0,144,151,10,20,33,14,32,9,23,16,27,29,28,54,172,123,258,7,18,12,0,37,151,139,290,4,39,92,163
,,0.64,0.62,0.64,0.65,0.65,0.63,0.68,0.62,0,0.68,0.6,0.69,0.62,0.7,0.62,0.68,0.41,0.54,0.5,0.72,0.55,0.65,0.75,0.63,0.64,0.65,0.37,0.76,0.55,0,0.57,0.6,0.68,0.64,0.47,0.8,0.69,0.59
,,,,,,,,,,,,,,,,,,,,,,,,ghj,,,,,,,,,,,,,c,,
,NET: Unequipped,69,28,69,24,52,52,18,51,0,30,39,2,6,3,1,7,6,12,4,3,11,7,7,47,22,59,5,3,3,0,11,38,30,68,2,6,19,44
,,0.15,0.17,0.15,0.13,0.15,0.15,0.14,0.15,0,0.14,0.15,0.15,0.19,0.07,0.04,0.15,0.27,0.27,0.13,0.08,0.22,0.17,0.1,0.17,0.12,0.15,0.26,0.12,0.14,0,0.17,0.15,0.14,0.15,0.21,0.12,0.14,0.16
,,,,,,,,,,,,,,,,,,,cil,,,c,,,,,,,,,,,,,,,,,
,Mean score,3.62,3.58,3.62,3.68,3.65,3.6,3.79,3.56,3,3.73,3.54,3.75,3.54,3.94,3.7,3.67,3.14,3.23,3.47,3.76,3.44,3.64,3.83,3.55,3.72,3.65,2.99,3.68,3.55,3,3.43,3.54,3.73,3.63,3.16,3.97,3.71,3.52
,,,,,,,,b,,,b,,,,ghj,,,,,,g,,,gj,,,,,,,,,,a,,,c,,
,Base for stats,456,160,456,182,343,335,123,332,1,208,247,14,32,47,22,46,20,41,32,36,50,43,72,268,188,393,18,24,20,1,63,245,202,447,9,49,133,270
,Standard Deviation,0.979,0.982,0.979,0.998,1.01,0.946,1.043,0.949,0,0.972,0.966,0.955,0.924,0.904,0.714,1.024,1.15,1.117,0.862,0.753,1.067,1.022,0.926,0.978,0.974,0.949,1.29,0.915,1.203,0,1.139,0.965,0.983,0.977,1.038,1.061,0.951,0.963
,Error variance,*,0.01,*,0.01,*,*,0.01,*,0,*,*,0.08,0.03,0.02,0.02,0.02,0.06,0.03,0.02,0.01,0.02,0.02,0.01,*,0.01,*,0.09,0.03,0.07,0,0.02,*,0.01,*,0.12,0.02,0.01,*
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
