Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q1_W3. Do you feel like you are a part of your local community? By 'local community', we mean the local area where you live.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,8976,4015,4913,933,1712,1863,1359,1747,1362,2645,3222,3109,3004,5972,2822,2887,1590,1020,657,5709,3267,4583,4333,7653,268,480,491,50,5832,3039,1799,1444,8064,745,5632,3041,6650,2219,4644,1463,1895,1286,3177,5455,3218,5114,3545
,Total,8976,4315,4613,1174,1488,1427,1447,1399,2041,2662,2874,3440,3098,5878,2005,2962,1812,1367,830,4968,4008,5127,3774,7598,168,713,304,160,5726,3137,1774,1545,8083,710,5517,3117,6466,2379,4459,1404,1782,1273,3373,5280,3367,4995,3624
,"Yes, very much so",2433,1274,1152,376,416,345,335,343,617,792,680,960,860,1573,664,740,489,353,186,1405,1028,1337,1079,1954,53,259,103,57,1641,763,387,378,2220,154,2433,0,2348,80,1616,813,557,246,565,2185,219,1470,903
,,0.27,0.3,0.25,0.32,0.28,0.24,0.23,0.25,0.3,0.3,0.24,0.28,0.28,0.27,0.33,0.25,0.27,0.26,0.22,0.28,0.26,0.26,0.29,0.26,0.31,0.36,0.34,0.36,0.29,0.24,0.22,0.24,0.27,0.22,0.44,0,0.36,0.03,0.36,0.58,0.31,0.19,0.17,0.41,0.06,0.29,0.25
,,,b,,bcdehi,cdeh,,,,cdeh,cdeh,,cdeh,,,bcdefg,,e,,,beg,,,a,,a,a,a,,bcd,c,,,b,,b,,b,,cde,acde,de,e,,b,,b,
,"Yes, but not as much as I'd like to be",3085,1519,1553,355,499,510,494,516,710,854,1004,1226,952,2133,720,1061,648,451,205,1781,1303,1669,1402,2621,48,239,106,62,2007,1050,580,525,2808,236,3085,0,2865,202,1798,422,826,550,873,2134,904,1845,1165
,,0.34,0.35,0.34,0.3,0.34,0.36,0.34,0.37,0.35,0.32,0.35,0.36,0.31,0.36,0.36,0.36,0.36,0.33,0.25,0.36,0.33,0.33,0.37,0.34,0.29,0.33,0.35,0.39,0.35,0.33,0.33,0.34,0.35,0.33,0.56,0,0.44,0.09,0.4,0.3,0.46,0.43,0.26,0.4,0.27,0.37,0.32
,,,,,,,ag,a,abg,a,,ag,ag,,a,eg,eg,eg,e,,eg,e,,a,b,,,,,,,,,,,b,,b,,be,e,abe,be,,b,,b,
,"No, but I'd like to",1367,563,796,209,298,264,240,181,176,507,504,357,506,861,284,500,271,179,133,784,583,744,614,1117,31,127,53,32,831,517,350,228,1189,149,0,1367,1033,313,667,68,248,351,494,517,787,795,519
,,0.15,0.13,0.17,0.18,0.2,0.18,0.17,0.13,0.09,0.19,0.18,0.1,0.16,0.15,0.14,0.17,0.15,0.13,0.16,0.16,0.15,0.15,0.16,0.15,0.19,0.18,0.17,0.2,0.15,0.16,0.2,0.15,0.15,0.21,0,0.44,0.16,0.13,0.15,0.05,0.14,0.28,0.15,0.1,0.23,0.16,0.14
,,,,a,efi,defhi,efi,efi,fi,,efi,efi,,b,,,adg,,,,d,,,a,,,,,,,a,abd,,,a,,a,b,,b,,b,abce,b,,a,b,
,"No, and I don't want/need to",1750,810,923,196,240,258,318,300,437,436,576,738,661,1089,291,550,347,318,244,841,909,1148,591,1614,31,67,25,9,1032,694,390,366,1570,145,0,1750,113,1617,305,76,129,100,1275,329,1308,744,894
,,0.19,0.19,0.2,0.17,0.16,0.18,0.22,0.21,0.21,0.16,0.2,0.21,0.21,0.19,0.14,0.19,0.19,0.23,0.29,0.17,0.23,0.22,0.16,0.21,0.18,0.09,0.08,0.06,0.18,0.22,0.22,0.24,0.19,0.2,0,0.56,0.02,0.68,0.07,0.05,0.07,0.08,0.38,0.06,0.39,0.15,0.25
,,,,,,,,abcg,abcg,abcg,,abg,abcg,b,,,a,af,abcf,abcdfg,a,abcf,b,,cde,cde,,,,,a,a,a,,,,a,,a,,,b,b,abcd,,a,,a
,Don't know,342,150,190,39,35,50,59,58,101,73,109,159,119,223,46,111,58,65,62,156,185,229,88,291,5,21,17,0,214,113,67,49,296,25,0,0,108,166,73,24,22,27,166,114,150,141,144
,,0.04,0.03,0.04,0.03,0.02,0.04,0.04,0.04,0.05,0.03,0.04,0.05,0.04,0.04,0.02,0.04,0.03,0.05,0.08,0.03,0.05,0.04,0.02,0.04,0.03,0.03,0.06,0,0.04,0.04,0.04,0.03,0.04,0.04,0,0,0.02,0.07,0.02,0.02,0.01,0.02,0.05,0.02,0.04,0.03,0.04
,,,,,,,b,bg,bg,bcg,,bg,bg,,,,a,,acf,abcdfg,a,acf,b,,,,,ac,,,,,,,,,,,a,,,,,abcd,,a,,a
,NET: Yes,5517,2793,2705,731,915,855,829,860,1327,1646,1685,2187,1811,3706,1384,1801,1136,804,391,3186,2331,3006,2481,4575,101,498,209,119,3648,1812,967,903,5029,390,5517,0,5213,283,3414,1235,1383,796,1438,4319,1122,3315,2068
,,0.61,0.65,0.59,0.62,0.62,0.6,0.57,0.61,0.65,0.62,0.59,0.64,0.58,0.63,0.69,0.61,0.63,0.59,0.47,0.64,0.58,0.59,0.66,0.6,0.6,0.7,0.69,0.75,0.64,0.58,0.55,0.58,0.62,0.55,1,0,0.81,0.12,0.77,0.88,0.78,0.63,0.43,0.82,0.33,0.66,0.57
,,,b,,dh,dh,,,d,bcdegh,dh,,cdh,,a,bcdefg,eg,deg,e,,bdeg,e,,a,,,ab,ab,ab,bcd,c,,c,b,,b,,b,,de,acde,de,e,,b,,b,
,NET: No,3117,1372,1719,404,538,522,558,482,613,942,1080,1095,1167,1950,575,1050,618,498,376,1625,1492,1892,1204,2732,62,194,78,41,1864,1212,740,594,2759,294,0,3117,1146,1930,972,144,377,451,1769,846,2095,1539,1413
,,0.35,0.32,0.37,0.34,0.36,0.37,0.39,0.34,0.3,0.35,0.38,0.32,0.38,0.33,0.29,0.35,0.34,0.36,0.45,0.33,0.37,0.37,0.32,0.36,0.37,0.27,0.26,0.25,0.33,0.39,0.42,0.38,0.34,0.41,0,1,0.18,0.81,0.22,0.1,0.21,0.35,0.52,0.16,0.62,0.31,0.39
,,,,a,f,fi,fi,aefgi,f,,fi,efi,,b,,,af,a,af,abcdfg,a,acf,b,,cd,cd,,,,,a,ab,a,,a,,a,,a,b,,b,abc,abcd,,a,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
