Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.01,0.04,0.04,0.04,0.03,0.03,0.03,0.02,0.03,0.04,0.04,0.02,0.04,0.02,0.04,0.05,0.04,0.04,0.02,0.04,0.02,0.03,0.03
,,,b,,,,bdegi,,,,,e,,,,,,,,,,,,a,,,b,b,,,,,,,,b,,b,,e,e,e,,,b,,,
,2,301,170,131,28,51,36,49,46,92,79,85,137,86,215,75,98,61,49,18,173,128,167,134,259,5,20,11,5,218,79,36,41,283,13,210,85,243,56,159,43,74,42,108,191,97,148,144
,,0.03,0.04,0.03,0.02,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.03,0.04,0.02,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.04,0.03,0.02,0.03,0.03,0.02,0.04,0.03,0.04,0.02,0.04,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04
,,,b,,,,,,,acgh,,,acgh,,a,e,,,,,,,,,,,,,,bcd,,,,b,,b,,b,,,,,,,,,,a
,3,345,160,184,42,58,45,48,64,87,100,93,152,101,244,82,121,58,59,25,202,142,178,163,280,6,32,16,9,228,112,60,59,305,37,244,92,279,58,190,62,78,50,111,238,99,204,128
,,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.05,0.04,0.04,0.03,0.04,0.03,0.04,0.04,0.04,0.03,0.04,0.03,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.05,0.05,0.04,0.04,0.03,0.04,0.04,0.05,0.04,0.03,0.04,0.02,0.04,0.04,0.04,0.04,0.03,0.05,0.03,0.04,0.04
,,,,,,,,,ch,,,,ch,,a,,,,,,,,,a,,,,,,,,,,,,b,,b,,e,,,,,b,,,
,4,249,106,141,33,43,38,45,34,55,76,84,89,74,175,77,75,49,33,14,153,96,118,131,200,4,18,12,13,158,90,45,53,227,18,164,76,202,45,143,41,59,43,77,153,89,138,107
,,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.03,0.04,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.04,0.08,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03
,,,,,,,,,,,,,,,,bcdeg,,,,,e,,,a,,,,,abc,,,,,,,,,b,,e,,e,e,,,,,
,5,237,117,120,31,38,41,30,49,49,68,71,97,80,156,51,89,46,28,23,140,97,129,108,205,5,9,12,4,154,82,44,32,216,19,149,81,177,58,123,52,40,31,76,147,83,129,103
,,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.01,0.04,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.04,0.02,0.02,0.02,0.03,0.02,0.03,0.03
,,,,,,,,,dh,,,,,,,,,,,,,,,,,,,c,,,,,,,,,,,,,cde,,,,,,,
,6,214,100,113,17,34,34,26,37,66,50,61,103,70,143,64,71,34,29,16,135,79,115,98,180,2,17,11,4,154,60,35,36,187,21,153,52,177,37,115,38,54,23,65,154,49,126,77
,,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.01,0.02,0.04,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.02,0.02,0.03,0.01,0.03,0.02
,,,,,,,,,a,adgh,,,adgh,,,cg,,,,,g,,,,,,,b,,b,,,,,,b,,b,,,,de,,,b,,,
,7,218,99,117,28,33,32,27,40,58,61,59,98,80,138,50,71,38,31,27,122,97,136,83,188,2,17,6,4,148,67,41,35,204,13,138,71,160,55,110,38,37,35,75,124,87,119,97
,,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.01,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.03
,,,,,,,,,,,,,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,195,99,95,14,33,28,32,29,60,47,60,88,68,128,45,62,47,24,17,107,88,113,81,164,6,11,8,6,108,83,45,52,186,9,110,73,143,48,82,26,35,21,95,115,78,113,75
,,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.04,0.02,0.03,0.03,0.03,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02
,,,,,,,,,,ag,,,ag,,,,,,,,,,,,,,,,,,a,,a,,,,,,,,,,,ad,,,,
,9,209,111,99,31,24,30,30,32,62,55,60,95,76,133,54,66,37,42,11,120,89,137,73,180,2,20,7,0,127,82,42,41,184,19,145,59,152,54,95,40,29,26,91,124,81,112,92
,,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.01,0.02,0.02,0.03,0.02,0.02,0.01,0.03,0.02,0,0.02,0.03,0.02,0.03,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.03
,,,,,,,,,,b,,,b,,,e,,,e,,,,b,,,,,,,,,,,,,b,,,,,c,,,c,,,,
,10,182,80,101,23,21,23,26,34,55,44,49,89,59,123,39,61,38,25,20,100,83,116,66,166,3,6,4,3,109,69,32,36,161,19,117,62,134,45,84,25,34,25,77,115,58,102,77
,,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,,,,,b,bcgh,,,bcgh,,,,,,,,,,,,c,,,,,,,,,,,,,,,,,,,,,,,
,11,211,103,105,24,34,33,25,40,53,59,59,93,67,144,52,74,35,25,25,126,84,125,85,175,4,25,4,3,120,84,45,45,197,8,128,80,145,63,96,35,30,30,85,128,77,119,79
,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.01,0.02,0.02,0.03,0.03,0.03,0.02,0.01,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02
,,,,,,,,,d,,,,,,,,,,,,,,,,,,d,,,,,,,b,,,,,,,,,,,,,,
,12,187,81,103,24,21,30,33,33,46,45,63,78,61,125,44,57,48,24,14,101,86,100,85,156,3,20,7,0,116,70,36,31,168,15,95,85,128,58,78,24,23,31,77,80,101,108,70
,,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.03,0.02,0.02
,,,,,,,,,b,,,,b,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,c,c,,a,,
,13,240,103,137,22,42,35,39,40,62,64,74,102,97,143,48,69,49,60,14,117,123,157,82,217,3,14,5,0,142,94,55,49,221,14,135,100,164,73,121,42,56,23,85,135,95,125,102
,,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.03,0.04,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.01,0,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03
,,,,,,,,,,,,,,,,,,,abcefg,,,ef,b,,,,,,,,,,,,,,a,,,,,d,,,,,,
,14,209,77,132,17,37,25,42,33,54,55,67,87,73,136,48,73,46,22,20,121,88,109,97,189,3,9,5,3,126,79,48,40,188,17,113,88,150,56,92,30,42,20,90,120,87,113,91
,,0.02,0.02,0.03,0.01,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.01,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.02
,,,,a,,,,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,d,,,,
,15,202,77,125,20,39,26,40,34,43,59,66,77,61,141,39,65,40,30,27,104,98,128,74,185,4,10,2,0,117,83,43,39,171,27,109,85,130,68,65,24,24,17,92,106,84,117,77
,,0.02,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0,0.02,0.03,0.02,0.03,0.02,0.04,0.02,0.03,0.02,0.03,0.01,0.02,0.01,0.01,0.03,0.02,0.02,0.02,0.02
,,,,a,,,,,,,,,,,,,,,,af,,,,,d,d,,,,,,,,,a,,a,,a,,,,,abcd,,,,
,16,223,84,138,32,34,44,40,38,35,67,84,73,65,159,48,67,46,37,26,115,109,138,85,195,3,16,9,0,139,82,51,31,194,26,124,82,166,52,82,17,41,24,79,136,83,130,86
,,0.02,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.03,0,0.02,0.03,0.03,0.02,0.02,0.04,0.02,0.03,0.03,0.02,0.02,0.01,0.02,0.02,0.02,0.03,0.02,0.03,0.02
,,,,a,,,fi,,,,,fi,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,b,,b,,,,
,17,195,65,125,25,46,39,22,35,27,71,61,63,64,131,37,69,41,25,23,106,89,107,87,162,3,16,3,7,112,79,56,35,176,16,112,79,131,63,88,30,34,25,82,116,73,124,67
,,0.02,0.01,0.03,0.02,0.03,0.03,0.02,0.03,0.01,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.04,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,,a,,dfhi,dfi,,f,,dfi,,,,,,,,,,,,,,,,,,d,,,a,,,,,,,,,,,,,,,,
,18,205,83,121,45,42,27,26,27,40,86,52,67,76,129,46,61,41,28,29,107,98,108,97,156,3,30,7,9,128,77,47,43,180,24,115,81,136,67,95,26,36,33,83,118,78,129,72
,,0.02,0.02,0.03,0.04,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.03,0.02,0.02,0.04,0.02,0.06,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.02
,,,,a,cdefhi,h,,,,,cdefhi,,,,,,,,,bf,,,,,,,a,,,,,,,,a,,,,,,,,,,,,,
,NET: Rank 1,284,158,125,37,40,64,39,35,69,77,103,104,113,171,62,101,50,39,32,163,121,145,135,230,2,31,13,7,193,86,49,37,255,29,220,60,238,45,173,63,65,45,84,191,84,162,116
,,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.01,0.04,0.04,0.04,0.03,0.03,0.03,0.02,0.03,0.04,0.04,0.02,0.04,0.02,0.04,0.05,0.04,0.04,0.02,0.04,0.02,0.03,0.03
,,,b,,,,bdegi,,,,,e,,,,,,,,,,,,a,,,b,b,,,,,,,,b,,b,,e,e,e,,,b,,,
,NET: Rank 1-3,930,488,440,108,149,145,136,145,248,256,281,393,300,630,219,320,170,148,74,538,392,490,432,770,14,82,40,20,640,276,145,136,842,79,675,237,760,160,523,169,216,137,303,621,279,513,389
,,0.1,0.11,0.1,0.09,0.1,0.1,0.09,0.1,0.12,0.1,0.1,0.11,0.1,0.11,0.11,0.11,0.09,0.11,0.09,0.11,0.1,0.1,0.11,0.1,0.08,0.12,0.13,0.13,0.11,0.09,0.08,0.09,0.1,0.11,0.12,0.08,0.12,0.07,0.12,0.12,0.12,0.11,0.09,0.12,0.08,0.1,0.11
,,,b,,,,,,,adgh,,,dgh,,,,,,,,,,,a,,,,ab,,bcd,,,,,,b,,b,,e,e,e,,,b,,,
,NET: Rank 1-5,1416,711,701,171,230,225,211,228,351,401,436,579,454,961,347,484,265,209,111,831,584,736,671,1174,23,110,64,38,951,449,234,221,1285,117,988,394,1139,263,789,263,315,211,456,920,452,780,599
,,0.16,0.16,0.15,0.15,0.15,0.16,0.15,0.16,0.17,0.15,0.15,0.17,0.15,0.16,0.17,0.16,0.15,0.15,0.13,0.17,0.15,0.14,0.18,0.15,0.14,0.15,0.21,0.24,0.17,0.14,0.13,0.14,0.16,0.16,0.18,0.13,0.18,0.11,0.18,0.19,0.18,0.17,0.14,0.17,0.13,0.16,0.17
,,,,,,,,,,,,,,,a,ceg,,,,,ceg,,,a,,,,abc,,bcd,,,,,,b,,b,,e,e,e,e,,b,,,
,NET: Rank 1-18,4106,1871,2213,493,670,631,620,681,1011,1163,1251,1692,1370,2736,959,1351,803,610,382,2310,1795,2327,1764,3488,65,320,141,76,2597,1458,809,735,3701,344,2581,1392,3056,1001,1992,657,790,545,1532,2492,1481,2317,1661
,,0.46,0.43,0.48,0.42,0.45,0.44,0.43,0.49,0.5,0.44,0.44,0.49,0.44,0.47,0.48,0.46,0.44,0.45,0.46,0.47,0.45,0.45,0.47,0.46,0.39,0.45,0.46,0.47,0.45,0.46,0.46,0.48,0.46,0.48,0.47,0.45,0.47,0.42,0.45,0.47,0.44,0.43,0.45,0.47,0.44,0.46,0.46
,,,,a,,,,,abcdgh,abcdgh,,,abcdgh,,a,cg,,,,,,,,,b,,,b,,,,,,,,,,b,,,d,,,,b,,,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
