Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q7_W3. Summary: Rank 1-7 - Thinking about what would benefit your local community, which of the following areas related to the physical environment do you think are most important?By 'local community' we mean the local area where you live.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,English region,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,North-West,North-East,Yorkshire & Humberside,West Midlands,East Midlands,South-West,South-East,Eastern,London,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,6241,2812,3396,663,1162,1266,943,1226,981,1825,2209,2207,802,296,623,647,519,675,1019,691,969,2105,4136,1996,2009,1138,681,417,4005,2236,3258,2940,5064,240,446,421,42,4108,2058,1189,992,5627,489,3850,2171,4567,1590,3235,1022,1294,919,2217,3719,2304,3568,2432
,Total,6241,3007,3201,823,1041,1004,1006,961,1406,1864,2010,2367,817,294,612,647,542,640,1027,697,967,2156,4085,1426,2086,1242,933,553,3513,2728,3579,2609,5152,131,557,243,130,4004,2157,1216,1066,5623,486,3806,2198,4476,1669,3109,980,1229,899,2346,3636,2376,3487,2495
,Safety on the streets,4867,2296,2548,607,799,764,789,779,1130,1406,1553,1909,666,220,473,495,435,499,784,549,747,1690,3178,1103,1635,985,724,421,2737,2130,2835,1994,4049,93,437,174,94,3118,1695,952,848,4407,378,2925,1762,3478,1316,2323,712,914,697,1897,2820,1879,2708,1969
,,0.78,0.76,0.8,0.74,0.77,0.76,0.78,0.81,0.8,0.75,0.77,0.81,0.82,0.75,0.77,0.77,0.8,0.78,0.76,0.79,0.77,0.78,0.78,0.77,0.78,0.79,0.78,0.76,0.78,0.78,0.79,0.76,0.79,0.71,0.78,0.71,0.73,0.78,0.79,0.78,0.8,0.78,0.78,0.77,0.8,0.78,0.79,0.75,0.73,0.74,0.78,0.81,0.78,0.79,0.78,0.79
,,,,a,,,,a,abcgh,abcg,,,abcgh,bdgi,,,,,,,,,,,,,,,,,,b,,bd,,bd,,,,,,,,,,a,,,,,,b,abcd,,,,
,Young people having places to go and things to do,4473,2017,2436,562,747,712,743,690,1019,1309,1455,1709,586,210,439,449,394,461,752,540,641,1494,2979,1019,1516,912,652,374,2535,1938,2578,1869,3762,84,354,164,91,2864,1558,891,782,4046,353,2675,1641,3201,1217,2143,671,857,615,1712,2578,1752,2503,1799
,,0.72,0.67,0.76,0.68,0.72,0.71,0.74,0.72,0.72,0.7,0.72,0.72,0.72,0.72,0.72,0.69,0.73,0.72,0.73,0.77,0.66,0.69,0.73,0.71,0.73,0.73,0.7,0.68,0.72,0.71,0.72,0.72,0.73,0.64,0.63,0.68,0.7,0.72,0.72,0.73,0.73,0.72,0.73,0.7,0.75,0.72,0.73,0.69,0.69,0.7,0.68,0.73,0.71,0.74,0.72,0.72
,,,,a,,,,ag,,,,a,,i,,i,,i,i,i,abcdfgi,,,a,,e,e,,,e,,,,bcd,,,,,,,,,,,,a,,,,,,,abcd,,a,,
,Keeping the area looking nice,4444,2119,2305,535,714,691,724,716,1063,1249,1416,1779,612,211,453,448,404,443,733,498,642,1485,2959,1025,1511,899,630,378,2536,1908,2577,1848,3749,76,366,150,87,2880,1516,841,771,4013,357,2675,1613,3173,1211,2070,634,814,622,1765,2556,1741,2432,1844
,,0.71,0.7,0.72,0.65,0.69,0.69,0.72,0.75,0.76,0.67,0.7,0.75,0.75,0.72,0.74,0.69,0.74,0.69,0.71,0.71,0.66,0.69,0.72,0.72,0.72,0.72,0.68,0.68,0.72,0.7,0.72,0.71,0.73,0.58,0.66,0.62,0.67,0.72,0.7,0.69,0.72,0.71,0.73,0.7,0.73,0.71,0.73,0.67,0.65,0.66,0.69,0.75,0.7,0.73,0.7,0.74
,,,,,,,,ag,abcgh,abcgh,,ag,abcgh,dfi,,i,,fi,,i,i,,,a,d,d,d,,,d,,,,bcd,,,,,,,,,,,,a,,,,,,b,abcd,,a,,a
,"Having access to natural, green spaces",4240,2025,2194,497,668,647,691,683,1054,1165,1339,1737,574,183,412,424,382,430,715,497,624,1329,2911,1005,1441,833,615,346,2446,1795,2428,1793,3603,74,345,133,71,2745,1444,801,731,3815,349,2563,1526,3025,1155,1965,635,788,541,1686,2456,1632,2359,1709
,,0.68,0.67,0.69,0.6,0.64,0.64,0.69,0.71,0.75,0.63,0.67,0.73,0.7,0.62,0.67,0.66,0.7,0.67,0.7,0.71,0.65,0.62,0.71,0.7,0.69,0.67,0.66,0.63,0.7,0.66,0.68,0.69,0.7,0.56,0.62,0.55,0.55,0.69,0.67,0.66,0.69,0.68,0.72,0.67,0.69,0.68,0.69,0.63,0.65,0.64,0.6,0.72,0.68,0.69,0.68,0.69
,,,,,,,,abcg,abcgh,abcdegh,,ag,abcdgh,bi,,,,bi,,bi,bdi,,,a,cdeg,eg,,,,eg,,,,bcde,,d,,,,,,,,,,,,,,d,,,abcd,,,,
,Community activities that bring people together,4159,1917,2220,467,699,671,658,691,973,1166,1329,1665,544,184,399,412,370,418,700,490,641,1339,2820,1009,1395,816,590,349,2404,1755,2358,1785,3474,82,337,161,86,2685,1434,799,721,3754,336,2559,1460,3103,1002,2060,671,792,598,1508,2505,1514,2355,1652
,,0.67,0.64,0.69,0.57,0.67,0.67,0.65,0.72,0.69,0.63,0.66,0.7,0.67,0.63,0.65,0.64,0.68,0.65,0.68,0.7,0.66,0.62,0.69,0.71,0.67,0.66,0.63,0.63,0.68,0.64,0.66,0.68,0.67,0.63,0.6,0.66,0.67,0.67,0.66,0.66,0.68,0.67,0.69,0.67,0.66,0.69,0.6,0.66,0.68,0.64,0.66,0.64,0.69,0.64,0.68,0.66
,,,,a,,ag,ag,a,abcdgh,ag,a,ag,acdgh,,,,,,,,bcd,,,a,bcdeg,,,,,deg,,,a,c,,,,,,,,,,,,,b,,,ce,,,,b,,,
,Providing welcoming communal spaces,3797,1764,2012,458,630,592,600,620,897,1088,1192,1517,497,177,364,372,339,398,636,448,566,1225,2571,909,1306,735,517,330,2215,1582,2142,1638,3207,76,294,132,73,2400,1359,774,678,3411,321,2275,1388,2743,1000,1779,570,713,496,1499,2234,1424,2143,1505
