Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,P035983 NSPCC Parents Nat Rep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q6a. Summary Table (Top:1): Which of the following, if any, are you concerned about on behalf of your child/children aged 12 - 17?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All those with children aged 12 - 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Age of child,,,Gender of child,,Age of parent,,,Gender of parent,,Regions,,,,,,,,,,,,SEG,,Ethnicity of parent,,,,,,Parental / Guardianship status,,,,Perspective on challenges relating to gender,,
,,Total,0-5,6-11,12-18,Male,Female,18-34,35-64,65+,Male,Female,Northern Ireland,Scotland,North-West,North-East,Yorkshire & The Humber,Wales,West Midlands,East Midlands,South-West,South-East,East of England,London,ABC1,C2DE,White,Mixed/multiple,Asian or Asian British,Black or Black British,Another ethnicity,NET: Ethnic minority,Mother,Father,Parents,Gaurdian,Growing up as a boy is more challenging,Growing up as a girl is more challenging,Equally difficult
,Significance Level: 95%,,a,b,c,a,b,a,b,*c,a,b,*a,b,c,d,e,f,g,h,i,j,k,l,a,b,a,b,c,d,*e,f,a,b,c,*d,a,b,c
,Unweighted Total,1024,161,389,1024,747,693,123,887,14,522,501,28,60,141,56,87,40,98,80,77,131,77,149,540,484,882,33,56,45,7,137,495,513,1008,16,125,286,597
,Total,1032,161,394,1032,754,697,126,892,14,557,473,32,61,147,54,84,38,96,87,74,129,78,151,544,488,889,33,57,46,7,138,469,547,1016,16,128,288,600
,Friendships groups,47,7,18,47,31,32,4,43,0,20,27,1,4,2,5,6,0,6,2,2,11,1,8,21,26,38,3,4,2,0,9,27,20,47,0,5,19,23
,,0.05,0.04,0.05,0.05,0.04,0.05,0.03,0.05,0,0.04,0.06,0.03,0.06,0.01,0.09,0.07,0,0.06,0.03,0.02,0.08,0.01,0.05,0.04,0.05,0.04,0.09,0.07,0.04,0,0.06,0.06,0.04,0.05,0,0.04,0.07,0.04
,,,,,,,,,,,,,,,,ck,c,,c,,,ck,,,,,,,,,,,,,,,,,
,Emotional wellbeing and/or mental health,98,15,35,98,70,65,6,90,2,40,58,6,4,10,5,11,3,10,9,7,20,10,4,59,39,91,3,3,1,0,7,59,38,97,1,3,18,76
,,0.1,0.09,0.09,0.1,0.09,0.09,0.04,0.1,0.15,0.07,0.12,0.18,0.06,0.07,0.09,0.13,0.07,0.1,0.1,0.09,0.16,0.13,0.03,0.11,0.08,0.1,0.09,0.05,0.02,0,0.05,0.13,0.07,0.1,0.07,0.02,0.06,0.13
,,,,,,,,,a,,,a,,,,,l,,l,l,l,cl,l,,,,,,,,,,b,,,,,,ab
,Diet or eating habits,35,10,12,35,19,30,4,31,0,19,16,2,3,4,0,5,1,5,1,2,2,4,6,13,22,27,2,4,2,0,8,15,19,34,1,9,12,14
,,0.03,0.06,0.03,0.03,0.03,0.04,0.03,0.04,0,0.03,0.03,0.07,0.05,0.03,0,0.06,0.02,0.05,0.01,0.03,0.02,0.05,0.04,0.02,0.05,0.03,0.06,0.07,0.04,0,0.06,0.03,0.03,0.03,0.07,0.07,0.04,0.02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,
,Learning development,21,5,11,21,16,15,1,20,0,17,4,0,3,3,1,3,0,1,1,1,3,0,4,7,13,18,1,1,1,0,3,4,17,21,0,6,7,7
,,0.02,0.03,0.03,0.02,0.02,0.02,0.01,0.02,0,0.03,0.01,0,0.05,0.02,0.02,0.04,0,0.01,0.01,0.01,0.02,0,0.03,0.01,0.03,0.02,0.03,0.02,0.02,0,0.02,0.01,0.03,0.02,0,0.05,0.03,0.01
,,,,,,,,,,,b,,,k,,,,,,,,,,,,,,,,,,,,a,,,c,,
,Racism,27,9,11,27,19,19,3,24,0,13,14,0,1,4,1,0,0,4,2,2,2,1,10,18,9,14,2,4,7,0,13,12,15,27,0,5,6,15
,,0.03,0.05,0.03,0.03,0.03,0.03,0.02,0.03,0,0.02,0.03,0,0.02,0.03,0.02,0,0,0.04,0.03,0.02,0.02,0.01,0.06,0.03,0.02,0.02,0.06,0.07,0.16,0,0.09,0.03,0.03,0.03,0,0.04,0.02,0.02
,,,,,,,,,,,,,,,,,,,,,,,,ej,,,,,a,a,,a,,,,,,,
,"Global issues such as climate change, war or terrorism",46,5,12,46,31,30,6,39,1,30,16,3,4,4,3,1,3,2,4,5,3,5,8,25,21,45,0,1,0,0,1,18,27,45,1,3,10,32
,,0.04,0.03,0.03,0.04,0.04,0.04,0.05,0.04,0.07,0.05,0.03,0.11,0.07,0.03,0.05,0.01,0.08,0.02,0.05,0.07,0.02,0.06,0.06,0.05,0.04,0.05,0,0.02,0,0,0.01,0.04,0.05,0.04,0.06,0.02,0.03,0.05
,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,,,,,,,,,,,
,Bullying,66,7,20,66,46,47,11,56,0,26,40,1,4,2,8,8,0,14,10,2,7,6,6,33,33,56,1,4,5,1,11,38,26,65,2,3,19,44
,,0.06,0.04,0.05,0.06,0.06,0.07,0.08,0.06,0,0.05,0.08,0.04,0.07,0.01,0.15,0.09,0,0.14,0.11,0.02,0.05,0.08,0.04,0.06,0.07,0.06,0.03,0.07,0.11,0.13,0.08,0.08,0.05,0.06,0.12,0.02,0.07,0.07
,,,,,,,,,,,,a,,c,,cfijl,c,,cfijl,cfil,,,c,,,,,,,,,,b,,,,,,a
,Stranger danger,36,1,14,36,28,25,5,29,2,23,13,0,3,1,4,1,1,3,2,6,4,3,8,18,18,32,0,1,2,1,4,12,23,35,1,5,14,16
,,0.04,0.01,0.04,0.04,0.04,0.04,0.04,0.03,0.15,0.04,0.03,0,0.05,0.01,0.07,0.01,0.02,0.03,0.03,0.08,0.03,0.04,0.05,0.03,0.04,0.04,0,0.02,0.05,0.15,0.03,0.03,0.04,0.03,0.07,0.04,0.05,0.03
,,,,,,,,,,,,,,c,,c,,,,,ce,,,c,,,,,,,,,,,,,,,
,Social media use,82,10,17,82,58,49,8,74,1,48,34,3,7,7,3,6,5,7,9,6,11,7,11,51,31,68,3,5,6,0,14,33,48,81,1,9,26,46
