Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q8_W3. Summary: Rank 1 - Thinking about the wellbeing of your local community, which of the following do you see as being most important in the year ahead (2024)? By 'local community' we mean the local area where you live.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,English region,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,North-West,North-East,Yorkshire & Humberside,West Midlands,East Midlands,South-West,South-East,Eastern,London,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,6241,2812,3396,663,1162,1266,943,1226,981,1825,2209,2207,802,296,623,647,519,675,1019,691,969,2105,4136,1996,2009,1138,681,417,4005,2236,3258,2940,5064,240,446,421,42,4108,2058,1189,992,5627,489,3850,2171,4567,1590,3235,1022,1294,919,2217,3719,2304,3568,2432
,Total,6241,3007,3201,823,1041,1004,1006,961,1406,1864,2010,2367,817,294,612,647,542,640,1027,697,967,2156,4085,1426,2086,1242,933,553,3513,2728,3579,2609,5152,131,557,243,130,4004,2157,1216,1066,5623,486,3806,2198,4476,1669,3109,980,1229,899,2346,3636,2376,3487,2495
,Supporting people with the rising cost of living,905,367,535,98,161,165,178,134,169,260,343,303,142,43,67,94,88,99,150,104,118,323,582,175,294,202,142,92,469,436,534,366,779,19,62,26,12,551,346,199,164,824,76,470,399,575,321,378,121,147,110,393,468,404,522,341
,,0.15,0.12,0.17,0.12,0.16,0.16,0.18,0.14,0.12,0.14,0.17,0.13,0.17,0.15,0.11,0.15,0.16,0.15,0.15,0.15,0.12,0.15,0.14,0.12,0.14,0.16,0.15,0.17,0.13,0.16,0.15,0.14,0.15,0.15,0.11,0.11,0.09,0.14,0.16,0.16,0.15,0.15,0.16,0.12,0.18,0.13,0.19,0.12,0.12,0.12,0.12,0.17,0.13,0.17,0.15,0.14
,,,,a,,afi,afi,aefgi,,,,aefgi,,ci,,,,ci,c,c,c,,,,,,af,,a,,af,,,cd,,,,,,a,a,,,,,a,,a,,,,,abcd,,a,,
,People caring and looking out for each other,654,304,348,51,68,75,134,114,211,120,209,325,83,37,82,60,56,81,108,73,74,194,460,141,243,128,97,45,384,270,397,252,569,9,46,19,10,422,224,104,119,616,32,479,150,546,95,315,104,116,96,228,442,199,365,267
,,0.1,0.1,0.11,0.06,0.07,0.07,0.13,0.12,0.15,0.06,0.1,0.14,0.1,0.12,0.13,0.09,0.1,0.13,0.11,0.1,0.08,0.09,0.11,0.1,0.12,0.1,0.1,0.08,0.11,0.1,0.11,0.1,0.11,0.07,0.08,0.08,0.07,0.11,0.1,0.09,0.11,0.11,0.06,0.13,0.07,0.12,0.06,0.1,0.11,0.09,0.11,0.1,0.12,0.08,0.1,0.11
,,,,,,,,abcgh,abcg,abcegh,,abcg,abcgh,,i,di,,,di,i,,,,a,,e,,,,,,,,bd,,,,,c,,,c,b,,b,,b,,,,,,,b,,,
,Preventing youth violence,541,280,260,94,80,86,81,83,118,173,167,201,80,23,47,61,39,42,94,52,103,234,307,114,174,109,89,56,288,253,330,199,433,17,56,24,9,366,163,80,92,490,36,290,229,347,190,236,70,93,73,231,265,261,268,249
,,0.09,0.09,0.08,0.11,0.08,0.09,0.08,0.09,0.08,0.09,0.08,0.09,0.1,0.08,0.08,0.09,0.07,0.07,0.09,0.07,0.11,0.11,0.08,0.08,0.08,0.09,0.1,0.1,0.08,0.09,0.09,0.08,0.08,0.13,0.1,0.1,0.07,0.09,0.08,0.07,0.09,0.09,0.07,0.08,0.1,0.08,0.11,0.08,0.07,0.08,0.08,0.1,0.07,0.11,0.08,0.1
,,,,,bcdfhi,,,,,,,,,f,,,,,,,,efh,b,,,,,,,,,b,,,a,,,,bc,,,,,,,a,,a,,,,,abc,,a,,a
,Reducing loneliness and isolation,528,222,301,73,78,77,85,85,131,151,162,216,69,25,50,54,56,67,82,61,63,150,379,114,163,127,81,43,277,251,312,216,448,8,41,17,15,316,203,121,106,481,35,310,199,379,138,280,64,119,96,179,296,220,299,209
,,0.08,0.07,0.09,0.09,0.08,0.08,0.08,0.09,0.09,0.08,0.08,0.09,0.08,0.08,0.08,0.08,0.1,0.11,0.08,0.09,0.07,0.07,0.09,0.08,0.08,0.1,0.09,0.08,0.08,0.09,0.09,0.08,0.09,0.06,0.07,0.07,0.11,0.08,0.09,0.1,0.1,0.09,0.07,0.08,0.09,0.08,0.08,0.09,0.07,0.1,0.11,0.08,0.08,0.09,0.09,0.08
,,,,a,,,,,,,,,,,,,,i,i,,,,,a,,,abf,,,,,,,,,,,,,a,a,a,,,,,,,b,,be,be,,,,,
,Helping the local economy,451,254,196,48,73,72,79,60,119,121,151,179,61,21,43,47,33,42,65,64,76,138,313,124,145,90,60,32,269,182,265,184,382,8,32,16,9,304,140,68,73,405,32,276,155,317,126,212,65,80,68,186,263,167,251,188
,,0.07,0.08,0.06,0.06,0.07,0.07,0.08,0.06,0.08,0.07,0.07,0.08,0.08,0.07,0.07,0.07,0.06,0.07,0.06,0.09,0.08,0.06,0.08,0.09,0.07,0.07,0.06,0.06,0.08,0.07,0.07,0.07,0.07,0.06,0.06,0.07,0.07,0.08,0.07,0.06,0.07,0.07,0.07,0.07,0.07,0.07,0.08,0.07,0.07,0.07,0.08,0.08,0.07,0.07,0.07,0.08
,,,b,,,,,,,,,,,,,,,,,,eg,,,,bg,,,,,,,,,,,,,,c,,,,,,,,,,,,,,,,,,
,Helping people to live healthily and well,417,210,204,62,82,64,47,62,100,144,110,162,51,16,37,42,38,52,67,49,65,129,288,91,148,90,62,26,239,178,233,182,342,5,43,18,6,296,114,61,57,379,29,278,124,320,89,203,58,79,66,154,256,153,244,161
,,0.07,0.07,0.06,0.08,0.08,0.06,0.05,0.06,0.07,0.08,0.05,0.07,0.06,0.05,0.06,0.07,0.07,0.08,0.07,0.07,0.07,0.06,0.07,0.06,0.07,0.07,0.07,0.05,0.07,0.07,0.07,0.07,0.07,0.04,0.08,0.07,0.05,0.07,0.05,0.05,0.05,0.07,0.06,0.07,0.06,0.07,0.05,0.07,0.06,0.06,0.07,0.07,0.07,0.06,0.07,0.06
,,,,,d,dh,,,,d,dh,,d,,,,,,,,,,,,,,,,,,,,,,,,,,bcd,,,,,,b,,b,,,,,,,,,,
,Providing services for mental health,354,156,193,64,83,60,58,49,41,147,118,90,50,15,42,37,25,35,57,46,49,135,220,65,122,65,63,40,186,168,213,139,298,10,23,11,12,197,154,123,58,300,44,201,145,238,112,191,48,92,51,127,194,146,212,126
,,0.06,0.05,0.06,0.08,0.08,0.06,0.06,0.05,0.03,0.08,0.06,0.04,0.06,0.05,0.07,0.06,0.05,0.05,0.06,0.07,0.05,0.06,0.05,0.05,0.06,0.05,0.07,0.07,0.05,0.06,0.06,0.05,0.06,0.07,0.04,0.04,0.09,0.05,0.07,0.1,0.05,0.05,0.09,0.05,0.07,0.05,0.07,0.06,0.05,0.07,0.06,0.05,0.05,0.06,0.06,0.05
,,,,,efi,cdefhi,fi,fi,f,,cdefhi,fi,,,,,,,,,,,,,,,,a,a,,a,,,,,,,,,a,abd,,,a,,a,,a,,,be,,,,,,
,Bringing people together from across the community,310,170,137,29,54,52,53,46,76,84,105,121,39,15,37,28,28,29,57,32,45,98,212,94,102,68,25,21,196,114,137,171,265,5,21,13,4,217,92,44,53,296,13,237,68,273,35,185,66,60,59,90,214,91,187,115
,,0.05,0.06,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.06,0.04,0.05,0.05,0.06,0.05,0.05,0.05,0.05,0.07,0.05,0.05,0.03,0.04,0.06,0.04,0.04,0.07,0.05,0.04,0.04,0.05,0.03,0.05,0.04,0.04,0.05,0.05,0.03,0.06,0.03,0.06,0.02,0.06,0.07,0.05,0.07,0.04,0.06,0.04,0.05,0.05
,,,b,,,,,,,,,,,,,,,,,,,,,,bdeg,d,d,,,dg,,,a,,,,,,bc,,,,b,,b,,b,,e,e,,e,,b,,,
,Providing opportunities for people to have a say in what happens locally,286,155,128,21,42,37,35,61,90,63,73,151,27,20,33,28,20,25,53,44,37,84,202,94,84,47,41,20,178,108,155,131,247,4,19,9,7,186,96,54,61,263,15,175,105,204,81,129,54,54,21,120,170,109,148,127
,,0.05,0.05,0.04,0.03,0.04,0.04,0.03,0.06,0.06,0.03,0.04,0.06,0.03,0.07,0.05,0.04,0.04,0.04,0.05,0.06,0.04,0.04,0.05,0.07,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.05,0.05,0.03,0.03,0.04,0.05,0.05,0.04,0.04,0.06,0.05,0.03,0.05,0.05,0.05,0.05,0.04,0.06,0.04,0.02,0.05,0.05,0.05,0.04,0.05
,,,b,,,,,,abcdgh,abcdgh,,,abcdgh,,aefi,a,,,,,aefi,,,,bcdefg,,,,,,,,,,,,,,,,,,,,,,,,d,d,d,,d,,,,
,Providing support services for homelessness,222,89,130,45,46,35,31,29,36,91,66,64,27,9,16,24,14,20,38,24,48,94,127,50,72,30,43,26,122,100,131,88,173,5,30,11,3,135,85,47,30,191,26,135,72,161,56,122,35,60,26,76,134,82,138,79
,,0.04,0.03,0.04,0.05,0.04,0.03,0.03,0.03,0.03,0.05,0.03,0.03,0.03,0.03,0.03,0.04,0.02,0.03,0.04,0.03,0.05,0.04,0.03,0.03,0.03,0.02,0.05,0.05,0.03,0.04,0.04,0.03,0.03,0.04,0.05,0.05,0.02,0.03,0.04,0.04,0.03,0.03,0.05,0.04,0.03,0.04,0.03,0.04,0.04,0.05,0.03,0.03,0.04,0.03,0.04,0.03
,,,,a,cdefhi,fi,,,,,defhi,,,,,,,,,,,ce,b,,,,,c,c,,,,,,,a,,,,,,,,a,,,,,,,de,,,,,,
,Support for community projects and charities,201,95,105,19,31,35,28,36,52,50,63,89,23,7,23,15,20,26,36,22,28,58,143,65,74,30,22,11,139,62,101,100,164,5,20,12,0,137,64,30,34,177,22,147,51,165,34,125,46,52,27,57,134,62,123,73
,,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.04,0.04,0.03,0.03,0.04,0.03,0.02,0.04,0.02,0.04,0.04,0.04,0.03,0.03,0.03,0.04,0.05,0.04,0.02,0.02,0.02,0.04,0.02,0.03,0.04,0.03,0.04,0.04,0.05,0,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.02,0.04,0.02,0.04,0.05,0.04,0.03,0.02,0.04,0.03,0.04,0.03
,,,,,,,,,,,,,,,,,,,,,,,,,cdeg,g,,,,cdeg,,,a,,,,,,,,,,,,b,,b,,e,e,e,,,b,,,
,Providing services to support better ageing,201,112,89,22,22,25,22,53,57,45,46,110,34,13,10,22,20,16,39,21,25,51,150,51,72,36,28,15,123,78,111,90,170,3,13,5,9,124,76,30,42,184,17,131,67,151,50,107,33,37,36,78,131,66,121,74
,,0.03,0.04,0.03,0.03,0.02,0.02,0.02,0.06,0.04,0.02,0.02,0.05,0.04,0.04,0.02,0.03,0.04,0.03,0.04,0.03,0.03,0.02,0.04,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.07,0.03,0.04,0.02,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.03,0.03,0.03
,,,b,,,,,,abcdgh,bcdgh,,,abcdgh,c,c,,,c,,c,,,,a,,,,,,,,,,,,,,d,,,,c,,,,,,,,,,,,,,,
,Connecting people together on shared interests,192,112,79,27,23,45,24,25,47,50,69,72,22,11,15,27,15,20,28,22,32,78,113,44,71,31,24,21,115,76,98,91,149,1,25,10,6,132,58,33,25,173,18,150,39,162,30,118,46,44,28,58,131,55,108,80
,,0.03,0.04,0.02,0.03,0.02,0.04,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.02,0.04,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.01,0.05,0.04,0.05,0.03,0.03,0.03,0.02,0.03,0.04,0.04,0.02,0.04,0.02,0.04,0.05,0.04,0.03,0.02,0.04,0.02,0.03,0.03
,,,b,,,,bdegi,,,,,b,,,,,,,,,,,,,,,,,,,,,,b,,b,b,b,,,,,,,b,,b,,e,e,,,,b,,,
,Supporting people to find new employment opportunities,185,91,93,40,31,36,32,22,23,71,68,45,24,14,22,21,15,18,26,10,35,84,101,34,69,34,30,17,104,81,100,82,129,5,36,11,3,110,70,37,38,154,21,110,68,124,59,114,34,45,35,50,117,61,109,68
,,0.03,0.03,0.03,0.05,0.03,0.04,0.03,0.02,0.02,0.04,0.03,0.02,0.03,0.05,0.04,0.03,0.03,0.03,0.03,0.01,0.04,0.04,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.04,0.07,0.05,0.02,0.03,0.03,0.03,0.04,0.03,0.04,0.03,0.03,0.03,0.04,0.04,0.03,0.04,0.04,0.02,0.03,0.03,0.03,0.03
,,,,,befi,fi,fi,fi,,,efi,fi,,h,h,h,h,,,,,h,b,,,,,,,,,,,,,a,a,,,,,,,a,,,,,e,e,e,e,,,,,
,Providing opportunities for people to learn/develop new skills,169,74,95,25,38,33,32,22,20,63,64,42,15,8,15,20,18,15,24,16,39,64,105,42,50,44,25,9,92,78,90,75,112,8,24,16,6,117,49,31,17,153,11,120,46,136,28,106,31,40,36,42,104,55,93,71
,,0.03,0.02,0.03,0.03,0.04,0.03,0.03,0.02,0.01,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.03,0.02,0.02,0.02,0.04,0.03,0.03,0.03,0.02,0.04,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.06,0.04,0.07,0.05,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.04,0.02,0.03,0.02,0.03,0.03
,,,,,fi,efi,fi,fi,,,fi,fi,,,,,,,,,,agh,,,,,e,,,,,,,,a,a,a,,d,,,,,,b,,b,,e,e,e,e,,,,,
