Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q8_W3.16. People caring and looking out for each other: Thinking about the wellbeing of your local community, which of the following do you see as being most important in the year ahead (2024)? By 'local community' we mean the local area where you live.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,English region,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,North-West,North-East,Yorkshire & Humberside,West Midlands,East Midlands,South-West,South-East,Eastern,London,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,6241,2812,3396,663,1162,1266,943,1226,981,1825,2209,2207,802,296,623,647,519,675,1019,691,969,2105,4136,1996,2009,1138,681,417,4005,2236,3258,2940,5064,240,446,421,42,4108,2058,1189,992,5627,489,3850,2171,4567,1590,3235,1022,1294,919,2217,3719,2304,3568,2432
,Total,6241,3007,3201,823,1041,1004,1006,961,1406,1864,2010,2367,817,294,612,647,542,640,1027,697,967,2156,4085,1426,2086,1242,933,553,3513,2728,3579,2609,5152,131,557,243,130,4004,2157,1216,1066,5623,486,3806,2198,4476,1669,3109,980,1229,899,2346,3636,2376,3487,2495
,1,654,304,348,51,68,75,134,114,211,120,209,325,83,37,82,60,56,81,108,73,74,194,460,141,243,128,97,45,384,270,397,252,569,9,46,19,10,422,224,104,119,616,32,479,150,546,95,315,104,116,96,228,442,199,365,267
,,0.1,0.1,0.11,0.06,0.07,0.07,0.13,0.12,0.15,0.06,0.1,0.14,0.1,0.12,0.13,0.09,0.1,0.13,0.11,0.1,0.08,0.09,0.11,0.1,0.12,0.1,0.1,0.08,0.11,0.1,0.11,0.1,0.11,0.07,0.08,0.08,0.07,0.11,0.1,0.09,0.11,0.11,0.06,0.13,0.07,0.12,0.06,0.1,0.11,0.09,0.11,0.1,0.12,0.08,0.1,0.11
,,,,,,,,abcgh,abcg,abcegh,,abcg,abcgh,,i,di,,,di,i,,,,a,,e,,,,,,,,bd,,,,,c,,,c,b,,b,,b,,,,,,,b,,,
,2,521,240,275,47,76,83,75,86,154,123,158,239,67,24,60,54,43,55,84,64,69,157,364,118,167,97,79,59,285,236,286,234,448,8,40,14,9,322,194,104,108,475,34,333,178,400,111,253,85,96,72,197,314,195,282,212
,,0.08,0.08,0.09,0.06,0.07,0.08,0.07,0.09,0.11,0.07,0.08,0.1,0.08,0.08,0.1,0.08,0.08,0.09,0.08,0.09,0.07,0.07,0.09,0.08,0.08,0.08,0.09,0.11,0.08,0.09,0.08,0.09,0.09,0.06,0.07,0.06,0.07,0.08,0.09,0.09,0.1,0.08,0.07,0.09,0.08,0.09,0.07,0.08,0.09,0.08,0.08,0.08,0.09,0.08,0.08,0.09
,,,,,,,a,,ag,abcdgh,,,abdgh,,,,,,,,,,,a,,,,,,,,,,d,,,,,,,,a,,,,,b,,,,,,,,,,
,3,354,164,189,30,43,46,66,64,105,72,112,169,48,16,39,23,25,38,75,46,44,103,250,96,121,75,44,18,217,137,196,155,302,7,22,11,9,251,102,51,50,328,21,250,89,282,67,179,59,67,53,135,222,120,178,163
,,0.06,0.05,0.06,0.04,0.04,0.05,0.07,0.07,0.07,0.04,0.06,0.07,0.06,0.05,0.06,0.04,0.05,0.06,0.07,0.07,0.05,0.05,0.06,0.07,0.06,0.06,0.05,0.03,0.06,0.05,0.05,0.06,0.06,0.05,0.04,0.05,0.07,0.06,0.05,0.04,0.05,0.06,0.04,0.07,0.04,0.06,0.04,0.06,0.06,0.05,0.06,0.06,0.06,0.05,0.05,0.07
,,,,,,,,abcg,abcg,abcgh,,ag,abcgh,d,,d,,,d,dei,d,,,a,eg,e,e,,,e,,,,,,,,,bc,,,,,,b,,b,,,,,,,,,,a
,4,298,146,152,33,44,30,52,57,83,77,82,140,42,14,29,25,26,33,40,46,43,98,201,72,96,70,43,18,168,130,174,124,261,4,15,10,6,202,92,60,50,269,24,197,88,234,61,163,58,53,52,104,195,99,167,122
,,0.05,0.05,0.05,0.04,0.04,0.03,0.05,0.06,0.06,0.04,0.04,0.06,0.05,0.05,0.05,0.04,0.05,0.05,0.04,0.07,0.04,0.05,0.05,0.05,0.05,0.06,0.05,0.03,0.05,0.05,0.05,0.05,0.05,0.03,0.03,0.04,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.04,0.05,0.06,0.04,0.06,0.04,0.05,0.04,0.05,0.05
,,,,,,,,c,bcgh,cgh,,,bcgh,,,,,,,,dg,,,,,,,,,,,,,c,,,,,,,,,,,b,,b,,,,,,,b,,,
,5,214,113,98,25,39,27,25,38,60,64,52,98,24,13,23,16,14,24,43,24,32,71,142,58,61,47,30,18,119,95,116,98,174,8,19,9,3,131,81,34,52,187,21,129,79,159,49,123,30,54,38,69,126,83,116,93
,,0.03,0.04,0.03,0.03,0.04,0.03,0.02,0.04,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.02,0.03,0.04,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.06,0.03,0.04,0.03,0.03,0.04,0.03,0.05,0.03,0.04,0.03,0.04,0.04,0.03,0.04,0.03,0.04,0.04,0.03,0.03,0.03,0.03,0.04
