Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,2,183,64,118,33,48,32,25,20,24,81,57,45,14,9,12,22,16,21,34,20,33,71,112,44,56,32,30,21,99,83,100,81,135,3,34,10,0,111,70,43,30,164,13,123,52,140,41,108,40,39,29,51,122,53,113,60
,,0.03,0.02,0.04,0.04,0.05,0.03,0.03,0.02,0.02,0.04,0.03,0.02,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.06,0.04,0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.04,0.03,0.03,0.02,0.03,0.02,0.03,0.02
,,,,a,efi,defhi,fi,,,,defhi,i,,,,,a,,,a,,a,,,,,,,,,,,,,,ab,a,,,,,,,,,,,,e,e,,,,b,,,
,3,218,84,132,42,54,34,26,23,39,95,61,62,28,15,23,24,19,19,25,32,33,90,127,44,82,53,25,14,126,92,125,93,177,4,26,11,0,124,92,57,38,181,31,126,86,152,64,125,37,58,31,65,124,87,131,75
,,0.03,0.03,0.04,0.05,0.05,0.03,0.03,0.02,0.03,0.05,0.03,0.03,0.03,0.05,0.04,0.04,0.04,0.03,0.02,0.05,0.03,0.04,0.03,0.03,0.04,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.05,0.04,0,0.03,0.04,0.05,0.04,0.03,0.06,0.03,0.04,0.03,0.04,0.04,0.04,0.05,0.03,0.03,0.03,0.04,0.04,0.03
,,,,a,defhi,cdefhi,,,,,cdefhi,,,,g,,,,,,g,,b,,,,,,,,,,,,,,,,,a,a,,,a,,,,,e,,e,,,,,,
,4,177,70,105,26,36,35,26,25,29,62,61,54,28,2,11,22,16,10,30,25,34,66,111,39,52,39,29,19,91,86,102,75,136,7,16,8,10,102,72,42,34,157,17,114,61,134,42,95,27,37,31,57,105,66,107,64
,,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.01,0.02,0.03,0.03,0.02,0.03,0.04,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.06,0.03,0.03,0.07,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03
,,,,a,,fi,fi,,,,i,,,bf,,,bf,,,b,bcf,bcf,,,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,
,5,197,74,119,32,39,41,26,28,31,71,67,59,36,4,15,22,18,22,23,22,34,75,122,46,65,44,26,16,111,86,99,98,168,4,14,8,3,121,73,50,33,171,21,117,74,143,53,105,31,43,30,69,110,80,119,72
,,0.03,0.02,0.04,0.04,0.04,0.04,0.03,0.03,0.02,0.04,0.03,0.03,0.04,0.01,0.03,0.03,0.03,0.03,0.02,0.03,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.02,0.03,0.02,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
,,,,a,f,fi,fi,,,,fi,,,bg,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,
,6,170,66,104,22,31,29,30,29,30,53,59,58,17,11,24,10,13,18,26,21,32,64,106,44,48,33,27,18,93,78,100,67,141,2,18,6,3,96,68,45,21,150,19,86,75,106,63,64,17,24,22,80,92,73,91,75
,,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.02,0.04,0.04,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.02,0.03,0.04,0.02,0.03,0.04,0.02,0.03,0.02,0.04,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03
,,,,a,,,,,,,,,,,d,d,,,,,,d,,,,,,,,,,,,,,,,,,,ad,,,,,a,,a,,,,,abc,,,,
,7,149,60,89,19,27,23,20,24,35,46,43,60,30,5,20,10,13,10,26,14,20,48,101,33,50,39,16,11,83,66,86,61,127,4,6,10,0,90,56,31,33,133,13,98,42,112,33,75,20,32,23,56,92,54,84,62
,,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.04,0.02,0.03,0.01,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.01,0.04,0,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.02
,,,,,,,,,,,,,,dfi,,df,,,,,,,,,,,,,,,,,,,,,ac,,,,,,,,,,,,,,,,,,,,
,8,139,71,66,22,19,19,26,24,30,40,45,54,25,5,9,13,19,19,20,12,15,51,88,26,51,25,20,17,77,61,98,39,121,3,8,3,3,78,60,28,40,129,8,75,59,81,55,52,16,19,18,58,69,63,74,59
,,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.03,0.02,0.04,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02
,,,,,,,,,,,,,,i,,,,ci,,,,,,,,,,,,,,b,,,,,,,,a,,ac,,,,,,a,,,,,a,,a,,
,9,164,88,75,19,28,17,25,29,46,47,42,75,17,13,9,21,17,20,25,19,23,62,102,35,57,27,28,17,92,72,93,71,137,5,12,6,3,108,54,27,35,150,10,90,70,117,45,66,22,30,15,71,101,59,91,68
,,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.04,0.02,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.02,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.03,0.03
,,,,,,,,,c,c,,,ch,,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,,,,
,10,149,66,83,22,18,20,31,19,39,39,52,58,14,6,23,17,13,16,27,22,13,49,100,29,46,29,28,17,75,74,103,46,130,3,12,5,0,84,63,34,32,138,8,89,55,108,38,62,24,25,13,67,82,59,92,51
,,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.04,0.03,0.02,0.03,0.03,0.03,0.01,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.03,0.02,0.02,0.03,0.02
,,,,,,,,b,,,,,,,,ai,,,,i,i,,,,,,,,,,,b,,,,,,,,a,,,,,,,,,,,,,ad,,,,
,11,140,64,73,11,22,18,20,27,42,33,38,68,17,5,18,7,13,16,17,18,28,37,102,32,48,29,19,12,80,60,83,57,117,3,7,6,7,91,46,19,29,123,15,83,48,103,35,57,15,18,24,55,81,56,71,68
,,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.01,0.02,0.03,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.05,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.03,0.02,0.02,0.02,0.02,0.03
,,,,,,,,,a,ag,,,agh,,,d,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,,,,
,12,171,78,92,21,20,23,28,28,50,41,52,78,26,10,12,17,17,17,30,19,23,69,102,35,53,34,30,20,88,83,101,69,146,1,13,4,6,114,53,32,27,159,9,108,57,123,48,82,28,30,24,67,111,57,105,60
,,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.04,0.02,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.03,0.03,0.03,0.04,0.02,0.03,0.03,0.03,0.03,0.01,0.02,0.02,0.05,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.02
,,,,,,,,,,bg,,,bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,149,66,83,13,17,18,27,30,43,30,45,73,23,10,14,16,12,14,20,14,25,32,117,41,49,33,18,7,91,58,88,61,128,3,14,2,0,95,54,29,25,136,12,96,46,110,37,78,29,38,11,59,89,57,85,59
,,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.04,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.01,0.03,0.03,0.02,0.03,0.02,0.01,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.01,0,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.03,0.01,0.03,0.02,0.02,0.02,0.02
,,,,,,,,,abcg,abg,,,abcg,,,,,,,,,,,a,,,,,,,,,,d,,,,,,,,,,,,,,,d,d,d,,d,,,,
,14,143,68,74,6,16,21,26,30,45,22,46,74,19,7,20,12,10,12,21,22,18,46,96,38,33,27,30,15,71,72,86,57,125,2,12,3,0,101,41,28,26,135,6,85,52,103,33,64,23,21,21,54,84,48,76,62
,,0.02,0.02,0.02,0.01,0.02,0.02,0.03,0.03,0.03,0.01,0.02,0.03,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0,0.03,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,,,a,ag,abg,abg,,ag,abg,,,,,,,,,,,,b,,,bf,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,
,15,147,64,82,14,15,27,22,29,41,29,49,69,14,4,15,18,14,24,27,14,18,48,99,36,57,32,15,7,93,55,86,61,125,2,16,3,0,96,50,24,29,135,12,83,62,103,40,61,18,22,21,56,85,53,75,66
,,0.02,0.02,0.03,0.02,0.01,0.03,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.01,0.02,0.03,0.03,0.04,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.01,0.03,0.02,0.02,0.02,0.02,0.01,0.03,0.01,0,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03
,,,,,,,bg,,bg,bg,,g,bg,,,,,,ai,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,
,16,155,64,91,18,29,18,16,27,47,47,34,74,25,8,11,15,9,21,21,22,24,52,103,33,59,27,14,22,92,63,81,74,127,2,14,6,4,97,56,30,34,141,11,93,56,122,33,70,25,28,17,65,90,61,87,65
,,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.03,0.02,0.01,0.04,0.03,0.02,0.02,0.03,0.02,0.01,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.03,0.02,0.03
,,,,,,h,,,h,cdh,,,cdh,,,,,,,,,,,,,,,,acdg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17,121,65,57,10,23,16,10,23,38,33,26,62,18,6,11,10,18,14,15,13,18,37,84,38,40,22,12,9,78,43,62,59,106,3,1,5,6,78,43,22,23,105,16,75,42,96,25,46,18,18,10,61,73,47,64,51
,,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.03,0.02,0.01,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.01,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,*%,0.02,0.04,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.03,0.02,0.02,0.02,0.02
,,,,,,dh,,,dh,adh,,,adh,,,,,dg,,,,,,,dg,,,,,,,,,c,c,,c,c,,,,,,a,,,,,,,,,acd,,,,
,18,67,29,37,6,8,10,13,12,18,14,23,30,13,3,7,8,6,9,11,6,4,20,47,13,18,14,19,4,31,36,43,22,59,1,4,2,0,42,23,10,10,61,2,43,22,52,13,26,11,11,3,24,43,19,43,21
,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01
,,,,,,,,,,,,,,i,,,i,,i,,,,,,,,,abf,,,,,,,,,,,,,,,,,,,,,,d,,,d,,,,
,NET: Rank 1,137,64,72,33,26,32,10,18,17,59,43,35,20,5,14,7,12,11,27,13,28,54,83,35,45,18,24,15,80,57,81,54,104,4,14,11,3,78,59,43,27,125,10,81,50,102,33,90,30,38,22,39,80,54,74,56
,,0.02,0.02,0.02,0.04,0.03,0.03,0.01,0.02,0.01,0.03,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.03,0.02,0.03,0.03,0.02,0.02,0.02,0.01,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.04,0.02,0.02,0.03,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,defhi,dfi,defhi,,,,defhi,d,,,,,,,,d,,d,,,,,,,,,,,,,,,a,,,a,a,,,,,,,,e,e,e,,,,,,
,NET: Rank 1-3,537,211,322,107,129,98,62,61,81,236,160,142,61,29,50,53,47,50,87,64,94,215,322,122,183,103,79,50,305,232,306,228,416,11,74,32,3,313,221,143,95,471,54,329,188,394,139,323,107,135,82,154,325,194,318,192
,,0.09,0.07,0.1,0.13,0.12,0.1,0.06,0.06,0.06,0.13,0.08,0.06,0.08,0.1,0.08,0.08,0.09,0.08,0.08,0.09,0.1,0.1,0.08,0.09,0.09,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.08,0.08,0.13,0.13,0.02,0.08,0.1,0.12,0.09,0.08,0.11,0.09,0.09,0.09,0.08,0.1,0.11,0.11,0.09,0.07,0.09,0.08,0.09,0.08
,,,,a,cdefhi,cdefhi,defi,,,,cdefhi,fi,,,,,,,,,,,b,,,,,,,,,,,,,ae,ae,,,a,ad,,,a,,,,,e,e,e,e,,,,,
,NET: Rank 1-5,911,356,547,165,204,174,114,114,141,369,288,255,125,36,76,97,81,82,140,111,162,355,556,207,300,186,134,85,507,405,507,402,719,22,104,48,15,536,366,235,162,799,93,560,323,671,234,523,165,215,143,280,541,341,543,328
,,0.15,0.12,0.17,0.2,0.2,0.17,0.11,0.12,0.1,0.2,0.14,0.11,0.15,0.12,0.12,0.15,0.15,0.13,0.14,0.16,0.17,0.16,0.14,0.15,0.14,0.15,0.14,0.15,0.14,0.15,0.14,0.15,0.14,0.17,0.19,0.2,0.12,0.13,0.17,0.19,0.15,0.14,0.19,0.15,0.15,0.15,0.14,0.17,0.17,0.17,0.16,0.12,0.15,0.14,0.16,0.13
,,,,a,defhi,defhi,defhi,,,,defhi,defi,,,,,,,,,,cf,b,,,,,,,,,,,,,a,a,,,a,ad,,,a,,,,,e,e,e,e,,,,b,
,NET: Rank 1-18,2774,1206,1552,366,478,434,408,444,644,844,842,1088,384,130,268,270,254,293,427,327,423,971,1804,640,909,556,408,261,1550,1225,1617,1145,2310,55,243,111,46,1707,1033,594,525,2493,232,1665,1012,2006,732,1327,431,532,364,1053,1633,1048,1580,1094
,,0.44,0.4,0.48,0.44,0.46,0.43,0.41,0.46,0.46,0.45,0.42,0.46,0.47,0.44,0.44,0.42,0.47,0.46,0.42,0.47,0.44,0.45,0.44,0.45,0.44,0.45,0.44,0.47,0.44,0.45,0.45,0.44,0.45,0.42,0.44,0.46,0.36,0.43,0.48,0.49,0.49,0.44,0.48,0.44,0.46,0.45,0.44,0.43,0.44,0.43,0.4,0.45,0.45,0.44,0.45,0.44
,,,,a,,dh,,,dh,dh,dh,,dh,dg,,,,,,,g,,,,,,,,,,,,,,,,,,,a,a,a,,,,,,,,,,,d,,,,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
