Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,3,30,4,18,30,26,23,7,23,0,17,13,1,4,2,3,2,0,3,0,1,4,5,5,16,14,25,3,0,2,0,5,13,17,30,0,8,9,12
,,0.03,0.02,0.05,0.03,0.03,0.03,0.06,0.03,0,0.03,0.03,0.03,0.07,0.01,0.05,0.02,0,0.03,0,0.01,0.03,0.07,0.03,0.03,0.03,0.03,0.09,0,0.04,0,0.04,0.03,0.03,0.03,0,0.06,0.03,0.02
,,,,,,,,,,,,,,h,,h,,,,,,,ch,,,,,ac,,,,,,,,,c,,
,4,22,13,11,22,18,15,4,18,0,14,8,1,3,0,0,3,0,1,3,2,0,0,9,10,12,21,0,0,1,0,1,8,14,22,0,6,9,7
,,0.02,0.08,0.03,0.02,0.02,0.02,0.03,0.02,0,0.03,0.02,0.04,0.05,0,0,0.04,0,0.01,0.04,0.02,0,0,0.06,0.02,0.03,0.02,0,0,0.02,0,0.01,0.02,0.03,0.02,0,0.05,0.03,0.01
,,,bc,,,,,,,,,,,cj,,,cj,,,cj,,,,cjk,,,,,,,,,,,,,c,c,
,5,18,1,5,18,13,12,2,16,0,8,10,0,1,3,0,2,1,1,3,2,1,2,2,13,5,16,1,0,1,0,2,10,8,18,0,2,6,9
,,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0,0.02,0.02,0,0.02,0.02,0,0.02,0.03,0.01,0.04,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.03,0,0.02,0,0.01,0.02,0.02,0.02,0,0.02,0.02,0.02
,6,12,1,5,12,8,9,1,11,0,4,7,0,0,2,1,2,1,1,0,1,0,1,3,6,6,9,1,1,1,0,3,7,5,12,0,5,2,5
,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.02,0,0,0.01,0.02,0.02,0.02,0.01,0,0.01,0,0.01,0.02,0.01,0.01,0.01,0.03,0.02,0.02,0,0.02,0.01,0.01,0.01,0,0.04,0.01,0.01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc,,
,7,14,2,5,14,8,10,2,10,1,11,3,0,2,3,1,1,0,0,3,0,0,1,2,7,6,9,0,2,2,0,4,3,11,14,0,2,3,8
,,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.08,0.02,0.01,0,0.04,0.02,0.02,0.01,0,0,0.04,0,0,0.01,0.01,0.01,0.01,0.01,0,0.04,0.05,0,0.03,0.01,0.02,0.01,0,0.02,0.01,0.01
,,,,,,,,,,,,,,j,,,,,,j,,,,,,,,,,a,,,,,,,,,
,8,17,1,7,17,11,14,3,13,1,8,9,0,2,1,1,1,2,0,1,1,3,1,4,10,6,15,0,1,1,0,2,9,5,15,2,2,4,11
,,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.01,0.07,0.01,0.02,0,0.03,0.01,0.02,0.01,0.05,0,0.01,0.01,0.02,0.01,0.03,0.02,0.01,0.02,0,0.02,0.02,0,0.01,0.02,0.01,0.01,0.13,0.02,0.01,0.02
,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,
,9,12,5,3,12,9,11,2,10,0,7,5,0,0,1,0,3,0,1,2,2,0,0,3,8,4,8,1,3,0,0,4,5,6,11,1,1,6,5
,,0.01,0.03,0.01,0.01,0.01,0.02,0.01,0.01,0,0.01,0.01,0,0,0.01,0,0.03,0,0.01,0.03,0.03,0,0,0.02,0.02,0.01,0.01,0.03,0.05,0,0,0.03,0.01,0.01,0.01,0.07,0.01,0.02,0.01
,,,b,,,,,,,,,,,,,,j,,,,,,,,,,,,a,,,,,,,,,,
,10,14,2,5,14,8,10,2,11,1,4,9,1,2,2,1,1,0,1,1,2,1,1,1,8,6,13,1,0,0,0,1,9,4,14,0,0,8,6
,,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.07,0.01,0.02,0.04,0.03,0.01,0.02,0.01,0,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0,0,0,0.01,0.02,0.01,0.01,0,0,0.03,0.01
,11,8,1,2,8,4,6,3,5,0,3,5,0,1,1,0,0,0,0,0,0,2,1,3,7,1,7,0,0,1,0,1,5,3,8,0,1,1,6
,,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0,0.01,0.01,0,0.02,0.01,0,0,0,0,0,0,0.02,0.01,0.02,0.01,*%,0.01,0,0,0.02,0,0.01,0.01,0.01,0.01,0,0.01,*%,0.01
,,,,,,,,b,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,,,
,12,9,1,5,9,6,9,1,8,0,5,4,1,0,1,1,0,0,1,0,3,1,0,1,3,6,8,1,0,0,0,1,3,5,8,1,0,4,5
,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.03,0,0.01,0.02,0,0,0.01,0,0.04,0.01,0,0.01,0.01,0.01,0.01,0.03,0,0,0,0.01,0.01,0.01,0.01,0.06,0,0.01,0.01
,13,10,1,3,10,7,8,0,10,0,2,8,0,0,5,0,1,1,0,1,0,1,1,0,7,3,9,0,1,0,0,1,8,2,10,0,1,4,5
,,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0,*%,0.02,0,0,0.03,0,0.01,0.02,0,0.01,0,0.01,0.01,0,0.01,0.01,0.01,0,0.02,0,0,0.01,0.02,*%,0.01,0,0.01,0.01,0.01
,,,,,,,,,,,,a,,,l,,,,,,,,,,,,,,,,,,b,,,,,,
,14,4,0,2,4,3,2,1,3,0,2,2,0,0,0,0,0,0,0,0,0,2,0,2,2,2,4,0,0,0,0,0,2,2,4,0,1,2,1
,,*%,0,0.01,*%,*%,*%,0.01,*%,0,*%,*%,0,0,0,0,0,0,0,0,0,0.01,0,0.01,*%,*%,*%,0,0,0,0,0,*%,*%,*%,0,0.01,0.01,*%
,15,9,2,4,9,6,6,1,8,0,3,6,0,1,1,0,1,0,0,1,1,3,0,1,8,1,9,0,0,0,0,0,7,2,9,0,1,1,7
,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0,0.02,0.01,0,0.01,0,0,0.01,0.01,0.02,0,0.01,0.01,*%,0.01,0,0,0,0,0,0.01,*%,0.01,0,0.01,*%,0.01
,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,,,
,16,6,2,2,6,4,5,1,5,0,2,4,0,1,0,0,0,1,2,0,0,1,1,0,2,4,6,0,0,0,0,0,4,2,6,0,0,1,5
,,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0,*%,0.01,0,0.02,0,0,0,0.03,0.02,0,0,0.01,0.01,0,*%,0.01,0.01,0,0,0,0,0,0.01,*%,0.01,0,0,*%,0.01
,,,,,,,,,,,,,,,,,,l,,,,,,,,,,,,,,,,,,,,,
,17,7,1,4,7,4,4,0,7,0,4,3,1,0,3,0,0,0,0,0,0,3,0,0,4,3,4,1,1,1,0,3,3,3,6,1,0,5,2
,,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0,0.01,0.01,0.03,0,0.02,0,0,0,0,0,0,0.02,0,0,0.01,0.01,*%,0.03,0.02,0.02,0,0.02,0.01,0.01,0.01,0.07,0,0.02,*%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,c,
,18,8,2,6,8,7,6,0,8,0,5,3,0,1,1,2,0,0,0,1,2,1,0,0,4,4,8,0,0,0,0,0,3,4,7,1,0,2,6
,,0.01,0.01,0.02,0.01,0.01,0.01,0,0.01,0,0.01,0.01,0,0.02,0.01,0.04,0,0,0,0.01,0.03,0.01,0,0,0.01,0.01,0.01,0,0,0,0,0,0.01,0.01,0.01,0.07,0,0.01,0.01
,,,,,,,,,,,,,,,,l,,,,,l,,,,,,,,,,,,,,,,,,
,19,6,0,1,6,4,4,0,6,0,4,2,0,0,1,0,0,1,2,1,1,0,0,0,6,0,5,1,0,0,0,1,2,4,6,0,0,3,3
,,0.01,0,*%,0.01,0.01,0.01,0,0.01,0,0.01,*%,0,0,0.01,0,0,0.03,0.02,0.01,0.01,0,0,0,0.01,0,0.01,0.03,0,0,0,0.01,*%,0.01,0.01,0,0,0.01,0.01
,,,,,,,,,,,,,,,,,,l,,,,,,,b,,,,,,,,,,,,,,
,20,2,0,1,2,1,2,1,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,2,0,2,0,0,0,2
,,*%,0,*%,*%,*%,*%,0.01,*%,0,0,*%,0,0.02,0,0,0,0.02,0,0,0,0,0,0,*%,*%,*%,0,0,0,0,0,*%,0,*%,0,0,0,*%
,21,8,5,5,8,7,6,2,6,0,5,3,0,0,3,0,1,1,2,0,0,1,0,0,5,3,6,0,2,0,0,2,3,5,8,0,2,2,4
,,0.01,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0,0,0.02,0,0.01,0.03,0.02,0,0,0.01,0,0,0.01,0.01,0.01,0,0.04,0,0,0.01,0.01,0.01,0.01,0,0.02,0.01,0.01
,,,c,,,,,,,,,,,,,,,l,,,,,,,,,,,a,,,,,,,,,,
,22,2,0,0,2,1,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,2,2,0,0,1,1
,,*%,0,0,*%,*%,0,0,*%,0,*%,0,0,0,0.01,0,0,0,0,0,0,0,0,0,*%,*%,0,0,0.02,0,0.16,0.01,0,*%,*%,0,0,*%,*%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,a,,,,,,,
,23,4,0,2,4,3,3,0,4,0,2,2,0,0,1,1,0,1,0,1,0,0,0,0,1,3,2,0,1,1,0,2,2,2,4,0,0,1,3
,,*%,0,0.01,*%,*%,*%,0,*%,0,*%,*%,0,0,0.01,0.02,0,0.02,0,0.01,0,0,0,0,*%,0.01,*%,0,0.02,0.02,0,0.02,*%,*%,*%,0,0,*%,*%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,a,,,,,,,
,Don't know,17,3,6,17,14,14,0,17,0,7,9,0,2,5,1,1,3,2,1,0,1,0,1,7,10,12,1,2,1,1,4,9,6,16,1,4,5,5
,,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0,0.01,0.02,0,0.04,0.04,0.02,0.01,0.07,0.02,0.01,0,0.01,0,0.01,0.01,0.02,0.01,0.03,0.03,0.02,0.14,0.03,0.02,0.01,0.02,0.07,0.03,0.02,0.01
,,,,,,,,,,,,,,,,,,ijkl,,,,,,,,,,,,,,,,,,,c,,
,None of these,54,1,36,54,48,41,30,23,1,41,13,0,1,30,2,3,4,3,2,2,2,3,2,8,46,48,0,5,1,0,6,14,40,54,0,4,4,43
,,0.05,0.01,0.09,0.05,0.06,0.06,0.24,0.03,0.06,0.07,0.03,0,0.02,0.21,0.03,0.03,0.1,0.03,0.02,0.03,0.02,0.04,0.01,0.01,0.09,0.05,0,0.09,0.02,0,0.04,0.03,0.07,0.05,0,0.03,0.01,0.07
,,,,ac,a,,,b,,,b,,,,bdeghijkl,,,jl,,,,,,,,a,,,,,,,,a,a,,,,b
,Not Ranked,687,97,223,687,497,436,55,621,10,366,320,27,35,72,40,60,21,73,58,50,96,58,97,377,310,597,21,34,30,5,87,315,364,679,8,78,185,416
,,0.67,0.6,0.57,0.67,0.66,0.62,0.44,0.7,0.72,0.66,0.68,0.82,0.59,0.49,0.73,0.71,0.56,0.76,0.67,0.67,0.74,0.74,0.64,0.69,0.64,0.67,0.64,0.59,0.65,0.71,0.63,0.67,0.67,0.67,0.48,0.61,0.64,0.69
,,,,,b,,,,a,,,,,,,c,c,,bcf,c,c,bcf,cf,c,,,,,,,,,,,,,,,
,NET: 1-3,82,21,50,82,63,65,14,69,0,45,38,1,7,7,4,5,1,7,5,6,11,8,20,39,44,70,4,3,5,0,12,38,44,81,1,18,28,35
,,0.08,0.13,0.13,0.08,0.08,0.09,0.11,0.08,0,0.08,0.08,0.03,0.12,0.05,0.07,0.06,0.02,0.07,0.06,0.08,0.08,0.11,0.14,0.07,0.09,0.08,0.12,0.06,0.11,0,0.09,0.08,0.08,0.08,0.07,0.14,0.1,0.06
,,,c,c,,,,,,,,,,,,,,,,,,,,cf,,,,,,,,,,,,,c,c,
,NET: 1-23,274,61,129,274,196,206,40,231,3,143,131,6,22,39,12,21,10,18,25,22,30,17,51,152,121,232,11,16,14,1,41,130,137,267,7,42,94,136
,,0.27,0.38,0.33,0.27,0.26,0.3,0.32,0.26,0.22,0.26,0.28,0.18,0.36,0.27,0.22,0.24,0.27,0.19,0.29,0.3,0.23,0.22,0.34,0.28,0.25,0.26,0.33,0.29,0.31,0.16,0.3,0.28,0.25,0.26,0.45,0.33,0.33,0.23
,,,c,c,,,,,,,,,,g,,,,,,,,,,gj,,,,,,,,,,,,,c,c,
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
