Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,0.05,0.05,0.04,0.03,0.04,0.04,0.04,0.06,0.07,0.03,0.04,0.06,0.04,0.05,0.07,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.05,0.05,0.03,0.04,0.04,0.05,0.05,0.05,0.04,0.06,0.05,0.03,0.05,0.05,0.05,0.05,0.04,0.06,0.04,0.03,0.05,0.05,0.05,0.04,0.05
,,,b,,,,,,abcdgh,abcdgh,,,abcdgh,,a,bcdefg,,,,,bcg,,,,,,,,,,,,,,,,,,,d,acd,d,,d,,,,a
,2,472,224,247,57,49,61,69,80,157,105,130,236,132,340,129,161,93,57,31,290,182,248,220,417,1,31,15,6,331,136,64,69,430,32,312,144,363,104,238,93,82,63,168,289,170,244,221
,,0.05,0.05,0.05,0.05,0.03,0.04,0.05,0.06,0.08,0.04,0.05,0.07,0.04,0.06,0.06,0.05,0.05,0.04,0.04,0.06,0.05,0.05,0.06,0.05,0.01,0.04,0.05,0.04,0.06,0.04,0.04,0.04,0.05,0.05,0.06,0.05,0.06,0.04,0.05,0.07,0.05,0.05,0.05,0.05,0.05,0.05,0.06
,,,,,b,,,b,bcg,abcdegh,,b,abcdgh,,a,deg,,,,,deg,,,a,b,,b,b,,bcd,,,,,,b,,b,,,ce,,,,,,,a
,3,342,161,176,29,52,45,55,51,108,81,100,160,103,238,90,123,60,38,31,213,129,193,147,297,6,29,8,0,215,123,60,70,311,26,220,106,261,81,167,60,66,41,123,206,125,179,152
,,0.04,0.04,0.04,0.02,0.04,0.03,0.04,0.04,0.05,0.03,0.03,0.05,0.03,0.04,0.05,0.04,0.03,0.03,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.03,0,0.04,0.04,0.03,0.05,0.04,0.04,0.04,0.03,0.04,0.03,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.04
,,,,,,,,,,abcegh,,,acgh,,,dg,d,,,,dg,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,272,140,131,13,40,49,31,51,88,53,80,140,75,197,74,85,56,36,21,159,113,154,116,234,5,22,6,3,184,88,39,50,250,19,169,93,198,72,129,47,49,32,108,158,102,149,118
,,0.03,0.03,0.03,0.01,0.03,0.03,0.02,0.04,0.04,0.02,0.03,0.04,0.02,0.03,0.04,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
,,,,,,a,adg,,adg,abdgh,,a,abdgh,,a,,,,,,,,,,,,,,,c,,,,,,,,,,,,,,,,,,
,5,252,120,130,25,40,26,38,39,83,66,64,122,76,176,66,88,50,30,18,153,98,150,101,220,2,17,6,7,158,91,43,56,238,11,169,73,190,58,123,37,59,28,93,159,82,139,106
,,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.03,0.04,0.02,0.02,0.04,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.03,0.03,0.01,0.02,0.02,0.04,0.03,0.03,0.02,0.04,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.03
,,,,,,,,,c,abcdgh,,,acgh,,,,,,,,,,,,,,,,,,,,c,b,,,,,,,,,,,,,,
,6,250,100,149,37,36,40,40,48,49,73,80,96,94,156,58,69,59,41,23,127,123,131,114,220,5,17,6,0,146,99,55,60,222,22,154,82,191,50,123,43,40,40,90,157,89,140,103
,,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03
,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,b,,,,,,,,,,
,7,247,111,134,33,42,31,49,40,52,75,80,92,82,165,56,95,39,29,28,151,96,131,114,209,4,18,6,10,148,95,57,48,219,24,160,79,183,62,127,45,51,31,86,159,85,148,94
,,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.06,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03
,,,,,,,,c,,,,,,,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,222,97,126,31,34,29,31,39,59,65,60,97,60,163,45,71,55,31,20,117,106,142,80,204,3,6,6,3,150,72,40,29,200,20,132,90,164,58,90,32,40,18,94,123,96,119,100
,,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.01,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.03,0.02,0.03,0.02,0.03
,,,,,,,,,,,,,,,a,,,,,,,,,,c,,,,,,,,,,,,,,,,,,,ad,,,,
,9,203,90,111,18,29,31,32,37,56,46,64,93,74,129,47,73,46,24,15,119,84,136,67,183,2,9,6,3,132,69,35,34,181,22,128,67,151,51,92,36,30,26,84,127,72,117,85
,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,,,,,g,g,,,ag,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,
,10,206,118,87,22,39,25,30,35,55,61,55,90,80,126,43,68,37,42,16,111,95,114,92,170,2,20,10,0,136,65,42,38,189,13,121,74,141,57,92,29,39,24,84,111,84,101,94
,,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.03,0.03,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03
,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11,205,100,105,19,30,23,43,35,55,49,66,90,73,132,38,76,49,22,21,114,92,112,93,181,3,12,9,0,136,68,41,31,177,21,115,80,139,64,90,32,40,18,82,115,85,108,89
,,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.01,0.02,0.02,0.03,0.02,0.02
,,,,,,,,acg,,c,,,cg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,,,,
,12,206,89,116,35,30,35,31,34,42,65,65,76,80,126,45,66,44,32,18,112,94,133,73,177,6,17,4,3,112,90,61,42,177,27,125,70,159,45,95,27,40,27,84,118,79,110,86
,,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.01,0.02,0.02,0.03,0.03,0.03,0.02,0.04,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,,,,,,,,,,,,,,,,,,,b,,,d,,,,,a,a,,,a,,,,,,,,,,,,,
,13,172,64,107,18,38,27,15,37,37,56,42,74,77,95,27,62,40,32,11,89,83,110,62,153,2,10,6,0,108,61,37,24,163,9,106,57,132,38,74,19,36,18,70,113,49,105,57
,,0.02,0.01,0.02,0.02,0.03,0.02,0.01,0.03,0.02,0.02,0.01,0.02,0.03,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.01,0.02,0.02
,,,,a,,dh,,,dh,,d,,dh,b,,,a,a,a,,,a,,,,,,,,,,,,,,,,,,,,,,,b,,,
,14,186,70,114,30,25,32,34,28,35,55,67,63,66,120,38,54,40,39,15,92,93,108,77,135,7,27,4,13,114,67,40,26,169,15,112,72,131,52,77,29,30,18,74,113,65,117,61
,,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.04,0.01,0.08,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02
,,,,a,,,,,,,,,,,,,,,f,,,,,,,ad,ad,,ad,,,,,,,,,,,,,,,,,,b,
,15,209,91,116,34,39,30,32,40,33,73,62,73,66,143,48,63,41,27,30,110,99,118,87,174,3,17,10,4,112,93,55,50,184,18,126,75,158,47,111,27,43,41,71,119,79,109,94
,,0.02,0.02,0.03,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03
,,,,,f,,,,f,,f,,,,,,,,,bdf,,,,,,,,,,,a,a,a,,,,,,,,,,be,,,,,
,16,177,69,108,24,26,34,22,32,39,50,56,71,77,100,30,64,25,31,28,94,84,110,67,153,2,11,8,3,100,73,37,38,158,16,90,83,107,65,72,19,31,21,80,99,74,115,56
,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,,a,,,,,,,,,,b,,,,,,acfg,,,,,,,,,,,,,,,,,a,,a,,,,,ab,,,b,
,17,153,63,89,16,24,28,29,22,35,39,57,56,46,107,33,52,33,18,17,85,68,81,72,132,3,15,1,0,94,57,33,30,141,10,92,56,112,39,81,27,29,26,47,83,62,106,44
,,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,*%,0,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.01
,,,,,,,,,,,,,,,,,,,,,,,,,d,d,d,,,,,,,,,,,,,,,,,,,,b,
,18,126,47,78,21,34,21,17,13,19,55,38,32,45,81,31,38,22,21,15,69,57,76,50,97,3,16,3,7,67,59,41,25,117,7,68,53,94,31,65,14,30,22,44,76,46,75,45
,,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.04,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.02,0.01
,,,,a,i,defhi,,,,,defhi,,,,,,,,,,,,,,,,,,d,,a,a,,,,,,,,,,,,,,,,
,NET: Rank 1,424,224,196,34,56,55,58,85,136,89,113,221,126,297,135,127,72,59,30,263,161,227,196,371,5,26,11,7,270,148,77,90,388,25,270,144,309,113,192,81,76,34,175,254,161,215,193
,,0.05,0.05,0.04,0.03,0.04,0.04,0.04,0.06,0.07,0.03,0.04,0.06,0.04,0.05,0.07,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.05,0.05,0.03,0.04,0.04,0.05,0.05,0.05,0.04,0.06,0.05,0.03,0.05,0.05,0.05,0.05,0.04,0.06,0.04,0.03,0.05,0.05,0.05,0.04,0.05
,,,b,,,,,,abcdgh,abcdgh,,,abcdgh,,a,bcdefg,,,,,bcg,,,,,,,,,,,,,,,,,,,d,acd,d,,d,,,,a
,NET: Rank 1-3,1237,609,619,120,157,161,182,217,401,276,344,617,362,875,355,411,226,154,92,765,471,668,563,1086,13,86,34,14,817,407,201,229,1129,83,802,394,932,298,597,234,225,138,466,749,456,638,566
,,0.14,0.14,0.13,0.1,0.11,0.11,0.13,0.15,0.2,0.1,0.12,0.18,0.12,0.15,0.18,0.14,0.12,0.11,0.11,0.15,0.12,0.13,0.15,0.14,0.08,0.12,0.11,0.09,0.14,0.13,0.11,0.15,0.14,0.12,0.15,0.13,0.14,0.13,0.13,0.17,0.13,0.11,0.14,0.14,0.14,0.13,0.16
,,,,,,,,g,abcdgh,abcdegh,,,abcdegh,,a,bcdefg,dg,,,,cdeg,,,a,b,,,,,c,,,c,,,b,,b,,d,acde,,,d,,,,a
,NET: Rank 1-5,1761,869,881,157,237,236,251,307,571,395,487,879,512,1248,495,583,332,220,131,1078,683,971,779,1540,20,125,47,24,1159,585,283,334,1617,113,1139,559,1320,427,849,318,333,198,668,1066,641,927,790
,,0.2,0.2,0.19,0.13,0.16,0.17,0.17,0.22,0.28,0.15,0.17,0.26,0.17,0.21,0.25,0.2,0.18,0.16,0.16,0.22,0.17,0.19,0.21,0.2,0.12,0.18,0.15,0.15,0.2,0.19,0.16,0.22,0.2,0.16,0.21,0.18,0.2,0.18,0.19,0.23,0.19,0.16,0.2,0.2,0.19,0.19,0.22
,,,,,,,a,ag,abcdgh,abcdegh,,ag,abcdegh,,a,bcdefg,deg,,,,bcdeg,,,a,bd,,b,,,c,c,,bc,b,,b,,b,,d,acde,d,,d,,,,a
,NET: Rank 1-18,4323,1978,2321,497,661,623,658,748,1136,1158,1281,1885,1432,2891,1033,1434,861,607,388,2467,1856,2475,1829,3729,65,322,126,68,2718,1554,856,809,3913,340,2669,1499,3181,1087,2037,697,813,527,1658,2578,1606,2397,1799
,,0.48,0.46,0.5,0.42,0.44,0.44,0.45,0.53,0.56,0.43,0.45,0.55,0.46,0.49,0.52,0.48,0.48,0.44,0.47,0.5,0.46,0.48,0.48,0.49,0.39,0.45,0.42,0.43,0.47,0.5,0.48,0.52,0.48,0.48,0.48,0.48,0.49,0.46,0.46,0.5,0.46,0.41,0.49,0.49,0.48,0.48,0.5
,,,,a,,,,,abcdgh,abcdgh,,,abcdgh,,a,bcdeg,d,,,,dg,,,,bd,,,,,,,,ac,,,,,b,,d,acd,d,,acd,,,,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
