Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q12N.5. Difficult times in recent years (e.g. Covid-19 and Cost of Living crisis) has pulled us closer together: Thinking about your local community, to what extent do you agree or disagree with the following statements?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,8976,4015,4913,933,1712,1863,1359,1747,1362,2645,3222,3109,3004,5972,2822,2887,1590,1020,657,5709,3267,4583,4333,7653,268,480,491,50,5832,3039,1799,1444,8064,745,5632,3041,6650,2219,4644,1463,1895,1286,3177,5455,3218,5114,3545
,Total,8976,4315,4613,1174,1488,1427,1447,1399,2041,2662,2874,3440,3098,5878,2005,2962,1812,1367,830,4968,4008,5127,3774,7598,168,713,304,160,5726,3137,1774,1545,8083,710,5517,3117,6466,2379,4459,1404,1782,1273,3373,5280,3367,4995,3624
,Strongly agree,954,473,477,185,241,168,120,94,145,426,288,239,348,606,240,278,192,157,86,518,435,481,465,699,26,140,61,24,590,354,210,146,846,80,827,113,891,57,714,326,222,166,146,869,80,684,249
,,0.11,0.11,0.1,0.16,0.16,0.12,0.08,0.07,0.07,0.16,0.1,0.07,0.11,0.1,0.12,0.09,0.11,0.11,0.1,0.1,0.11,0.09,0.12,0.09,0.15,0.2,0.2,0.15,0.1,0.11,0.12,0.09,0.1,0.11,0.15,0.04,0.14,0.02,0.16,0.23,0.12,0.13,0.04,0.16,0.02,0.14,0.07
,,,,,cdefhi,cdefhi,defi,,,,cdefhi,efi,,,,bf,,,,,,,,a,,a,a,a,,,,d,,,,b,,b,,cde,acde,e,e,,b,,b,
,Tend to agree,2789,1351,1425,353,473,456,458,421,628,826,914,1049,864,1924,690,897,611,406,184,1587,1202,1573,1199,2340,45,263,90,39,1893,878,475,420,2548,196,2200,521,2419,353,1632,497,691,444,811,2205,527,1730,998
,,0.31,0.31,0.31,0.3,0.32,0.32,0.32,0.3,0.31,0.31,0.32,0.3,0.28,0.33,0.34,0.3,0.34,0.3,0.22,0.32,0.3,0.31,0.32,0.31,0.27,0.37,0.3,0.24,0.33,0.28,0.27,0.27,0.32,0.28,0.4,0.17,0.37,0.15,0.37,0.35,0.39,0.35,0.24,0.42,0.16,0.35,0.28
,,,,,,,,,,,,,,,a,bdefg,e,bdeg,e,,e,e,,,,,abd,,,bcd,,,,b,,b,,b,,e,e,bde,e,,b,,b,
,Neither agree nor disagree,2545,1243,1289,281,349,368,393,469,684,631,761,1153,834,1711,557,904,487,382,215,1461,1084,1480,1045,2220,46,151,76,46,1672,840,437,438,2321,189,1512,914,1777,730,1112,318,457,337,1065,1395,1032,1302,1136
,,0.28,0.29,0.28,0.24,0.23,0.26,0.27,0.34,0.34,0.24,0.26,0.34,0.27,0.29,0.28,0.31,0.27,0.28,0.26,0.29,0.27,0.29,0.28,0.29,0.27,0.21,0.25,0.29,0.29,0.27,0.25,0.28,0.29,0.27,0.27,0.29,0.27,0.31,0.25,0.23,0.26,0.26,0.32,0.26,0.31,0.26,0.31
,,,,,,,,bg,abcdgh,abcdgh,,bg,abcdgh,,a,,aceg,,,,cg,,,,cd,,,,,bc,,,c,,,,,,a,,,b,b,abcd,,a,,a
,Tend to disagree,1514,673,829,180,235,251,249,239,361,415,499,600,563,950,327,518,275,226,166,846,668,866,634,1322,21,89,39,36,918,565,328,295,1363,120,651,801,873,615,647,166,268,214,676,502,953,754,690
,,0.17,0.16,0.18,0.15,0.16,0.18,0.17,0.17,0.18,0.16,0.17,0.17,0.18,0.16,0.16,0.17,0.15,0.17,0.2,0.17,0.17,0.17,0.17,0.17,0.13,0.12,0.13,0.23,0.16,0.18,0.18,0.19,0.17,0.17,0.12,0.26,0.13,0.26,0.15,0.12,0.15,0.17,0.2,0.1,0.28,0.15,0.19
,,,,a,,,,,,,,,,b,,,c,,,acg,,,,,bcd,,,,c,,a,a,a,,,,a,,a,b,,b,ab,abcd,,a,,a
,Strongly disagree,853,431,416,117,122,143,181,136,153,239,324,290,382,471,130,250,196,152,125,380,473,536,311,750,21,47,24,9,450,386,249,197,731,89,225,597,354,480,266,75,109,82,493,186,641,396,404
,,0.09,0.1,0.09,0.1,0.08,0.1,0.12,0.1,0.08,0.09,0.11,0.08,0.12,0.08,0.06,0.08,0.11,0.11,0.15,0.08,0.12,0.1,0.08,0.1,0.12,0.07,0.08,0.05,0.08,0.12,0.14,0.13,0.09,0.13,0.04,0.19,0.05,0.2,0.06,0.05,0.06,0.06,0.15,0.04,0.19,0.08,0.11
,,,,,f,,f,bcefgi,f,,,bfgi,,b,,,a,abf,abf,abcdfg,a,abf,b,,c,cd,,,,,a,a,a,,a,,a,,a,,,,,abcd,,a,,a
