Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q12N.5. Difficult times in recent years (e.g. Covid-19 and Cost of Living crisis) has pulled us closer together: Thinking about your local community, to what extent do you agree or disagree with the following statements?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,English region,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,North-West,North-East,Yorkshire & Humberside,West Midlands,East Midlands,South-West,South-East,Eastern,London,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,6241,2812,3396,663,1162,1266,943,1226,981,1825,2209,2207,802,296,623,647,519,675,1019,691,969,2105,4136,1996,2009,1138,681,417,4005,2236,3258,2940,5064,240,446,421,42,4108,2058,1189,992,5627,489,3850,2171,4567,1590,3235,1022,1294,919,2217,3719,2304,3568,2432
,Total,6241,3007,3201,823,1041,1004,1006,961,1406,1864,2010,2367,817,294,612,647,542,640,1027,697,967,2156,4085,1426,2086,1242,933,553,3513,2728,3579,2609,5152,131,557,243,130,4004,2157,1216,1066,5623,486,3806,2198,4476,1669,3109,980,1229,899,2346,3636,2376,3487,2495
,Strongly agree,656,332,321,127,171,117,78,60,102,298,195,163,83,32,61,78,58,52,102,59,132,240,416,171,195,128,106,56,366,290,329,322,459,21,108,48,19,406,244,142,100,588,51,567,81,612,41,485,222,150,114,103,597,56,469,173
,,0.11,0.11,0.1,0.15,0.16,0.12,0.08,0.06,0.07,0.16,0.1,0.07,0.1,0.11,0.1,0.12,0.11,0.08,0.1,0.08,0.14,0.11,0.1,0.12,0.09,0.1,0.11,0.1,0.1,0.11,0.09,0.12,0.09,0.16,0.19,0.2,0.14,0.1,0.11,0.12,0.09,0.1,0.1,0.15,0.04,0.14,0.02,0.16,0.23,0.12,0.13,0.04,0.16,0.02,0.13,0.07
,,,,,cdefhi,cdefhi,defi,,,,cdefhi,efi,,,,,fh,,,,,acfgh,,,b,,,,,,,,a,,a,a,a,,,,,,,,b,,b,,cde,acde,e,e,,b,,b,
,Tend to agree,1938,935,993,250,339,324,319,283,422,589,643,705,266,70,182,224,168,201,338,229,260,596,1342,492,635,423,268,119,1128,810,1094,833,1581,35,207,73,31,1331,596,322,288,1771,132,1519,373,1676,248,1141,348,482,311,565,1513,383,1220,674
,,0.31,0.31,0.31,0.3,0.33,0.32,0.32,0.29,0.3,0.32,0.32,0.3,0.33,0.24,0.3,0.35,0.31,0.31,0.33,0.33,0.27,0.28,0.33,0.35,0.3,0.34,0.29,0.22,0.32,0.3,0.31,0.32,0.31,0.27,0.37,0.3,0.24,0.33,0.28,0.26,0.27,0.32,0.27,0.4,0.17,0.37,0.15,0.37,0.36,0.39,0.35,0.24,0.42,0.16,0.35,0.27
,,,,,,,,,,,,,,bi,,,bi,b,bi,bi,bi,,,a,bdeg,e,bdeg,e,,eg,e,,,,,abd,,,bcd,,,,b,,b,,b,,e,e,de,e,,b,,b,
,Neither agree nor disagree,1761,855,900,198,239,261,271,328,464,437,532,792,220,102,178,163,138,181,290,214,275,581,1180,402,633,323,265,138,1034,726,1023,723,1504,36,118,60,37,1170,570,298,294,1607,131,1043,638,1234,500,778,220,316,242,732,959,721,899,785
,,0.28,0.28,0.28,0.24,0.23,0.26,0.27,0.34,0.33,0.23,0.26,0.33,0.27,0.35,0.29,0.25,0.25,0.28,0.28,0.31,0.28,0.27,0.29,0.28,0.3,0.26,0.28,0.25,0.29,0.27,0.29,0.28,0.29,0.28,0.21,0.25,0.29,0.29,0.26,0.24,0.28,0.29,0.27,0.27,0.29,0.28,0.3,0.25,0.22,0.26,0.27,0.31,0.26,0.3,0.26,0.31
,,,,,,,,bg,abcdgh,abcdgh,,bg,abcdgh,,adefgi,,,,,,de,,,,,ceg,,,,cg,,,,c,,,,,bc,,,,,,,,,,,,,b,abcd,,a,,a
,Tend to disagree,1060,471,579,126,161,176,176,162,259,287,352,421,133,53,112,113,91,107,171,118,162,393,667,227,365,193,154,121,592,468,612,437,900,18,71,32,34,643,391,225,205,955,83,450,564,606,435,459,121,185,153,467,353,667,528,480
,,0.17,0.16,0.18,0.15,0.16,0.18,0.17,0.17,0.18,0.15,0.17,0.18,0.16,0.18,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.18,0.16,0.16,0.18,0.16,0.16,0.22,0.17,0.17,0.17,0.17,0.17,0.14,0.13,0.13,0.26,0.16,0.18,0.19,0.19,0.17,0.17,0.12,0.26,0.14,0.26,0.15,0.12,0.15,0.17,0.2,0.1,0.28,0.15,0.19
