Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DAgeBand. Age band - set from age question,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,English region,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,North-West,North-East,Yorkshire & Humberside,West Midlands,East Midlands,South-West,South-East,Eastern,London,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,6241,2812,3396,663,1162,1266,943,1226,981,1825,2209,2207,802,296,623,647,519,675,1019,691,969,2105,4136,1996,2009,1138,681,417,4005,2236,3258,2940,5064,240,446,421,42,4108,2058,1189,992,5627,489,3850,2171,4567,1590,3235,1022,1294,919,2217,3719,2304,3568,2432
,Total,6241,3007,3201,823,1041,1004,1006,961,1406,1864,2010,2367,817,294,612,647,542,640,1027,697,967,2156,4085,1426,2086,1242,933,553,3513,2728,3579,2609,5152,131,557,243,130,4004,2157,1216,1066,5623,486,3806,2198,4476,1669,3109,980,1229,899,2346,3636,2376,3487,2495
,16-24,823,363,446,823,0,0,0,0,0,823,0,0,96,36,74,113,63,66,132,64,178,371,451,166,312,186,115,43,478,345,493,319,481,39,181,70,46,496,307,236,79,656,129,512,284,590,218,574,158,242,174,194,527,268,509,288
,,0.13,0.12,0.14,1,0,0,0,0,0,0.44,0,0,0.12,0.12,0.12,0.17,0.12,0.1,0.13,0.09,0.18,0.17,0.11,0.12,0.15,0.15,0.12,0.08,0.14,0.13,0.14,0.12,0.09,0.3,0.32,0.29,0.35,0.12,0.14,0.19,0.07,0.12,0.27,0.13,0.13,0.13,0.13,0.18,0.16,0.2,0.19,0.08,0.14,0.11,0.15,0.12
,,,,a,bcdefghi,,,,,,bcdefhi,,,,,,acefgh,,,h,,abcefgh,b,,e,aeg,ae,e,,ae,e,,,,a,a,a,a,d,ad,abd,,,a,,,,,e,e,be,e,,b,,b,
,25-34,1041,372,661,0,1041,0,0,0,0,1041,0,0,132,44,99,106,99,104,163,107,188,404,637,233,378,215,139,76,612,430,413,615,762,36,124,76,36,654,374,287,120,890,129,645,372,801,227,649,167,268,214,290,697,316,664,337
,,0.17,0.12,0.21,0,1,0,0,0,0,0.56,0,0,0.16,0.15,0.16,0.16,0.18,0.16,0.16,0.15,0.19,0.19,0.16,0.16,0.18,0.17,0.15,0.14,0.17,0.16,0.12,0.24,0.15,0.27,0.22,0.31,0.27,0.16,0.17,0.24,0.11,0.16,0.27,0.17,0.17,0.18,0.14,0.21,0.17,0.22,0.24,0.12,0.19,0.13,0.19,0.13
,,,,a,,acdefghi,,,,,acdefhi,,,,,,,,,,,gh,b,,,eg,,,,,,,a,,a,a,ac,a,d,d,abd,,,a,,,b,,be,e,be,be,,b,,b,
,35-44,1004,413,586,0,0,1004,0,0,0,0,1004,0,123,43,87,112,94,79,163,118,186,380,624,250,292,180,174,109,542,462,487,506,767,27,132,55,17,647,342,259,129,889,92,600,370,746,238,539,156,212,172,327,598,361,600,355
,,0.16,0.14,0.18,0,0,1,0,0,0,0,0.5,0,0.15,0.15,0.14,0.17,0.17,0.12,0.16,0.17,0.19,0.18,0.15,0.18,0.14,0.14,0.19,0.2,0.15,0.17,0.14,0.19,0.15,0.21,0.24,0.23,0.13,0.16,0.16,0.21,0.12,0.16,0.19,0.16,0.17,0.17,0.14,0.17,0.16,0.17,0.19,0.14,0.16,0.15,0.17,0.14
,,,,a,,,abdefghi,,,,,abdefgi,,,,,f,f,,f,f,acfg,b,,bcf,,,bcf,bcf,,b,,a,,a,a,a,,d,d,abd,,,,,,b,,e,,e,e,,,,b,
,45-54,1006,454,552,0,0,0,1006,0,0,0,1006,0,149,42,95,94,89,102,193,91,152,377,629,200,314,196,173,123,514,492,614,388,882,15,68,24,13,626,363,215,190,922,66,572,392,695,294,434,127,175,131,409,526,440,570,389
,,0.16,0.15,0.17,0,0,0,1,0,0,0,0.5,0,0.18,0.14,0.16,0.15,0.16,0.16,0.19,0.13,0.16,0.17,0.15,0.14,0.15,0.16,0.19,0.22,0.15,0.18,0.17,0.15,0.17,0.11,0.12,0.1,0.1,0.16,0.17,0.18,0.18,0.16,0.14,0.15,0.18,0.16,0.18,0.14,0.13,0.14,0.15,0.17,0.14,0.19,0.16,0.16
,,,,a,,,,abcefghi,,,,abcefgi,,h,,,,,,dh,,,b,,,,,abf,abcfg,,abf,b,,bcd,,,,,,,,,,,,a,,,,,,,abc,,a,,
,55-64,961,524,435,0,0,0,0,961,0,0,0,961,144,44,84,94,87,112,161,132,103,301,659,198,301,183,140,139,499,462,623,327,900,7,25,11,12,603,351,156,235,913,33,580,341,669,279,387,138,145,103,414,513,409,511,414
,,0.15,0.17,0.14,0,0,0,0,1,0,0,0,0.41,0.18,0.15,0.14,0.15,0.16,0.17,0.16,0.19,0.11,0.14,0.16,0.14,0.14,0.15,0.15,0.25,0.14,0.17,0.17,0.13,0.17,0.05,0.05,0.04,0.09,0.15,0.16,0.13,0.22,0.16,0.07,0.15,0.16,0.15,0.17,0.12,0.14,0.12,0.12,0.18,0.14,0.17,0.15,0.17
,,,b,,,,,,abcdfghi,,,,abcdfgh,ci,i,,i,i,i,i,cdi,,,a,,,,,abcdfg,,abf,b,,bcd,,,,,,c,,abc,b,,,,,,,,,,abcd,,a,,a
,65+,1406,881,522,0,0,0,0,0,1406,0,0,1406,173,84,173,128,110,177,216,185,160,322,1084,380,490,282,192,63,869,537,947,454,1360,7,26,7,6,978,419,63,312,1352,36,896,439,976,413,526,234,187,106,712,774,581,632,712
,,0.23,0.29,0.16,0,0,0,0,0,1,0,0,0.59,0.21,0.29,0.28,0.2,0.2,0.28,0.21,0.27,0.17,0.15,0.27,0.27,0.23,0.23,0.21,0.11,0.25,0.2,0.26,0.17,0.26,0.05,0.05,0.03,0.05,0.24,0.19,0.05,0.29,0.24,0.07,0.24,0.2,0.22,0.25,0.17,0.24,0.15,0.12,0.3,0.21,0.24,0.18,0.29
,,,b,,,,,,,abcdeghi,,,abcdegh,i,adegi,adegi,,,adegi,i,adegi,,,a,bcdeg,eg,eg,e,,deg,e,b,,bcde,,,,,bc,c,,abc,b,,b,,,a,d,acd,d,,abcd,,a,,a
,NET: 16-34,1864,735,1106,823,1041,0,0,0,0,1864,0,0,228,81,174,219,162,170,295,171,365,775,1088,399,690,401,254,119,1089,775,907,934,1243,75,305,146,82,1151,681,523,199,1546,259,1157,655,1391,445,1223,326,510,387,484,1224,584,1173,625
,,0.3,0.24,0.35,1,1,0,0,0,0,1,0,0,0.28,0.27,0.28,0.34,0.3,0.27,0.29,0.24,0.38,0.36,0.27,0.28,0.33,0.32,0.27,0.21,0.31,0.28,0.25,0.36,0.24,0.58,0.55,0.6,0.63,0.29,0.32,0.43,0.19,0.28,0.53,0.3,0.3,0.31,0.27,0.39,0.33,0.41,0.43,0.21,0.34,0.25,0.34,0.25
,,,,a,cdefhi,cdefhi,,,,,cdefhi,,,,,,acfgh,h,,,,abcefgh,b,,e,adeg,adeg,e,,aeg,e,,a,,a,a,a,a,d,ad,abd,,,a,,,b,,be,e,be,abe,,b,,b,
,NET: 35-54,2010,867,1138,0,0,1004,1006,0,0,0,2010,0,271,85,182,206,183,180,356,209,338,757,1254,450,606,375,347,233,1056,955,1102,894,1649,42,200,80,30,1273,706,474,319,1811,158,1172,763,1441,532,973,283,387,303,736,1124,802,1170,745
,,0.32,0.29,0.36,0,0,1,1,0,0,0,1,0,0.33,0.29,0.3,0.32,0.34,0.28,0.35,0.3,0.35,0.35,0.31,0.32,0.29,0.3,0.37,0.42,0.3,0.35,0.31,0.34,0.32,0.32,0.36,0.33,0.23,0.32,0.33,0.39,0.3,0.32,0.32,0.31,0.35,0.32,0.32,0.31,0.29,0.31,0.34,0.31,0.31,0.34,0.34,0.3
,,,,a,,,abefgi,abefgi,,,,abefgi,,f,,,,f,,cfh,,cfh,b,,,,,abcf,abcfg,,abcf,,a,,,,,,,,abd,,,,,a,,,,,,b,,,a,b,
,NET: 55+,2367,1405,957,0,0,0,0,961,1406,0,0,2367,317,128,256,223,197,289,376,317,263,624,1743,577,791,465,332,202,1368,999,1571,781,2259,13,52,17,18,1580,770,219,548,2265,70,1476,780,1644,692,913,371,332,209,1126,1287,990,1144,1126
