Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,0.07,0.07,0.07,0.09,0.08,0.07,0.08,0.07,0.05,0.08,0.07,0.06,0.08,0.07,0.06,0.08,0.06,0.06,0.09,0.07,0.07,0.07,0.07,0.07,0.08,0.05,0.04,0.17,0.06,0.09,0.09,0.09,0.07,0.11,0.07,0.1,0.07,0.1,0.07,0.06,0.08,0.08,0,0.07,0.09,0.07,0.06
,,,,,fi,fi,,fi,,,fi,f,,,,,a,,,,,,,,d,,,,acd,,a,a,a,,a,,a,,a,,,,,,,a,,
,2,238,110,125,61,40,37,29,37,34,101,66,71,92,146,59,97,44,23,15,156,82,114,124,192,9,20,5,14,146,92,66,37,199,34,181,54,218,21,238,57,93,89,0,186,52,180,57
,,0.05,0.05,0.06,0.07,0.04,0.05,0.05,0.07,0.04,0.06,0.05,0.05,0.06,0.05,0.05,0.07,0.05,0.04,0.05,0.06,0.05,0.05,0.05,0.06,0.07,0.04,0.02,0.11,0.05,0.06,0.07,0.05,0.05,0.09,0.05,0.06,0.06,0.04,0.05,0.04,0.05,0.07,0,0.06,0.05,0.06,0.04
,,,,,bcdfh,,,,b,,,,,,,,dg,,,,,,,,d,d,,,cd,,,a,,,a,,,,,b,,,abc,,,,b,
,3,138,58,80,34,34,24,11,22,13,68,35,35,43,95,38,49,31,11,9,87,51,56,82,114,4,12,4,3,76,57,38,26,111,20,107,30,121,15,138,43,58,37,0,101,36,94,41
,,0.03,0.03,0.04,0.04,0.04,0.03,0.02,0.04,0.02,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.02,0.02,0.03,0.03,0.04,0.04,0.04,0.03,0.05,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0,0.03,0.03,0.03,0.03
,,,,,dfh,df,,,df,,dfhi,,,,,,,,,,,,,a,,,,,,,,a,,,a,,,,,,,,,,,,,
,4,103,52,51,18,23,17,16,12,17,41,34,28,35,68,31,27,26,16,3,58,45,55,48,87,2,5,5,3,69,34,26,13,85,18,77,25,95,9,103,42,40,21,0,80,22,78,23
,,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.03,0.01,0.02,0.02,0.03,0.02,0.03,0.01,0.01,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.05,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0,0.02,0.02,0.03,0.02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,d,,,,,,b,
,5,67,35,29,24,20,6,2,6,9,44,8,15,19,47,17,12,23,7,7,29,38,26,41,55,3,5,1,4,34,33,24,11,63,4,54,10,61,5,67,20,27,20,0,57,8,50,16
,,0.01,0.02,0.01,0.03,0.02,0.01,*%,0.01,0.01,0.03,0.01,0.01,0.01,0.02,0.01,0.01,0.03,0.01,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.01,*%,0.03,0.01,0.02,0.03,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.02,0.02,0,0.02,0.01,0.02,0.01
,,,,,cdefhi,cdehi,,,,,cdehi,,,,,,,bf,,b,,bf,,,,,,,,,a,a,,,,,,,,,,,,,b,,,
,6,53,26,27,14,18,7,6,5,4,31,12,10,22,31,14,16,10,9,4,30,23,26,27,35,2,9,4,3,33,21,13,6,48,2,49,5,49,4,53,22,17,15,0,49,5,37,14
,,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.03,0.01,0.01,0.01,0.01,0.01,*%,0.01,*%,0.01,0.01,0.01,0.02,0.01,0.01,0,0.01,*%,0.01,0.01
,,,,,,cfhi,,,,,cfhi,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,b,,,
,7,33,14,18,16,6,3,2,1,6,21,4,8,12,21,8,14,6,5,*,22,11,17,17,21,1,5,3,4,20,13,8,6,32,1,26,7,29,5,33,8,19,6,0,28,5,23,11
,,0.01,0.01,0.01,0.02,0.01,*%,*%,*%,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0,0.01,*%,0.01,0.01
,,,,,bcdehi,,,,,,cdeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,52,32,20,15,11,14,4,3,5,26,18,8,26,26,13,8,17,9,6,21,32,27,25,35,1,12,3,0,29,22,11,12,46,6,45,7,43,7,52,11,27,14,0,36,16,36,16
,,0.01,0.01,0.01,0.02,0.01,0.02,0.01,*%,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0,0.01,0.01,0.01,0.01
,,,,,ei,,ei,,,,ei,i,,b,,,,bf,b,b,,bf,,,,,a,,,,,,,,,,,,,,,,,,,,,
,9,51,28,23,13,18,7,1,6,6,31,8,12,23,28,19,15,10,4,3,34,17,17,34,27,2,14,5,2,32,18,12,9,46,3,41,8,44,5,51,17,15,18,0,43,8,32,19
,,0.01,0.01,0.01,0.02,0.02,0.01,*%,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01
,,,,,dh,dhi,,,,,dhi,,,,,,,,,,,,,a,,,a,a,,,,,,,,,,,,,,,,,,,,
,10,41,22,19,12,9,7,4,1,8,20,11,9,17,23,12,12,11,5,0,25,16,19,21,27,1,6,5,0,34,6,5,3,38,2,35,6,35,4,41,15,14,11,0,30,10,30,11
,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0,0.01,*%,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01
,,,,,e,e,e,,,e,e,,,,,,,,,,,,,,,,,a,,bd,,,,,,,,,,,,,,,,,,
,NET: Rank 1,321,151,169,74,71,51,50,39,35,146,101,74,128,193,73,124,60,37,28,197,124,153,168,257,9,23,10,21,165,148,90,62,267,42,223,96,270,50,321,87,134,100,0,223,93,209,96
,,0.07,0.07,0.07,0.09,0.08,0.07,0.08,0.07,0.05,0.08,0.07,0.06,0.08,0.07,0.06,0.08,0.06,0.06,0.09,0.07,0.07,0.07,0.07,0.07,0.08,0.05,0.04,0.17,0.06,0.09,0.09,0.09,0.07,0.11,0.07,0.1,0.07,0.1,0.07,0.06,0.08,0.08,0,0.07,0.09,0.07,0.06
,,,,,fi,fi,,fi,,,fi,f,,,,,a,,,,,,,,d,,,,acd,,a,a,a,,a,,a,,a,,,,,,,a,,
,NET: Rank 1-3,697,319,373,169,146,112,90,98,82,315,202,180,263,434,169,271,135,71,51,440,258,323,374,563,22,55,19,38,387,297,193,124,577,96,511,180,609,86,697,187,285,225,0,511,181,484,195
,,0.16,0.15,0.17,0.21,0.16,0.15,0.14,0.17,0.11,0.18,0.15,0.13,0.17,0.15,0.15,0.18,0.15,0.12,0.16,0.17,0.14,0.15,0.17,0.16,0.18,0.11,0.08,0.31,0.14,0.19,0.2,0.17,0.15,0.25,0.15,0.19,0.16,0.16,0.16,0.13,0.16,0.18,0,0.15,0.17,0.17,0.13
,,,,,bcdfhi,f,f,f,fi,,cdfhi,f,,,,,acdg,,,,dg,,,,cd,cd,,,acd,,a,a,a,,a,,a,,,b,,b,b,,,,b,
,NET: Rank 1-5,867,407,453,212,189,135,108,115,108,400,244,223,317,550,217,310,185,94,61,527,340,403,464,704,26,65,25,44,490,364,243,148,724,118,642,215,764,99,867,249,352,266,0,648,212,612,233
,,0.19,0.19,0.2,0.26,0.21,0.18,0.17,0.2,0.14,0.23,0.18,0.17,0.2,0.19,0.19,0.21,0.2,0.16,0.19,0.2,0.19,0.19,0.21,0.2,0.22,0.13,0.11,0.36,0.17,0.23,0.26,0.21,0.18,0.3,0.19,0.22,0.2,0.19,0.19,0.18,0.2,0.21,0,0.2,0.2,0.21,0.16
,,,,,bcdefhi,fhi,f,,fi,,cdfhi,f,,,,,d,,,,,,,,cd,cd,,,acd,,a,ad,a,,a,,a,,,,,,b,,,,b,
,NET: Rank 1-10,1097,528,560,281,250,172,126,131,138,530,298,269,418,680,283,375,238,126,74,659,438,509,588,850,33,112,45,54,638,444,291,183,934,132,839,248,964,124,1097,323,445,330,0,833,255,770,304
,,0.25,0.24,0.25,0.34,0.27,0.23,0.2,0.23,0.18,0.31,0.22,0.2,0.26,0.24,0.24,0.25,0.26,0.22,0.24,0.25,0.24,0.23,0.26,0.25,0.28,0.22,0.19,0.44,0.23,0.28,0.31,0.26,0.24,0.34,0.25,0.25,0.25,0.24,0.25,0.23,0.25,0.26,0,0.25,0.24,0.27,0.2
,,,,,bcdefhi,cdefhi,f,,f,,cdefhi,,,b,,,,,,,,,,a,d,d,,,acd,,a,ad,,,a,,,,,,,,,,,,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
