Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Q9_W3.9. Levels of crime and anti-social behaviour: How well do you think your local community is faring in each of the following areas?By 'local community' we mean the local area where you live.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,English region,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,North-West,North-East,Yorkshire & Humberside,West Midlands,East Midlands,South-West,South-East,Eastern,London,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,6241,2812,3396,663,1162,1266,943,1226,981,1825,2209,2207,802,296,623,647,519,675,1019,691,969,2105,4136,1996,2009,1138,681,417,4005,2236,3258,2940,5064,240,446,421,42,4108,2058,1189,992,5627,489,3850,2171,4567,1590,3235,1022,1294,919,2217,3719,2304,3568,2432
,Total,6241,3007,3201,823,1041,1004,1006,961,1406,1864,2010,2367,817,294,612,647,542,640,1027,697,967,2156,4085,1426,2086,1242,933,553,3513,2728,3579,2609,5152,131,557,243,130,4004,2157,1216,1066,5623,486,3806,2198,4476,1669,3109,980,1229,899,2346,3636,2376,3487,2495
,Very well,777,426,348,141,161,130,89,86,171,301,218,257,91,30,74,86,59,98,122,97,121,215,562,217,255,157,96,53,472,305,362,411,570,26,99,55,25,532,236,129,107,687,65,620,134,670,102,524,241,159,124,187,640,123,475,286
,,0.12,0.14,0.11,0.17,0.15,0.13,0.09,0.09,0.12,0.16,0.11,0.11,0.11,0.1,0.12,0.13,0.11,0.15,0.12,0.14,0.13,0.1,0.14,0.15,0.12,0.13,0.1,0.1,0.13,0.11,0.1,0.16,0.11,0.2,0.18,0.23,0.19,0.13,0.11,0.11,0.1,0.12,0.13,0.16,0.06,0.15,0.06,0.17,0.25,0.13,0.14,0.08,0.18,0.05,0.14,0.11
,,,b,,cdefhi,defhi,de,,,de,cdefhi,,,,,,,,abeg,,,,,a,bcdeg,,,,,deg,,,a,,a,a,a,,bcd,,,,,,b,,b,,cde,acde,e,e,,b,,b,
,Fairly well,2605,1292,1301,278,399,426,402,425,675,677,828,1100,315,113,243,259,234,279,469,330,363,707,1898,665,880,498,368,195,1544,1061,1446,1141,2197,37,209,111,40,1780,798,416,402,2381,180,1760,767,2021,565,1348,440,538,370,948,1751,775,1470,1059
,,0.42,0.43,0.41,0.34,0.38,0.42,0.4,0.44,0.48,0.36,0.41,0.46,0.39,0.38,0.4,0.4,0.43,0.44,0.46,0.47,0.38,0.33,0.46,0.47,0.42,0.4,0.39,0.35,0.44,0.39,0.4,0.44,0.43,0.28,0.38,0.46,0.31,0.44,0.37,0.34,0.38,0.42,0.37,0.46,0.35,0.45,0.34,0.43,0.45,0.44,0.41,0.4,0.48,0.33,0.42,0.42
,,,,,,a,abg,a,abdg,abcdgh,,ag,abcdgh,,,,,i,i,abcdi,abcdi,,,a,bcdeg,eg,,,,cdeg,,,a,bc,,b,bc,,bcd,,,,b,,b,,b,,e,e,,,,b,,,
,Not very well,1708,766,928,226,283,280,300,264,355,510,580,618,224,89,174,169,164,168,264,188,269,671,1037,346,599,330,281,152,945,763,1053,638,1434,39,144,42,38,1038,649,374,313,1530,142,935,707,1114,557,759,179,347,233,701,824,830,961,668
