Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q8_W3. Summary: Rank 1-3 - Thinking about the wellbeing of your local community, which of the following do you see as being most important in the year ahead (2024)? By 'local community' we mean the local area where you live.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,English region,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,North-West,North-East,Yorkshire & Humberside,West Midlands,East Midlands,South-West,South-East,Eastern,London,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,6241,2812,3396,663,1162,1266,943,1226,981,1825,2209,2207,802,296,623,647,519,675,1019,691,969,2105,4136,1996,2009,1138,681,417,4005,2236,3258,2940,5064,240,446,421,42,4108,2058,1189,992,5627,489,3850,2171,4567,1590,3235,1022,1294,919,2217,3719,2304,3568,2432
,Total,6241,3007,3201,823,1041,1004,1006,961,1406,1864,2010,2367,817,294,612,647,542,640,1027,697,967,2156,4085,1426,2086,1242,933,553,3513,2728,3579,2609,5152,131,557,243,130,4004,2157,1216,1066,5623,486,3806,2198,4476,1669,3109,980,1229,899,2346,3636,2376,3487,2495
,Supporting people with the rising cost of living,1855,786,1065,199,325,339,353,280,358,524,692,639,268,88,165,179,177,194,302,223,260,673,1183,394,603,400,277,183,997,859,1070,771,1579,39,135,62,30,1142,697,398,354,1680,150,1008,779,1232,601,798,238,306,254,773,1012,781,1059,722
,,0.3,0.26,0.33,0.24,0.31,0.34,0.35,0.29,0.25,0.28,0.34,0.27,0.33,0.3,0.27,0.28,0.33,0.3,0.29,0.32,0.27,0.31,0.29,0.28,0.29,0.32,0.3,0.33,0.28,0.31,0.3,0.3,0.31,0.3,0.24,0.26,0.23,0.29,0.32,0.33,0.33,0.3,0.31,0.26,0.35,0.28,0.36,0.26,0.24,0.25,0.28,0.33,0.28,0.33,0.3,0.29
,,,,a,,afi,aefgi,aefgi,a,,,aefgi,,cdi,,,,ci,,,ci,,,,,,af,,af,,af,,,cd,,,,,,a,a,a,,,,a,,a,,,,b,abcd,,a,,
,People caring and looking out for each other,1528,708,813,129,187,205,274,263,470,316,480,733,198,76,181,137,125,174,268,182,187,454,1074,355,530,300,221,122,885,643,879,641,1319,24,108,44,28,995,520,259,277,1418,87,1062,417,1229,274,748,249,278,221,560,978,513,826,643
,,0.24,0.24,0.25,0.16,0.18,0.2,0.27,0.27,0.33,0.17,0.24,0.31,0.24,0.26,0.3,0.21,0.23,0.27,0.26,0.26,0.19,0.21,0.26,0.25,0.25,0.24,0.24,0.22,0.25,0.24,0.25,0.25,0.26,0.18,0.19,0.18,0.21,0.25,0.24,0.21,0.26,0.25,0.18,0.28,0.19,0.27,0.16,0.24,0.25,0.23,0.25,0.24,0.27,0.22,0.24,0.26
,,,,,,,ag,abcgh,abcgh,abcdegh,,abcg,abcdegh,i,i,adei,,,di,di,di,,,a,,,,,,,,,,bcd,,,,,c,,,c,b,,b,,b,,,,,,,b,,,
,Reducing loneliness and isolation,1446,623,815,144,229,243,228,234,368,373,471,602,215,64,140,136,121,171,236,180,183,450,995,333,442,326,223,122,775,671,853,591,1257,21,88,45,33,887,529,288,291,1305,111,895,501,1053,362,732,197,316,219,529,854,559,808,574
,,0.23,0.21,0.25,0.17,0.22,0.24,0.23,0.24,0.26,0.2,0.23,0.25,0.26,0.22,0.23,0.21,0.22,0.27,0.23,0.26,0.19,0.21,0.24,0.23,0.21,0.26,0.24,0.22,0.22,0.25,0.24,0.23,0.24,0.16,0.16,0.18,0.26,0.22,0.25,0.24,0.27,0.23,0.23,0.24,0.23,0.24,0.22,0.24,0.2,0.26,0.24,0.23,0.23,0.24,0.23,0.23
,,,,a,,a,ag,a,ag,abg,,ag,abg,di,,,,,di,i,di,,,a,,,bf,,,,bf,,,bcd,,,,,,a,,ac,,,,,,,b,,be,b,,,,,
,Preventing youth violence,1268,639,622,211,206,197,216,184,254,416,414,438,174,60,101,153,95,127,212,124,222,501,767,258,433,272,204,101,691,577,791,462,1039,37,116,52,22,824,423,230,218,1148,91,716,512,849,407,578,164,222,192,538,656,574,674,543
,,0.2,0.21,0.19,0.26,0.2,0.2,0.21,0.19,0.18,0.22,0.21,0.19,0.21,0.21,0.17,0.24,0.18,0.2,0.21,0.18,0.23,0.23,0.19,0.18,0.21,0.22,0.22,0.18,0.2,0.21,0.22,0.18,0.2,0.28,0.21,0.21,0.17,0.21,0.2,0.19,0.2,0.2,0.19,0.19,0.23,0.19,0.24,0.19,0.17,0.18,0.21,0.23,0.18,0.24,0.19,0.22
,,,,,bcefhi,,,,,,efi,,,c,,,ceh,,,c,,ceh,b,,,a,a,a,,,a,b,,,ac,,,,,,,,,,,a,,a,,,,bc,abc,,a,,a
,Helping the local economy,1188,637,549,123,177,195,204,197,293,300,399,490,161,51,109,122,102,110,184,140,208,370,818,295,392,239,165,99,686,502,697,486,989,14,100,41,35,833,345,168,187,1096,70,731,417,837,332,542,161,210,171,498,699,443,631,520
,,0.19,0.21,0.17,0.15,0.17,0.19,0.2,0.21,0.21,0.16,0.2,0.21,0.2,0.17,0.18,0.19,0.19,0.17,0.18,0.2,0.22,0.17,0.2,0.21,0.19,0.19,0.18,0.18,0.2,0.18,0.19,0.19,0.19,0.11,0.18,0.17,0.27,0.21,0.16,0.14,0.18,0.19,0.14,0.19,0.19,0.19,0.2,0.17,0.16,0.17,0.19,0.21,0.19,0.19,0.18,0.21
,,,b,,,,ag,ag,abg,abg,,abg,abg,,,,,,,,,fg,,a,,,,,,,,,,b,,b,b,b,bcd,,,c,b,,,,,,,,,,abc,,,,a
,Helping people to live healthily and well,1119,547,568,144,189,178,153,175,279,334,331,455,127,58,110,105,104,125,186,135,170,343,777,267,370,229,175,77,637,482,649,466,935,14,103,39,26,739,366,196,188,1013,90,721,364,830,274,551,164,208,179,417,676,419,667,421
,,0.18,0.18,0.18,0.18,0.18,0.18,0.15,0.18,0.2,0.18,0.16,0.19,0.15,0.2,0.18,0.16,0.19,0.2,0.18,0.19,0.18,0.16,0.19,0.19,0.18,0.18,0.19,0.14,0.18,0.18,0.18,0.18,0.18,0.11,0.18,0.16,0.2,0.18,0.17,0.16,0.18,0.18,0.19,0.19,0.17,0.19,0.16,0.18,0.17,0.17,0.2,0.18,0.19,0.18,0.19,0.17
,,,,,,,,,,dh,,,dh,,,,,,a,,a,,,a,e,,e,e,,e,,,,b,,b,,,,,,,,,b,,,,,,,,,,,b,
,Providing services for mental health,1071,447,613,177,235,168,199,150,142,412,367,292,151,47,99,105,96,116,167,131,159,417,654,216,354,206,188,108,570,501,636,429,908,30,73,31,24,614,437,335,171,933,114,597,436,731,326,556,143,241,172,382,595,444,652,380
,,0.17,0.15,0.19,0.22,0.23,0.17,0.2,0.16,0.1,0.22,0.18,0.12,0.19,0.16,0.16,0.16,0.18,0.18,0.16,0.19,0.16,0.19,0.16,0.15,0.17,0.17,0.2,0.19,0.16,0.18,0.18,0.16,0.18,0.23,0.13,0.13,0.19,0.15,0.2,0.28,0.16,0.17,0.24,0.16,0.2,0.16,0.2,0.18,0.15,0.2,0.19,0.16,0.16,0.19,0.19,0.15
,,,,a,cefi,cefhi,fi,efi,fi,,cefhi,efi,,,,,,,,,,,b,,,,,af,a,,af,,,cd,acd,,,,,ad,abd,,,a,,a,,a,b,,be,b,,,a,b,
,Providing opportunities for people to have a say in what happens locally,849,419,424,81,108,110,124,152,275,189,233,427,112,40,79,95,65,93,159,108,97,247,603,248,284,153,102,63,531,318,462,383,732,10,64,28,12,570,269,136,153,774,56,541,281,632,212,407,162,151,94,327,506,319,447,380
,,0.14,0.14,0.13,0.1,0.1,0.11,0.12,0.16,0.2,0.1,0.12,0.18,0.14,0.14,0.13,0.15,0.12,0.15,0.15,0.16,0.1,0.11,0.15,0.17,0.14,0.12,0.11,0.11,0.15,0.12,0.13,0.15,0.14,0.08,0.12,0.11,0.1,0.14,0.12,0.11,0.14,0.14,0.12,0.14,0.13,0.14,0.13,0.13,0.17,0.12,0.1,0.14,0.14,0.13,0.13,0.15
,,,,,,,,,abcdgh,abcdegh,,,abcdgh,i,,,i,,i,i,i,,,a,bcdefg,,,,,cdeg,,,a,b,,,,,c,,,c,,,,,,,d,acd,,,d,,,,a
,Bringing people together from across the community,843,445,395,98,112,141,152,131,209,209,293,340,111,45,87,68,61,76,163,100,130,269,574,232,295,168,90,57,528,315,431,408,699,17,64,33,25,572,264,139,142,782,54,607,209,714,119,501,183,174,144,235,578,241,509,307
,,0.14,0.15,0.12,0.12,0.11,0.14,0.15,0.14,0.15,0.11,0.15,0.14,0.14,0.15,0.14,0.11,0.11,0.12,0.16,0.14,0.13,0.12,0.14,0.16,0.14,0.14,0.1,0.1,0.15,0.12,0.12,0.16,0.14,0.13,0.11,0.14,0.2,0.14,0.12,0.11,0.13,0.14,0.11,0.16,0.1,0.16,0.07,0.16,0.19,0.14,0.16,0.1,0.16,0.1,0.15,0.12
,,,b,,,,bg,bg,bg,bg,,bg,bg,,d,d,,,,def,d,,,,cdeg,deg,d,,,deg,,,a,,,,,,bc,,,,,,b,,b,,e,ce,e,e,,b,,b,
