Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,,b,,cdefhi,cdehi,,,,cdeh,cdefhi,,e,b,,,,,,,,,,a,,a,a,abc,,cd,,,,b,,b,,b,,de,acde,e,e,,b,,b,
,Fairly well,4086,1950,2114,553,667,658,678,637,892,1220,1336,1530,1439,2647,884,1359,826,692,325,2244,1842,2399,1657,3408,68,367,149,75,2698,1333,761,664,3672,338,2515,1400,2965,1064,2007,599,817,590,1504,2377,1575,2260,1661
,,0.46,0.45,0.46,0.47,0.45,0.46,0.47,0.46,0.44,0.46,0.46,0.44,0.46,0.45,0.44,0.46,0.46,0.51,0.39,0.45,0.46,0.47,0.44,0.45,0.41,0.51,0.49,0.47,0.47,0.42,0.43,0.43,0.45,0.48,0.46,0.45,0.46,0.45,0.45,0.43,0.46,0.46,0.45,0.45,0.47,0.45,0.46
,,,,,,,,,,,,,,,,e,e,e,abcefg,,e,e,b,,,,ab,b,,bcd,,,,,,,,,,,,,,,,,,
,Not very well,2022,935,1074,226,311,353,338,349,445,538,690,794,638,1385,466,688,397,261,209,1155,868,1116,883,1798,31,121,33,39,1259,741,402,377,1826,156,1214,738,1421,570,978,278,405,295,798,1148,801,1118,811
,,0.23,0.22,0.23,0.19,0.21,0.25,0.23,0.25,0.22,0.2,0.24,0.23,0.21,0.24,0.23,0.23,0.22,0.19,0.25,0.23,0.22,0.22,0.23,0.24,0.18,0.17,0.11,0.24,0.22,0.24,0.23,0.24,0.23,0.22,0.22,0.24,0.22,0.24,0.22,0.2,0.23,0.23,0.24,0.22,0.24,0.22,0.22
,,,,,,,abg,ag,abfg,,,abg,ag,,a,d,d,,,dg,d,,,,bcd,d,d,,d,,,,,,,,,,,,,b,b,b,,a,,
,Not at all well,1008,511,491,93,148,151,170,172,274,241,321,446,301,707,233,325,211,125,115,558,450,581,419,936,16,33,10,10,555,434,245,227,903,86,507,462,649,348,449,139,183,128,450,499,477,537,440
,,0.11,0.12,0.11,0.08,0.1,0.11,0.12,0.12,0.13,0.09,0.11,0.13,0.1,0.12,0.12,0.11,0.12,0.09,0.14,0.11,0.11,0.11,0.11,0.12,0.1,0.05,0.03,0.06,0.1,0.14,0.14,0.15,0.11,0.12,0.09,0.15,0.1,0.15,0.1,0.1,0.1,0.1,0.13,0.09,0.14,0.11,0.12
,,,,,,,a,ag,abg,abcgh,,ag,abcgh,,a,d,,d,,bdf,d,,,,cd,cd,,,,,a,a,a,,,,a,,a,,,,,abcd,,a,,a
,Don't know,193,74,119,22,36,30,38,36,32,58,67,68,72,121,25,49,31,48,39,74,118,139,47,167,5,14,3,0,113,78,63,27,171,17,56,109,78,97,50,15,17,18,100,66,75,80,78
,,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.03,0.05,0.01,0.03,0.03,0.01,0.02,0.03,0.02,0.01,0,0.02,0.02,0.04,0.02,0.02,0.02,0.01,0.04,0.01,0.04,0.01,0.01,0.01,0.01,0.03,0.01,0.02,0.02,0.02
,,,,a,,,,,,,,,,,,,,,abcf,abcfg,,abcf,b,,,,,,,,,abd,,,,,a,,a,,,,,abcd,,a,,
,NET: Well,5753,2795,2930,833,993,894,902,842,1290,1825,1796,2132,2087,3666,1281,1900,1173,933,466,3181,2572,3291,2425,4696,115,546,258,111,3799,1884,1064,916,5184,450,3740,1807,4318,1364,2982,972,1178,832,2025,3567,2015,3260,2295
,,0.64,0.65,0.64,0.71,0.67,0.63,0.62,0.6,0.63,0.69,0.62,0.62,0.67,0.62,0.64,0.64,0.65,0.68,0.56,0.64,0.64,0.64,0.64,0.62,0.69,0.77,0.85,0.7,0.66,0.6,0.6,0.59,0.64,0.63,0.68,0.58,0.67,0.57,0.67,0.69,0.66,0.65,0.6,0.68,0.6,0.65,0.63
,,,,,bcdefhi,cdefhi,,,,,cdefhi,,,b,,e,e,e,abefg,,e,e,,,,a,ab,abce,,bcd,,,,,,b,,b,,e,de,e,e,,b,,,
,NET: Not well,3030,1447,1564,320,459,504,508,521,719,779,1011,1240,939,2091,699,1013,608,386,324,1712,1318,1697,1301,2734,47,153,43,48,1814,1175,647,603,2729,242,1721,1201,2070,918,1427,417,587,422,1248,1647,1277,1655,1251
,,0.34,0.34,0.34,0.27,0.31,0.35,0.35,0.37,0.35,0.29,0.35,0.36,0.3,0.36,0.35,0.34,0.34,0.28,0.39,0.34,0.33,0.33,0.34,0.36,0.28,0.22,0.14,0.3,0.32,0.37,0.36,0.39,0.34,0.34,0.31,0.39,0.32,0.39,0.32,0.3,0.33,0.33,0.37,0.31,0.38,0.33,0.35
,,,,,,,abg,abg,abg,abg,,abg,abg,,a,d,d,d,,abcdfg,d,d,,,bcd,cd,d,,d,,a,a,a,,,,a,,a,,,b,,abcd,,a,,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
