Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q4_W3.4. Mentoring of others (e.g. homeless, ex-offenders): You said that you intend to volunteer in your local community next year. In which of the following areas do you think you might do this? By 'local community' we mean the local area where you live.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents who intend to volunteer in their community in the next 12 months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,English region,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,North-West,North-East,Yorkshire & Humberside,West Midlands,East Midlands,South-West,South-East,Eastern,London,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,*e,a,b,a,b
,Unweighted Total,3235,1480,1734,471,743,699,434,508,380,1214,1133,888,386,136,310,351,240,322,561,331,598,1132,2103,1197,1008,581,295,154,2205,1030,1403,1816,2368,171,317,334,32,2109,1086,660,489,2885,282,2476,705,2864,356,3235,1022,1294,919,0,2414,769,2128,1040
,Total,3109,1514,1574,574,649,539,434,387,526,1223,973,913,368,126,292,349,238,289,545,324,577,1112,1997,839,1035,641,387,207,1874,1235,1510,1581,2320,93,392,192,99,1986,1085,647,497,2773,265,2376,681,2722,369,3109,980,1229,899,0,2298,760,2013,1027
,1,101,49,50,38,19,17,15,10,1,58,32,12,9,1,11,16,5,4,16,9,31,42,59,30,37,24,7,3,67,34,47,53,62,7,16,6,9,58,42,29,17,89,10,75,22,89,11,101,33,45,24,0,79,21,78,21
,,0.03,0.03,0.03,0.07,0.03,0.03,0.03,0.03,*%,0.05,0.03,0.01,0.02,0.01,0.04,0.05,0.02,0.01,0.03,0.03,0.05,0.04,0.03,0.04,0.04,0.04,0.02,0.02,0.04,0.03,0.03,0.03,0.03,0.07,0.04,0.03,0.09,0.03,0.04,0.05,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0,0.03,0.03,0.04,0.02
,,,,,bcdefhi,fi,fi,fi,f,,efi,fi,,,,,f,,,,,abefg,,,,,,,,,,,,,ad,,,a,,,a,,,,,,,,,,,,,,,b,
,2,83,48,34,15,30,16,11,4,7,45,27,11,9,4,9,8,7,9,16,2,20,34,49,26,22,16,10,9,48,35,27,55,55,4,13,11,0,48,33,26,9,75,7,64,18,74,9,83,29,37,17,0,68,15,66,16
,,0.03,0.03,0.02,0.03,0.05,0.03,0.02,0.01,0.01,0.04,0.03,0.01,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.01,0.03,0.03,0.02,0.03,0.02,0.02,0.03,0.04,0.03,0.03,0.02,0.03,0.02,0.04,0.03,0.06,0,0.02,0.03,0.04,0.02,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0,0.03,0.02,0.03,0.02
,,,,,,efhi,ei,,,,efi,ei,,,,h,,,h,h,,h,,,,,,,,,,,a,,,,a,,,,ad,,,,,,,,,,,,,,,b,
,3,76,40,36,16,19,17,12,8,4,35,29,12,10,1,3,10,8,1,7,10,25,35,41,25,22,17,9,3,47,29,25,51,47,2,10,12,6,46,29,22,11,64,10,58,16,70,6,76,23,29,24,0,61,15,53,23
,,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.01,0.03,0.03,0.01,0.03,0.01,0.01,0.03,0.03,*%,0.01,0.03,0.04,0.03,0.02,0.03,0.02,0.03,0.02,0.01,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.06,0.06,0.02,0.03,0.03,0.02,0.02,0.04,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0,0.03,0.02,0.03,0.02
,,,,,f,fi,fi,f,,,fi,fi,,f,,,f,cfg,,,cfg,cfg,,,,,,,,,,,a,,,,abc,,,,,,,,,,,,,,,,,,,,
,4,54,34,19,16,16,10,5,5,2,32,16,7,6,4,3,8,2,4,11,7,10,24,31,13,16,14,4,7,29,25,20,33,40,1,8,3,0,29,26,22,5,50,5,44,10,51,4,54,23,13,18,0,44,10,44,10
