Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,P035983 NSPCC Parents Nat Rep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q4a. Summary Table (Top:6): Which of the following, if any, are you concerned about on behalf of your child/children aged 0 - 5?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All those with children aged 0 - 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Age of child,,,Gender of child,,Age of parent,,,Gender of parent,,Regions,,,,,,,,,,,,SEG,,Ethnicity of parent,,,,,,Parental / Guardianship status,,,,Perspective on challenges relating to gender,,
,,Total,0-5,6-11,12-18,Male,Female,18-34,35-64,65+,Male,Female,Northern Ireland,Scotland,North-West,North-East,Yorkshire & The Humber,Wales,West Midlands,East Midlands,South-West,South-East,East of England,London,ABC1,C2DE,White,Mixed/multiple,Asian or Asian British,Black or Black British,Another ethnicity,NET: Ethnic minority,Mother,Father,Parents,Gaurdian,Growing up as a boy is more challenging,Growing up as a girl is more challenging,Equally difficult
,Significance Level: 95%,,a,b,c,a,b,a,b,*c,a,b,*a,b,c,d,e,f,g,h,i,j,k,l,a,b,a,b,c,d,*e,f,a,b,c,*d,a,b,c
,Unweighted Total,813,813,327,161,607,541,427,386,0,323,488,14,69,53,31,71,42,72,58,72,110,79,142,472,341,647,42,57,59,8,163,483,323,806,7,123,236,438
,Total,805,805,326,161,604,534,420,385,0,342,461,16,67,53,30,68,40,70,62,69,107,79,144,466,340,641,42,57,58,8,162,457,342,798,7,127,232,431
,Friendships groups,522,522,209,104,394,347,277,245,0,218,302,13,45,38,14,45,28,52,41,43,61,44,99,302,220,414,28,35,41,4,108,299,218,517,5,86,156,270
,,0.65,0.65,0.64,0.65,0.65,0.65,0.66,0.64,0,0.64,0.65,0.79,0.67,0.72,0.48,0.66,0.69,0.73,0.65,0.62,0.57,0.56,0.69,0.65,0.65,0.65,0.68,0.61,0.7,0.49,0.67,0.65,0.64,0.65,0.72,0.68,0.67,0.63
,,,,,,,,,,,,,,,d,,,,djk,,,,,d,,,,,,,,,,,,,,,
,Emotional wellbeing and/or mental health issues,605,605,246,121,458,394,316,289,0,261,343,15,52,42,18,51,32,47,43,50,83,59,114,357,248,493,33,42,35,3,112,340,259,600,5,102,183,311
,,0.75,0.75,0.75,0.75,0.76,0.74,0.75,0.75,0,0.76,0.74,0.93,0.78,0.8,0.62,0.75,0.79,0.66,0.69,0.72,0.77,0.75,0.79,0.77,0.73,0.77,0.79,0.73,0.59,0.37,0.69,0.74,0.76,0.75,0.72,0.81,0.79,0.72
,,,,,,,,,,,,,,,,,,,,,,,,dg,,,df,d,,,,,,,,,,,
,Diet or eating habits,512,512,212,103,396,328,279,233,0,218,293,14,46,36,16,42,27,43,37,39,69,44,99,299,213,415,30,33,33,2,97,290,218,508,4,87,148,268
,,0.64,0.64,0.65,0.64,0.66,0.61,0.66,0.6,0,0.64,0.63,0.86,0.7,0.67,0.55,0.62,0.67,0.61,0.6,0.57,0.64,0.56,0.69,0.64,0.63,0.65,0.72,0.57,0.56,0.24,0.6,0.63,0.64,0.64,0.57,0.69,0.64,0.62
,Learning development,542,542,229,108,420,347,290,252,0,236,304,13,49,38,17,48,31,49,35,41,67,53,101,325,217,427,31,38,42,5,115,302,236,538,4,91,169,274
,,0.67,0.67,0.7,0.67,0.7,0.65,0.69,0.65,0,0.69,0.66,0.78,0.74,0.72,0.58,0.71,0.76,0.7,0.57,0.59,0.63,0.67,0.7,0.7,0.64,0.67,0.74,0.66,0.71,0.63,0.71,0.66,0.69,0.67,0.57,0.72,0.73,0.64
,,,,,,,,,,,,,,h,,,,h,,,,,,,,,,,,,,,,,,,,c,
,Racism,427,427,166,87,329,264,234,192,0,198,228,10,30,35,15,37,24,39,26,29,50,40,90,236,191,320,25,38,40,4,106,225,197,422,5,94,137,190
,,0.53,0.53,0.51,0.54,0.54,0.5,0.56,0.5,0,0.58,0.49,0.64,0.45,0.67,0.52,0.55,0.6,0.56,0.41,0.42,0.47,0.51,0.62,0.51,0.56,0.5,0.59,0.67,0.69,0.49,0.65,0.49,0.58,0.53,0.72,0.74,0.59,0.44
,,,,,,,,,,,b,,,,bhij,,,,,,,,,bhij,,,,,a,a,,a,,a,,,bc,c,
,"Global issues such as climate change, war, or terrorism",480,480,194,110,370,318,251,229,0,208,272,14,36,36,18,44,27,44,32,33,57,43,98,273,207,388,28,31,29,5,91,266,209,475,5,89,148,237
,,0.6,0.6,0.6,0.68,0.61,0.6,0.6,0.59,0,0.61,0.59,0.86,0.53,0.67,0.61,0.64,0.67,0.62,0.52,0.48,0.53,0.55,0.68,0.59,0.61,0.61,0.67,0.54,0.49,0.61,0.56,0.58,0.61,0.59,0.72,0.7,0.64,0.55
,,,,,a,,,,,,,,,,i,,,,,,,,,bhij,,,,,,,,,,,,,c,c,
,Other,2,2,2,0,2,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,1,0,0,1,0,2,2,0,0,1,1
,,*%,*%,0.01,0,*%,*%,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.03,0,*%,*%,*%,0,0.02,0,0,0.01,0,0.01,*%,0,0,*%,*%
,,,,,,,,,,,,,,,,,,,,,,,l,,,,,,a,,,,,,,,,,
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
