Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q25.4. Young people in my community can easily find affordable housing: To what extent do you agree or disagree, if at all, with the following statements about what life is like for young people, aged 16-24, in your local community?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,8976,4015,4913,933,1712,1863,1359,1747,1362,2645,3222,3109,3004,5972,2822,2887,1590,1020,657,5709,3267,4583,4333,7653,268,480,491,50,5832,3039,1799,1444,8064,745,5632,3041,6650,2219,4644,1463,1895,1286,3177,5455,3218,5114,3545
,Total,8976,4315,4613,1174,1488,1427,1447,1399,2041,2662,2874,3440,3098,5878,2005,2962,1812,1367,830,4968,4008,5127,3774,7598,168,713,304,160,5726,3137,1774,1545,8083,710,5517,3117,6466,2379,4459,1404,1782,1273,3373,5280,3367,4995,3624
,Strongly agree,426,231,192,132,143,69,36,22,23,275,105,45,191,234,107,119,83,78,39,226,199,186,233,257,20,76,43,27,252,166,103,58,357,46,360,58,389,31,349,190,93,65,57,370,43,318,104
,,0.05,0.05,0.04,0.11,0.1,0.05,0.02,0.02,0.01,0.1,0.04,0.01,0.06,0.04,0.05,0.04,0.05,0.06,0.05,0.05,0.05,0.04,0.06,0.03,0.12,0.11,0.14,0.17,0.04,0.05,0.06,0.04,0.04,0.06,0.07,0.02,0.06,0.01,0.08,0.14,0.05,0.05,0.02,0.07,0.01,0.06,0.03
,,,b,,cdefhi,cdefhi,defhi,fi,,,cdefhi,defi,,b,,b,,,b,,,,,a,,a,a,a,a,,d,ad,,,a,b,,b,,cde,acde,e,e,,b,,b,
,Tend to agree,944,548,395,230,241,177,106,79,111,471,283,190,367,577,252,278,201,144,69,530,414,477,456,686,23,153,55,23,648,287,181,108,851,66,714,210,805,136,677,234,274,170,206,728,204,638,293
,,0.11,0.13,0.09,0.2,0.16,0.12,0.07,0.06,0.05,0.18,0.1,0.06,0.12,0.1,0.13,0.09,0.11,0.11,0.08,0.11,0.1,0.09,0.12,0.09,0.14,0.21,0.18,0.14,0.11,0.09,0.1,0.07,0.11,0.09,0.13,0.07,0.12,0.06,0.15,0.17,0.15,0.13,0.06,0.14,0.06,0.13,0.08
,,,b,,bcdefhi,cdefhi,defhi,fi,,,cdefhi,defi,,b,,befg,,e,,,,,,a,,a,ab,a,,bd,d,d,,,,b,,b,,e,de,e,e,,b,,b,
,Neither agree nor disagree,1235,630,601,189,222,234,176,153,261,411,410,414,474,761,266,378,253,213,126,644,592,742,477,969,22,135,75,32,813,400,231,190,1095,109,797,384,917,298,650,202,259,189,430,765,433,703,486
,,0.14,0.15,0.13,0.16,0.15,0.16,0.12,0.11,0.13,0.15,0.14,0.12,0.15,0.13,0.13,0.13,0.14,0.16,0.15,0.13,0.15,0.14,0.13,0.13,0.13,0.19,0.25,0.2,0.14,0.13,0.13,0.12,0.14,0.15,0.14,0.12,0.14,0.13,0.15,0.14,0.15,0.15,0.13,0.14,0.13,0.14,0.13
,,,b,,defi,dei,defhi,,,,defi,ei,,b,,,,,bf,,,bf,b,,,,a,abc,,,,,,,,b,,,,e,,,,,b,,,
