Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,P035983 NSPCC Parents Nat Rep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Occupation. Please indicate which one of the following best describes the profession of the chief income earner in your household.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Age of child,,,Gender of child,,Age of parent,,,Gender of parent,,Regions,,,,,,,,,,,,SEG,,Ethnicity of parent,,,,,,Parental / Guardianship status,,,,Perspective on challenges relating to gender,,
,,Total,0-5,6-11,12-18,Male,Female,18-34,35-64,65+,Male,Female,Northern Ireland,Scotland,North-West,North-East,Yorkshire & The Humber,Wales,West Midlands,East Midlands,South-West,South-East,East of England,London,ABC1,C2DE,White,Mixed/multiple,Asian or Asian British,Black or Black British,Another ethnicity,NET: Ethnic minority,Mother,Father,Parents,Gaurdian,Growing up as a boy is more challenging,Growing up as a girl is more challenging,Equally difficult
,Significance Level: 95%,,a,b,c,a,b,a,b,*c,a,b,a,b,c,d,e,f,g,h,i,j,k,l,a,b,a,b,c,d,*e,f,a,b,c,d,a,b,c
,Unweighted Total,2016,813,951,1024,1420,1293,610,1391,15,915,1098,54,148,227,93,171,94,185,151,169,276,181,267,1137,879,1684,76,121,119,15,325,1084,899,1983,33,235,561,1179
,Total,2016,805,954,1032,1424,1292,605,1396,16,974,1039,62,147,234,91,164,90,181,163,163,270,182,270,1134,882,1685,75,122,119,15,325,1027,956,1983,33,241,559,1176
,"High managerial, administrative or professional e.g. doctor, lawyer, medium / large company director (50+ people)",136,48,71,78,108,88,48,88,0,79,56,0,4,15,4,11,7,2,8,4,15,11,56,136,0,105,8,11,13,0,31,59,74,133,3,27,35,72
,,0.07,0.06,0.07,0.08,0.08,0.07,0.08,0.06,0,0.08,0.05,0,0.03,0.06,0.04,0.07,0.08,0.01,0.05,0.02,0.05,0.06,0.21,0.12,0,0.06,0.11,0.09,0.11,0,0.1,0.06,0.08,0.07,0.09,0.11,0.06,0.06
,,,,,,,,,,,b,,,,g,,g,agi,,g,,g,g,abcdefghijk,b,,,,,,,a,,,,,bc,,
,"Intermediate managerial, administrative or professional e.g. teacher, manager, accountant",414,171,202,193,290,273,111,299,4,194,220,14,34,34,18,23,22,37,35,35,64,31,69,414,0,326,13,34,38,4,87,220,192,412,2,44,115,251
,,0.21,0.21,0.21,0.19,0.2,0.21,0.18,0.21,0.27,0.2,0.21,0.22,0.23,0.14,0.2,0.14,0.25,0.2,0.21,0.21,0.24,0.17,0.26,0.36,0,0.19,0.18,0.28,0.32,0.26,0.27,0.21,0.2,0.21,0.06,0.18,0.2,0.21
,,,,,,,,,,,,,,ce,,,,ce,,,,ce,,cek,b,,,,a,ab,,a,d,d,d,,,,
,"Supervisor, administrative or professional e.g. police officer, nurse, secretary, self-employed",577,243,260,270,395,358,151,424,2,256,321,22,53,53,32,54,22,40,49,66,99,50,37,577,0,487,24,34,29,3,89,316,255,571,6,48,163,360
