Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,,0.06,0.06,0.05,0.03,0.02,0.05,0.06,0.07,0.13,0.02,0.06,0.11,0.06,0.04,0.05,0.05,0.04,0.11,0.07,0.08,0.02,0.04,0.07,0.06,0.07,0.04,0.05,0.04,0.07,0.05,0.07,0.05,0.07,0.01,0.03,0.02,0,0.06,0.05,0.03,0.07,0.06,0.05,0.06,0.06,0.05,0.1,0.06,0.12,0.04,0.02,0,0.05,0.07,0.04,0.1
,,,,,,,abg,abg,abg,abcdegh,,abg,abcdegh,i,,i,i,,abcdei,i,i,,,a,,cg,,,,cg,,,,bcd,,,,,bc,,,c,,,,,,a,cd,acd,d,,,,,,a
,2,79,46,33,1,10,11,3,19,35,12,14,54,9,1,7,8,8,16,12,13,5,21,58,20,38,9,6,7,58,21,45,34,73,1,4,0,0,51,28,12,18,77,1,70,8,72,7,79,50,28,1,0,61,18,40,34
,,0.03,0.03,0.02,*%,0.02,0.02,0.01,0.05,0.07,0.01,0.01,0.06,0.03,0.01,0.02,0.02,0.03,0.06,0.02,0.04,0.01,0.02,0.03,0.02,0.04,0.01,0.01,0.03,0.03,0.02,0.03,0.02,0.03,0.01,0.01,0,0,0.03,0.03,0.02,0.04,0.03,*%,0.03,0.01,0.03,0.02,0.03,0.05,0.02,*%,0,0.03,0.02,0.02,0.03
,,,,,,a,ag,,abcdgh,abcdgh,,a,abcdgh,i,,,,i,abcdgi,,i,,,,,cg,,,,cg,,,,cd,,,,,,,,c,b,,b,,,,d,acd,d,,,,,,a
,3,42,23,19,5,2,2,7,9,17,7,8,26,2,2,2,4,1,9,8,4,11,8,35,13,9,7,7,6,22,20,16,26,33,*,4,1,4,27,15,11,6,37,3,33,9,42,0,42,19,8,15,0,33,9,22,20
,,0.01,0.02,0.01,0.01,*%,*%,0.02,0.02,0.03,0.01,0.01,0.03,0.01,0.01,0.01,0.01,*%,0.03,0.01,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.02,0.03,0.01,0.02,0.01,0.02,0.01,*%,0.01,0.01,0.04,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0,0.01,0.02,0.01,0.02,0,0.01,0.01,0.01,0.02
,,,,,,,,bc,bcgh,abcgh,,,abcgh,,,,,,ace,,,,,a,,,,,b,,,,,,,,,,,,,,,,,,b,,,c,,c,,,,,
,4,15,4,11,1,5,1,1,1,6,6,2,7,2,0,4,1,0,0,1,5,2,4,11,6,5,3,1,0,11,4,12,3,9,1,1,1,3,10,5,4,1,12,3,14,1,14,1,15,3,11,1,0,10,5,12,3
,,*%,*%,0.01,*%,0.01,*%,*%,*%,0.01,0.01,*%,0.01,*%,0,0.01,*%,0,0,*%,0.02,*%,*%,0.01,0.01,*%,*%,*%,0,0.01,*%,0.01,*%,*%,0.01,*%,*%,0.03,0.01,*%,0.01,*%,*%,0.01,0.01,*%,0.01,*%,*%,*%,0.01,*%,0,*%,0.01,0.01,*%
,,,,,,h,,,,ch,,,h,,,fg,,,,,efgi,,,,,,,,,,,b,,,,,,a,,,,,,,,,,,,,d,,,,,,
,5,12,8,4,1,3,2,2,1,4,3,3,5,0,0,1,1,0,0,4,3,2,3,9,3,1,3,4,0,4,7,8,4,10,0,1,1,0,6,5,3,3,10,2,11,1,12,0,12,7,2,2,0,9,3,9,3
,,*%,0.01,*%,*%,*%,*%,*%,*%,0.01,*%,*%,0.01,0,0,*%,*%,0,0,0.01,0.01,*%,*%,*%,*%,*%,0.01,0.01,0,*%,0.01,0.01,*%,*%,0,*%,0.01,0,*%,*%,*%,0.01,*%,0.01,*%,*%,*%,0,*%,0.01,*%,*%,0,*%,*%,*%,*%
,,,,,,,,,,,,,,,,,,,,,a,,,,,,,bf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,6,1,5,0,3,*,1,1,1,3,1,2,0,0,1,1,1,1,1,0,2,1,5,3,1,3,0,0,3,3,4,2,4,*,1,0,0,4,2,2,1,6,0,5,1,6,0,6,3,2,1,0,6,1,6,1
,,*%,*%,*%,0,*%,*%,*%,*%,*%,*%,*%,*%,0,0,*%,*%,0.01,*%,*%,0,*%,*%,*%,*%,*%,*%,0,0,*%,*%,*%,*%,*%,*%,*%,0,0,*%,*%,*%,*%,*%,0,*%,*%,*%,0,*%,*%,*%,*%,0,*%,*%,*%,*%
,7,9,3,6,0,5,3,0,1,0,5,3,1,0,1,0,4,2,0,1,0,1,5,4,1,4,1,1,1,6,3,1,8,4,1,1,*,3,4,5,4,1,8,1,6,3,5,4,9,2,6,1,0,3,6,5,3
,,*%,*%,*%,0,0.01,0.01,0,*%,0,*%,*%,*%,0,0.01,0,0.01,0.01,0,*%,0,*%,*%,*%,*%,*%,*%,*%,0.01,*%,*%,*%,*%,*%,0.01,*%,*%,0.03,*%,*%,0.01,*%,*%,*%,*%,*%,*%,0.01,*%,*%,*%,*%,0,*%,0.01,*%,*%
,,,,,,,,,,,,,,,,,a,a,,,,,,,,,,,,,,,a,,,,,acd,,,,,,,,,,a,,,,,,,a,,
,8,9,5,4,3,1,0,1,1,3,4,1,3,2,0,1,3,0,1,1,0,0,4,4,1,5,2,1,0,6,3,6,3,7,0,2,0,0,4,5,3,4,6,0,9,0,9,0,9,6,1,2,0,9,0,5,2
,,*%,*%,*%,0.01,*%,0,*%,*%,0.01,*%,*%,*%,0.01,0,*%,0.01,0,*%,*%,0,0,*%,*%,*%,*%,*%,*%,0,*%,*%,*%,*%,*%,0,*%,0,0,*%,*%,*%,0.01,*%,0,*%,0,*%,0,*%,0.01,*%,*%,0,*%,0,*%,*%
,,,,,,,,,,,,,,i,,,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,,,,,,
,9,3,0,3,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,1,1,1,1,2,*,2,1,0,0,3,1,2,2,2,0,0,1,0,2,2,1,1,3,1,3,1,3,0,3,1,2,*,0,3,1,3,0
,,*%,0,*%,0,*%,*%,0,0,0,*%,*%,0,0,0,0,0,0,0,*%,*%,*%,*%,*%,*%,*%,*%,0,0,*%,*%,*%,*%,*%,0,0,0.01,0,*%,*%,*%,*%,*%,*%,*%,*%,*%,0,*%,*%,*%,*%,0,*%,*%,*%,0
,10,12,10,2,3,3,2,0,2,2,6,2,4,1,1,1,1,2,1,3,1,3,4,8,4,3,4,0,0,7,4,5,7,9,1,2,0,0,9,3,2,1,11,1,10,1,12,0,12,6,4,1,0,10,1,10,1
,,*%,0.01,*%,0.01,*%,*%,0,0.01,*%,*%,*%,*%,*%,0.01,*%,*%,0.01,*%,*%,*%,0.01,*%,*%,0.01,*%,0.01,0,0,*%,*%,*%,*%,*%,0.01,0.01,0,0,*%,*%,*%,*%,*%,*%,*%,*%,*%,0,*%,0.01,*%,*%,0,*%,*%,*%,*%
,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NET: Rank 1,180,94,86,15,11,29,27,28,70,26,56,98,24,6,15,18,9,31,38,26,14,40,140,47,76,27,21,9,124,57,99,81,164,1,11,4,0,129,51,19,33,165,14,137,38,140,38,180,116,47,17,0,125,51,75,98
,,0.06,0.06,0.05,0.03,0.02,0.05,0.06,0.07,0.13,0.02,0.06,0.11,0.06,0.04,0.05,0.05,0.04,0.11,0.07,0.08,0.02,0.04,0.07,0.06,0.07,0.04,0.05,0.04,0.07,0.05,0.07,0.05,0.07,0.01,0.03,0.02,0,0.06,0.05,0.03,0.07,0.06,0.05,0.06,0.06,0.05,0.1,0.06,0.12,0.04,0.02,0,0.05,0.07,0.04,0.1
,,,,,,,abg,abg,abg,abcdegh,,abg,abcdegh,i,,i,i,,abcdei,i,i,,,a,,cg,,,,cg,,,,bcd,,,,,bc,,,c,,,,,,a,cd,acd,d,,,,,,a
,NET: Rank 1-3,302,164,138,22,23,41,37,56,122,45,79,178,35,8,24,30,18,56,57,42,31,69,233,81,123,43,34,21,204,98,160,142,270,3,20,5,4,207,94,42,58,279,18,240,55,254,45,302,185,84,32,0,220,78,137,152
,,0.1,0.11,0.09,0.04,0.04,0.08,0.09,0.15,0.23,0.04,0.08,0.2,0.1,0.07,0.08,0.09,0.08,0.19,0.11,0.13,0.05,0.06,0.12,0.1,0.12,0.07,0.09,0.1,0.11,0.08,0.11,0.09,0.12,0.03,0.05,0.03,0.04,0.1,0.09,0.06,0.12,0.1,0.07,0.1,0.08,0.09,0.12,0.1,0.19,0.07,0.04,0,0.1,0.1,0.07,0.15
,,,b,,,,abg,abg,abcdgh,abcdegh,,abg,abcdegh,i,,,i,,abcdeghi,i,bei,,,a,c,cg,,,,cg,,,,bcd,,,,,c,,,c,,,,,,,cd,acd,d,,,,,,a
,NET: Rank 1-5,329,176,152,24,31,44,40,59,131,55,84,190,37,8,29,33,18,56,62,51,35,76,253,90,129,50,39,21,219,109,180,149,289,3,22,7,6,223,105,49,62,300,23,265,57,280,46,329,195,98,36,0,238,87,159,157
,,0.11,0.12,0.1,0.04,0.05,0.08,0.09,0.15,0.25,0.04,0.09,0.21,0.1,0.07,0.1,0.09,0.08,0.19,0.11,0.16,0.06,0.07,0.13,0.11,0.12,0.08,0.1,0.1,0.12,0.09,0.12,0.09,0.12,0.04,0.06,0.04,0.06,0.11,0.1,0.08,0.12,0.11,0.09,0.11,0.08,0.1,0.12,0.11,0.2,0.08,0.04,0,0.1,0.11,0.08,0.15
,,,,,,,abg,abg,abcdgh,abcdegh,,abg,abcdegh,i,,i,,,abcdegi,i,abcdei,,,a,,cg,,,,cg,,b,,bcd,,,,,c,,,c,,,b,,,,cd,acd,d,,,,,,a
,NET: Rank 1-10,368,195,173,30,44,51,42,65,137,74,93,202,40,10,31,41,24,59,69,52,42,91,276,99,144,61,41,22,244,124,198,170,316,5,28,9,9,245,122,60,69,333,26,298,63,315,50,368,212,114,42,0,268,96,189,164
,,0.12,0.13,0.11,0.05,0.07,0.09,0.1,0.17,0.26,0.06,0.1,0.22,0.11,0.08,0.11,0.12,0.1,0.2,0.13,0.16,0.07,0.08,0.14,0.12,0.14,0.1,0.11,0.11,0.13,0.1,0.13,0.11,0.14,0.06,0.07,0.04,0.09,0.12,0.11,0.09,0.14,0.12,0.1,0.13,0.09,0.12,0.13,0.12,0.22,0.09,0.05,0,0.12,0.13,0.09,0.16
,,,,,,,ag,ag,abcdgh,abcdegh,,abg,abcdegh,,,,i,,abcdegi,i,abcei,,,a,,cg,,,,cg,,b,,bcd,,,,,c,,,c,,,b,,,,cd,acd,d,,,,,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
