Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q8_W3.17. Support for community projects and charities: Thinking about the wellbeing of your local community, which of the following do you see as being most important in the year ahead (2024)? By 'local community' we mean the local area where you live.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,English region,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,North-West,North-East,Yorkshire & Humberside,West Midlands,East Midlands,South-West,South-East,Eastern,London,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,6241,2812,3396,663,1162,1266,943,1226,981,1825,2209,2207,802,296,623,647,519,675,1019,691,969,2105,4136,1996,2009,1138,681,417,4005,2236,3258,2940,5064,240,446,421,42,4108,2058,1189,992,5627,489,3850,2171,4567,1590,3235,1022,1294,919,2217,3719,2304,3568,2432
,Total,6241,3007,3201,823,1041,1004,1006,961,1406,1864,2010,2367,817,294,612,647,542,640,1027,697,967,2156,4085,1426,2086,1242,933,553,3513,2728,3579,2609,5152,131,557,243,130,4004,2157,1216,1066,5623,486,3806,2198,4476,1669,3109,980,1229,899,2346,3636,2376,3487,2495
,1,201,95,105,19,31,35,28,36,52,50,63,89,23,7,23,15,20,26,36,22,28,58,143,65,74,30,22,11,139,62,101,100,164,5,20,12,0,137,64,30,34,177,22,147,51,165,34,125,46,52,27,57,134,62,123,73
,,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.04,0.04,0.03,0.03,0.04,0.03,0.02,0.04,0.02,0.04,0.04,0.04,0.03,0.03,0.03,0.04,0.05,0.04,0.02,0.02,0.02,0.04,0.02,0.03,0.04,0.03,0.04,0.04,0.05,0,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.02,0.04,0.02,0.04,0.05,0.04,0.03,0.02,0.04,0.03,0.04,0.03
,,,,,,,,,,,,,,,,,,,,,,,,,cdeg,g,,,,cdeg,,,a,,,,,,,,,,,,b,,b,,e,e,e,,,b,,,
,2,242,128,113,27,39,42,29,50,56,66,70,105,35,18,24,23,15,23,50,14,39,87,155,61,71,52,36,21,133,109,130,108,197,3,31,7,3,159,80,35,43,230,10,164,69,191,49,157,59,66,32,61,152,84,138,102
,,0.04,0.04,0.04,0.03,0.04,0.04,0.03,0.05,0.04,0.04,0.03,0.04,0.04,0.06,0.04,0.04,0.03,0.04,0.05,0.02,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.02,0.06,0.03,0.02,0.04,0.04,0.03,0.04,0.04,0.02,0.04,0.03,0.04,0.03,0.05,0.06,0.05,0.04,0.03,0.04,0.04,0.04,0.04
,,,,,,,,,dgh,,,,d,h,eh,h,,,,h,,h,,,,,,,,,,,,,,bd,,,,,,,b,,b,,b,,e,de,de,,,,,,
,3,230,128,102,32,30,30,28,35,75,62,58,110,30,9,26,31,15,25,38,22,34,76,154,57,80,48,30,16,137,93,119,111,198,3,21,7,0,143,85,41,47,210,14,161,66,185,42,127,43,51,33,79,150,76,130,87
,,0.04,0.04,0.03,0.04,0.03,0.03,0.03,0.04,0.05,0.03,0.03,0.05,0.04,0.03,0.04,0.05,0.03,0.04,0.04,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.04,0.02,0.04,0.03,0,0.04,0.04,0.03,0.04,0.04,0.03,0.04,0.03,0.04,0.03,0.04,0.04,0.04,0.04,0.03,0.04,0.03,0.04,0.03
,,,b,,,,,,,bcdegh,,,bcdgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,b,,,,,,,,,,
,4,177,80,95,19,30,30,20,30,48,49,50,78,20,8,18,21,17,18,33,23,19,44,134,45,73,30,18,12,118,59,88,88,147,4,16,7,3,117,59,30,34,165,9,123,51,141,35,95,35,33,26,55,113,61,109,65
,,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.04,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.04,0.03,0.03,0.02,0.03,0.03,0.03,0.03
,,,,,,,,,,,,,,,,,,,,,,,,a,g,dg,,,,dg,,,a,,,,,,,,,,,,b,,b,,,e,,,,,,,
,5,215,106,109,17,31,28,31,39,69,48,59,108,28,12,27,25,15,26,24,24,34,77,138,61,87,26,26,15,148,67,118,97,183,5,16,9,0,152,62,28,36,189,18,144,61,166,49,106,31,47,28,80,135,75,131,79
,,0.03,0.04,0.03,0.02,0.03,0.03,0.03,0.04,0.05,0.03,0.03,0.05,0.03,0.04,0.04,0.04,0.03,0.04,0.02,0.03,0.03,0.04,0.03,0.04,0.04,0.02,0.03,0.03,0.04,0.02,0.03,0.04,0.04,0.04,0.03,0.04,0,0.04,0.03,0.02,0.03,0.03,0.04,0.04,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03
,,,,,,,,,ag,abcdgh,,,abcdgh,,,g,,,,,,,,,cg,cg,,,,cg,,,,,,,,,c,,,,,,b,,,,,,,,,,,,
,6,164,82,80,23,17,24,30,30,40,40,54,69,25,6,15,13,24,13,26,22,19,55,109,36,59,24,30,14,95,68,92,72,138,2,19,4,0,92,71,33,40,145,14,91,69,114,46,82,26,26,29,66,95,63,100,62
