Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0.12,0.14,0.15,0.08,0.11,0.11,0.11,0.1,0.12,0.12,0.09,0.2,0.1,0.17,0.13,0.1,0.14,0.11,0.11,0.12,0.11,0.16,0.11,0.11,0.11,0.12,0.12,0.15,0.09,0.1,0.14,0.15,0.08,0.16,0.15,0.15,0,0.11,0.07,0,0.12,0.1,0.18,0.09,0.13,0.21,0.1,0.11,0.2,0.14,0.09,0.12,0.12,0.31,0.25,0.12,0.25,0.15,0.1,0.13,0.06,0.12,0.09,0.25,0.13,0.26,0.3,0.07,0.11,0.1,0,0,0.09,0.11,0.07,0,0.32,0.12,0.04,0,0.29,0,0.11,0.17,0.23,0.13,0.11,0.1,0.16,0.13,0.11,0.2,0,0,0.14,0.09,0.2,0.14,0.12,0.12,0.1,0.11,0.1,0.12,0.07,0.1,0.09,0.09,0.1,0.08,0.12,0.1,0.11,0.09,0.08,0.11,0.38,0.1,0.11,0.1,0.11,0.12,0.09,0.11,0.12,0.17,0.08,0.11,0.09,0.11,0.17,0.16,0.2,0.07,0.13,0.12,0.1,0.13,0.09
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abj,,,,,,,,,,,,,,e,,,,,,,,,,,,,,,d,,,,,,,c,,c,,,,
,£50 - £99,79,37,14,28,15,27,65,11,49,30,29,1,14,6,9,42,21,58,28,22,8,11,69,58,25,29,49,13,17,21,24,4,13,4,4,8,1,5,11,2,3,13,5,3,2,10,15,7,3,10,29,28,11,0,1,78,1,29,50,55,9,6,10,1,50,3,1,1,2,2,4,1,3,1,1,0,0,6,3,1,1,0,69,3,2,8,60,51,9,9,9,0,0,0,4,66,9,1,78,79,73,72,45,13,25,49,33,52,57,61,79,22,61,63,33,79,0,76,69,34,35,40,25,6,16,15,20,15,0,8,0,3,35,33,7,36,29,30,15
,,0.14,0.17,0.11,0.14,0.11,0.13,0.15,0.1,0.14,0.15,0.17,0.04,0.21,0.14,0.14,0.15,0.15,0.14,0.15,0.14,0.13,0.11,0.15,0.14,0.16,0.12,0.16,0.1,0.14,0.16,0.17,0.13,0.13,0.15,0.05,0.19,0.43,0.13,0.37,0.2,0.09,0.21,0.11,0.08,0.05,0.24,0.11,0.13,0.14,0.08,0.16,0.17,0.16,0,0.12,0.14,0.12,0.12,0.16,0.17,0.15,0.07,0.12,0.11,0.17,0.19,0.21,0.07,0.11,0.13,0.22,0.12,0.12,0.06,0.06,0,0,0.12,0.16,0.11,0.13,0,0.15,0.19,0.08,0.13,0.15,0.15,0.19,0.14,0.17,0,0,0,0.16,0.16,0.15,0.02,0.15,0.14,0.15,0.15,0.15,0.11,0.14,0.14,0.14,0.15,0.15,0.14,0.15,0.14,0.16,0.14,0.13,0.15,0,0.16,0.15,0.15,0.16,0.14,0.18,0.09,0.13,0.12,0.2,0.16,0,0.27,0,0.1,0.27,0.13,0.05,0.15,0.16,0.17,0.14
,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,,,f,f,,,,,f,,,adfghjk,,,h,,,,hj,,,,,a,a,,,,,,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,l,l,l,l,l,,,,,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac,,,acd,d,,,,,
,£100 - £149,87,37,24,26,29,39,71,15,56,31,28,4,14,5,11,46,23,64,31,22,11,14,73,64,26,47,40,27,20,22,14,4,17,3,22,5,0,5,3,3,5,7,10,5,7,11,21,10,2,22,26,29,8,0,2,85,2,32,55,48,7,15,15,2,44,1,0,4,1,2,3,2,5,5,1,2,2,12,1,1,1,1,67,5,5,10,59,54,5,7,7,0,1,2,6,64,12,9,83,87,76,73,49,22,22,59,36,58,64,64,83,29,61,66,34,84,3,76,70,38,29,42,21,11,17,17,16,15,1,7,4,5,14,55,13,37,30,27,17
,,0.16,0.17,0.19,0.12,0.2,0.18,0.16,0.13,0.16,0.16,0.17,0.11,0.2,0.11,0.16,0.17,0.16,0.16,0.16,0.14,0.18,0.14,0.16,0.16,0.17,0.19,0.13,0.22,0.16,0.17,0.09,0.14,0.17,0.12,0.27,0.11,0,0.12,0.11,0.22,0.17,0.12,0.2,0.12,0.15,0.25,0.16,0.18,0.09,0.17,0.15,0.17,0.12,0,0.26,0.15,0.26,0.13,0.18,0.15,0.13,0.18,0.19,0.3,0.15,0.06,0,0.3,0.06,0.1,0.19,0.18,0.17,0.18,0.11,0.54,0.17,0.22,0.08,0.16,0.19,1,0.14,0.33,0.23,0.17,0.15,0.15,0.12,0.11,0.13,0,0.5,0.62,0.24,0.15,0.2,0.19,0.16,0.16,0.15,0.15,0.16,0.19,0.12,0.17,0.15,0.17,0.17,0.15,0.16,0.18,0.16,0.15,0.13,0.16,0.11,0.16,0.15,0.16,0.13,0.15,0.15,0.17,0.15,0.13,0.16,0.16,0.07,0.25,0.33,0.15,0.11,0.21,0.1,0.16,0.16,0.16,0.16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,b,,,,,bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd,,,,,
,£150 - £199,83,34,20,29,21,29,63,14,52,30,26,4,4,9,7,49,17,66,34,24,8,11,72,66,24,34,49,13,21,20,25,4,16,5,10,3,0,7,5,2,4,8,3,8,10,4,26,5,2,19,31,24,6,2,0,83,0,35,48,42,15,13,10,2,36,4,1,1,5,4,4,2,5,4,3,0,1,4,5,2,2,0,77,0,1,6,63,59,4,13,12,1,0,0,0,72,4,2,81,83,78,74,47,19,28,52,39,53,58,69,82,24,61,73,39,82,1,73,70,34,36,53,16,10,20,16,22,14,0,1,0,3,9,57,15,29,32,24,16
,,0.15,0.15,0.16,0.14,0.14,0.14,0.15,0.12,0.15,0.15,0.16,0.12,0.06,0.2,0.11,0.18,0.12,0.16,0.17,0.15,0.14,0.11,0.16,0.16,0.15,0.14,0.16,0.1,0.17,0.16,0.17,0.14,0.16,0.19,0.12,0.07,0,0.16,0.17,0.13,0.14,0.13,0.07,0.19,0.2,0.11,0.2,0.09,0.07,0.16,0.18,0.15,0.1,0.16,0,0.15,0,0.14,0.15,0.13,0.26,0.16,0.13,0.34,0.12,0.29,0.22,0.09,0.3,0.27,0.25,0.19,0.18,0.15,0.28,0,0.06,0.08,0.28,0.17,0.39,0,0.17,0,0.05,0.09,0.16,0.17,0.09,0.19,0.22,0.07,0,0,0,0.17,0.08,0.04,0.15,0.15,0.16,0.16,0.16,0.16,0.16,0.15,0.16,0.15,0.15,0.17,0.15,0.15,0.16,0.17,0.15,0.15,0.04,0.15,0.15,0.15,0.16,0.18,0.12,0.15,0.18,0.13,0.21,0.15,0,0.04,0,0.08,0.07,0.22,0.12,0.12,0.17,0.14,0.15
,,,,,,,,,,,,,,,b,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,f,,,,,,,,,,,,,,ad,,,,,,,,,,,,,,,,,,,,,,,,,,l,l,,l,kl,,,,,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,bd,,,,,
,£200 - £249,61,15,11,34,11,22,44,13,44,17,22,2,5,5,8,32,12,48,20,24,4,10,50,48,20,28,32,16,11,16,12,4,9,2,10,7,1,3,5,3,6,7,5,5,4,1,12,6,4,14,19,20,7,0,1,60,1,28,32,36,5,11,9,0,35,0,0,1,1,0,3,1,4,3,3,1,0,8,1,0,0,0,52,1,1,8,42,40,2,10,10,1,0,0,2,48,3,6,58,61,56,53,36,16,26,42,35,44,48,51,58,24,41,52,31,60,1,52,54,26,23,35,17,5,15,15,11,10,0,3,2,1,10,35,14,23,20,13,16
,,0.11,0.07,0.09,0.17,0.08,0.1,0.1,0.12,0.12,0.09,0.14,0.06,0.08,0.11,0.12,0.11,0.08,0.12,0.1,0.16,0.06,0.1,0.11,0.12,0.12,0.11,0.1,0.13,0.09,0.13,0.08,0.12,0.09,0.09,0.12,0.15,0.57,0.08,0.17,0.22,0.21,0.11,0.11,0.12,0.09,0.02,0.09,0.12,0.17,0.11,0.11,0.12,0.1,0,0.11,0.11,0.11,0.12,0.1,0.11,0.09,0.13,0.11,0,0.12,0,0,0.1,0.06,0,0.18,0.12,0.14,0.1,0.26,0.24,0,0.15,0.04,0,0,0,0.11,0.06,0.03,0.13,0.11,0.12,0.04,0.15,0.17,0.06,0,0,0.06,0.12,0.05,0.12,0.11,0.11,0.11,0.11,0.12,0.14,0.15,0.12,0.15,0.13,0.13,0.12,0.11,0.15,0.1,0.12,0.12,0.11,0.04,0.11,0.12,0.11,0.1,0.12,0.12,0.08,0.13,0.12,0.11,0.1,0,0.1,0.17,0.03,0.08,0.14,0.11,0.1,0.11,0.08,0.15
,,,,,ab,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,i,,ij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,ck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a
,£250 - £499,49,24,11,13,13,23,35,14,26,22,5,6,7,4,4,20,18,31,15,10,6,11,38,31,10,25,24,12,13,5,14,5,11,2,9,3,0,2,1,1,1,4,8,8,2,3,12,4,3,13,18,9,5,2,1,47,1,24,25,29,8,6,5,0,25,0,1,3,2,5,0,1,2,3,0,0,1,3,0,2,0,0,37,2,3,7,29,25,5,7,4,3,0,0,3,30,7,9,45,49,45,40,23,8,13,27,15,28,30,37,44,9,33,41,23,48,1,41,40,21,19,25,12,4,7,16,8,8,4,1,2,4,10,21,13,19,15,16,8
,,0.09,0.11,0.09,0.07,0.09,0.11,0.08,0.13,0.07,0.11,0.03,0.2,0.1,0.1,0.06,0.07,0.12,0.07,0.08,0.06,0.11,0.11,0.08,0.07,0.06,0.1,0.08,0.1,0.1,0.04,0.09,0.15,0.11,0.08,0.11,0.06,0,0.06,0.02,0.06,0.05,0.06,0.16,0.2,0.05,0.07,0.09,0.07,0.12,0.1,0.1,0.05,0.07,0.16,0.14,0.09,0.14,0.1,0.08,0.09,0.14,0.08,0.07,0,0.08,0,0.27,0.26,0.14,0.34,0,0.07,0.07,0.13,0,0,0.08,0.06,0,0.25,0,0,0.08,0.13,0.13,0.11,0.07,0.07,0.1,0.1,0.07,0.25,0,0,0.14,0.07,0.13,0.18,0.08,0.09,0.09,0.08,0.08,0.07,0.07,0.08,0.06,0.08,0.08,0.09,0.08,0.05,0.08,0.09,0.09,0.09,0.04,0.09,0.09,0.09,0.09,0.09,0.08,0.07,0.06,0.12,0.07,0.08,0.35,0.04,0.16,0.12,0.07,0.08,0.1,0.08,0.08,0.09,0.07
,,,,,,,,,,c,c,,de,,,,,,,,,,,,,,,,,,,,a,a,,a,,,,,,,,b,beh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,£500 - £749,22,8,5,9,7,8,18,6,15,5,9,1,2,2,2,13,5,17,5,10,2,3,19,17,6,10,12,3,7,6,6,0,4,2,2,1,0,2,0,1,2,1,2,2,1,1,7,2,1,4,8,4,3,3,0,22,0,7,15,13,2,4,2,0,12,1,0,0,1,0,0,1,1,1,1,0,1,2,0,0,0,0,19,1,0,2,17,14,3,2,0,2,0,0,1,19,2,1,20,22,22,20,16,5,12,17,14,17,17,19,20,8,19,20,13,20,2,16,17,10,8,8,9,5,2,5,4,1,3,0,2,0,5,10,7,13,5,7,4
,,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.05,0.04,0.02,0.06,0.04,0.03,0.05,0.02,0.05,0.04,0.04,0.03,0.06,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.03,0.05,0.05,0.04,0,0.04,0.09,0.02,0.03,0,0.04,0,0.07,0.06,0.02,0.03,0.06,0.03,0.02,0.05,0.04,0.06,0.03,0.04,0.03,0.04,0.22,0,0.04,0,0.03,0.05,0.04,0.03,0.05,0.02,0,0.04,0.07,0,0,0.05,0,0,0.09,0.04,0.05,0.08,0,0.06,0.04,0,0,0,0,0.04,0.05,0,0.03,0.04,0.04,0.07,0.03,0,0.2,0,0,0.03,0.05,0.03,0.02,0.04,0.04,0.04,0.04,0.05,0.04,0.07,0.05,0.06,0.05,0.05,0.04,0.04,0.05,0.05,0.05,0.05,0.04,0.09,0.03,0.04,0.04,0.04,0.03,0.06,0.07,0.02,0.04,0.03,0.01,0.32,0,0.16,0,0.04,0.04,0.06,0.05,0.03,0.04,0.04
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,£750 - £999,22,9,5,9,8,10,21,7,14,7,7,2,3,1,5,11,6,17,7,8,2,7,15,17,7,10,13,5,5,5,6,2,3,2,2,3,0,1,0,1,2,6,0,0,3,1,7,2,0,5,8,6,4,0,0,22,0,12,10,12,1,4,6,0,11,1,0,0,0,0,1,0,1,2,0,0,1,3,1,2,0,0,19,0,1,4,16,14,2,2,2,0,1,0,1,16,2,4,22,22,22,19,9,2,10,10,12,12,13,21,22,3,14,17,15,21,1,21,19,10,5,11,7,4,5,6,1,5,0,1,0,3,3,8,9,15,7,9,5
,,0.04,0.04,0.04,0.04,0.06,0.05,0.05,0.07,0.04,0.04,0.04,0.07,0.04,0.02,0.08,0.04,0.04,0.04,0.04,0.05,0.03,0.07,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.06,0.03,0.07,0.02,0.07,0,0.02,0,0.05,0.06,0.1,0,0,0.07,0.03,0.05,0.04,0,0.04,0.04,0.04,0.05,0,0,0.04,0,0.05,0.03,0.04,0.02,0.05,0.07,0,0.04,0.05,0,0,0,0,0.06,0,0.05,0.07,0,0,0.08,0.05,0.06,0.19,0,0,0.04,0,0.05,0.06,0.04,0.04,0.04,0.04,0.04,0,0.5,0,0.05,0.04,0.04,0.09,0.04,0.04,0.04,0.04,0.03,0.02,0.06,0.03,0.05,0.04,0.04,0.05,0.04,0.02,0.04,0.04,0.06,0.04,0.04,0.04,0.04,0.04,0.02,0.04,0.05,0.06,0.05,0.05,0.01,0.05,0,0.04,0,0.08,0.02,0.03,0.07,0.06,0.04,0.05,0.05
,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l,,,,,,,,,d,,,,,,,,,,,,,,,
,"£1,000 - £1,499",19,6,3,10,6,6,15,5,11,7,6,0,3,0,4,9,3,16,11,4,1,4,15,16,7,6,13,2,4,7,6,0,4,1,1,1,0,3,3,0,0,4,3,2,0,1,2,2,0,2,3,8,4,0,1,18,1,9,10,9,3,3,4,0,9,0,0,1,0,1,1,1,1,2,0,0,0,1,2,1,0,0,14,0,3,2,12,12,0,2,1,1,0,0,1,11,2,4,18,19,16,16,11,3,9,12,9,14,14,13,18,4,12,13,12,17,2,16,14,7,8,8,3,4,6,5,1,3,0,1,0,2,5,7,6,8,7,4,2
