Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,,0.04,0.04,0.05,0.05,0.06,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.02,0.04,0.04,0.05,0.04,0.04,0.05,0.05,0.03,0.05,0.05,0.04,0.04,0.04,0.05,0.04,0.04,0.05,0.04,0.04,0.07,0.04,0.05,0.12,0.04,0.05,0.04,0.05,0.04,0.04,0.05,0.04,0.05,0.03,0.05,0.04,0.05,0.05,0.03,0.05,0.04,0.05,0.03
,,,,a,,cefhi,,,,,cefhi,,,,,,,b,,,b,b,,a,,,,,,,,,,,a,,,acd,,,,,,,,,b,,e,,e,e,,b,,b,
,2,360,142,215,69,55,59,60,53,65,124,118,118,47,15,29,35,35,37,68,41,52,110,250,86,114,76,62,23,199,161,215,145,291,8,33,17,10,231,127,82,54,327,29,209,140,258,98,169,49,66,54,140,214,134,196,156
,,0.06,0.05,0.07,0.08,0.05,0.06,0.06,0.06,0.05,0.07,0.06,0.05,0.06,0.05,0.05,0.05,0.06,0.06,0.07,0.06,0.05,0.05,0.06,0.06,0.05,0.06,0.07,0.04,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.08,0.06,0.06,0.07,0.05,0.06,0.06,0.05,0.06,0.06,0.06,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06
,,,,a,bcefhi,,,,,,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,364,139,224,56,58,63,51,47,88,114,115,135,52,22,35,34,33,33,73,40,40,110,253,93,142,59,48,21,235,129,190,173,299,7,29,12,15,245,114,69,55,332,26,233,121,271,91,189,60,79,50,131,229,130,202,147
,,0.06,0.05,0.07,0.07,0.06,0.06,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.08,0.06,0.05,0.06,0.05,0.07,0.06,0.04,0.05,0.06,0.07,0.07,0.05,0.05,0.04,0.07,0.05,0.05,0.07,0.06,0.05,0.05,0.05,0.11,0.06,0.05,0.06,0.05,0.06,0.05,0.06,0.06,0.06,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.06,0.06
,,,,a,,,,,,,,,,i,i,,,,,i,,,,,eg,ceg,,,,ceg,,,a,,,,,,,,,,,,,,,,,,,,,,,,
,4,349,136,213,57,62,49,51,61,67,120,100,128,53,19,45,26,22,32,62,45,45,121,228,70,107,86,45,41,177,172,186,161,291,8,24,13,10,199,146,84,76,311,28,202,134,242,98,170,39,65,65,128,200,139,201,127
,,0.06,0.05,0.07,0.07,0.06,0.05,0.05,0.06,0.05,0.06,0.05,0.05,0.06,0.06,0.07,0.04,0.04,0.05,0.06,0.06,0.05,0.06,0.06,0.05,0.05,0.07,0.05,0.07,0.05,0.06,0.05,0.06,0.06,0.06,0.04,0.05,0.07,0.05,0.07,0.07,0.07,0.06,0.06,0.05,0.06,0.05,0.06,0.05,0.04,0.05,0.07,0.05,0.06,0.06,0.06,0.05
,,,,a,h,,,,,,,,,d,,dei,,,,,,,,,,,abf,,af,,f,,,,,,,,,a,a,a,,,,,,,,,,ab,,,,,
,5,306,127,177,38,47,45,44,58,73,85,89,132,35,16,28,35,33,38,57,21,44,85,221,76,107,58,40,25,183,123,181,122,275,5,19,6,0,202,98,57,51,275,28,186,106,233,72,143,55,56,33,123,179,118,167,129
,,0.05,0.04,0.06,0.05,0.05,0.04,0.04,0.06,0.05,0.05,0.04,0.06,0.04,0.05,0.05,0.05,0.06,0.06,0.06,0.03,0.05,0.04,0.05,0.05,0.05,0.05,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.04,0.03,0.02,0,0.05,0.05,0.05,0.05,0.05,0.06,0.05,0.05,0.05,0.04,0.05,0.06,0.05,0.04,0.05,0.05,0.05,0.05,0.05
,,,,a,,,,,h,,,,,,,,h,h,h,h,,,,a,,,,,,,,,,d,,,,,,,,,,,,,,,,d,,,,,,,
,6,282,119,163,33,43,50,50,51,54,76,99,106,41,12,29,22,23,36,41,34,44,103,178,50,108,54,42,29,157,124,164,115,238,5,24,8,6,167,107,66,48,249,27,166,109,196,82,143,47,58,38,93,160,111,164,106
,,0.05,0.04,0.05,0.04,0.04,0.05,0.05,0.05,0.04,0.04,0.05,0.04,0.05,0.04,0.05,0.03,0.04,0.06,0.04,0.05,0.05,0.05,0.04,0.03,0.05,0.04,0.04,0.05,0.04,0.05,0.05,0.04,0.05,0.04,0.04,0.03,0.05,0.04,0.05,0.05,0.04,0.04,0.06,0.04,0.05,0.04,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.05,0.05,0.04
,,,,a,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,248,109,138,47,46,39,27,30,59,93,66,89,39,8,26,24,21,30,42,31,28,77,171,54,84,54,28,27,138,110,133,112,215,5,18,8,0,149,96,61,38,224,20,152,87,172,71,119,33,56,30,94,138,101,141,95
,,0.04,0.04,0.04,0.06,0.04,0.04,0.03,0.03,0.04,0.05,0.03,0.04,0.05,0.03,0.04,0.04,0.04,0.05,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.03,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.05,0.03,0.04,0.04,0.04,0.04,0.04
,,,,,dehi,d,,,,,deh,,,i,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,,
,8,244,97,147,26,38,41,28,46,64,65,69,110,39,11,25,29,15,19,29,37,40,86,158,66,72,54,33,19,138,106,132,111,210,5,17,5,6,146,95,46,52,222,22,143,95,170,73,111,30,53,27,93,143,93,139,96
,,0.04,0.03,0.05,0.03,0.04,0.04,0.03,0.05,0.05,0.03,0.03,0.05,0.05,0.04,0.04,0.05,0.03,0.03,0.03,0.05,0.04,0.04,0.04,0.05,0.03,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.02,0.05,0.04,0.04,0.04,0.05,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.03,0.04,0.04,0.04,0.04,0.04
,,,,a,,,,,dh,d,,,dh,g,,,,,,,efg,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,
,9,206,89,114,18,35,32,34,40,45,54,67,85,35,10,20,27,13,24,27,22,27,79,127,44,76,36,32,17,120,86,121,85,175,7,17,4,0,125,79,46,42,183,15,113,83,149,52,96,39,33,25,87,112,85,119,82
,,0.03,0.03,0.04,0.02,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.04,0.03,0.03,0.04,0.02,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.06,0.03,0.02,0,0.03,0.04,0.04,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.03
,,,,,,,,,ag,,,,,g,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,
,10,233,109,121,23,35,30,36,43,66,58,66,109,25,11,22,25,18,24,31,30,49,83,150,49,76,34,44,30,125,108,144,89,195,4,24,6,3,150,81,42,47,205,23,133,94,162,69,96,33,33,30,102,116,103,135,92
,,0.04,0.04,0.04,0.03,0.03,0.03,0.04,0.04,0.05,0.03,0.03,0.05,0.03,0.04,0.04,0.04,0.03,0.04,0.03,0.04,0.05,0.04,0.04,0.03,0.04,0.03,0.05,0.05,0.04,0.04,0.04,0.03,0.04,0.03,0.04,0.02,0.02,0.04,0.04,0.03,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.04,0.04
,,,,,,,,,c,cg,,,acgh,,,,,,,,,ag,,,,,,c,c,,,,,,,,,,,,,,,,,,,,,,,,ac,,a,,
,11,206,107,96,26,32,31,34,38,46,58,64,84,30,6,23,23,19,28,34,21,20,75,132,43,66,34,32,30,109,97,134,71,176,3,11,8,6,120,83,50,41,190,13,112,90,132,72,82,28,29,25,90,106,89,99,99
,,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.04,0.02,0.04,0.04,0.04,0.04,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.05,0.03,0.04,0.04,0.03,0.03,0.02,0.02,0.03,0.05,0.03,0.04,0.04,0.04,0.03,0.03,0.03,0.04,0.03,0.04,0.03,0.03,0.02,0.03,0.04,0.03,0.04,0.03,0.04
,,,,,,,,,,,,,,i,,i,,,i,,,,,,,,,,abcf,,,b,,,,,,,,,,,,,,a,,a,,,,,ac,,,,a
,12,151,88,62,19,25,23,20,24,40,44,42,64,16,11,12,13,15,20,20,19,24,62,89,39,47,29,23,14,86,65,90,60,127,1,13,6,3,85,65,35,40,132,12,88,56,105,44,67,23,27,17,73,89,57,102,44
,,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.04,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.01,0.02,0.03,0.02,0.02,0.03,0.03,0.04,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.02
,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,a,,,,,,,,,,,a,,,b,
,NET: Rank 1,263,105,156,37,62,37,42,36,50,99,78,86,35,5,25,26,25,23,43,34,47,74,189,65,79,56,37,26,145,118,162,101,204,9,25,11,15,157,103,52,50,237,22,174,82,205,55,152,42,65,45,81,174,84,168,84
,,0.04,0.04,0.05,0.05,0.06,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.02,0.04,0.04,0.05,0.04,0.04,0.05,0.05,0.03,0.05,0.05,0.04,0.04,0.04,0.05,0.04,0.04,0.05,0.04,0.04,0.07,0.04,0.05,0.12,0.04,0.05,0.04,0.05,0.04,0.04,0.05,0.04,0.05,0.03,0.05,0.04,0.05,0.05,0.03,0.05,0.04,0.05,0.03
,,,,a,,cefhi,,,,,cefhi,,,,,,,b,,,b,b,,a,,,,,,,,,,,a,,,acd,,,,,,,,,b,,e,,e,e,,b,,b,
,NET: Rank 1-3,987,386,595,162,176,159,152,136,203,337,311,339,133,43,89,95,93,94,185,115,139,295,692,243,335,191,147,71,578,409,566,419,794,24,87,41,40,632,345,203,159,896,76,616,343,734,244,511,151,211,149,352,617,348,566,387
,,0.16,0.13,0.19,0.2,0.17,0.16,0.15,0.14,0.14,0.18,0.15,0.14,0.16,0.15,0.15,0.15,0.17,0.15,0.18,0.17,0.14,0.14,0.17,0.17,0.16,0.15,0.16,0.13,0.16,0.15,0.16,0.16,0.15,0.18,0.16,0.17,0.31,0.16,0.16,0.17,0.15,0.16,0.16,0.16,0.16,0.16,0.15,0.16,0.15,0.17,0.17,0.15,0.17,0.15,0.16,0.16
,,,,a,cdefhi,,,,,,efhi,,,,,,,,,i,,,,a,e,,,,,e,,,,,,,,acd,,,,,,,,,,,,,,,,b,,,
,NET: Rank 1-5,1641,649,985,257,285,252,248,256,344,542,500,599,221,77,162,157,149,164,303,182,228,501,1141,389,549,335,232,136,938,703,933,702,1361,37,130,59,49,1034,589,343,285,1482,133,1004,583,1209,415,824,245,332,247,603,996,604,934,643
,,0.26,0.22,0.31,0.31,0.27,0.25,0.25,0.27,0.24,0.29,0.25,0.25,0.27,0.26,0.26,0.24,0.27,0.26,0.29,0.26,0.24,0.23,0.28,0.27,0.26,0.27,0.25,0.25,0.27,0.26,0.26,0.27,0.26,0.28,0.23,0.24,0.38,0.26,0.27,0.28,0.27,0.26,0.27,0.26,0.27,0.27,0.25,0.26,0.25,0.27,0.27,0.26,0.27,0.25,0.27,0.26
,,,,a,cdefhi,,,,,,cdfhi,,,,,,,,,di,,,,a,,,,,,,,,,,,,,c,,,,,,,,,,,,,,,,,,,
,NET: Rank 1-12,3211,1367,1825,450,541,498,476,528,718,990,974,1246,445,147,319,320,274,345,527,375,459,1065,2146,734,1077,631,467,302,1810,1400,1850,1346,2697,67,255,105,74,1975,1195,689,593,2887,265,1912,1198,2294,877,1536,478,621,438,1234,1861,1244,1833,1257
,,0.51,0.45,0.57,0.55,0.52,0.5,0.47,0.55,0.51,0.53,0.48,0.53,0.55,0.5,0.52,0.49,0.5,0.54,0.51,0.54,0.47,0.49,0.53,0.51,0.52,0.51,0.5,0.55,0.52,0.51,0.52,0.52,0.52,0.51,0.46,0.43,0.57,0.49,0.55,0.57,0.56,0.51,0.54,0.5,0.54,0.51,0.53,0.49,0.49,0.5,0.49,0.53,0.51,0.52,0.53,0.5
,,,,a,cdh,d,,,cdh,,dh,,dh,i,,,,,i,,i,,,a,,,,,,,,,,cd,d,,,,,a,a,a,,,,a,,,,,,,abd,,,,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
