Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,0.13,0.15,0.11,0.12,0.11,0.14,0.13,0.13,0.15,0.11,0.13,0.15,0.13,0.13,0.14,0.12,0.13,0.14,0.14,0.13,0.14,0.14,0.13,0.14,0.12,0.11,0.12,0.07,0.13,0.13,0.12,0.13,0.13,0.11,0.14,0.12,0.13,0.14,0.12,0.12,0.13,0.12,0.15,0.13,0.14,0.13,0.14
,,,b,,,,bg,,,abdgh,,g,abg,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,abcd,,,,a
,2,1452,738,706,173,230,224,267,219,340,403,490,559,485,967,308,497,326,199,123,805,647,849,596,1232,18,126,47,26,960,473,249,255,1314,117,842,565,977,451,633,170,268,196,624,790,617,712,692
,,0.16,0.17,0.15,0.15,0.15,0.16,0.18,0.16,0.17,0.15,0.17,0.16,0.16,0.16,0.15,0.17,0.18,0.15,0.15,0.16,0.16,0.17,0.16,0.16,0.11,0.18,0.15,0.16,0.17,0.15,0.14,0.16,0.16,0.16,0.15,0.18,0.15,0.19,0.14,0.12,0.15,0.15,0.19,0.15,0.18,0.14,0.19
,,,b,,,,,abceg,,,,g,,,,,,ad,,,,,,,b,,b,,,bc,,,,,,,a,,a,b,,b,b,abcd,,a,,a
,3,1122,562,556,141,173,155,171,197,285,314,326,482,413,709,262,386,235,153,85,647,474,645,472,976,14,85,29,15,745,369,214,176,1010,94,699,384,803,305,507,158,181,167,461,639,449,607,461
,,0.12,0.13,0.12,0.12,0.12,0.11,0.12,0.14,0.14,0.12,0.11,0.14,0.13,0.12,0.13,0.13,0.13,0.11,0.1,0.13,0.12,0.13,0.13,0.13,0.08,0.12,0.1,0.09,0.13,0.12,0.12,0.11,0.12,0.13,0.13,0.12,0.12,0.13,0.11,0.11,0.1,0.13,0.14,0.12,0.13,0.12,0.13
,,,,,,,,,bcgh,ch,,,bcdgh,,,,,,,,e,,,,bd,,,,,,,,,,,,,,,,,,c,abc,,,,
,4,714,327,384,84,124,98,112,134,161,208,210,296,228,486,171,242,127,91,83,413,301,424,287,611,13,40,23,23,447,261,155,116,647,56,407,269,495,213,336,102,137,97,274,420,269,393,291
,,0.08,0.08,0.08,0.07,0.08,0.07,0.08,0.1,0.08,0.08,0.07,0.09,0.07,0.08,0.09,0.08,0.07,0.07,0.1,0.08,0.08,0.08,0.08,0.08,0.08,0.06,0.07,0.14,0.08,0.08,0.09,0.08,0.08,0.08,0.07,0.09,0.08,0.09,0.08,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.08
,,,,,,,,,acgh,,,,c,,,,,,,cdg,,,,,,,,,c,,,,,,,,a,,,,,,,,,,,
,5,678,281,394,73,124,117,103,106,154,198,220,260,202,476,159,209,157,90,63,368,310,386,292,586,15,45,21,7,441,232,124,115,613,56,418,238,505,162,318,96,142,80,255,413,235,409,242
,,0.08,0.07,0.09,0.06,0.08,0.08,0.07,0.08,0.08,0.07,0.08,0.08,0.07,0.08,0.08,0.07,0.09,0.07,0.08,0.07,0.08,0.08,0.08,0.08,0.09,0.06,0.07,0.04,0.08,0.07,0.07,0.07,0.08,0.08,0.08,0.08,0.08,0.07,0.07,0.07,0.08,0.06,0.08,0.08,0.07,0.08,0.07
,,,,a,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,
,6,584,247,336,78,84,103,94,100,126,162,197,225,193,392,118,223,109,80,54,341,243,326,258,503,8,45,13,13,350,228,135,127,517,56,359,202,444,129,296,99,103,94,205,361,202,348,214
,,0.07,0.06,0.07,0.07,0.06,0.07,0.06,0.07,0.06,0.06,0.07,0.07,0.06,0.07,0.06,0.08,0.06,0.06,0.06,0.07,0.06,0.06,0.07,0.07,0.05,0.06,0.04,0.08,0.06,0.07,0.08,0.08,0.06,0.08,0.07,0.06,0.07,0.05,0.07,0.07,0.06,0.07,0.06,0.07,0.06,0.07,0.06
,,,,a,,,,,,,,,,,,,ag,,,,,,,,d,,,,,,a,a,a,,,,,b,,,,,,,,,,
,7,668,250,414,86,105,96,108,103,170,191,204,273,219,448,152,233,119,111,52,385,283,367,300,584,11,52,14,7,414,242,135,127,599,56,420,231,525,135,341,119,132,91,208,406,239,399,250
,,0.07,0.06,0.09,0.07,0.07,0.07,0.07,0.07,0.08,0.07,0.07,0.08,0.07,0.08,0.08,0.08,0.07,0.08,0.06,0.08,0.07,0.07,0.08,0.08,0.07,0.07,0.05,0.04,0.07,0.08,0.08,0.08,0.07,0.08,0.08,0.07,0.08,0.06,0.08,0.08,0.07,0.07,0.06,0.08,0.07,0.08,0.07
,,,,a,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,b,,e,e,,,,,,,
,NET: Rank 1,1185,653,528,136,170,196,185,183,316,306,381,499,403,782,280,359,234,198,114,639,546,702,472,1036,20,77,37,11,769,401,209,203,1085,78,755,385,849,330,555,174,225,156,505,696,457,629,522
,,0.13,0.15,0.11,0.12,0.11,0.14,0.13,0.13,0.15,0.11,0.13,0.15,0.13,0.13,0.14,0.12,0.13,0.14,0.14,0.13,0.14,0.14,0.13,0.14,0.12,0.11,0.12,0.07,0.13,0.13,0.12,0.13,0.13,0.11,0.14,0.12,0.13,0.14,0.12,0.12,0.13,0.12,0.15,0.13,0.14,0.13,0.14
,,,b,,,,bg,,,abdgh,,g,abg,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,abcd,,,,a
,NET: Rank 1-3,3759,1953,1790,450,573,574,623,599,941,1023,1197,1540,1301,2458,850,1242,795,550,323,2092,1668,2195,1541,3245,52,288,113,52,2474,1244,673,634,3409,289,2296,1334,2629,1086,1695,502,674,519,1591,2126,1522,1948,1675
,,0.42,0.45,0.39,0.38,0.39,0.4,0.43,0.43,0.46,0.38,0.42,0.45,0.42,0.42,0.42,0.42,0.44,0.4,0.39,0.42,0.42,0.43,0.41,0.43,0.31,0.4,0.37,0.33,0.43,0.4,0.38,0.41,0.42,0.41,0.42,0.43,0.41,0.46,0.38,0.36,0.38,0.41,0.47,0.4,0.45,0.39,0.46
,,,b,,,,,abg,abg,abcgh,,bg,abcgh,,,,,e,,,,,,,bd,,b,,,bc,,,,,,,,,a,,,,b,abcd,,a,,a
,NET: Rank 1-5,5151,2561,2567,608,822,788,838,839,1256,1429,1626,2095,1731,3420,1179,1693,1079,731,468,2872,2279,3004,2120,4442,79,373,157,82,3362,1736,952,865,4668,402,3121,1841,3628,1460,2349,699,953,697,2120,2959,2026,2749,2208
,,0.57,0.59,0.56,0.52,0.55,0.55,0.58,0.6,0.62,0.54,0.57,0.61,0.56,0.58,0.59,0.57,0.6,0.54,0.56,0.58,0.57,0.59,0.56,0.58,0.47,0.52,0.52,0.52,0.59,0.55,0.54,0.56,0.58,0.57,0.57,0.59,0.56,0.61,0.53,0.5,0.54,0.55,0.63,0.56,0.6,0.55,0.61
,,,b,,,,,ag,abcgh,abcgh,,ag,abcgh,,a,d,d,d,,,d,,b,,bcd,,,,,bc,,,,,,,a,,a,,,b,b,abcd,,a,,a
,NET: Rank 1-7,6403,3058,3317,771,1011,986,1040,1042,1552,1782,2027,2594,2143,4260,1449,2149,1308,923,574,3599,2804,3697,2677,5529,99,469,184,102,4127,2206,1221,1120,5785,514,3900,2274,4597,1724,2986,917,1188,881,2534,3726,2467,3496,2673
,,0.71,0.71,0.72,0.66,0.68,0.69,0.72,0.74,0.76,0.67,0.71,0.75,0.69,0.72,0.72,0.73,0.72,0.67,0.69,0.72,0.7,0.72,0.71,0.73,0.59,0.66,0.61,0.64,0.72,0.7,0.69,0.72,0.72,0.72,0.71,0.73,0.71,0.72,0.67,0.65,0.67,0.69,0.75,0.71,0.73,0.7,0.74
,,,,,,,,abg,abcgh,abcdgh,,ag,abcdgh,,a,dg,dg,d,,,dg,,,,bcd,,,,,c,,,c,,,,a,,,,,,b,abcd,,a,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
