Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q28.8. I feel optimistic about the world that younger generations will inherit: To what extent do you agree or disagree, if at all, with the following statements relating to climate change?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,English region,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,North-West,North-East,Yorkshire & Humberside,West Midlands,East Midlands,South-West,South-East,Eastern,London,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,6241,2812,3396,663,1162,1266,943,1226,981,1825,2209,2207,802,296,623,647,519,675,1019,691,969,2105,4136,1996,2009,1138,681,417,4005,2236,3258,2940,5064,240,446,421,42,4108,2058,1189,992,5627,489,3850,2171,4567,1590,3235,1022,1294,919,2217,3719,2304,3568,2432
,Total,6241,3007,3201,823,1041,1004,1006,961,1406,1864,2010,2367,817,294,612,647,542,640,1027,697,967,2156,4085,1426,2086,1242,933,553,3513,2728,3579,2609,5152,131,557,243,130,4004,2157,1216,1066,5623,486,3806,2198,4476,1669,3109,980,1229,899,2346,3636,2376,3487,2495
,Strongly agree,471,250,219,124,136,83,48,31,48,261,131,79,51,20,42,63,43,39,71,29,112,195,276,106,145,86,93,41,251,220,223,242,292,20,89,52,16,296,169,99,75,411,46,378,79,417,49,358,182,99,77,83,381,78,340,126
,,0.08,0.08,0.07,0.15,0.13,0.08,0.05,0.03,0.03,0.14,0.07,0.03,0.06,0.07,0.07,0.1,0.08,0.06,0.07,0.04,0.12,0.09,0.07,0.07,0.07,0.07,0.1,0.07,0.07,0.08,0.06,0.09,0.06,0.15,0.16,0.21,0.12,0.07,0.08,0.08,0.07,0.07,0.09,0.1,0.04,0.09,0.03,0.12,0.19,0.08,0.09,0.04,0.1,0.03,0.1,0.05
,,,b,,cdefhi,cdefhi,defi,,,,cdefhi,efi,,,,h,afgh,h,,h,,abcefgh,b,,,,,abcf,,,,,a,,a,a,ac,,,,,,,,b,,b,,cde,acde,e,e,,b,,b,
,Somewhat agree,1179,625,549,196,215,205,163,145,254,412,369,398,149,51,129,145,109,128,166,109,193,412,767,283,366,260,185,86,649,530,684,487,891,27,160,64,31,798,369,205,150,1068,81,859,296,966,207,736,233,293,209,341,857,294,680,470
,,0.19,0.21,0.17,0.24,0.21,0.2,0.16,0.15,0.18,0.22,0.18,0.17,0.18,0.18,0.21,0.22,0.2,0.2,0.16,0.16,0.2,0.19,0.19,0.2,0.18,0.21,0.2,0.15,0.18,0.19,0.19,0.19,0.17,0.2,0.29,0.26,0.24,0.2,0.17,0.17,0.14,0.19,0.17,0.23,0.13,0.22,0.12,0.24,0.24,0.24,0.23,0.15,0.24,0.12,0.19,0.19
,,,b,,defhi,dei,dei,,,,defhi,e,,,,gh,gh,,gh,,,gh,,,e,,be,,,,,,,,,ab,a,,bcd,d,,,,,b,,b,,e,e,e,e,,b,,,
,Neither agree nor disagree,1569,767,795,181,218,247,268,259,395,399,515,654,195,73,148,161,136,157,257,195,246,558,1010,334,507,321,252,155,841,728,951,596,1288,29,153,56,35,1021,517,259,274,1430,107,953,529,1075,461,722,197,294,231,607,868,621,790,688
,,0.25,0.26,0.25,0.22,0.21,0.25,0.27,0.27,0.28,0.21,0.26,0.28,0.24,0.25,0.24,0.25,0.25,0.25,0.25,0.28,0.25,0.26,0.25,0.23,0.24,0.26,0.27,0.28,0.24,0.27,0.27,0.23,0.25,0.22,0.27,0.23,0.27,0.25,0.24,0.21,0.26,0.25,0.22,0.25,0.24,0.24,0.28,0.23,0.2,0.24,0.26,0.26,0.24,0.26,0.23,0.28
,,,,,,,bg,abg,abg,abg,,bg,abg,,,,,,,,,,,,,,,,a,,af,b,,,,,,,c,,,c,,,,,,a,b,,b,b,ab,,a,,a
,Somewhat disagree,1688,772,909,171,250,258,292,293,424,421,550,717,243,85,152,142,156,174,305,208,224,528,1160,445,584,319,203,137,1029,659,952,731,1513,25,78,37,31,1131,546,313,279,1539,131,980,646,1209,455,765,236,315,214,695,913,728,891,738
,,0.27,0.26,0.28,0.21,0.24,0.26,0.29,0.31,0.3,0.23,0.27,0.3,0.3,0.29,0.25,0.22,0.29,0.27,0.3,0.3,0.23,0.24,0.28,0.31,0.28,0.26,0.22,0.25,0.29,0.24,0.27,0.28,0.29,0.19,0.14,0.15,0.24,0.28,0.25,0.26,0.26,0.27,0.27,0.26,0.29,0.27,0.27,0.25,0.24,0.26,0.24,0.3,0.25,0.31,0.26,0.3
,,,,a,,,ag,abg,abcgh,abcg,,abg,abcgh,cdi,di,,,di,d,cdi,cdi,,,a,bcdeg,dg,,,,cdeg,,,,bcd,,,,,b,,,,,,,a,,,,,,,abcd,,a,,a
,Strongly disagree,1219,540,667,130,202,189,216,212,270,332,405,482,166,56,124,128,86,128,213,141,179,420,799,241,451,240,175,112,692,527,693,521,1076,28,61,31,18,683,519,313,272,1073,114,593,594,758,443,500,127,217,156,552,573,605,750,421
,,0.2,0.18,0.21,0.16,0.19,0.19,0.22,0.22,0.19,0.18,0.2,0.2,0.2,0.19,0.2,0.2,0.16,0.2,0.21,0.2,0.18,0.19,0.2,0.17,0.22,0.19,0.19,0.2,0.2,0.19,0.19,0.2,0.21,0.21,0.11,0.13,0.14,0.17,0.24,0.26,0.25,0.19,0.23,0.16,0.27,0.17,0.27,0.16,0.13,0.18,0.17,0.24,0.16,0.25,0.22,0.17
,,,,a,,,,ag,acg,,,a,ag,e,,,,,,e,,,,,,a,,,,a,a,,,cd,cd,,,,,a,a,a,,a,,a,,a,b,,b,b,abcd,,a,b,
,Don't know,115,53,63,20,19,21,19,21,15,39,40,36,13,8,17,9,12,14,14,15,14,43,72,18,33,17,24,23,51,64,74,33,92,3,17,3,0,76,38,27,17,102,8,42,54,51,54,29,6,10,13,67,44,49,36,52
,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.03,0.03,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.01,0.02,0.01,0.03,0.04,0.01,0.02,0.02,0.01,0.02,0.02,0.03,0.01,0,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.03,0.01,0.01,0.01,0.01,0.03,0.01,0.02,0.01,0.02
,,,,,f,,f,,f,,f,,,,,g,,,,,,,,,,,,af,abcfg,,af,b,,,,d,,,,,,,,,,a,,a,,,,,abcd,,a,,a
,NET: Agree,1650,875,768,321,352,288,211,176,302,672,500,478,200,72,172,208,152,167,237,139,304,607,1043,389,511,346,278,126,899,750,908,728,1183,47,249,116,47,1094,538,304,225,1479,127,1237,375,1383,256,1094,415,393,286,425,1238,372,1019,596
,,0.26,0.29,0.24,0.39,0.34,0.29,0.21,0.18,0.21,0.36,0.25,0.2,0.24,0.24,0.28,0.32,0.28,0.26,0.23,0.2,0.31,0.28,0.26,0.27,0.24,0.28,0.3,0.23,0.26,0.27,0.25,0.28,0.23,0.36,0.45,0.48,0.36,0.27,0.25,0.25,0.21,0.26,0.26,0.33,0.17,0.31,0.15,0.35,0.42,0.32,0.32,0.18,0.34,0.16,0.29,0.24
,,,b,,bcdefhi,cdefhi,defhi,,,,cdefhi,defi,,h,,gh,abfgh,gh,h,,,abfgh,b,,b,,be,bef,,,be,,a,,a,ab,ab,a,bd,d,d,,,,b,,b,,ce,acde,e,e,,b,,b,
,NET: Disagree,2907,1312,1576,300,452,448,508,505,694,753,955,1199,409,141,276,270,242,301,519,348,403,948,1960,686,1035,558,379,249,1721,1186,1645,1252,2589,52,139,69,48,1814,1065,626,550,2612,245,1573,1240,1966,898,1265,362,532,370,1247,1486,1334,1641,1159
,,0.47,0.44,0.49,0.37,0.43,0.45,0.5,0.53,0.49,0.4,0.48,0.51,0.5,0.48,0.45,0.42,0.45,0.47,0.51,0.5,0.42,0.44,0.48,0.48,0.5,0.45,0.41,0.45,0.49,0.43,0.46,0.48,0.5,0.4,0.25,0.28,0.37,0.45,0.49,0.51,0.52,0.46,0.5,0.41,0.56,0.44,0.54,0.41,0.37,0.43,0.41,0.53,0.41,0.56,0.47,0.46
