Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Q3a. How often do you plan to take part in volunteering in your local community in the next 12 months?By 'local community' we mean the local area where you live.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents who intend to volunteer in their community in the next 12 months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,*e,a,b,a,b
,Unweighted Total,4644,2114,2499,664,1066,1016,624,728,546,1730,1640,1274,1595,3049,1675,1455,817,445,252,3130,1514,1998,2625,3662,191,342,396,39,2974,1620,1011,709,4121,433,3574,1000,4138,485,4644,1463,1895,1286,0,3505,1070,3019,1531
,Total,4459,2168,2260,823,909,761,625,561,780,1732,1386,1341,1588,2871,1165,1476,930,575,314,2641,1818,2177,2256,3459,119,502,241,124,2824,1584,948,715,3971,390,3414,972,3908,525,4459,1404,1782,1273,0,3313,1075,2868,1492
,Once a week or more,958,466,487,127,153,147,131,154,247,280,278,401,316,642,263,290,173,149,83,553,405,469,487,781,19,83,51,24,573,373,215,197,868,73,760,181,834,118,958,611,182,165,0,697,242,583,344
,,0.21,0.22,0.22,0.15,0.17,0.19,0.21,0.27,0.32,0.16,0.2,0.3,0.2,0.22,0.23,0.2,0.19,0.26,0.26,0.21,0.22,0.22,0.22,0.23,0.16,0.17,0.21,0.19,0.2,0.24,0.23,0.28,0.22,0.19,0.22,0.19,0.21,0.23,0.21,0.44,0.1,0.13,0,0.21,0.22,0.2,0.23
,,,,,,,ag,abg,abcdgh,abcdgh,,abg,abcdgh,,,bc,,,bcf,bcf,,c,,,bc,,,,,,a,,abc,,,b,,,,cd,acd,,c,,,,,a
,Once every 2-3 weeks,801,397,389,207,172,121,94,84,123,380,214,207,308,493,234,269,178,71,48,503,298,338,459,604,27,105,51,13,493,297,184,104,688,97,652,136,751,46,801,316,296,190,0,671,121,547,245
,,0.18,0.18,0.17,0.25,0.19,0.16,0.15,0.15,0.16,0.22,0.15,0.15,0.19,0.17,0.2,0.18,0.19,0.12,0.15,0.19,0.16,0.16,0.2,0.17,0.23,0.21,0.21,0.11,0.17,0.19,0.19,0.15,0.17,0.25,0.19,0.14,0.19,0.09,0.18,0.22,0.17,0.15,0,0.2,0.11,0.19,0.16
,,,,,bcdefhi,dehi,,,,,cdefhi,,,,,dg,d,d,,,dg,d,,a,,a,,,,,d,d,,,a,b,,b,,d,acd,,,,b,,b,
,Once a month,1140,568,570,189,242,233,161,147,168,431,395,315,421,719,336,361,248,141,54,697,443,571,561,867,31,145,67,26,770,360,221,154,1022,91,906,228,1039,100,1140,258,492,390,0,864,272,765,363
,,0.26,0.26,0.25,0.23,0.27,0.31,0.26,0.26,0.22,0.25,0.28,0.23,0.27,0.25,0.29,0.24,0.27,0.25,0.17,0.26,0.24,0.26,0.25,0.25,0.26,0.29,0.28,0.21,0.27,0.23,0.23,0.22,0.26,0.23,0.27,0.23,0.27,0.19,0.26,0.18,0.28,0.31,0,0.26,0.25,0.27,0.24
,,,,,,f,abdefgi,,,,,afgi,,,,beg,e,e,e,,e,e,,,,,,,,bcd,,,,,,b,,b,,b,,b,ab,,,,,
,Every 2-3 months,597,296,299,123,139,112,90,63,69,262,202,133,221,376,145,219,132,66,35,364,233,277,314,459,9,74,32,20,387,204,117,90,537,48,455,132,518,76,597,105,297,194,0,440,152,378,208
,,0.13,0.14,0.13,0.15,0.15,0.15,0.14,0.11,0.09,0.15,0.15,0.1,0.14,0.13,0.12,0.15,0.14,0.11,0.11,0.14,0.13,0.13,0.14,0.13,0.08,0.15,0.13,0.16,0.14,0.13,0.12,0.13,0.14,0.12,0.13,0.14,0.13,0.14,0.13,0.07,0.17,0.15,0,0.13,0.14,0.13,0.14
,,,,,efi,efi,efi,fi,,,efi,efi,,,,,a,,,,,,,,b,,b,b,,,,,,,,,,,,b,,ab,b,,,,,
,Every 4-6 months,362,168,193,69,78,53,68,39,55,147,122,93,97,266,87,141,76,42,17,228,135,167,196,271,14,34,15,29,235,126,72,56,325,31,282,76,321,39,362,37,199,126,0,271,87,250,107
,,0.08,0.08,0.09,0.08,0.09,0.07,0.11,0.07,0.07,0.08,0.09,0.07,0.06,0.09,0.07,0.1,0.08,0.07,0.05,0.09,0.07,0.08,0.09,0.08,0.11,0.07,0.06,0.24,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.07,0.08,0.03,0.11,0.1,0,0.08,0.08,0.09,0.07
,,,,,,,,cefi,,,,,,,a,,aeg,,,,,,,,,d,,,abcd,,,,,,,,,,,b,,ab,ab,,,,,
,Once a year,295,155,138,60,83,48,51,31,23,143,99,53,114,182,52,107,59,55,23,159,136,150,143,225,6,39,14,9,195,100,75,36,261,27,190,103,237,57,295,42,151,103,0,202,90,171,119
,,0.07,0.07,0.06,0.07,0.09,0.06,0.08,0.05,0.03,0.08,0.07,0.04,0.07,0.06,0.04,0.07,0.06,0.1,0.07,0.06,0.07,0.07,0.06,0.06,0.05,0.08,0.06,0.08,0.07,0.06,0.08,0.05,0.07,0.07,0.06,0.11,0.06,0.11,0.07,0.03,0.08,0.08,0,0.06,0.08,0.06,0.08
,,,,,fi,cefi,fi,efi,f,,efi,fi,,,,,a,a,acf,,a,a,,,,,,,,,,d,,,,,a,,a,b,,ab,b,,,a,,a
,Don't know,305,117,183,47,43,46,29,43,96,90,76,139,112,193,49,88,63,51,54,137,168,206,96,254,13,22,12,2,171,123,65,79,271,23,169,116,209,89,305,35,164,106,0,167,110,174,107
,,0.07,0.05,0.08,0.06,0.05,0.06,0.05,0.08,0.12,0.05,0.05,0.1,0.07,0.07,0.04,0.06,0.07,0.09,0.17,0.05,0.09,0.09,0.04,0.07,0.11,0.04,0.05,0.02,0.06,0.08,0.07,0.11,0.07,0.06,0.05,0.12,0.05,0.17,0.07,0.02,0.09,0.08,0,0.05,0.1,0.06,0.07
,,,,a,,,,,bdgh,abcdegh,,,abcdgh,,,,a,a,abf,abcdfg,,abcf,b,,c,cd,,,,,a,,abc,,,,a,,a,b,,ab,b,,,a,,
,NET: At least once a month,2900,1431,1446,523,567,501,386,385,537,1090,887,922,1045,1854,833,920,600,361,186,1753,1147,1378,1507,2251,77,333,168,63,1836,1031,620,455,2578,261,2318,545,2623,265,2900,1185,970,745,0,2232,635,1895,951
,,0.65,0.66,0.64,0.64,0.62,0.66,0.62,0.69,0.69,0.63,0.64,0.69,0.66,0.65,0.71,0.62,0.65,0.63,0.59,0.66,0.63,0.63,0.67,0.65,0.65,0.66,0.7,0.51,0.65,0.65,0.65,0.64,0.65,0.67,0.68,0.56,0.67,0.5,0.65,0.84,0.54,0.58,0,0.67,0.59,0.66,0.64
,,,,,,,,,abdgh,bdgh,,,abdgh,,,bcdefg,,,,,beg,,,a,,,,e,,,,,,,,b,,b,,cd,acd,,c,,b,,,
,NET: Every 2-6 months,959,464,492,192,217,165,159,102,124,409,324,226,318,642,232,360,208,108,52,592,367,444,510,730,23,108,47,49,622,331,189,145,862,79,737,208,839,115,959,142,497,320,0,712,240,627,315
