Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,5,93,49,42,26,25,17,10,5,10,51,27,15,46,48,26,31,21,10,6,57,37,41,53,54,6,26,7,0,64,28,19,11,78,13,79,13,84,6,93,36,33,24,0,75,16,71,22
,,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.01,0.01,0.03,0.02,0.01,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.05,0.05,0.03,0,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.01,0.02,0.01,0.02,0.03,0.02,0.02,0,0.02,0.02,0.02,0.01
,,,,,efi,ei,ei,,,,efi,,,b,,,,,,,,,,,,a,a,,,,,,,,,b,,,,,,,,,,,b,
,6,59,30,28,14,17,11,4,8,5,32,14,13,24,36,16,20,16,7,2,35,24,26,33,47,0,9,3,0,34,24,17,10,52,7,47,13,56,3,59,22,26,11,0,50,10,38,21
,,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,*%,0.01,0.01,0.01,0.01,0.01,0,0.02,0.01,0,0.01,0.02,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0,0.02,0.01,0.01,0.01
,,,,,,d,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,30,15,15,9,9,6,4,2,*,18,10,2,13,17,10,6,8,2,4,15,14,14,16,22,*,2,3,3,12,16,16,4,25,5,19,10,25,4,30,8,14,8,0,24,4,27,3
,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,*%,0.01,0.01,*%,0.01,0.01,0.01,*%,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,*%,*%,0.01,0.02,*%,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,*%,0.01,*%
,,,,,fi,fi,i,,,,fi,i,,,,,,,,,,,,,,,,,,,a,ad,,,,,,,,,,,,,,,b,
,8,33,12,21,15,7,9,1,1,0,22,10,1,12,21,12,7,7,5,3,19,14,10,23,21,2,8,1,0,18,15,9,8,28,5,30,3,30,3,33,17,7,9,0,29,4,26,8
,,0.01,0.01,0.01,0.02,0.01,0.01,*%,*%,0,0.01,0.01,*%,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.02,0.02,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,*%,0.01,0,0.01,*%,0.01,0.01
,,,,,bdefhi,fi,defi,,,,defi,fi,,,,,,,,,,,,a,,,a,,,,,,,,,,,,,,c,,,,,,,
,9,36,18,18,11,10,5,3,3,4,21,8,7,6,30,7,8,13,4,4,15,21,12,24,27,2,2,1,4,17,18,11,4,35,1,34,2,36,0,36,21,5,10,0,34,2,27,8
,,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,*%,0.01,0.03,0.01,0.01,0.01,0.01,0.01,*%,0.01,*%,0.01,0,0.01,0.02,*%,0.01,0,0.01,*%,0.01,0.01
,,,,,i,,,,,,hi,,,,a,,,abf,,,,f,,,,,,,,,a,,,,,b,,b,,c,ac,,c,,b,,,
,10,33,14,17,10,11,4,3,*,4,21,7,5,15,17,14,9,4,4,2,23,9,12,21,18,2,1,2,9,13,20,14,1,25,5,30,1,27,5,33,12,13,7,0,23,10,26,7
,,0.01,0.01,0.01,0.01,0.01,0.01,*%,*%,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.07,*%,0.01,0.01,*%,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,*%
,,,,,ei,ehi,,,,,ehi,,,,,g,,,,,,,,,,,,,abcd,,ad,ad,,,,b,,,,,,,,,,,,
,NET: Rank 1,597,285,308,77,94,78,89,107,152,171,167,259,174,422,144,198,142,77,35,342,254,313,282,458,12,72,32,19,393,198,116,98,532,49,487,99,535,57,597,184,232,180,0,466,125,368,218
,,0.13,0.13,0.14,0.09,0.1,0.1,0.14,0.19,0.2,0.1,0.12,0.19,0.11,0.15,0.12,0.13,0.15,0.13,0.11,0.13,0.14,0.14,0.13,0.13,0.1,0.14,0.13,0.16,0.14,0.13,0.12,0.14,0.13,0.13,0.14,0.1,0.14,0.11,0.13,0.13,0.13,0.14,0,0.14,0.12,0.13,0.15
,,,,,,,,abcg,abcdgh,abcdgh,,g,abcdgh,,a,,,a,,,,,,,,,,,,,,,,,,b,,,,,,,,,b,,,
,NET: Rank 1-3,1313,646,658,216,245,197,204,181,270,461,401,450,462,850,340,432,283,168,89,772,540,666,639,980,33,171,81,44,838,465,286,222,1185,104,1055,240,1191,114,1313,379,545,388,0,1030,266,866,423
,,0.29,0.3,0.29,0.26,0.27,0.26,0.33,0.32,0.35,0.27,0.29,0.34,0.29,0.3,0.29,0.29,0.3,0.29,0.28,0.29,0.3,0.31,0.28,0.28,0.28,0.34,0.33,0.36,0.3,0.29,0.3,0.31,0.3,0.27,0.31,0.25,0.3,0.22,0.29,0.27,0.31,0.3,0,0.31,0.25,0.3,0.28
,,,,,,,,abcg,abcg,abcgh,,,abcgh,,,,,,,,,,,,,,a,a,,,,,,,,b,,b,,,,b,b,,b,,,
,NET: Rank 1-5,1560,768,781,284,308,232,231,203,302,592,463,505,575,985,407,508,344,201,101,915,646,786,767,1141,42,219,97,55,1003,547,342,254,1400,129,1257,282,1414,134,1560,451,651,458,0,1227,313,1048,486
,,0.35,0.35,0.35,0.34,0.34,0.31,0.37,0.36,0.39,0.34,0.33,0.38,0.36,0.34,0.35,0.34,0.37,0.35,0.32,0.35,0.36,0.36,0.34,0.33,0.35,0.44,0.4,0.45,0.36,0.35,0.36,0.36,0.35,0.33,0.37,0.29,0.36,0.25,0.35,0.32,0.37,0.36,0,0.37,0.29,0.37,0.33
,,,,,,,,c,c,ch,,,cgh,,,,,,,,,,,,,,a,a,,,,,,,,b,,b,,b,,b,b,,b,,b,
,NET: Rank 1-10,1751,857,880,343,363,268,245,217,316,706,512,533,644,1107,465,558,391,223,115,1022,728,860,884,1277,47,241,108,71,1098,640,410,282,1565,151,1417,311,1589,150,1751,532,716,503,0,1387,343,1191,532
,,0.39,0.4,0.39,0.42,0.4,0.35,0.39,0.39,0.41,0.41,0.37,0.4,0.41,0.39,0.4,0.38,0.42,0.39,0.37,0.39,0.4,0.39,0.39,0.37,0.4,0.48,0.45,0.57,0.39,0.4,0.43,0.39,0.39,0.39,0.42,0.32,0.41,0.29,0.39,0.38,0.4,0.4,0,0.42,0.32,0.42,0.36
,,,,,ch,c,,,,c,ch,,c,,,,,b,,,,,,,,,a,a,ab,,,a,,,,b,,b,,,,,,,b,,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
