Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,,0.05,0.05,0.04,0.03,0.04,0.04,0.03,0.06,0.06,0.03,0.04,0.06,0.03,0.07,0.05,0.04,0.04,0.04,0.05,0.06,0.04,0.04,0.05,0.07,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.05,0.05,0.03,0.03,0.04,0.05,0.05,0.04,0.04,0.06,0.05,0.03,0.05,0.05,0.05,0.05,0.04,0.06,0.04,0.02,0.05,0.05,0.05,0.04,0.05
,,,b,,,,,,abcdgh,abcdgh,,,abcdgh,,aefi,a,,,,,aefi,,,,bcdefg,,,,,,,,,,,,,,,,,,,,,,,,d,d,d,,d,,,,
,2,319,146,173,40,29,40,49,55,105,70,90,160,57,14,26,39,19,32,66,41,25,89,230,91,109,62,35,21,200,119,168,148,277,1,22,11,6,228,88,40,42,290,22,208,100,241,74,159,64,51,44,118,191,119,168,147
,,0.05,0.05,0.05,0.05,0.03,0.04,0.05,0.06,0.07,0.04,0.04,0.07,0.07,0.05,0.04,0.06,0.04,0.05,0.06,0.06,0.03,0.04,0.06,0.06,0.05,0.05,0.04,0.04,0.06,0.04,0.05,0.06,0.05,0.01,0.04,0.05,0.04,0.06,0.04,0.03,0.04,0.05,0.04,0.05,0.05,0.05,0.04,0.05,0.06,0.04,0.05,0.05,0.05,0.05,0.05,0.06
,,,,,b,,,b,bg,abcdgh,,b,bcdgh,cei,i,,ei,,i,ei,i,,,a,dg,,,,,dg,,,,b,,b,b,,bcd,,,,,,,,,,,c,,,,,,,
,3,244,118,123,20,37,32,39,37,79,57,71,116,29,6,20,29,26,36,40,24,36,73,171,63,91,44,25,21,153,91,139,104,209,5,23,7,0,156,85,42,50,222,20,158,77,187,57,119,44,46,29,89,145,91,131,106
,,0.04,0.04,0.04,0.02,0.04,0.03,0.04,0.04,0.06,0.03,0.04,0.05,0.04,0.02,0.03,0.04,0.05,0.06,0.04,0.03,0.04,0.03,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.03,0,0.04,0.04,0.03,0.05,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.05,0.04,0.03,0.04,0.04,0.04,0.04,0.04
,,,,,,,,,,abcegh,,,acgh,,,,,,bch,,,,,,,,,,,dg,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,185,97,87,8,28,33,21,37,59,36,53,96,23,5,20,17,14,21,35,17,33,51,134,48,57,38,27,15,105,80,107,77,155,3,17,6,3,133,53,25,31,169,14,110,67,129,55,89,32,35,22,72,104,73,100,82
,,0.03,0.03,0.03,0.01,0.03,0.03,0.02,0.04,0.04,0.02,0.03,0.04,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03
,,,,,,a,ag,,adg,adgh,,a,abdgh,,,,,,,,,,,a,,,,,,,,,,,,,,,c,,,,,,,,,,,,,,,,,,
,5,174,80,93,19,30,15,24,31,56,48,39,87,23,10,14,12,13,24,29,16,31,51,123,47,63,36,17,11,110,64,104,69,148,2,13,5,6,110,62,29,39,165,7,117,51,131,40,87,24,42,21,63,111,57,97,72
,,0.03,0.03,0.03,0.02,0.03,0.01,0.02,0.03,0.04,0.03,0.02,0.04,0.03,0.04,0.02,0.02,0.02,0.04,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.03,0.03,0.01,0.02,0.02,0.05,0.03,0.03,0.02,0.04,0.03,0.01,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.03,0.02,0.03,0.03
,,,,,,c,,,ch,cdgh,c,,ch,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,170,62,107,28,24,27,26,33,31,52,54,64,25,9,20,16,15,21,21,15,26,64,106,40,48,37,28,17,88,81,92,74,147,5,13,4,0,94,72,38,43,149,16,104,57,130,35,84,27,27,30,60,106,61,95,69
,,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.02,0.02,0,0.02,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03
,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,a,,,,,,,,,,,,,,,
,7,170,74,94,26,25,22,35,28,34,51,57,63,36,8,12,17,11,13,31,14,27,56,114,38,68,25,19,19,106,64,92,76,141,3,15,5,7,100,68,41,36,150,18,114,50,129,39,86,31,36,20,60,113,56,101,65
,,0.03,0.02,0.03,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.04,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.05,0.02,0.03,0.03,0.03,0.03,0.04,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.03
,,,,,,,,,,,,,,cefh,,,,,,,,,,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,156,68,88,21,24,20,20,29,42,44,40,72,19,11,19,10,18,17,20,20,22,38,118,32,51,40,22,12,83,73,101,55,143,2,5,5,0,107,49,27,20,140,15,93,62,118,38,65,24,28,13,63,85,69,84,71
,,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.04,0.03,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.01,0.02,0,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.03,0.02,0.03,0.02,0.03
,,,,,,,,,,,,,h,,d,,,d,,,,,,a,,,,,,,,,,c,,,,,,,,,,,,,,,,,,,d,,,,
,9,147,66,80,11,22,25,23,26,40,33,48,66,22,12,17,14,11,11,22,16,23,56,91,35,52,32,18,10,87,60,99,48,131,1,7,5,3,98,48,24,23,133,14,94,48,111,36,65,26,21,19,61,94,49,88,59
,,0.02,0.02,0.03,0.01,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.03,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.02
,,,,,,,,,,,,,ag,,f,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,
,10,142,84,58,16,29,18,18,25,38,44,35,62,25,7,12,10,17,19,14,13,26,55,87,28,50,25,28,10,79,63,78,64,114,2,15,8,0,97,41,26,25,130,9,78,55,92,43,62,19,27,16,58,74,60,66,67
,,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.01,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.03,0.03,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.03
,,,b,,,,,,,,,,h,g,,,,g,g,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a
,11,143,69,72,12,20,15,32,25,38,32,48,63,22,3,15,13,19,12,24,15,20,51,92,26,55,32,16,14,81,61,75,68,124,2,10,7,0,96,46,26,22,123,14,80,57,98,44,61,22,29,10,56,77,62,77,59
,,0.02,0.02,0.02,0.01,0.02,0.02,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.01,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.01,0.02,0.02,0.03,0.02,0.02
,,,,,,,,acg,,c,,,cg,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,,d,,,,
,12,144,64,79,26,22,23,21,23,29,49,44,51,18,8,20,12,14,11,27,17,18,56,88,34,49,32,19,11,82,62,89,55,120,5,14,3,3,78,65,47,31,122,20,88,50,114,30,69,20,29,21,57,84,53,76,60
,,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.01,0.02,0.02,0.03,0.04,0.03,0.02,0.04,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,a,,,a,,,,,,,,,,,,,
,13,121,44,76,12,28,21,9,24,26,41,30,50,17,4,16,15,9,13,19,18,8,56,65,19,46,26,23,7,65,56,81,40,105,1,9,5,0,76,43,25,17,115,6,73,41,93,27,53,14,25,14,49,79,34,74,39
,,0.02,0.01,0.02,0.02,0.03,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.01,0.03,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.02
,,,,a,,dh,d,,dh,,d,,d,i,,i,i,,i,i,i,,b,,,a,,,,,,b,,,,,,,,,,,,,,,,,,,,,,b,,,
,14,136,50,84,23,18,25,26,19,25,41,51,44,12,6,9,19,12,18,21,14,25,50,86,29,41,30,28,9,70,66,78,58,95,5,20,4,12,81,51,32,20,122,12,83,52,95,37,57,19,24,14,53,83,47,88,41
,,0.02,0.02,0.03,0.03,0.02,0.03,0.03,0.02,0.02,0.02,0.03,0.02,0.01,0.02,0.01,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.04,0.01,0.09,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02
,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,a,,ad,,,,,,,,,,,,,,,,,,b,
,15,148,66,81,25,29,21,23,28,22,54,43,50,16,4,11,18,18,17,18,19,26,44,104,33,44,28,20,22,78,70,84,62,120,2,13,8,4,77,68,39,36,130,12,89,54,110,35,79,19,30,31,52,85,56,75,69
,,0.02,0.02,0.03,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.01,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.04,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03
,,,,,f,f,,,f,,f,,,,,,,,,,,,,,,,,,bf,,,,,,,,,,,a,a,a,,,,,,,,,,be,,,,,
,16,122,46,76,14,18,26,14,21,30,32,39,51,14,6,12,15,14,13,17,13,18,50,72,21,44,17,21,18,65,57,79,43,104,2,9,7,0,66,52,24,27,108,11,58,61,69,48,49,13,19,16,56,63,56,79,39
,,0.02,0.02,0.02,0.02,0.02,0.03,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.03,0,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,,a,,,d,,,,,,,,,,,,,,,,,,,,,,acf,,,,,,,,,,,a,,,,,,a,,a,,,,,a,,,,
,17,113,46,66,12,17,20,23,15,26,28,43,42,16,6,11,6,11,10,17,13,23,33,81,25,39,23,13,13,64,50,60,53,97,3,12,1,0,70,42,24,21,104,7,69,41,84,28,60,19,22,19,35,61,46,80,31
,,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,*%,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.01
,,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,d,d,d,,,,,,,,,,,,,,,,,,,,b,
,18,91,33,57,16,24,17,12,8,14,41,28,22,10,2,8,15,6,5,13,14,18,34,57,22,27,14,16,11,49,42,55,36,67,2,13,2,6,48,43,31,17,85,5,49,39,68,23,47,10,21,16,32,54,35,54,32
,,0.01,0.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.02,0.02,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.01,0.05,0.01,0.02,0.03,0.02,0.02,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.02,0.01
,,,,a,ei,defhi,,,,,efi,,,,,,bf,,,,,,,,,,,,,,,,,,,,,d,,a,a,,,,,,,,,,,,,,,,
,NET: Rank 1,286,155,128,21,42,37,35,61,90,63,73,151,27,20,33,28,20,25,53,44,37,84,202,94,84,47,41,20,178,108,155,131,247,4,19,9,7,186,96,54,61,263,15,175,105,204,81,129,54,54,21,120,170,109,148,127
,,0.05,0.05,0.04,0.03,0.04,0.04,0.03,0.06,0.06,0.03,0.04,0.06,0.03,0.07,0.05,0.04,0.04,0.04,0.05,0.06,0.04,0.04,0.05,0.07,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.05,0.05,0.03,0.03,0.04,0.05,0.05,0.04,0.04,0.06,0.05,0.03,0.05,0.05,0.05,0.05,0.04,0.06,0.04,0.02,0.05,0.05,0.05,0.04,0.05
,,,b,,,,,,abcdgh,abcdgh,,,abcdgh,,aefi,a,,,,,aefi,,,,bcdefg,,,,,,,,,,,,,,,,,,,,,,,,d,d,d,,d,,,,
,NET: Rank 1-3,849,419,424,81,108,110,124,152,275,189,233,427,112,40,79,95,65,93,159,108,97,247,603,248,284,153,102,63,531,318,462,383,732,10,64,28,12,570,269,136,153,774,56,541,281,632,212,407,162,151,94,327,506,319,447,380
,,0.14,0.14,0.13,0.1,0.1,0.11,0.12,0.16,0.2,0.1,0.12,0.18,0.14,0.14,0.13,0.15,0.12,0.15,0.15,0.16,0.1,0.11,0.15,0.17,0.14,0.12,0.11,0.11,0.15,0.12,0.13,0.15,0.14,0.08,0.12,0.11,0.1,0.14,0.12,0.11,0.14,0.14,0.12,0.14,0.13,0.14,0.13,0.13,0.17,0.12,0.1,0.14,0.14,0.13,0.13,0.15
,,,,,,,,,abcdgh,abcdegh,,,abcdgh,i,,,i,,i,i,i,,,a,bcdefg,,,,,cdeg,,,a,b,,,,,c,,,c,,,,,,,d,acd,,,d,,,,a
,NET: Rank 1-5,1208,596,605,108,166,157,168,220,390,274,325,609,158,56,113,124,92,139,223,142,161,349,860,343,404,227,146,89,747,462,673,529,1035,15,95,39,22,812,384,189,223,1108,77,768,400,892,307,582,218,228,137,462,721,448,644,535
,,0.19,0.2,0.19,0.13,0.16,0.16,0.17,0.23,0.28,0.15,0.16,0.26,0.19,0.19,0.19,0.19,0.17,0.22,0.22,0.2,0.17,0.16,0.21,0.24,0.19,0.18,0.16,0.16,0.21,0.17,0.19,0.2,0.2,0.11,0.17,0.16,0.17,0.2,0.18,0.16,0.21,0.2,0.16,0.2,0.18,0.2,0.18,0.19,0.22,0.19,0.15,0.2,0.2,0.19,0.18,0.21
,,,,,,,,,abcdgh,abcdegh,,,abcdgh,,,,,,ei,ei,,,,a,bcdefg,dg,,,,cdeg,,,,bd,,,,,bc,,,bc,b,,,,,,d,acd,d,,d,,,,a
,NET: Rank 1-18,3010,1368,1623,351,465,436,449,524,785,816,885,1309,410,141,295,305,266,321,488,343,442,992,2019,727,1017,588,417,262,1743,1267,1736,1260,2542,50,249,103,55,1901,1072,595,562,2719,237,1838,1068,2201,769,1421,479,566,377,1154,1779,1130,1680,1238
,,0.48,0.46,0.51,0.43,0.45,0.43,0.45,0.55,0.56,0.44,0.44,0.55,0.5,0.48,0.48,0.47,0.49,0.5,0.48,0.49,0.46,0.46,0.49,0.51,0.49,0.47,0.45,0.47,0.5,0.46,0.49,0.48,0.49,0.39,0.45,0.42,0.43,0.47,0.5,0.49,0.53,0.48,0.49,0.48,0.49,0.49,0.46,0.46,0.49,0.46,0.42,0.49,0.49,0.48,0.48,0.5
,,,,a,,,,,abcdgh,abcdgh,,,abcdgh,,,,,,,,,,,a,dg,,,,,dg,,,,bd,,,,,,,,a,,,,,b,,d,d,,,ad,,,,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
