Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,P035983 NSPCC Parents Nat Rep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q6b. Summary Table (NET: Unequipped): To what extent do you feel equipped, if at all, to help your child/children aged 12 - 17, navigate the following?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All those with children aged 12 - 17 who are concerned about each statement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Age of child,,,Gender of child,,Age of parent,,,Gender of parent,,Regions,,,,,,,,,,,,SEG,,Ethnicity of parent,,,,,,Parental / Guardianship status,,,,Perspective on challenges relating to gender,,
,,Total,0-5,6-11,12-18,Male,Female,18-34,35-64,65+,Male,Female,Northern Ireland,Scotland,North-West,North-East,Yorkshire & The Humber,Wales,West Midlands,East Midlands,South-West,South-East,East of England,London,ABC1,C2DE,White,Mixed/multiple,Asian or Asian British,Black or Black British,Another ethnicity,NET: Ethnic minority,Mother,Father,Parents,Gaurdian,Growing up as a boy is more challenging,Growing up as a girl is more challenging,Equally difficult
,Significance Level: 95%,,a,b,c,a,b,a,b,*c,a,b,*a,b,c,d,e,f,g,h,i,j,k,l,a,b,a,b,c,d,*e,f,a,b,c,*d,a,b,c
,Unweighted Total,955,157,349,955,687,640,95,847,13,477,477,28,57,108,53,83,33,93,77,75,128,74,146,525,430,824,32,49,43,6,127,470,470,940,15,117,277,551
,Total,961,157,352,961,692,642,95,852,14,509,451,32,57,112,52,80,31,91,84,72,126,75,148,529,432,829,32,50,44,6,128,445,501,946,15,120,279,552
,Friendships groups,75,16,29,75,58,48,8,67,0,30,45,2,4,9,4,5,3,5,8,4,14,6,11,41,34,59,5,7,4,0,16,44,30,74,1,10,16,49
,,0.19,0.23,0.19,0.19,0.22,0.18,0.17,0.2,0,0.17,0.21,0.16,0.18,0.19,0.16,0.14,0.17,0.17,0.2,0.14,0.26,0.28,0.21,0.2,0.19,0.18,0.38,0.27,0.24,0,0.29,0.21,0.18,0.2,0.16,0.22,0.12,0.23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b
,Emotional wellbeing and/or mental health,81,9,27,81,59,54,6,75,0,33,47,7,6,13,4,5,1,3,9,3,11,11,9,44,37,72,3,6,0,0,9,47,32,79,2,6,19,55
,,0.17,0.11,0.15,0.17,0.18,0.16,0.14,0.17,0,0.15,0.18,0.33,0.17,0.22,0.13,0.12,0.06,0.08,0.17,0.07,0.16,0.31,0.16,0.15,0.19,0.17,0.18,0.22,0,0,0.15,0.18,0.15,0.17,0.19,0.16,0.14,0.18
,,,,,,,,,,,,,,,i,,,,,,,,egi,,,,,,,,,,,,,,,,
,Diet or eating habits,49,6,20,49,28,36,2,47,1,25,24,2,5,8,2,4,1,4,4,4,5,6,4,24,25,41,4,4,0,0,8,24,25,48,1,5,20,25
,,0.15,0.11,0.16,0.15,0.12,0.15,0.05,0.16,0.24,0.15,0.15,0.25,0.18,0.17,0.13,0.13,0.07,0.16,0.13,0.16,0.13,0.27,0.1,0.13,0.17,0.15,0.36,0.17,0,0,0.17,0.15,0.16,0.15,0.13,0.13,0.18,0.14
,Learning development,38,4,17,38,29,24,8,28,1,16,22,2,2,7,2,4,3,1,2,0,5,3,7,20,18,31,1,5,1,0,7,22,15,37,1,5,10,23
,,0.14,0.07,0.14,0.14,0.15,0.13,0.21,0.13,0.24,0.1,0.2,0.22,0.11,0.16,0.15,0.19,0.26,0.05,0.1,0,0.16,0.19,0.17,0.15,0.14,0.14,0.1,0.23,0.13,0,0.17,0.2,0.1,0.14,0.2,0.13,0.12,0.17
,,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,b,,,,,,
,Racism,34,9,13,34,25,26,3,31,0,20,13,0,4,3,1,3,0,2,4,0,5,5,6,22,11,20,2,5,6,0,13,14,19,34,0,4,9,19
,,0.15,0.18,0.13,0.15,0.16,0.16,0.09,0.16,0,0.16,0.13,0,0.29,0.1,0.07,0.17,0,0.1,0.24,0,0.19,0.34,0.14,0.17,0.12,0.12,0.19,0.21,0.3,0,0.24,0.15,0.16,0.15,0,0.12,0.12,0.17
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,
,"Global issues such as climate change, war or terrorism",78,9,22,78,53,48,4,72,2,42,37,3,10,7,3,7,6,3,6,7,13,6,6,38,40,71,2,4,1,0,7,39,37,76,2,9,17,50
,,0.25,0.16,0.2,0.25,0.24,0.23,0.11,0.27,0.33,0.24,0.27,0.38,0.46,0.17,0.2,0.29,0.35,0.15,0.24,0.34,0.35,0.28,0.11,0.22,0.3,0.27,0.22,0.24,0.08,0,0.17,0.28,0.23,0.25,0.3,0.26,0.17,0.29
,,,,,,,,,a,,,,,,,,,,,,,l,,,,,,,,,,,,,,,,,b
,Bullying,77,11,24,77,57,45,8,68,1,41,36,2,3,9,2,7,3,3,10,6,11,9,12,45,32,64,1,7,4,1,13,36,41,77,0,10,15,51
,,0.17,0.18,0.16,0.17,0.18,0.14,0.16,0.17,0.14,0.17,0.16,0.14,0.09,0.16,0.08,0.17,0.14,0.08,0.2,0.16,0.22,0.29,0.22,0.19,0.15,0.16,0.08,0.24,0.18,0.46,0.2,0.17,0.18,0.17,0,0.23,0.1,0.19
,,,,,,,,,,,,,,,,,,,,,,,bg,,,,,,,,,,,,,,b,,b
,Stranger danger,42,4,16,42,34,28,8,32,2,24,18,1,1,8,2,2,3,2,3,3,5,3,9,22,20,35,1,4,2,0,7,19,23,42,0,7,11,24
,,0.15,0.08,0.14,0.15,0.17,0.13,0.18,0.14,0.33,0.17,0.13,0.12,0.06,0.2,0.13,0.08,0.28,0.09,0.14,0.11,0.17,0.17,0.19,0.16,0.15,0.15,0.11,0.22,0.17,0,0.17,0.14,0.17,0.16,0,0.21,0.12,0.16
,Social media use,101,15,30,101,73,63,6,94,1,54,46,5,10,12,4,6,2,4,14,8,16,9,11,56,45,87,5,8,1,0,14,46,52,98,3,10,24,66
,,0.22,0.21,0.18,0.22,0.23,0.2,0.14,0.23,0.16,0.22,0.22,0.25,0.32,0.21,0.15,0.18,0.12,0.11,0.3,0.21,0.26,0.29,0.21,0.22,0.23,0.22,0.38,0.27,0.05,0,0.23,0.22,0.22,0.22,0.33,0.21,0.17,0.25
,,,,,,,,,,,,,,g,,,,,,g,,,,,,,,,,,,,,,,,,,
,Accessing inappropriate content online,60,6,24,60,41,39,3,55,1,30,29,3,1,9,0,4,1,2,3,6,10,9,11,40,19,52,0,5,2,0,7,29,31,60,0,7,20,33
,,0.18,0.11,0.17,0.18,0.17,0.17,0.08,0.19,0.2,0.18,0.18,0.3,0.06,0.19,0,0.14,0.06,0.12,0.1,0.17,0.23,0.41,0.22,0.2,0.14,0.19,0,0.25,0.13,0,0.14,0.18,0.19,0.18,0,0.21,0.18,0.17
,Sexual harassment from adults,44,11,23,44,34,34,4,40,0,23,21,0,2,8,2,5,1,3,4,3,5,3,8,21,23,37,3,4,0,0,7,21,22,43,1,10,14,20
,,0.17,0.22,0.21,0.17,0.19,0.18,0.11,0.19,0,0.17,0.18,0,0.14,0.21,0.12,0.24,0.09,0.16,0.25,0.14,0.14,0.22,0.19,0.14,0.21,0.17,0.3,0.21,0,0,0.19,0.17,0.17,0.17,0.18,0.32,0.15,0.16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc,,
,Excessive screen time,92,8,33,92,64,59,6,86,0,45,47,1,7,13,4,8,0,3,12,7,13,11,14,57,35,82,3,7,0,0,10,47,43,90,2,12,21,57
,,0.2,0.12,0.2,0.2,0.21,0.2,0.17,0.21,0,0.19,0.22,0.07,0.21,0.22,0.16,0.22,0,0.07,0.29,0.2,0.21,0.39,0.23,0.22,0.19,0.22,0.22,0.24,0,0,0.15,0.22,0.19,0.21,0.17,0.25,0.16,0.22
,,,,,,,,,,,,,,,,,,,,g,,,,g,,,,,,,,,,,,,,,
,Violence in the community,79,9,28,79,56,52,7,69,3,31,48,2,3,9,8,9,3,8,8,6,11,6,7,35,44,68,4,4,3,0,11,48,29,77,2,5,22,52
,,0.25,0.16,0.23,0.25,0.24,0.25,0.19,0.26,0.48,0.2,0.31,0.33,0.16,0.19,0.35,0.31,0.21,0.3,0.27,0.25,0.31,0.32,0.15,0.21,0.31,0.26,0.3,0.21,0.16,0,0.21,0.32,0.19,0.25,0.22,0.15,0.22,0.29
,,,,,,,,,,,,a,,,,,,,,,,,,,,a,,,,,,,b,,,,,,
,Sexual abuse,42,9,21,42,29,34,4,36,2,19,23,1,2,5,4,4,0,1,3,4,3,7,8,20,22,35,2,3,2,0,7,25,17,42,0,5,9,28
,,0.16,0.16,0.19,0.16,0.16,0.17,0.1,0.17,0.27,0.14,0.18,0.16,0.14,0.14,0.22,0.17,0,0.05,0.15,0.17,0.09,0.39,0.2,0.14,0.19,0.16,0.17,0.16,0.12,0,0.15,0.2,0.13,0.16,0,0.14,0.1,0.2
,Inappropriate contact from adults online,56,4,21,56,39,43,3,51,2,26,31,2,4,6,4,4,0,4,9,3,8,6,7,27,29,47,2,5,1,1,9,31,26,56,0,8,12,36
,,0.19,0.08,0.17,0.19,0.19,0.2,0.09,0.19,0.39,0.17,0.2,0.2,0.19,0.15,0.2,0.18,0,0.17,0.28,0.11,0.22,0.3,0.16,0.16,0.22,0.19,0.17,0.28,0.07,0.23,0.19,0.21,0.17,0.19,0,0.21,0.13,0.21
,Sexual harassment from adults,47,9,26,47,34,34,8,40,0,24,24,1,4,9,1,2,1,3,5,3,6,5,7,24,23,40,2,4,1,0,7,24,21,45,2,8,14,25
,,0.17,0.15,0.2,0.17,0.18,0.17,0.19,0.17,0,0.16,0.18,0.2,0.19,0.23,0.09,0.09,0.09,0.16,0.22,0.13,0.2,0.3,0.13,0.16,0.19,0.17,0.18,0.25,0.07,0,0.17,0.18,0.16,0.17,0.28,0.19,0.15,0.19
,Sexual harassment from peers,46,10,23,46,35,36,8,38,0,20,26,2,4,9,1,3,1,5,1,2,8,4,6,21,25,36,3,4,3,0,10,25,20,45,1,8,11,26
,,0.16,0.14,0.17,0.16,0.18,0.16,0.18,0.16,0,0.13,0.19,0.39,0.22,0.2,0.05,0.13,0.1,0.19,0.05,0.09,0.26,0.21,0.12,0.13,0.2,0.15,0.21,0.2,0.19,0,0.2,0.19,0.14,0.16,0.16,0.19,0.11,0.18
,Educational attainment/exams,60,9,23,60,45,40,6,54,0,32,27,0,3,8,3,2,1,4,8,5,10,9,7,35,24,46,3,8,2,0,13,29,30,59,1,9,15,35
,,0.17,0.14,0.17,0.17,0.18,0.16,0.16,0.17,0,0.19,0.15,0,0.12,0.17,0.16,0.07,0.07,0.17,0.21,0.19,0.23,0.32,0.15,0.16,0.18,0.16,0.19,0.34,0.13,0,0.23,0.16,0.18,0.17,0.19,0.23,0.14,0.18
,Drugs/alcohol,67,10,23,67,53,36,4,61,2,30,37,2,4,12,5,4,3,3,5,7,9,5,8,28,39,56,4,7,0,0,11,38,27,65,2,8,17,41
,,0.16,0.14,0.15,0.16,0.18,0.14,0.09,0.17,0.28,0.14,0.19,0.17,0.12,0.2,0.17,0.11,0.18,0.12,0.15,0.21,0.18,0.21,0.14,0.12,0.22,0.16,0.33,0.26,0,0,0.21,0.2,0.13,0.16,0.27,0.18,0.13,0.18
,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,
,Involvement in gangs,73,13,32,73,59,47,9,62,2,31,42,2,6,9,6,4,3,3,9,7,10,5,10,34,39,59,7,5,2,0,14,42,28,70,3,9,15,49
,,0.28,0.24,0.3,0.28,0.28,0.28,0.21,0.29,0.47,0.22,0.34,0.28,0.36,0.23,0.45,0.19,0.33,0.17,0.3,0.36,0.31,0.34,0.22,0.25,0.31,0.27,0.53,0.29,0.13,0,0.3,0.34,0.21,0.27,0.48,0.26,0.19,0.33
,,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,b,,,,,,b
,Sexual/romantic relationships,61,9,32,61,43,49,8,53,1,31,30,3,3,6,2,3,2,4,4,7,6,8,13,35,26,51,4,6,1,0,11,28,32,60,2,8,20,33
,,0.19,0.14,0.22,0.19,0.2,0.21,0.22,0.19,0.24,0.19,0.2,0.25,0.13,0.13,0.12,0.1,0.15,0.16,0.17,0.25,0.18,0.39,0.3,0.2,0.19,0.19,0.28,0.27,0.1,0,0.23,0.18,0.21,0.19,0.27,0.26,0.19,0.19
,,,,,,,,,,,,,,,,,,,,,,,,e,,,,,,,,,,,,,,,
,Homophobia/transphobia,28,8,15,28,23,21,2,25,1,16,12,0,1,7,1,2,2,0,1,2,3,4,5,20,8,23,0,4,1,0,5,12,16,28,0,5,8,15
